PLAYER_ID,PLAYER_NAME,SEASON,PRIMARY_SCORE,CONFIDENCE,USE_PROXY,RANK
201571,D.J. Augustin,2015-16,3.7919447676943117,0.7999999999999999,False,72
204020,Tyler Johnson,2017-18,3.791718309859155,0.7999999999999999,False,73
201937,Ricky Rubio,2017-18,3.79170756302521,0.7999999999999999,False,74
1630169,Tyrese Haliburton,2020-21,3.791044002411091,0.7999999999999999,False,75
200757,Thabo Sefolosha,2016-17,3.7906638184245662,0.7999999999999999,False,76
1629013,Landry Shamet,2019-20,3.789824377457405,0.7999999999999999,False,77
201976,Patrick Beverley,2015-16,3.789788085752229,0.7999999999999999,False,78
203521,Matthew Dellavedova,2019-20,3.7887518796992485,0.7999999999999999,False,79
1631114,Jalen Williams,2023-24,3.7876272007562335,0.7999999999999999,False,80
1630191,Isaiah Stewart,2020-21,3.786085714285714,0.7999999999999999,False,81
