player_name,season,cii,tii,cii_archetype,tii_archetype,archetype_2d,career_leverage_mean,career_positive_seasons,career_negative_seasons,career_pattern,has_creation_tools,reasoning,cii_components,tii_components,confidence
Bogdan Bogdanović,2020-21,33.56,59.17,Role Player,Moderate Scaling,Luxury Amplifier,-0.017750000000000002,2,2,Mixed,True,"Negative career leverage (-0.018, 2+/2-) BUT has creation tools: Thrives as #2","{'self_created': np.float64(35.79), 'pressure_appetite': np.float64(27.95), 'difficulty_embrace': np.float64(30.96), 'defensive_survival': np.float64(55.83), 'force_multiplication': np.float64(12.72)}","{'scaling_efficiency': np.float64(60.72432900432901), 'pressure_appetite': np.float64(26.4), 'creation_tools': np.float64(71.7869918699187), 'opportunity_response': np.float64(90.00285714285714), 'age_trajectory': np.float64(64.99000000000001)}",High
Bojan Bogdanovic,2020-21,26.81,46.57,Role Player,Limited Scaling,Fragile Star,-0.04666666666666664,0,6,Hides,False,"Fragile Star: high usage (22.5%), low CII (26.8), no creation tools","{'self_created': np.float64(27.66), 'pressure_appetite': np.float64(29.37), 'difficulty_embrace': np.float64(19.4), 'defensive_survival': np.float64(29.5), 'force_multiplication': np.float64(28.62)}","{'scaling_efficiency': np.float64(47.53242330230954), 'pressure_appetite': np.float64(24.800000000000004), 'creation_tools': np.float64(52.66544715447154), 'opportunity_response': np.float64(80.54), 'age_trajectory': np.float64(35.0)}",High
Brad Wanamaker,2020-21,26.54,44.3,Role Player,Limited Scaling,Role Player,-0.025499999999999953,0,2,Hides,False,"Low CII 26.5, low TII 44.3","{'self_created': np.float64(15.86), 'pressure_appetite': np.float64(29.66), 'difficulty_embrace': np.float64(17.21), 'defensive_survival': np.float64(57.51), 'force_multiplication': np.float64(22.96)}","{'scaling_efficiency': np.float64(28.04), 'pressure_appetite': np.float64(60.6987951807229), 'creation_tools': np.float64(49.18675188559114), 'opportunity_response': np.float64(45.82857142857143), 'age_trajectory': np.float64(40.01)}",Medium
Bradley Beal,2020-21,70.9,73.73,Strong Creator,High Scaling,Latent Engine,0.04599999999999991,5,1,Steps Up,True,"Positive career leverage (+0.046, 5+/1-), CII 70.9, TII 73.7: Can be #1","{'self_created': np.float64(70.02), 'pressure_appetite': np.float64(78.81), 'difficulty_embrace': np.float64(64.69), 'defensive_survival': np.float64(73.23), 'force_multiplication': np.float64(62.68)}","{'scaling_efficiency': np.float64(61.11401237232053), 'pressure_appetite': np.float64(77.4586102719033), 'creation_tools': np.float64(83.15), 'opportunity_response': np.float64(86.0), 'age_trajectory': np.float64(64.99000000000001)}",High
Brandon Ingram,2020-21,64.3,73.71,Luxury Amplifier,High Scaling,Luxury Amplifier,-0.010400000000000001,2,3,Mixed,True,"Negative career leverage (-0.010, 2+/3-) BUT has creation tools: Thrives as #2","{'self_created': np.float64(69.23), 'pressure_appetite': np.float64(63.99), 'difficulty_embrace': np.float64(71.37), 'defensive_survival': np.float64(56.14), 'force_multiplication': np.float64(48.43)}","{'scaling_efficiency': np.float64(63.53145662714125), 'pressure_appetite': np.float64(63.96129032258062), 'creation_tools': np.float64(86.95), 'opportunity_response': np.float64(78.5), 'age_trajectory': np.float64(95.0)}",High
Brook Lopez,2020-21,10.99,31.86,Role Player,Low Scaling,Role Player,-0.044499999999999984,1,5,Hides,False,"Low CII 11.0, low TII 31.9, no creation tools","{'self_created': np.float64(5.81), 'pressure_appetite': np.float64(11.33), 'difficulty_embrace': np.float64(9.56), 'defensive_survival': np.float64(23.78), 'force_multiplication': np.float64(9.36)}","{'scaling_efficiency': np.float64(17.795561384779624), 'pressure_appetite': np.float64(16.8), 'creation_tools': np.float64(30.892051131354687), 'opportunity_response': np.float64(87.64571428571429), 'age_trajectory': np.float64(30.0)}",High
Bruce Brown,2020-21,11.31,34.0,Role Player,Low Scaling,Role Player,-0.03,0,2,Hides,False,"Low CII 11.3, low TII 34.0","{'self_created': np.float64(4.57), 'pressure_appetite': np.float64(10.67), 'difficulty_embrace': np.float64(3.0), 'defensive_survival': np.float64(38.96), 'force_multiplication': np.float64(8.25)}","{'scaling_efficiency': np.float64(18.115201538276647), 'pressure_appetite': np.float64(18.800000000000004), 'creation_tools': np.float64(17.666469887628814), 'opportunity_response': np.float64(75.52571428571429), 'age_trajectory': np.float64(90.0)}",Medium
Bryn Forbes,2020-21,14.68,47.85,Role Player,Limited Scaling,Role Player,-0.052333333333333294,1,2,Hides,True,"Low CII 14.7, low TII 47.9","{'self_created': np.float64(9.37), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(27.69), 'defensive_survival': np.float64(23.54), 'force_multiplication': np.float64(2.95)}","{'scaling_efficiency': np.float64(50.991930477964), 'pressure_appetite': np.float64(2.0000000000000417), 'creation_tools': np.float64(64.30636856368564), 'opportunity_response': np.float64(80.19714285714286), 'age_trajectory': np.float64(71.66)}",Medium
Buddy Hield,2020-21,34.87,56.94,Role Player,Moderate Scaling,Fragile Star,-0.00679999999999998,2,3,Mixed,False,"Fragile Star: high minutes (34.3), low CII (34.9), no creation tools","{'self_created': np.float64(34.65), 'pressure_appetite': np.float64(30.67), 'difficulty_embrace': np.float64(40.26), 'defensive_survival': np.float64(50.0), 'force_multiplication': np.float64(12.58)}","{'scaling_efficiency': np.float64(44.4117424274638), 'pressure_appetite': np.float64(47.850746268656714), 'creation_tools': np.float64(68.46666666666667), 'opportunity_response': np.float64(76.39999999999999), 'age_trajectory': np.float64(64.99000000000001)}",High
CJ McCollum,2020-21,63.03,62.56,Luxury Amplifier,Moderate Scaling,Luxury Amplifier,-0.02583333333333332,1,5,Hides,True,"Negative career leverage (-0.026, 1+/5-) BUT has creation tools: Thrives as #2","{'self_created': np.float64(79.4), 'pressure_appetite': np.float64(38.74), 'difficulty_embrace': np.float64(79.79), 'defensive_survival': np.float64(68.6), 'force_multiplication': np.float64(32.77)}","{'scaling_efficiency': np.float64(68.95974587277456), 'pressure_appetite': np.float64(25.999999999999996), 'creation_tools': np.float64(90.3), 'opportunity_response': np.float64(77.64285714285714), 'age_trajectory': np.float64(56.67)}",High
Cam Reddish,2020-21,18.63,39.48,Role Player,Limited Scaling,Role Player,-0.064,0,2,Hides,False,"Low CII 18.6, low TII 39.5","{'self_created': np.float64(11.07), 'pressure_appetite': np.float64(21.03), 'difficulty_embrace': np.float64(17.13), 'defensive_survival': np.float64(38.42), 'force_multiplication': np.float64(8.66)}","{'scaling_efficiency': np.float64(17.78229966754557), 'pressure_appetite': np.float64(25.600000000000005), 'creation_tools': np.float64(46.91218845795015), 'opportunity_response': np.float64(55.771428571428565), 'age_trajectory': np.int64(100)}",Medium
Cameron Johnson,2020-21,9.86,27.94,Role Player,Low Scaling,Role Player,-0.07349999999999995,0,2,Hides,False,"Low CII 9.9, low TII 27.9","{'self_created': np.float64(2.92), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(10.46), 'defensive_survival': np.float64(28.28), 'force_multiplication': np.float64(1.51)}","{'scaling_efficiency': np.float64(11.945445068546503), 'pressure_appetite': np.float64(2.0000000000000018), 'creation_tools': np.float64(33.59729327781082), 'opportunity_response': np.float64(57.57142857142857), 'age_trajectory': np.float64(85.0)}",Medium
Caris LeVert,2020-21,63.56,66.15,Luxury Amplifier,High Scaling,Strong Creator,0.009000000000000041,1,4,Mixed,True,Mixed career leverage (+0.009) but has tools/CII,"{'self_created': np.float64(56.2), 'pressure_appetite': np.float64(83.0), 'difficulty_embrace': np.float64(55.73), 'defensive_survival': np.float64(66.97), 'force_multiplication': np.float64(47.56)}","{'scaling_efficiency': np.float64(47.245203252032525), 'pressure_appetite': np.float64(80.56308243727597), 'creation_tools': np.float64(76.43333333333334), 'opportunity_response': np.float64(58.08571428571429), 'age_trajectory': np.float64(78.33)}",High
Carmelo Anthony,2020-21,39.85,42.35,Role Player,Limited Scaling,Luxury Amplifier,-0.011599999999999982,2,3,Mixed,True,"Negative career leverage (-0.012, 2+/3-) BUT has creation tools: Thrives as #2","{'self_created': np.float64(44.56), 'pressure_appetite': np.float64(25.27), 'difficulty_embrace': np.float64(58.8), 'defensive_survival': np.float64(39.36), 'force_multiplication': np.float64(25.01)}","{'scaling_efficiency': np.float64(37.81812958691551), 'pressure_appetite': np.float64(20.4), 'creation_tools': np.float64(80.5), 'opportunity_response': np.float64(52.0), 'age_trajectory': np.int64(20)}",High
Cedi Osman,2020-21,24.72,46.39,Role Player,Limited Scaling,Role Player,-0.006333333333333301,1,2,Mixed,False,"Low CII 24.7, low TII 46.4","{'self_created': np.float64(10.48), 'pressure_appetite': np.float64(38.52), 'difficulty_embrace': np.float64(15.83), 'defensive_survival': np.float64(45.6), 'force_multiplication': np.float64(19.44)}","{'scaling_efficiency': np.float64(22.280583301723766), 'pressure_appetite': np.float64(59.45454545454545), 'creation_tools': np.float64(45.34358626919603), 'opportunity_response': np.float64(52.942857142857136), 'age_trajectory': np.float64(78.33)}",Medium
Chasson Randle,2020-21,27.84,55.15,Role Player,Moderate Scaling,Role Player,0.013499999999999951,2,0,Steps Up,False,"Low CII 27.8, moderate TII 55.1 (Age 28 > 25, reclassified from Developing Prospect)","{'self_created': np.float64(27.32), 'pressure_appetite': np.float64(36.78), 'difficulty_embrace': np.float64(21.9), 'defensive_survival': np.float64(30.06), 'force_multiplication': np.float64(15.64)}","{'scaling_efficiency': np.float64(45.47366861326593), 'pressure_appetite': np.float64(56.948051948051955), 'creation_tools': np.float64(67.51178861788618), 'opportunity_response': np.float64(48.48571428571428), 'age_trajectory': np.float64(64.99000000000001)}",Medium
Chris Boucher,2020-21,17.4,36.95,Role Player,Limited Scaling,Role Player,-0.031,0,1,Hides,False,"Low CII 17.4, low TII 37.0","{'self_created': np.float64(3.45), 'pressure_appetite': np.float64(27.63), 'difficulty_embrace': np.float64(4.77), 'defensive_survival': np.float64(44.57), 'force_multiplication': np.float64(18.17)}","{'scaling_efficiency': np.float64(18.06149439622625), 'pressure_appetite': np.float64(27.599999999999998), 'creation_tools': np.float64(27.06804314577799), 'opportunity_response': np.float64(84.81714285714285), 'age_trajectory': np.float64(64.99000000000001)}",Medium
Chris Paul,2020-21,80.4,84.24,Franchise Engine,Elite Scaling,Franchise Engine,0.047166666666666655,5,1,Steps Up,True,CII 80.4 >= 74: Already elite creator,"{'self_created': np.float64(96.02), 'pressure_appetite': np.float64(74.67), 'difficulty_embrace': np.float64(85.43), 'defensive_survival': np.float64(78.5), 'force_multiplication': np.float64(40.65)}","{'scaling_efficiency': np.float64(91.17142857142858), 'pressure_appetite': np.float64(87.5733031674208), 'creation_tools': np.float64(98.5), 'opportunity_response': np.float64(88.60571428571428), 'age_trajectory': np.int64(20)}",High
Christian Wood,2020-21,26.78,52.53,Role Player,Moderate Scaling,Role Player,-0.055,0,2,Hides,False,"Low CII 26.8, low TII 52.5","{'self_created': np.float64(16.55), 'pressure_appetite': np.float64(38.37), 'difficulty_embrace': np.float64(16.79), 'defensive_survival': np.float64(35.88), 'force_multiplication': np.float64(34.84)}","{'scaling_efficiency': np.float64(46.37470229867404), 'pressure_appetite': np.float64(27.599999999999998), 'creation_tools': np.float64(49.31577395185717), 'opportunity_response': np.float64(89.0), 'age_trajectory': np.float64(85.0)}",Medium
Chuma Okeke,2020-21,20.19,41.62,Role Player,Limited Scaling,Role Player,-0.0779999999999999,0,1,Hides,True,"Low CII 20.2, low TII 41.6","{'self_created': np.float64(15.93), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(30.01), 'defensive_survival': np.float64(44.33), 'force_multiplication': np.float64(2.55)}","{'scaling_efficiency': np.float64(28.62951352285492), 'pressure_appetite': np.float64(8.80000000000004), 'creation_tools': np.float64(64.72569563723806), 'opportunity_response': np.float64(52.599999999999994), 'age_trajectory': np.int64(100)}",Medium
Clint Capela,2020-21,21.97,41.39,Role Player,Limited Scaling,Role Player,-0.06039999999999997,0,5,Hides,False,"Low CII 22.0, low TII 41.4, no creation tools","{'self_created': np.float64(14.64), 'pressure_appetite': np.float64(31.9), 'difficulty_embrace': np.float64(0.6), 'defensive_survival': np.float64(47.89), 'force_multiplication': np.float64(23.0)}","{'scaling_efficiency': np.float64(16.41000304055102), 'pressure_appetite': np.float64(58.321243523316056), 'creation_tools': np.float64(11.446160326888243), 'opportunity_response': np.float64(82.88), 'age_trajectory': np.float64(71.66)}",High
Coby White,2020-21,38.11,56.06,Role Player,Moderate Scaling,Developing Prospect,-0.05499999999999995,0,2,Hides,True,"Low CII 38.1, moderate TII 56.1","{'self_created': np.float64(37.88), 'pressure_appetite': np.float64(30.73), 'difficulty_embrace': np.float64(39.04), 'defensive_survival': np.float64(58.11), 'force_multiplication': np.float64(25.35)}","{'scaling_efficiency': np.float64(48.888418430884194), 'pressure_appetite': np.float64(27.199999999999996), 'creation_tools': np.float64(79.64193674128522), 'opportunity_response': np.float64(57.74285714285714), 'age_trajectory': np.int64(100)}",Medium
Cody Zeller,2020-21,9.52,27.21,Role Player,Low Scaling,Role Player,-0.07379999999999996,0,5,Hides,False,"Low CII 9.5, low TII 27.2, no creation tools","{'self_created': np.float64(5.52), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(2.1), 'defensive_survival': np.float64(27.39), 'force_multiplication': np.float64(8.37)}","{'scaling_efficiency': np.float64(17.400325312129453), 'pressure_appetite': np.float64(6.800000000000046), 'creation_tools': np.float64(13.305562445454964), 'opportunity_response': np.float64(74.20571428571428), 'age_trajectory': np.float64(64.99000000000001)}",High
Cole Anthony,2020-21,48.44,67.51,Fragile Star,High Scaling,Strong Creator,0.024,1,0,Steps Up,True,"CII 48.4, TII 67.5","{'self_created': np.float64(37.36), 'pressure_appetite': np.float64(57.63), 'difficulty_embrace': np.float64(42.89), 'defensive_survival': np.float64(71.68), 'force_multiplication': np.float64(34.92)}","{'scaling_efficiency': np.float64(44.46782745480927), 'pressure_appetite': np.float64(76.84255319148936), 'creation_tools': np.float64(84.14020930634838), 'opportunity_response': np.float64(54.22857142857143), 'age_trajectory': np.int64(100)}",Medium
Collin Sexton,2020-21,63.44,78.43,Luxury Amplifier,High Scaling,Latent Engine,0.0006666666666666673,1,2,Mixed,True,"Medium CII 63.4, high TII 78.4, has tools","{'self_created': np.float64(57.79), 'pressure_appetite': np.float64(74.45), 'difficulty_embrace': np.float64(48.93), 'defensive_survival': np.float64(76.67), 'force_multiplication': np.float64(62.01)}","{'scaling_efficiency': np.float64(67.31393825441272), 'pressure_appetite': np.float64(83.22657342657342), 'creation_tools': np.float64(78.26666666666667), 'opportunity_response': np.float64(78.5), 'age_trajectory': np.int64(100)}",Medium
Cory Joseph,2020-21,24.29,44.86,Role Player,Limited Scaling,Role Player,-0.05539999999999996,0,5,Hides,False,"Low CII 24.3, low TII 44.9, no creation tools","{'self_created': np.float64(35.04), 'pressure_appetite': np.float64(13.62), 'difficulty_embrace': np.float64(19.36), 'defensive_survival': np.float64(29.78), 'force_multiplication': np.float64(20.37)}","{'scaling_efficiency': np.float64(41.00493529586091), 'pressure_appetite': np.float64(24.400000000000006), 'creation_tools': np.float64(61.42082374597331), 'opportunity_response': np.float64(56.71428571428571), 'age_trajectory': np.float64(56.67)}",High
D'Angelo Russell,2020-21,69.9,77.32,Luxury Amplifier,High Scaling,Latent Engine,0.046666666666666655,5,1,Steps Up,True,"Positive career leverage (+0.047, 5+/1-), CII 69.9, TII 77.3: Can be #1","{'self_created': np.float64(61.33), 'pressure_appetite': np.float64(89.33), 'difficulty_embrace': np.float64(61.0), 'defensive_survival': np.float64(81.29), 'force_multiplication': np.float64(47.75)}","{'scaling_efficiency': np.float64(63.3492177528138), 'pressure_appetite': np.float64(90.28586572438162), 'creation_tools': np.float64(87.15), 'opportunity_response': np.float64(65.42857142857143), 'age_trajectory': np.float64(85.0)}",High
Damian Lillard,2020-21,85.01,80.56,Franchise Engine,Elite Scaling,Franchise Engine,0.0573333333333333,6,0,Steps Up,True,CII 85.0 >= 74: Already elite creator,"{'self_created': np.float64(100.0), 'pressure_appetite': np.float64(81.1), 'difficulty_embrace': np.float64(77.5), 'defensive_survival': np.float64(85.44), 'force_multiplication': np.float64(64.17)}","{'scaling_efficiency': np.float64(84.47593966456876), 'pressure_appetite': np.float64(84.92156862745098), 'creation_tools': np.float64(81.25), 'opportunity_response': np.float64(86.0), 'age_trajectory': np.float64(48.34)}",High
Damion Lee,2020-21,23.38,50.2,Role Player,Moderate Scaling,Role Player,0.002333333333333368,2,1,Mixed,False,"Low CII 23.4, low TII 50.2","{'self_created': np.float64(2.21), 'pressure_appetite': np.float64(55.17), 'difficulty_embrace': np.float64(7.86), 'defensive_survival': np.float64(40.47), 'force_multiplication': np.float64(12.83)}","{'scaling_efficiency': np.float64(19.822483621908006), 'pressure_appetite': np.float64(77.4), 'creation_tools': np.float64(32.156337622431344), 'opportunity_response': np.float64(79.82), 'age_trajectory': np.float64(64.99000000000001)}",Medium
Damyean Dotson,2020-21,33.64,56.01,Role Player,Moderate Scaling,Role Player,-0.0035000000000000517,1,1,Mixed,True,"Low CII 33.6, moderate TII 56.0 (Age 27 > 25, reclassified from Developing Prospect)","{'self_created': np.float64(13.99), 'pressure_appetite': np.float64(50.37), 'difficulty_embrace': np.float64(27.06), 'defensive_survival': np.float64(66.75), 'force_multiplication': np.float64(14.25)}","{'scaling_efficiency': np.float64(29.91046025104602), 'pressure_appetite': np.float64(79.05679012345676), 'creation_tools': np.float64(64.61594399277327), 'opportunity_response': np.float64(47.885714285714286), 'age_trajectory': np.float64(71.66)}",Medium
Daniel Theis,2020-21,20.7,47.78,Role Player,Limited Scaling,Role Player,-0.03999999999999996,1,2,Hides,True,"Low CII 20.7, low TII 47.8","{'self_created': np.float64(0.85), 'pressure_appetite': np.float64(38.45), 'difficulty_embrace': np.float64(13.37), 'defensive_survival': np.float64(46.1), 'force_multiplication': np.float64(12.44)}","{'scaling_efficiency': np.float64(25.191223334043006), 'pressure_appetite': np.float64(66.71688311688312), 'creation_tools': np.float64(31.096119733924613), 'opportunity_response': np.float64(77.69428571428571), 'age_trajectory': np.float64(56.67)}",Medium
Danilo Gallinari,2020-21,20.97,46.57,Role Player,Limited Scaling,Luxury Amplifier,-0.028999999999999932,0,6,Hides,True,"Negative career leverage (-0.029, 0+/6-) BUT has creation tools: Thrives as #2","{'self_created': np.float64(18.91), 'pressure_appetite': np.float64(15.5), 'difficulty_embrace': np.float64(27.19), 'defensive_survival': np.float64(25.44), 'force_multiplication': np.float64(21.68)}","{'scaling_efficiency': np.float64(49.522991234324536), 'pressure_appetite': np.float64(8.80000000000004), 'creation_tools': np.float64(66.6023484760914), 'opportunity_response': np.float64(84.62857142857143), 'age_trajectory': np.float64(35.0)}",High
