player_name,season,cii,tii,cii_archetype,tii_archetype,archetype_2d,career_leverage_mean,career_positive_seasons,career_negative_seasons,career_pattern,has_creation_tools,reasoning,cii_components,tii_components,confidence
Austin Rivers,2019-20,24.25,39.03,Role Player,Limited Scaling,Role Player,-0.04274999999999995,0,4,Hides,False,"Low CII 24.2, low TII 39.0, no creation tools","{'self_created': np.float64(30.68), 'pressure_appetite': np.float64(16.51), 'difficulty_embrace': np.float64(11.4), 'defensive_survival': np.float64(44.44), 'force_multiplication': np.float64(19.72)}","{'scaling_efficiency': np.float64(27.411490793271636), 'pressure_appetite': np.float64(27.599999999999998), 'creation_tools': np.float64(45.3890615866943), 'opportunity_response': np.float64(51.05714285714285), 'age_trajectory': np.float64(71.66)}",High
Avery Bradley,2019-20,15.05,39.04,Role Player,Limited Scaling,Luxury Amplifier,-0.04799999999999992,0,4,Hides,True,"Negative career leverage (-0.048, 0+/4-) BUT has creation tools: Thrives as #2","{'self_created': np.float64(7.74), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(30.74), 'defensive_survival': np.float64(25.93), 'force_multiplication': np.float64(1.87)}","{'scaling_efficiency': np.float64(27.26096838735495), 'pressure_appetite': np.float64(12.800000000000043), 'creation_tools': np.float64(71.17482863063924), 'opportunity_response': np.float64(51.74285714285714), 'age_trajectory': np.float64(56.67)}",High
Bam Adebayo,2019-20,25.23,50.23,Role Player,Moderate Scaling,Role Player,-0.0375,0,2,Hides,False,"Low CII 25.2, low TII 50.2","{'self_created': np.float64(14.3), 'pressure_appetite': np.float64(30.18), 'difficulty_embrace': np.float64(10.39), 'defensive_survival': np.float64(39.87), 'force_multiplication': np.float64(53.34)}","{'scaling_efficiency': np.float64(22.24011965540933), 'pressure_appetite': np.float64(49.45283018867924), 'creation_tools': np.float64(36.994960883571096), 'opportunity_response': np.float64(92.0), 'age_trajectory': np.int64(100)}",Medium
Ben McLemore,2019-20,10.31,35.49,Role Player,Limited Scaling,Role Player,-0.07774999999999997,0,4,Hides,False,"Low CII 10.3, low TII 35.5, no creation tools","{'self_created': np.float64(2.95), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(6.47), 'defensive_survival': np.float64(36.18), 'force_multiplication': np.float64(2.03)}","{'scaling_efficiency': np.float64(26.87248372528555), 'pressure_appetite': np.float64(11.200000000000006), 'creation_tools': np.float64(24.699557247164826), 'opportunity_response': np.float64(83.49714285714286), 'age_trajectory': np.float64(71.66)}",High
Ben Simmons,2019-20,27.26,42.43,Role Player,Limited Scaling,Fragile Star,-0.061999999999999965,0,3,Hides,False,"Fragile Star: high minutes (35.4), low CII (27.3), extreme hiding (-0.062), no creation tools","{'self_created': np.float64(39.26), 'pressure_appetite': np.float64(13.5), 'difficulty_embrace': np.float64(13.99), 'defensive_survival': np.float64(32.64), 'force_multiplication': np.float64(44.16)}","{'scaling_efficiency': np.float64(32.62949263622078), 'pressure_appetite': np.float64(6.000000000000045), 'creation_tools': np.float64(39.185417159996845), 'opportunity_response': np.float64(92.0), 'age_trajectory': np.float64(95.0)}",Medium
Bismack Biyombo,2019-20,14.25,36.35,Role Player,Limited Scaling,Role Player,-0.03774999999999998,0,4,Hides,False,"Low CII 14.2, low TII 36.4, no creation tools","{'self_created': np.float64(0.59), 'pressure_appetite': np.float64(29.0), 'difficulty_embrace': np.float64(1.4), 'defensive_survival': np.float64(35.26), 'force_multiplication': np.float64(12.5)}","{'scaling_efficiency': np.float64(11.46526360544217), 'pressure_appetite': np.float64(55.83333333333333), 'creation_tools': np.float64(11.188346883468835), 'opportunity_response': np.float64(63.62857142857143), 'age_trajectory': np.float64(71.66)}",High
Blake Griffin,2019-20,32.11,34.83,Role Player,Low Scaling,Fragile Star,-0.00540000000000002,1,4,Mixed,False,"Fragile Star: high usage (27.7%), low CII (32.1), no creation tools","{'self_created': np.float64(26.47), 'pressure_appetite': np.float64(31.12), 'difficulty_embrace': np.float64(29.34), 'defensive_survival': np.float64(46.08), 'force_multiplication': np.float64(36.06)}","{'scaling_efficiency': np.float64(27.159820673342836), 'pressure_appetite': np.float64(15.600000000000001), 'creation_tools': np.float64(52.31871239470517), 'opportunity_response': np.float64(55.42857142857143), 'age_trajectory': np.float64(40.01)}",High
Bobby Portis,2019-20,17.08,29.43,Role Player,Low Scaling,Luxury Amplifier,-0.06149999999999997,0,4,Hides,True,"Negative career leverage (-0.061, 0+/4-) BUT has creation tools: Thrives as #2","{'self_created': np.float64(12.08), 'pressure_appetite': np.float64(11.0), 'difficulty_embrace': np.float64(20.89), 'defensive_survival': np.float64(31.81), 'force_multiplication': np.float64(17.53)}","{'scaling_efficiency': np.float64(14.13087855118546), 'pressure_appetite': np.float64(0.0), 'creation_tools': np.float64(46.64609598994541), 'opportunity_response': np.float64(49.08571428571429), 'age_trajectory': np.float64(85.0)}",High
Bogdan Bogdanović,2019-20,38.27,60.47,Role Player,Moderate Scaling,Role Player,-0.012333333333333335,2,1,Mixed,True,"Low CII 38.3, moderate TII 60.5 (Age 27 > 25, reclassified from Developing Prospect)","{'self_created': np.float64(33.34), 'pressure_appetite': np.float64(46.92), 'difficulty_embrace': np.float64(33.83), 'defensive_survival': np.float64(50.44), 'force_multiplication': np.float64(22.08)}","{'scaling_efficiency': np.float64(47.4083665287285), 'pressure_appetite': np.float64(59.885972850678726), 'creation_tools': np.float64(68.98710407239818), 'opportunity_response': np.float64(68.77142857142857), 'age_trajectory': np.float64(71.66)}",Medium
Bojan Bogdanovic,2019-20,33.66,50.56,Role Player,Moderate Scaling,Fragile Star,-0.04839999999999998,0,5,Hides,False,"Fragile Star: high usage (25.2%), high minutes (33.1), low CII (33.7), no creation tools","{'self_created': np.float64(33.2), 'pressure_appetite': np.float64(32.52), 'difficulty_embrace': np.float64(25.97), 'defensive_survival': np.float64(45.98), 'force_multiplication': np.float64(34.76)}","{'scaling_efficiency': np.float64(53.108329779673056), 'pressure_appetite': np.float64(22.400000000000002), 'creation_tools': np.float64(58.388888888888886), 'opportunity_response': np.float64(89.0), 'age_trajectory': np.float64(40.01)}",High
Brad Wanamaker,2019-20,25.56,44.38,Role Player,Limited Scaling,Role Player,-0.0389999999999999,0,1,Hides,False,"Low CII 25.6, low TII 44.4","{'self_created': np.float64(34.22), 'pressure_appetite': np.float64(12.17), 'difficulty_embrace': np.float64(17.71), 'defensive_survival': np.float64(46.33), 'force_multiplication': np.float64(17.64)}","{'scaling_efficiency': np.float64(43.95999999999998), 'pressure_appetite': np.float64(24.40000000000004), 'creation_tools': np.float64(53.645678219940095), 'opportunity_response': np.float64(63.542857142857144), 'age_trajectory': np.float64(48.34)}",Medium
Bradley Beal,2019-20,74.98,75.16,Strong Creator,High Scaling,Franchise Engine,0.04639999999999992,4,1,Steps Up,True,CII 75.0 >= 74: Already elite creator,"{'self_created': np.float64(73.18), 'pressure_appetite': np.float64(90.0), 'difficulty_embrace': np.float64(66.24), 'defensive_survival': np.float64(70.4), 'force_multiplication': np.float64(67.23)}","{'scaling_efficiency': np.float64(64.86552899774387), 'pressure_appetite': np.float64(77.1662721893491), 'creation_tools': np.float64(81.7), 'opportunity_response': np.float64(86.0), 'age_trajectory': np.float64(71.66)}",High
Brandon Clarke,2019-20,14.88,39.17,Role Player,Limited Scaling,Role Player,-0.036,0,1,Hides,False,"Low CII 14.9, low TII 39.2","{'self_created': np.float64(2.25), 'pressure_appetite': np.float64(20.33), 'difficulty_embrace': np.float64(6.7), 'defensive_survival': np.float64(41.64), 'force_multiplication': np.float64(15.34)}","{'scaling_efficiency': np.float64(19.666095551894564), 'pressure_appetite': np.float64(25.600000000000005), 'creation_tools': np.float64(24.515447154471545), 'opportunity_response': np.float64(83.12), 'age_trajectory': np.float64(95.0)}",Medium
Brandon Ingram,2019-20,58.28,75.23,Luxury Amplifier,High Scaling,Luxury Amplifier,-0.018999999999999975,1,3,Mixed,True,"Negative career leverage (-0.019, 1+/3-) BUT has creation tools: Thrives as #2","{'self_created': np.float64(55.43), 'pressure_appetite': np.float64(78.8), 'difficulty_embrace': np.float64(43.84), 'defensive_survival': np.float64(51.09), 'force_multiplication': np.float64(55.18)}","{'scaling_efficiency': np.float64(61.02609364745284), 'pressure_appetite': np.float64(74.05454545454545), 'creation_tools': np.float64(77.55), 'opportunity_response': np.float64(86.0), 'age_trajectory': np.int64(100)}",High
Brook Lopez,2019-20,23.98,41.26,Role Player,Limited Scaling,Role Player,-0.04179999999999998,1,4,Hides,False,"Low CII 24.0, low TII 41.3, no creation tools","{'self_created': np.float64(4.0), 'pressure_appetite': np.float64(46.97), 'difficulty_embrace': np.float64(9.99), 'defensive_survival': np.float64(44.84), 'force_multiplication': np.float64(23.18)}","{'scaling_efficiency': np.float64(11.625512479078111), 'pressure_appetite': np.float64(71.03535911602211), 'creation_tools': np.float64(37.67692134932399), 'opportunity_response': np.float64(59.885714285714286), 'age_trajectory': np.float64(35.0)}",High
Bruce Brown,2019-20,22.79,42.66,Role Player,Limited Scaling,Role Player,-0.007,0,1,Mixed,False,"Low CII 22.8, low TII 42.7","{'self_created': np.float64(21.44), 'pressure_appetite': np.float64(31.03), 'difficulty_embrace': np.float64(8.19), 'defensive_survival': np.float64(27.36), 'force_multiplication': np.float64(28.6)}","{'scaling_efficiency': np.float64(17.294620936750558), 'pressure_appetite': np.float64(50.87421383647799), 'creation_tools': np.float64(34.908562151659254), 'opportunity_response': np.float64(55.17142857142857), 'age_trajectory': np.float64(95.0)}",Medium
Bryn Forbes,2019-20,29.0,58.1,Role Player,Moderate Scaling,Role Player,-0.030999999999999996,1,1,Hides,True,"Low CII 29.0, moderate TII 58.1 (Age 26 > 25, reclassified from Developing Prospect)","{'self_created': np.float64(11.93), 'pressure_appetite': np.float64(43.59), 'difficulty_embrace': np.float64(28.2), 'defensive_survival': np.float64(50.24), 'force_multiplication': np.float64(13.43)}","{'scaling_efficiency': np.float64(36.961504548738574), 'pressure_appetite': np.float64(62.71891891891892), 'creation_tools': np.float64(66.10977807075368), 'opportunity_response': np.float64(68.51428571428572), 'age_trajectory': np.float64(78.33)}",Medium
Buddy Hield,2019-20,56.11,65.2,Luxury Amplifier,High Scaling,Luxury Amplifier,-0.0024999999999999745,2,2,Mixed,True,"Negative career leverage (-0.002, 2+/2-) BUT has creation tools: Thrives as #2","{'self_created': np.float64(49.62), 'pressure_appetite': np.float64(65.59), 'difficulty_embrace': np.float64(56.59), 'defensive_survival': np.float64(67.75), 'force_multiplication': np.float64(33.49)}","{'scaling_efficiency': np.float64(45.52026177603534), 'pressure_appetite': np.float64(75.38555133079845), 'creation_tools': np.float64(77.11666666666667), 'opportunity_response': np.float64(67.4), 'age_trajectory': np.float64(71.66)}",High
CJ McCollum,2019-20,52.9,50.72,Fragile Star,Moderate Scaling,Luxury Amplifier,-0.023999999999999983,1,4,Hides,True,"Negative career leverage (-0.024, 1+/4-) BUT has creation tools: Thrives as #2","{'self_created': np.float64(67.59), 'pressure_appetite': np.float64(22.83), 'difficulty_embrace': np.float64(75.76), 'defensive_survival': np.float64(59.48), 'force_multiplication': np.float64(28.44)}","{'scaling_efficiency': np.float64(51.392637215594775), 'pressure_appetite': np.float64(8.000000000000004), 'creation_tools': np.float64(88.25), 'opportunity_response': np.float64(61.0), 'age_trajectory': np.float64(64.99000000000001)}",High
Caleb Martin,2019-20,7.79,30.94,Role Player,Low Scaling,Role Player,-0.099,0,1,Hides,False,"Low CII 7.8, low TII 30.9","{'self_created': np.float64(3.33), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(7.54), 'defensive_survival': np.float64(16.28), 'force_multiplication': np.float64(3.41)}","{'scaling_efficiency': np.float64(20.880602614569664), 'pressure_appetite': np.float64(0.40000000000000036), 'creation_tools': np.float64(24.533525887890455), 'opportunity_response': np.float64(71.09428571428572), 'age_trajectory': np.float64(90.0)}",Medium
Cam Reddish,2019-20,14.85,35.47,Role Player,Limited Scaling,Role Player,-0.092,0,1,Hides,False,"Low CII 14.8, low TII 35.5","{'self_created': np.float64(14.39), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(20.79), 'defensive_survival': np.float64(17.76), 'force_multiplication': np.float64(12.14)}","{'scaling_efficiency': np.float64(19.838842529165106), 'pressure_appetite': np.float64(3.200000000000003), 'creation_tools': np.float64(53.191155789936275), 'opportunity_response': np.float64(53.885714285714286), 'age_trajectory': np.int64(100)}",Medium
Cameron Johnson,2019-20,7.83,34.75,Role Player,Low Scaling,Role Player,-0.0519999999999999,0,1,Hides,False,"Low CII 7.8, low TII 34.8","{'self_created': np.float64(1.16), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(8.57), 'defensive_survival': np.float64(20.13), 'force_multiplication': np.float64(2.49)}","{'scaling_efficiency': np.float64(13.938494420756596), 'pressure_appetite': np.float64(19.20000000000004), 'creation_tools': np.float64(33.012055133796366), 'opportunity_response': np.float64(67.74285714285713), 'age_trajectory': np.float64(90.0)}",Medium
Caris LeVert,2019-20,52.89,60.47,Fragile Star,Moderate Scaling,Luxury Amplifier,-0.008499999999999924,0,4,Mixed,True,"Negative career leverage (-0.008, 0+/4-) BUT has creation tools: Thrives as #2","{'self_created': np.float64(51.06), 'pressure_appetite': np.float64(54.53), 'difficulty_embrace': np.float64(46.24), 'defensive_survival': np.float64(70.32), 'force_multiplication': np.float64(41.39)}","{'scaling_efficiency': np.float64(41.30489845439679), 'pressure_appetite': np.float64(64.80985915492961), 'creation_tools': np.float64(74.58333333333334), 'opportunity_response': np.float64(56.37142857142857), 'age_trajectory': np.float64(85.0)}",High
Carmelo Anthony,2019-20,32.96,37.16,Role Player,Limited Scaling,Luxury Amplifier,-0.0022499999999999777,2,2,Mixed,True,"Negative career leverage (-0.002, 2+/2-) BUT has creation tools: Thrives as #2","{'self_created': np.float64(33.9), 'pressure_appetite': np.float64(14.83), 'difficulty_embrace': np.float64(49.04), 'defensive_survival': np.float64(43.39), 'force_multiplication': np.float64(27.61)}","{'scaling_efficiency': np.float64(33.801376146788996), 'pressure_appetite': np.float64(6.000000000000045), 'creation_tools': np.float64(73.25), 'opportunity_response': np.float64(59.114285714285714), 'age_trajectory': np.int64(20)}",High
Cedi Osman,2019-20,19.4,46.2,Role Player,Limited Scaling,Role Player,-0.006499999999999951,1,1,Mixed,False,"Low CII 19.4, low TII 46.2","{'self_created': np.float64(14.96), 'pressure_appetite': np.float64(21.37), 'difficulty_embrace': np.float64(14.36), 'defensive_survival': np.float64(36.67), 'force_multiplication': np.float64(11.93)}","{'scaling_efficiency': np.float64(22.91733333333334), 'pressure_appetite': np.float64(42.44444444444447), 'creation_tools': np.float64(54.39878550637358), 'opportunity_response': np.float64(62.2), 'age_trajectory': np.float64(85.0)}",Medium
Chris Paul,2019-20,82.12,83.4,Franchise Engine,Elite Scaling,Franchise Engine,0.03919999999999998,4,1,Steps Up,True,CII 82.1 >= 74: Already elite creator,"{'self_created': np.float64(98.33), 'pressure_appetite': np.float64(75.5), 'difficulty_embrace': np.float64(81.21), 'defensive_survival': np.float64(85.62), 'force_multiplication': np.float64(46.66)}","{'scaling_efficiency': np.float64(87.02857142857144), 'pressure_appetite': np.float64(90.95614035087718), 'creation_tools': np.float64(96.25), 'opportunity_response': np.float64(88.7), 'age_trajectory': np.int64(20)}",High
Christian Wood,2019-20,14.74,34.23,Role Player,Low Scaling,Role Player,-0.079,0,1,Hides,False,"Low CII 14.7, low TII 34.2","{'self_created': np.float64(7.7), 'pressure_appetite': np.float64(17.33), 'difficulty_embrace': np.float64(6.76), 'defensive_survival': np.float64(29.59), 'force_multiplication': np.float64(23.08)}","{'scaling_efficiency': np.float64(20.801322489929316), 'pressure_appetite': np.float64(8.400000000000002), 'creation_tools': np.float64(25.041570965037003), 'opportunity_response': np.float64(79.17714285714285), 'age_trajectory': np.float64(90.0)}",Medium
Clint Capela,2019-20,13.88,43.59,Role Player,Limited Scaling,Role Player,-0.07099999999999995,0,4,Hides,False,"Low CII 13.9, low TII 43.6, no creation tools","{'self_created': np.float64(0.85), 'pressure_appetite': np.float64(24.96), 'difficulty_embrace': np.float64(0.8), 'defensive_survival': np.float64(39.59), 'force_multiplication': np.float64(12.84)}","{'scaling_efficiency': np.float64(19.22965034965035), 'pressure_appetite': np.float64(54.371794871794904), 'creation_tools': np.float64(12.99257869501772), 'opportunity_response': np.float64(92.0), 'age_trajectory': np.float64(78.33)}",High
Coby White,2019-20,29.99,43.48,Role Player,Limited Scaling,Role Player,-0.0779999999999999,0,1,Hides,False,"Low CII 30.0, low TII 43.5","{'self_created': np.float64(30.26), 'pressure_appetite': np.float64(19.5), 'difficulty_embrace': np.float64(32.51), 'defensive_survival': np.float64(46.77), 'force_multiplication': np.float64(25.16)}","{'scaling_efficiency': np.float64(30.892866989169057), 'pressure_appetite': np.float64(8.80000000000004), 'creation_tools': np.float64(70.2470247362048), 'opportunity_response': np.float64(53.114285714285714), 'age_trajectory': np.int64(100)}",Medium
Cody Martin,2019-20,10.09,32.53,Role Player,Low Scaling,Role Player,-0.038,0,1,Hides,False,"Low CII 10.1, low TII 32.5","{'self_created': np.float64(9.97), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(5.97), 'defensive_survival': np.float64(18.25), 'force_multiplication': np.float64(6.67)}","{'scaling_efficiency': np.float64(12.40324718722217), 'pressure_appetite': np.float64(24.800000000000004), 'creation_tools': np.float64(32.72196983801899), 'opportunity_response': np.float64(47.114285714285714), 'age_trajectory': np.float64(90.0)}",Medium
Cody Zeller,2019-20,11.56,24.74,Role Player,Low Scaling,Role Player,-0.07149999999999998,0,4,Hides,False,"Low CII 11.6, low TII 24.7, no creation tools","{'self_created': np.float64(8.6), 'pressure_appetite': np.float64(10.17), 'difficulty_embrace': np.float64(2.39), 'defensive_survival': np.float64(28.9), 'force_multiplication': np.float64(16.29)}","{'scaling_efficiency': np.float64(14.293409840490131), 'pressure_appetite': np.float64(0.0), 'creation_tools': np.float64(16.347645916757674), 'opportunity_response': np.float64(66.8), 'age_trajectory': np.float64(71.66)}",High
Collin Sexton,2019-20,49.34,67.55,Fragile Star,High Scaling,Strong Creator,-0.0235,0,2,Hides,True,"CII 49.3, TII 67.5","{'self_created': np.float64(55.68), 'pressure_appetite': np.float64(48.0), 'difficulty_embrace': np.float64(41.77), 'defensive_survival': np.float64(49.0), 'force_multiplication': np.float64(49.3)}","{'scaling_efficiency': np.float64(61.83182377278319), 'pressure_appetite': np.float64(49.58333333333333), 'creation_tools': np.float64(81.06666666666666), 'opportunity_response': np.float64(69.28571428571428), 'age_trajectory': np.int64(100)}",Medium
Cory Joseph,2019-20,25.51,54.24,Role Player,Moderate Scaling,Luxury Amplifier,-0.059499999999999956,0,4,Hides,True,"Negative career leverage (-0.059, 0+/4-) BUT has creation tools: Thrives as #2","{'self_created': np.float64(28.89), 'pressure_appetite': np.float64(13.52), 'difficulty_embrace': np.float64(27.23), 'defensive_survival': np.float64(42.88), 'force_multiplication': np.float64(15.85)}","{'scaling_efficiency': np.float64(48.70666666666667), 'pressure_appetite': np.float64(42.12335958005249), 'creation_tools': np.float64(74.03228026374752), 'opportunity_response': np.float64(51.91428571428571), 'age_trajectory': np.float64(64.99000000000001)}",High
D'Angelo Russell,2019-20,75.58,77.6,Strong Creator,High Scaling,Franchise Engine,0.03339999999999998,4,1,Steps Up,True,CII 75.6 >= 74: Already elite creator,"{'self_created': np.float64(73.78), 'pressure_appetite': np.float64(80.61), 'difficulty_embrace': np.float64(80.11), 'defensive_survival': np.float64(82.54), 'force_multiplication': np.float64(48.94)}","{'scaling_efficiency': np.float64(64.38189847313933), 'pressure_appetite': np.float64(84.76885245901639), 'creation_tools': np.float64(88.95), 'opportunity_response': np.float64(68.68571428571428), 'age_trajectory': np.float64(90.0)}",High
D.J. Augustin,2019-20,47.21,67.4,Fragile Star,High Scaling,Role Player,-0.03099999999999998,1,4,Hides,False,"Low CII 47.2, low TII 67.4, no creation tools","{'self_created': np.float64(50.01), 'pressure_appetite': np.float64(49.35), 'difficulty_embrace': np.float64(36.41), 'defensive_survival': np.float64(55.73), 'force_multiplication': np.float64(42.24)}","{'scaling_efficiency': np.float64(74.4), 'pressure_appetite': np.float64(68.48260869565215), 'creation_tools': np.float64(78.55201484623541), 'opportunity_response': np.float64(58.34285714285714), 'age_trajectory': np.float64(35.0)}",High
Damian Lillard,2019-20,83.65,80.33,Franchise Engine,Elite Scaling,Franchise Engine,0.05679999999999996,5,0,Steps Up,True,CII 83.7 >= 74: Already elite creator,"{'self_created': np.float64(100.0), 'pressure_appetite': np.float64(85.33), 'difficulty_embrace': np.float64(76.6), 'defensive_survival': np.float64(69.27), 'force_multiplication': np.float64(66.02)}","{'scaling_efficiency': np.float64(87.57933246877349), 'pressure_appetite': np.float64(76.10612244897959), 'creation_tools': np.float64(82.3), 'opportunity_response': np.float64(86.0), 'age_trajectory': np.float64(56.67)}",High
Damion Lee,2019-20,26.65,52.58,Role Player,Moderate Scaling,Role Player,-0.02849999999999995,1,1,Hides,True,"Low CII 26.6, low TII 52.6","{'self_created': np.float64(10.35), 'pressure_appetite': np.float64(44.91), 'difficulty_embrace': np.float64(24.5), 'defensive_survival': np.float64(40.37), 'force_multiplication': np.float64(13.62)}","{'scaling_efficiency': np.float64(32.98027510953827), 'pressure_appetite': np.float64(60.313043478260866), 'creation_tools': np.float64(60.307122658183104), 'opportunity_response': np.float64(55.85714285714286), 'age_trajectory': np.float64(71.66)}",Medium
