player_name,season,cii,tii,cii_archetype,tii_archetype,archetype_2d,career_leverage_mean,career_positive_seasons,career_negative_seasons,career_pattern,has_creation_tools,reasoning,cii_components,tii_components,confidence
Arron Afflalo,2016-17,22.32,46.71,Role Player,Limited Scaling,Role Player,0.011000000000000048,1,1,Steps Up,True,"Low CII 22.3, low TII 46.7","{'self_created': np.float64(20.28), 'pressure_appetite': np.float64(10.67), 'difficulty_embrace': np.float64(32.67), 'defensive_survival': np.float64(40.57), 'force_multiplication': np.float64(9.47)}","{'scaling_efficiency': np.float64(42.56552683772571), 'pressure_appetite': np.float64(24.40000000000004), 'creation_tools': np.float64(74.78320825515948), 'opportunity_response': np.float64(59.2), 'age_trajectory': np.float64(40.01)}",Medium
Avery Bradley,2016-17,30.69,48.24,Role Player,Limited Scaling,Role Player,-0.0479999999999999,0,1,Hides,True,"Low CII 30.7, low TII 48.2","{'self_created': np.float64(24.68), 'pressure_appetite': np.float64(22.77), 'difficulty_embrace': np.float64(40.8), 'defensive_survival': np.float64(51.41), 'force_multiplication': np.float64(17.24)}","{'scaling_efficiency': np.float64(34.21895381408378), 'pressure_appetite': np.float64(20.800000000000047), 'creation_tools': np.float64(79.97906976744186), 'opportunity_response': np.float64(59.62857142857143), 'age_trajectory': np.float64(78.33)}",Medium
Ben McLemore,2016-17,16.49,33.98,Role Player,Low Scaling,Role Player,-0.058499999999999955,0,2,Hides,True,"Low CII 16.5, low TII 34.0","{'self_created': np.float64(7.82), 'pressure_appetite': np.float64(12.33), 'difficulty_embrace': np.float64(25.63), 'defensive_survival': np.float64(36.17), 'force_multiplication': np.float64(5.08)}","{'scaling_efficiency': np.float64(14.58452791878173), 'pressure_appetite': np.float64(6.800000000000002), 'creation_tools': np.float64(58.844257356279144), 'opportunity_response': np.float64(47.542857142857144), 'age_trajectory': np.float64(90.0)}",Medium
Bismack Biyombo,2016-17,8.23,28.07,Role Player,Low Scaling,Role Player,-0.05,0,2,Hides,False,"Low CII 8.2, low TII 28.1","{'self_created': np.float64(0.66), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(4.5), 'defensive_survival': np.float64(20.82), 'force_multiplication': np.float64(15.08)}","{'scaling_efficiency': np.float64(8.49152687429903), 'pressure_appetite': np.float64(22.800000000000004), 'creation_tools': np.float64(16.665489625045506), 'opportunity_response': np.float64(49.94285714285714), 'age_trajectory': np.float64(90.0)}",Medium
Blake Griffin,2016-17,41.7,58.64,Fragile Star,Moderate Scaling,Role Player,-0.0085,0,2,Mixed,True,"Low CII 41.7, moderate TII 58.6 (Age 28 > 25, reclassified from Developing Prospect)","{'self_created': np.float64(34.4), 'pressure_appetite': np.float64(50.49), 'difficulty_embrace': np.float64(34.97), 'defensive_survival': np.float64(34.16), 'force_multiplication': np.float64(66.44)}","{'scaling_efficiency': np.float64(48.627646677100415), 'pressure_appetite': np.float64(50.01449275362319), 'creation_tools': np.float64(67.0193531283139), 'opportunity_response': np.float64(77.64285714285714), 'age_trajectory': np.float64(64.99000000000001)}",Medium
Bobby Portis,2016-17,14.67,32.09,Role Player,Low Scaling,Role Player,-0.077,0,1,Hides,True,"Low CII 14.7, low TII 32.1","{'self_created': np.float64(9.23), 'pressure_appetite': np.float64(12.17), 'difficulty_embrace': np.float64(28.2), 'defensive_survival': np.float64(17.07), 'force_multiplication': np.float64(6.57)}","{'scaling_efficiency': np.float64(13.046783625730997), 'pressure_appetite': np.float64(9.200000000000003), 'creation_tools': np.float64(46.07928968763372), 'opportunity_response': np.float64(44.37142857142857), 'age_trajectory': np.int64(100)}",Medium
Bojan Bogdanovic,2016-17,26.9,47.17,Role Player,Limited Scaling,Role Player,-0.0495,0,2,Hides,False,"Low CII 26.9, low TII 47.2","{'self_created': np.float64(21.81), 'pressure_appetite': np.float64(28.53), 'difficulty_embrace': np.float64(18.06), 'defensive_survival': np.float64(45.15), 'force_multiplication': np.float64(28.37)}","{'scaling_efficiency': np.float64(44.43667017913592), 'pressure_appetite': np.float64(25.200000000000003), 'creation_tools': np.float64(46.139248988380295), 'opportunity_response': np.float64(78.73142857142858), 'age_trajectory': np.float64(64.99000000000001)}",Medium
Boris Diaw,2016-17,19.83,29.27,Role Player,Low Scaling,Role Player,-0.033,0,1,Hides,True,"Low CII 19.8, low TII 29.3","{'self_created': np.float64(16.49), 'pressure_appetite': np.float64(15.64), 'difficulty_embrace': np.float64(15.69), 'defensive_survival': np.float64(46.02), 'force_multiplication': np.float64(9.33)}","{'scaling_efficiency': np.float64(18.651880679047913), 'pressure_appetite': np.float64(26.799999999999997), 'creation_tools': np.float64(40.287102734663705), 'opportunity_response': np.float64(46.08571428571429), 'age_trajectory': np.int64(20)}",Medium
Bradley Beal,2016-17,51.81,74.12,Fragile Star,High Scaling,Latent Engine,0.01149999999999995,1,1,Steps Up,True,"Medium CII 51.8, high TII 74.1, has tools","{'self_created': np.float64(45.9), 'pressure_appetite': np.float64(62.11), 'difficulty_embrace': np.float64(45.0), 'defensive_survival': np.float64(61.89), 'force_multiplication': np.float64(42.28)}","{'scaling_efficiency': np.float64(56.592832821184174), 'pressure_appetite': np.float64(73.49302325581392), 'creation_tools': np.float64(82.1), 'opportunity_response': np.float64(89.0), 'age_trajectory': np.float64(90.0)}",Medium
Brandon Ingram,2016-17,23.49,45.32,Role Player,Limited Scaling,Role Player,-0.066,0,1,Hides,True,"Low CII 23.5, low TII 45.3","{'self_created': np.float64(19.79), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(30.57), 'defensive_survival': np.float64(43.3), 'force_multiplication': np.float64(24.48)}","{'scaling_efficiency': np.float64(31.29205192864481), 'pressure_appetite': np.float64(13.599999999999998), 'creation_tools': np.float64(70.82055539230092), 'opportunity_response': np.float64(55.771428571428565), 'age_trajectory': np.int64(100)}",Medium
Brandon Jennings,2016-17,29.09,49.62,Role Player,Limited Scaling,Role Player,-0.034999999999999955,0,2,Hides,True,"Low CII 29.1, low TII 49.6","{'self_created': np.float64(31.91), 'pressure_appetite': np.float64(11.5), 'difficulty_embrace': np.float64(36.43), 'defensive_survival': np.float64(45.01), 'force_multiplication': np.float64(26.0)}","{'scaling_efficiency': np.float64(50.53333333333333), 'pressure_appetite': np.float64(14.80000000000004), 'creation_tools': np.float64(80.44131215730762), 'opportunity_response': np.float64(50.028571428571425), 'age_trajectory': np.float64(71.66)}",Medium
Brandon Knight,2016-17,34.48,44.97,Role Player,Limited Scaling,Role Player,-0.03149999999999995,1,1,Hides,True,"Low CII 34.5, low TII 45.0","{'self_created': np.float64(40.67), 'pressure_appetite': np.float64(21.17), 'difficulty_embrace': np.float64(42.54), 'defensive_survival': np.float64(31.99), 'force_multiplication': np.float64(36.8)}","{'scaling_efficiency': np.float64(36.14433963072442), 'pressure_appetite': np.float64(7.600000000000038), 'creation_tools': np.float64(81.8397718332022), 'opportunity_response': np.float64(49.08571428571429), 'age_trajectory': np.float64(85.0)}",Medium
Brandon Rush,2016-17,8.74,30.26,Role Player,Low Scaling,Role Player,-0.026,0,1,Hides,True,"Low CII 8.7, low TII 30.3","{'self_created': np.float64(1.03), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(12.89), 'defensive_survival': np.float64(19.86), 'force_multiplication': np.float64(3.7)}","{'scaling_efficiency': np.float64(5.269795918367345), 'pressure_appetite': np.float64(40.11333333333333), 'creation_tools': np.float64(35.930965551923556), 'opportunity_response': np.float64(49.77142857142857), 'age_trajectory': np.float64(40.01)}",Medium
Brook Lopez,2016-17,27.14,37.46,Role Player,Limited Scaling,Role Player,-0.05099999999999995,0,2,Hides,False,"Low CII 27.1, low TII 37.5","{'self_created': np.float64(23.56), 'pressure_appetite': np.float64(30.4), 'difficulty_embrace': np.float64(15.16), 'defensive_survival': np.float64(27.8), 'force_multiplication': np.float64(52.7)}","{'scaling_efficiency': np.float64(31.344636424234338), 'pressure_appetite': np.float64(12.800000000000043), 'creation_tools': np.float64(40.543802945022456), 'opportunity_response': np.float64(73.87142857142857), 'age_trajectory': np.float64(56.67)}",Medium
Buddy Hield,2016-17,28.12,45.55,Role Player,Limited Scaling,Role Player,-0.0429999999999999,0,1,Hides,True,"Low CII 28.1, low TII 45.5","{'self_created': np.float64(28.1), 'pressure_appetite': np.float64(23.66), 'difficulty_embrace': np.float64(30.27), 'defensive_survival': np.float64(40.99), 'force_multiplication': np.float64(15.69)}","{'scaling_efficiency': np.float64(35.44828928736456), 'pressure_appetite': np.float64(22.80000000000004), 'creation_tools': np.float64(63.020832847084456), 'opportunity_response': np.float64(50.71428571428571), 'age_trajectory': np.float64(90.0)}",Medium
C.J. Watson,2016-17,36.22,50.44,Role Player,Moderate Scaling,Role Player,0.0359999999999999,1,0,Steps Up,True,"Low CII 36.2, low TII 50.4","{'self_created': np.float64(18.94), 'pressure_appetite': np.float64(52.5), 'difficulty_embrace': np.float64(31.31), 'defensive_survival': np.float64(65.72), 'force_multiplication': np.float64(12.9)}","{'scaling_efficiency': np.float64(22.009035971223017), 'pressure_appetite': np.float64(82.37985611510788), 'creation_tools': np.float64(67.49114172076972), 'opportunity_response': np.float64(44.971428571428575), 'age_trajectory': np.float64(30.0)}",Medium
CJ McCollum,2016-17,61.34,73.87,Luxury Amplifier,High Scaling,Latent Engine,-0.013000000000000001,0,2,Mixed,True,"Medium CII 61.3, high TII 73.9, has tools","{'self_created': np.float64(73.93), 'pressure_appetite': np.float64(44.8), 'difficulty_embrace': np.float64(68.23), 'defensive_survival': np.float64(68.61), 'force_multiplication': np.float64(40.28)}","{'scaling_efficiency': np.float64(67.17033278454024), 'pressure_appetite': np.float64(57.589552238805965), 'creation_tools': np.float64(95.25), 'opportunity_response': np.float64(78.5), 'age_trajectory': np.float64(85.0)}",Medium
Caris LeVert,2016-17,26.73,53.75,Role Player,Moderate Scaling,Role Player,-0.0229999999999999,0,1,Hides,False,"Low CII 26.7, low TII 53.8","{'self_created': np.float64(32.64), 'pressure_appetite': np.float64(22.76), 'difficulty_embrace': np.float64(19.24), 'defensive_survival': np.float64(36.32), 'force_multiplication': np.float64(19.56)}","{'scaling_efficiency': np.float64(47.13637911203129), 'pressure_appetite': np.float64(43.761904761904795), 'creation_tools': np.float64(51.65445387062566), 'opportunity_response': np.float64(55.599999999999994), 'age_trajectory': np.int64(100)}",Medium
Carmelo Anthony,2016-17,66.77,60.36,Luxury Amplifier,Moderate Scaling,Strong Creator,0.057499999999999996,2,0,Steps Up,True,CII 66.8: Good creation (limited career data),"{'self_created': np.float64(55.87), 'pressure_appetite': np.float64(75.58), 'difficulty_embrace': np.float64(73.91), 'defensive_survival': np.float64(67.79), 'force_multiplication': np.float64(61.63)}","{'scaling_efficiency': np.float64(40.64332334332335), 'pressure_appetite': np.float64(79.83636363636364), 'creation_tools': np.float64(80.75), 'opportunity_response': np.float64(60.39999999999999), 'age_trajectory': np.float64(30.0)}",Medium
Channing Frye,2016-17,9.51,30.5,Role Player,Low Scaling,Role Player,-0.096,0,1,Hides,True,"Low CII 9.5, low TII 30.5","{'self_created': np.float64(1.15), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(15.39), 'defensive_survival': np.float64(20.24), 'force_multiplication': np.float64(5.52)}","{'scaling_efficiency': np.float64(24.427408403016468), 'pressure_appetite': np.float64(1.6000000000000014), 'creation_tools': np.float64(41.51029529466279), 'opportunity_response': np.float64(79.82), 'age_trajectory': np.float64(25.0)}",Medium
Chris Paul,2016-17,79.34,82.08,Strong Creator,Elite Scaling,Franchise Engine,0.04049999999999995,2,0,Steps Up,True,CII 79.3 >= 74: Already elite creator,"{'self_created': np.float64(98.57), 'pressure_appetite': np.float64(73.33), 'difficulty_embrace': np.float64(86.9), 'defensive_survival': np.float64(60.81), 'force_multiplication': np.float64(49.33)}","{'scaling_efficiency': np.float64(91.56349892691895), 'pressure_appetite': np.float64(74.20460251046025), 'creation_tools': np.float64(96.25), 'opportunity_response': np.float64(88.7), 'age_trajectory': np.float64(35.0)}",Medium
Clint Capela,2016-17,8.0,30.06,Role Player,Low Scaling,Role Player,-0.117,0,1,Hides,False,"Low CII 8.0, low TII 30.1","{'self_created': np.float64(0.72), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(0.5), 'defensive_survival': np.float64(24.5), 'force_multiplication': np.float64(15.13)}","{'scaling_efficiency': np.float64(19.480452049275915), 'pressure_appetite': np.float64(0.0), 'creation_tools': np.float64(10.166666666666668), 'opportunity_response': np.float64(84.53428571428572), 'age_trajectory': np.float64(95.0)}",Medium
Cody Zeller,2016-17,11.35,36.77,Role Player,Limited Scaling,Role Player,-0.05149999999999995,0,2,Hides,False,"Low CII 11.3, low TII 36.8","{'self_created': np.float64(1.0), 'pressure_appetite': np.float64(12.6), 'difficulty_embrace': np.float64(6.5), 'defensive_survival': np.float64(31.15), 'force_multiplication': np.float64(19.27)}","{'scaling_efficiency': np.float64(18.188030850696443), 'pressure_appetite': np.float64(24.80000000000004), 'creation_tools': np.float64(20.030240714171846), 'opportunity_response': np.float64(80.71142857142857), 'age_trajectory': np.float64(90.0)}",Medium
Cory Joseph,2016-17,29.3,48.05,Role Player,Limited Scaling,Role Player,-0.08049999999999996,0,2,Hides,True,"Low CII 29.3, low TII 48.0","{'self_created': np.float64(38.13), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(38.47), 'defensive_survival': np.float64(36.28), 'force_multiplication': np.float64(22.26)}","{'scaling_efficiency': np.float64(50.2397306976078), 'pressure_appetite': np.float64(2.0000000000000417), 'creation_tools': np.float64(80.5533178907208), 'opportunity_response': np.float64(52.42857142857143), 'age_trajectory': np.float64(85.0)}",Medium
Courtney Lee,2016-17,27.03,49.45,Role Player,Limited Scaling,Role Player,-0.0349999999999999,0,2,Hides,True,"Low CII 27.0, low TII 49.5","{'self_created': np.float64(25.25), 'pressure_appetite': np.float64(11.92), 'difficulty_embrace': np.float64(39.13), 'defensive_survival': np.float64(54.23), 'force_multiplication': np.float64(5.15)}","{'scaling_efficiency': np.float64(42.68768431983387), 'pressure_appetite': np.float64(26.000000000000043), 'creation_tools': np.float64(82.45), 'opportunity_response': np.float64(64.34285714285714), 'age_trajectory': np.float64(40.01)}",Medium
D'Angelo Russell,2016-17,56.51,65.64,Luxury Amplifier,High Scaling,Strong Creator,0.016,1,1,Steps Up,True,"CII 56.5, TII 65.6","{'self_created': np.float64(47.99), 'pressure_appetite': np.float64(70.06), 'difficulty_embrace': np.float64(56.59), 'defensive_survival': np.float64(58.44), 'force_multiplication': np.float64(45.13)}","{'scaling_efficiency': np.float64(41.14426541841178), 'pressure_appetite': np.float64(70.40909090909088), 'creation_tools': np.float64(86.75), 'opportunity_response': np.float64(55.599999999999994), 'age_trajectory': np.int64(100)}",Medium
D.J. Augustin,2016-17,25.38,42.8,Role Player,Limited Scaling,Role Player,-0.06349999999999995,0,2,Hides,True,"Low CII 25.4, low TII 42.8","{'self_created': np.float64(33.17), 'pressure_appetite': np.float64(11.17), 'difficulty_embrace': np.float64(31.87), 'defensive_survival': np.float64(33.04), 'force_multiplication': np.float64(13.08)}","{'scaling_efficiency': np.float64(46.55827995766533), 'pressure_appetite': np.float64(5.200000000000005), 'creation_tools': np.float64(73.41087503143072), 'opportunity_response': np.float64(47.885714285714286), 'age_trajectory': np.float64(56.67)}",Medium
Damian Lillard,2016-17,78.64,80.97,Strong Creator,Elite Scaling,Franchise Engine,0.06099999999999995,2,0,Steps Up,True,CII 78.6 >= 74: Already elite creator,"{'self_created': np.float64(87.65), 'pressure_appetite': np.float64(82.3), 'difficulty_embrace': np.float64(71.43), 'defensive_survival': np.float64(72.77), 'force_multiplication': np.float64(65.68)}","{'scaling_efficiency': np.float64(77.59609768804033), 'pressure_appetite': np.float64(77.61052631578947), 'creation_tools': np.float64(87.78333333333333), 'opportunity_response': np.float64(86.0), 'age_trajectory': np.float64(78.33)}",Medium
Danilo Gallinari,2016-17,31.9,62.23,Role Player,Moderate Scaling,Role Player,-0.015,0,2,Mixed,True,"Low CII 31.9, moderate TII 62.2 (Age 28 > 25, reclassified from Developing Prospect)","{'self_created': np.float64(28.08), 'pressure_appetite': np.float64(34.29), 'difficulty_embrace': np.float64(29.29), 'defensive_survival': np.float64(34.55), 'force_multiplication': np.float64(38.64)}","{'scaling_efficiency': np.float64(56.095995495019885), 'pressure_appetite': np.float64(47.63636363636364), 'creation_tools': np.float64(65.94650160137965), 'opportunity_response': np.float64(92.0), 'age_trajectory': np.float64(64.99000000000001)}",Medium
Danny Green,2016-17,24.48,46.06,Role Player,Limited Scaling,Role Player,0.008500000000000051,1,1,Mixed,False,"Low CII 24.5, low TII 46.1","{'self_created': np.float64(5.02), 'pressure_appetite': np.float64(51.0), 'difficulty_embrace': np.float64(13.6), 'defensive_survival': np.float64(43.52), 'force_multiplication': np.float64(9.78)}","{'scaling_efficiency': np.float64(14.863026955950037), 'pressure_appetite': np.float64(73.48888888888888), 'creation_tools': np.float64(51.60734718458295), 'opportunity_response': np.float64(53.8), 'age_trajectory': np.float64(48.34)}",Medium
Dante Cunningham,2016-17,7.92,29.25,Role Player,Low Scaling,Role Player,-0.031000000000000055,1,1,Hides,True,"Low CII 7.9, low TII 29.2","{'self_created': np.float64(0.6), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(11.19), 'defensive_survival': np.float64(19.0), 'force_multiplication': np.float64(1.5)}","{'scaling_efficiency': np.float64(18.790421599169253), 'pressure_appetite': np.float64(11.999999999999996), 'creation_tools': np.float64(25.971662487652914), 'opportunity_response': np.float64(70.57142857142857), 'age_trajectory': np.float64(48.34)}",Medium
Dario Šarić,2016-17,28.06,43.93,Role Player,Limited Scaling,Role Player,-0.0259999999999999,0,1,Hides,False,"Low CII 28.1, low TII 43.9","{'self_created': np.float64(14.6), 'pressure_appetite': np.float64(37.5), 'difficulty_embrace': np.float64(18.34), 'defensive_survival': np.float64(48.12), 'force_multiplication': np.float64(34.15)}","{'scaling_efficiency': np.float64(11.74509090909091), 'pressure_appetite': np.float64(55.38333333333337), 'creation_tools': np.float64(45.15650406504065), 'opportunity_response': np.float64(53.542857142857144), 'age_trajectory': np.float64(95.0)}",Medium
Darren Collison,2016-17,45.11,69.96,Fragile Star,High Scaling,Strong Creator,-0.00899999999999995,1,1,Mixed,True,"CII 45.1, TII 70.0","{'self_created': np.float64(53.17), 'pressure_appetite': np.float64(28.5), 'difficulty_embrace': np.float64(54.57), 'defensive_survival': np.float64(53.63), 'force_multiplication': np.float64(30.73)}","{'scaling_efficiency': np.float64(73.38540840602694), 'pressure_appetite': np.float64(50.933333333333366), 'creation_tools': np.float64(93.0), 'opportunity_response': np.float64(72.97142857142858), 'age_trajectory': np.float64(56.67)}",Medium
David Lee,2016-17,13.02,32.04,Role Player,Low Scaling,Role Player,-0.066,0,1,Hides,True,"Low CII 13.0, low TII 32.0","{'self_created': np.float64(12.66), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(11.3), 'defensive_survival': np.float64(23.6), 'force_multiplication': np.float64(9.24)}","{'scaling_efficiency': np.float64(29.516004007212977), 'pressure_appetite': np.float64(13.599999999999998), 'creation_tools': np.float64(26.708448214916935), 'opportunity_response': np.float64(79.63142857142857), 'age_trajectory': np.float64(25.0)}",Medium
David Nwaba,2016-17,17.67,42.41,Role Player,Limited Scaling,Role Player,-0.03,0,1,Hides,False,"Low CII 17.7, low TII 42.4","{'self_created': np.float64(22.56), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(2.5), 'defensive_survival': np.float64(47.0), 'force_multiplication': np.float64(8.53)}","{'scaling_efficiency': np.float64(22.120277081798083), 'pressure_appetite': np.float64(51.42372881355932), 'creation_tools': np.float64(14.625010334849112), 'opportunity_response': np.float64(73.26285714285714), 'age_trajectory': np.float64(90.0)}",Medium
