player_name,season,cii,tii,cii_archetype,tii_archetype,archetype_2d,career_leverage_mean,career_positive_seasons,career_negative_seasons,career_pattern,has_creation_tools,reasoning,cii_components,tii_components,confidence
Andrew Wiggins,2018-19,33.03,44.88,Role Player,Limited Scaling,Luxury Amplifier,1.734723475976807e-18,2,2,Mixed,True,"Mixed career leverage (+0.000), low CII but has tools","{'self_created': np.float64(30.79), 'pressure_appetite': np.float64(24.17), 'difficulty_embrace': np.float64(46.7), 'defensive_survival': np.float64(31.67), 'force_multiplication': np.float64(36.64)}","{'scaling_efficiency': np.float64(25.799342105263158), 'pressure_appetite': np.float64(16.80000000000004), 'creation_tools': np.float64(74.1), 'opportunity_response': np.float64(60.82857142857142), 'age_trajectory': np.float64(90.0)}",High
Ante Zizic,2018-19,10.33,29.0,Role Player,Low Scaling,Role Player,-0.119,0,1,Hides,False,"Low CII 10.3, low TII 29.0","{'self_created': np.float64(12.3), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(6.5), 'defensive_survival': np.float64(11.68), 'force_multiplication': np.float64(10.88)}","{'scaling_efficiency': np.float64(15.853192957621866), 'pressure_appetite': np.float64(0.0), 'creation_tools': np.float64(17.41222252671965), 'opportunity_response': np.float64(71.75428571428571), 'age_trajectory': np.int64(100)}",Medium
Anthony Davis,2018-19,49.09,67.85,Fragile Star,High Scaling,Strong Creator,0.012,2,2,Steps Up,True,"Positive career leverage (+0.012), CII 49.1: Stepping up consistently","{'self_created': np.float64(30.79), 'pressure_appetite': np.float64(76.58), 'difficulty_embrace': np.float64(30.14), 'defensive_survival': np.float64(47.05), 'force_multiplication': np.float64(76.2)}","{'scaling_efficiency': np.float64(54.8620756376429), 'pressure_appetite': np.float64(72.15), 'creation_tools': np.float64(63.102777777777774), 'opportunity_response': np.float64(86.0), 'age_trajectory': np.float64(78.33)}",High
Anthony Tolliver,2018-19,10.39,29.76,Role Player,Low Scaling,Role Player,-0.027333333333333303,1,2,Hides,False,"Low CII 10.4, low TII 29.8","{'self_created': np.float64(0.42), 'pressure_appetite': np.float64(12.11), 'difficulty_embrace': np.float64(3.59), 'defensive_survival': np.float64(41.01), 'force_multiplication': np.float64(3.7)}","{'scaling_efficiency': np.float64(10.800622032376877), 'pressure_appetite': np.float64(53.465564738292045), 'creation_tools': np.float64(14.846015588255057), 'opportunity_response': np.float64(51.22857142857143), 'age_trajectory': np.float64(25.0)}",Medium
Austin Rivers,2018-19,19.78,41.08,Role Player,Limited Scaling,Role Player,-0.0466666666666666,0,3,Hides,False,"Low CII 19.8, low TII 41.1","{'self_created': np.float64(23.66), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(15.44), 'defensive_survival': np.float64(37.1), 'force_multiplication': np.float64(15.29)}","{'scaling_efficiency': np.float64(38.72470865325734), 'pressure_appetite': np.float64(15.60000000000004), 'creation_tools': np.float64(48.209028970571396), 'opportunity_response': np.float64(53.885714285714286), 'age_trajectory': np.float64(78.33)}",Medium
Avery Bradley,2018-19,24.87,48.33,Role Player,Limited Scaling,Role Player,-0.041333333333333264,0,3,Hides,True,"Low CII 24.9, low TII 48.3","{'self_created': np.float64(16.55), 'pressure_appetite': np.float64(20.92), 'difficulty_embrace': np.float64(45.17), 'defensive_survival': np.float64(33.23), 'force_multiplication': np.float64(6.59)}","{'scaling_efficiency': np.float64(25.475514403292184), 'pressure_appetite': np.float64(42.40833333333336), 'creation_tools': np.float64(75.25), 'opportunity_response': np.float64(56.885714285714286), 'age_trajectory': np.float64(64.99000000000001)}",Medium
Bam Adebayo,2018-19,15.93,38.99,Role Player,Limited Scaling,Role Player,-0.045,0,1,Hides,False,"Low CII 15.9, low TII 39.0","{'self_created': np.float64(13.05), 'pressure_appetite': np.float64(12.0), 'difficulty_embrace': np.float64(6.0), 'defensive_survival': np.float64(43.0), 'force_multiplication': np.float64(13.61)}","{'scaling_efficiency': np.float64(21.543622574902546), 'pressure_appetite': np.float64(22.0), 'creation_tools': np.float64(22.166469887628814), 'opportunity_response': np.float64(83.96857142857142), 'age_trajectory': np.int64(100)}",Medium
Ben Simmons,2018-19,31.52,44.44,Role Player,Limited Scaling,Role Player,-0.0505,0,2,Hides,False,"Low CII 31.5, low TII 44.4","{'self_created': np.float64(44.7), 'pressure_appetite': np.float64(18.0), 'difficulty_embrace': np.float64(15.99), 'defensive_survival': np.float64(35.01), 'force_multiplication': np.float64(51.6)}","{'scaling_efficiency': np.float64(31.052010666410805), 'pressure_appetite': np.float64(13.2), 'creation_tools': np.float64(45.75561542824731), 'opportunity_response': np.float64(84.5), 'age_trajectory': np.int64(100)}",Medium
Blake Griffin,2018-19,63.46,69.6,Luxury Amplifier,High Scaling,Fragile Star,0.008499999999999975,1,3,Mixed,False,"Mixed career leverage (+0.008), NO tools: Empty stats","{'self_created': np.float64(63.8), 'pressure_appetite': np.float64(76.87), 'difficulty_embrace': np.float64(40.73), 'defensive_survival': np.float64(59.94), 'force_multiplication': np.float64(79.66)}","{'scaling_efficiency': np.float64(66.73002274262845), 'pressure_appetite': np.float64(71.7135135135135), 'creation_tools': np.float64(69.61337068776093), 'opportunity_response': np.float64(86.0), 'age_trajectory': np.float64(48.34)}",High
Boban Marjanovic,2018-19,22.55,31.71,Role Player,Low Scaling,Role Player,-0.031,0,1,Hides,False,"Low CII 22.6, low TII 31.7","{'self_created': np.float64(16.05), 'pressure_appetite': np.float64(31.79), 'difficulty_embrace': np.float64(6.5), 'defensive_survival': np.float64(42.26), 'force_multiplication': np.float64(21.47)}","{'scaling_efficiency': np.float64(20.146624764299187), 'pressure_appetite': np.float64(27.599999999999998), 'creation_tools': np.float64(17.150831319124002), 'opportunity_response': np.float64(70.03142857142856), 'age_trajectory': np.float64(48.34)}",Medium
Bobby Portis,2018-19,22.33,35.94,Role Player,Limited Scaling,Role Player,-0.04833333333333333,0,3,Hides,True,"Low CII 22.3, low TII 35.9","{'self_created': np.float64(12.8), 'pressure_appetite': np.float64(35.2), 'difficulty_embrace': np.float64(15.89), 'defensive_survival': np.float64(21.59), 'force_multiplication': np.float64(32.77)}","{'scaling_efficiency': np.float64(14.544529024592197), 'pressure_appetite': np.float64(27.199999999999996), 'creation_tools': np.float64(38.89612556084067), 'opportunity_response': np.float64(53.28571428571429), 'age_trajectory': np.float64(90.0)}",Medium
Bogdan Bogdanović,2018-19,32.04,48.02,Role Player,Limited Scaling,Role Player,-0.0205,1,1,Hides,True,"Low CII 32.0, low TII 48.0","{'self_created': np.float64(35.27), 'pressure_appetite': np.float64(21.71), 'difficulty_embrace': np.float64(38.21), 'defensive_survival': np.float64(39.87), 'force_multiplication': np.float64(24.12)}","{'scaling_efficiency': np.float64(41.28442475603494), 'pressure_appetite': np.float64(18.80000000000004), 'creation_tools': np.float64(74.38333333333333), 'opportunity_response': np.float64(54.82857142857143), 'age_trajectory': np.float64(78.33)}",Medium
Bojan Bogdanovic,2018-19,28.35,58.76,Role Player,Moderate Scaling,Luxury Amplifier,-0.049499999999999975,0,4,Hides,True,"Negative career leverage (-0.049, 0+/4-) BUT has creation tools: Thrives as #2","{'self_created': np.float64(22.1), 'pressure_appetite': np.float64(31.61), 'difficulty_embrace': np.float64(25.46), 'defensive_survival': np.float64(35.85), 'force_multiplication': np.float64(33.44)}","{'scaling_efficiency': np.float64(55.89753589950205), 'pressure_appetite': np.float64(41.534246575342465), 'creation_tools': np.float64(64.89668114489365), 'opportunity_response': np.float64(91.98285714285714), 'age_trajectory': np.float64(48.34)}",High
Bradley Beal,2018-19,61.54,72.82,Luxury Amplifier,High Scaling,Latent Engine,0.03574999999999992,3,1,Steps Up,True,"Positive career leverage (+0.036, 3+/1-), CII 61.5, TII 72.8: Can be #1","{'self_created': np.float64(60.7), 'pressure_appetite': np.float64(67.29), 'difficulty_embrace': np.float64(56.89), 'defensive_survival': np.float64(66.01), 'force_multiplication': np.float64(52.32)}","{'scaling_efficiency': np.float64(63.10148430275385), 'pressure_appetite': np.float64(70.97410071942443), 'creation_tools': np.float64(82.66666666666667), 'opportunity_response': np.float64(78.5), 'age_trajectory': np.float64(78.33)}",High
Brandon Ingram,2018-19,40.51,61.41,Fragile Star,Moderate Scaling,Developing Prospect,-0.046666666666666634,0,3,Hides,True,"Low CII 40.5, moderate TII 61.4","{'self_created': np.float64(48.15), 'pressure_appetite': np.float64(25.48), 'difficulty_embrace': np.float64(37.39), 'defensive_survival': np.float64(47.51), 'force_multiplication': np.float64(50.89)}","{'scaling_efficiency': np.float64(59.447342930062916), 'pressure_appetite': np.float64(20.8), 'creation_tools': np.float64(87.1), 'opportunity_response': np.float64(73.05714285714285), 'age_trajectory': np.int64(100)}",Medium
Brook Lopez,2018-19,10.49,36.33,Role Player,Limited Scaling,Role Player,-0.056499999999999974,0,4,Hides,False,"Low CII 10.5, low TII 36.3, no creation tools","{'self_created': np.float64(4.99), 'pressure_appetite': np.float64(11.67), 'difficulty_embrace': np.float64(10.6), 'defensive_survival': np.float64(21.04), 'force_multiplication': np.float64(7.96)}","{'scaling_efficiency': np.float64(24.454448548812653), 'pressure_appetite': np.float64(18.000000000000004), 'creation_tools': np.float64(41.31510224193151), 'opportunity_response': np.float64(81.56), 'age_trajectory': np.float64(40.01)}",High
Bruno Caboclo,2018-19,9.5,33.86,Role Player,Low Scaling,Role Player,-0.06,0,1,Hides,False,"Low CII 9.5, low TII 33.9","{'self_created': np.float64(1.91), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(5.93), 'defensive_survival': np.float64(33.62), 'force_multiplication': np.float64(2.0)}","{'scaling_efficiency': np.float64(19.872422832980963), 'pressure_appetite': np.float64(16.0), 'creation_tools': np.float64(21.65569105691057), 'opportunity_response': np.float64(67.14285714285714), 'age_trajectory': np.float64(95.0)}",Medium
Bryn Forbes,2018-19,24.55,56.02,Role Player,Moderate Scaling,Developing Prospect,-0.071,0,1,Hides,True,"Low CII 24.6, moderate TII 56.0","{'self_created': np.float64(27.66), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(37.89), 'defensive_survival': np.float64(37.09), 'force_multiplication': np.float64(6.15)}","{'scaling_efficiency': np.float64(54.13509513966182), 'pressure_appetite': np.float64(11.600000000000005), 'creation_tools': np.float64(81.2), 'opportunity_response': np.float64(80.9), 'age_trajectory': np.float64(85.0)}",Medium
Buddy Hield,2018-19,46.89,64.6,Fragile Star,Moderate Scaling,Strong Creator,-0.014666666666666599,1,2,Mixed,True,"CII 46.9, TII 64.6","{'self_created': np.float64(42.9), 'pressure_appetite': np.float64(52.56), 'difficulty_embrace': np.float64(50.97), 'defensive_survival': np.float64(52.29), 'force_multiplication': np.float64(28.38)}","{'scaling_efficiency': np.float64(48.63545159194281), 'pressure_appetite': np.float64(58.02222222222222), 'creation_tools': np.float64(77.21666666666667), 'opportunity_response': np.float64(81.5), 'age_trajectory': np.float64(78.33)}",Medium
CJ McCollum,2018-19,53.57,64.37,Fragile Star,Moderate Scaling,Luxury Amplifier,-0.009999999999999976,1,3,Mixed,True,"Negative career leverage (-0.010, 1+/3-) BUT has creation tools: Thrives as #2","{'self_created': np.float64(59.85), 'pressure_appetite': np.float64(39.04), 'difficulty_embrace': np.float64(69.06), 'defensive_survival': np.float64(57.1), 'force_multiplication': np.float64(34.75)}","{'scaling_efficiency': np.float64(56.844477028347995), 'pressure_appetite': np.float64(47.44623655913982), 'creation_tools': np.float64(86.65), 'opportunity_response': np.float64(73.05714285714285), 'age_trajectory': np.float64(71.66)}",High
CJ Miles,2018-19,10.63,20.69,Role Player,Low Scaling,Role Player,-0.08166666666666657,0,3,Hides,False,"Low CII 10.6, low TII 20.7","{'self_created': np.float64(4.72), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(15.61), 'defensive_survival': np.float64(22.55), 'force_multiplication': np.float64(2.07)}","{'scaling_efficiency': np.float64(8.027244024000108), 'pressure_appetite': np.float64(0.0), 'creation_tools': np.float64(40.23858498989614), 'opportunity_response': np.float64(44.885714285714286), 'age_trajectory': np.float64(35.0)}",Medium
Cameron Payne,2018-19,33.81,54.35,Role Player,Moderate Scaling,Role Player,0.0059999999999999,1,0,Mixed,True,"Low CII 33.8, low TII 54.4","{'self_created': np.float64(31.07), 'pressure_appetite': np.float64(39.63), 'difficulty_embrace': np.float64(22.6), 'defensive_survival': np.float64(54.41), 'force_multiplication': np.float64(19.04)}","{'scaling_efficiency': np.float64(28.5231352794839), 'pressure_appetite': np.float64(65.33017751479288), 'creation_tools': np.float64(67.59291865108), 'opportunity_response': np.float64(46.25714285714285), 'age_trajectory': np.float64(90.0)}",Medium
Caris LeVert,2018-19,39.25,56.62,Role Player,Moderate Scaling,Fragile Star,-0.010333333333333266,0,3,Mixed,False,"Fragile Star: high usage (23.5%), low CII (39.2), no creation tools","{'self_created': np.float64(37.71), 'pressure_appetite': np.float64(46.23), 'difficulty_embrace': np.float64(25.39), 'defensive_survival': np.float64(52.42), 'force_multiplication': np.float64(34.4)}","{'scaling_efficiency': np.float64(41.2464746177925), 'pressure_appetite': np.float64(60.77021276595748), 'creation_tools': np.float64(59.91709911779969), 'opportunity_response': np.float64(53.8), 'age_trajectory': np.float64(90.0)}",Medium
Cedi Osman,2018-19,33.78,59.29,Role Player,Moderate Scaling,Developing Prospect,0.013,1,0,Steps Up,False,"Low CII 33.8, moderate TII 59.3","{'self_created': np.float64(24.65), 'pressure_appetite': np.float64(45.12), 'difficulty_embrace': np.float64(25.21), 'defensive_survival': np.float64(48.42), 'force_multiplication': np.float64(27.98)}","{'scaling_efficiency': np.float64(38.3521702628272), 'pressure_appetite': np.float64(64.88571428571429), 'creation_tools': np.float64(68.84033771106942), 'opportunity_response': np.float64(58.599999999999994), 'age_trajectory': np.float64(90.0)}",Medium
Chandler Parsons,2018-19,15.52,30.18,Role Player,Low Scaling,Role Player,-0.027333333333333366,1,2,Hides,True,"Low CII 15.5, low TII 30.2","{'self_created': np.float64(8.28), 'pressure_appetite': np.float64(17.81), 'difficulty_embrace': np.float64(19.9), 'defensive_survival': np.float64(25.07), 'force_multiplication': np.float64(8.42)}","{'scaling_efficiency': np.float64(10.928333333333331), 'pressure_appetite': np.float64(21.200000000000003), 'creation_tools': np.float64(47.858130081300814), 'opportunity_response': np.float64(47.971428571428575), 'age_trajectory': np.float64(48.34)}",Medium
Chasson Randle,2018-19,25.92,49.27,Role Player,Limited Scaling,Role Player,0.0219999999999999,1,0,Steps Up,False,"Low CII 25.9, low TII 49.3","{'self_created': np.float64(20.21), 'pressure_appetite': np.float64(46.92), 'difficulty_embrace': np.float64(9.29), 'defensive_survival': np.float64(32.32), 'force_multiplication': np.float64(14.26)}","{'scaling_efficiency': np.float64(30.082647058823532), 'pressure_appetite': np.float64(65.14999999999998), 'creation_tools': np.float64(43.083739837398376), 'opportunity_response': np.float64(50.028571428571425), 'age_trajectory': np.float64(78.33)}",Medium
Cheick Diallo,2018-19,23.43,53.54,Role Player,Moderate Scaling,Role Player,0.009,1,0,Mixed,True,"Low CII 23.4, low TII 53.5","{'self_created': np.float64(0.39), 'pressure_appetite': np.float64(39.15), 'difficulty_embrace': np.float64(16.7), 'defensive_survival': np.float64(59.88), 'force_multiplication': np.float64(12.04)}","{'scaling_efficiency': np.float64(27.02490883590463), 'pressure_appetite': np.float64(71.28387096774193), 'creation_tools': np.float64(31.655979543666405), 'opportunity_response': np.float64(75.2), 'age_trajectory': np.int64(100)}",Medium
Chris Paul,2018-19,55.29,60.1,Luxury Amplifier,Moderate Scaling,Strong Creator,0.027750000000000004,3,1,Steps Up,True,"Positive career leverage (+0.028), CII 55.3: Stepping up consistently","{'self_created': np.float64(81.35), 'pressure_appetite': np.float64(21.71), 'difficulty_embrace': np.float64(72.49), 'defensive_survival': np.float64(52.0), 'force_multiplication': np.float64(31.58)}","{'scaling_efficiency': np.float64(82.13333333333334), 'pressure_appetite': np.float64(18.80000000000004), 'creation_tools': np.float64(87.71666666666667), 'opportunity_response': np.float64(71.42857142857143), 'age_trajectory': np.float64(25.0)}",High
Clint Capela,2018-19,8.26,31.62,Role Player,Low Scaling,Role Player,-0.08899999999999997,0,3,Hides,False,"Low CII 8.3, low TII 31.6","{'self_created': np.float64(1.05), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(0.0), 'defensive_survival': np.float64(24.27), 'force_multiplication': np.float64(18.05)}","{'scaling_efficiency': np.float64(20.730906332954117), 'pressure_appetite': np.float64(2.8000000000000025), 'creation_tools': np.float64(12.0), 'opportunity_response': np.float64(92.0), 'age_trajectory': np.float64(85.0)}",Medium
Cody Zeller,2018-19,8.31,32.29,Role Player,Low Scaling,Role Player,-0.061999999999999965,0,3,Hides,False,"Low CII 8.3, low TII 32.3","{'self_created': np.float64(7.01), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(3.09), 'defensive_survival': np.float64(15.14), 'force_multiplication': np.float64(8.21)}","{'scaling_efficiency': np.float64(19.81534178246872), 'pressure_appetite': np.float64(6.800000000000002), 'creation_tools': np.float64(19.576849721327402), 'opportunity_response': np.float64(85.94857142857143), 'age_trajectory': np.float64(78.33)}",Medium
Collin Sexton,2018-19,47.23,59.11,Fragile Star,Moderate Scaling,Strong Creator,-0.036,0,1,Hides,True,"CII 47.2, TII 59.1","{'self_created': np.float64(50.5), 'pressure_appetite': np.float64(34.76), 'difficulty_embrace': np.float64(61.54), 'defensive_survival': np.float64(48.05), 'force_multiplication': np.float64(38.73)}","{'scaling_efficiency': np.float64(49.185919888942436), 'pressure_appetite': np.float64(25.600000000000005), 'creation_tools': np.float64(96.1), 'opportunity_response': np.float64(58.25714285714285), 'age_trajectory': np.int64(100)}",Medium
D'Angelo Russell,2018-19,70.71,72.52,Strong Creator,High Scaling,Latent Engine,0.026999999999999975,3,1,Steps Up,True,"Positive career leverage (+0.027, 3+/1-), CII 70.7, TII 72.5: Can be #1","{'self_created': np.float64(70.54), 'pressure_appetite': np.float64(72.39), 'difficulty_embrace': np.float64(76.26), 'defensive_survival': np.float64(75.65), 'force_multiplication': np.float64(48.55)}","{'scaling_efficiency': np.float64(54.83061766839275), 'pressure_appetite': np.float64(78.98649517684885), 'creation_tools': np.float64(91.45), 'opportunity_response': np.float64(56.885714285714286), 'age_trajectory': np.float64(95.0)}",High
D.J. Augustin,2018-19,43.31,71.36,Fragile Star,High Scaling,Role Player,-0.04399999999999995,0,4,Hides,False,"Low CII 43.3, low TII 71.4, no creation tools","{'self_created': np.float64(66.57), 'pressure_appetite': np.float64(24.5), 'difficulty_embrace': np.float64(32.83), 'defensive_survival': np.float64(49.35), 'force_multiplication': np.float64(32.42)}","{'scaling_efficiency': np.float64(86.78095238095239), 'pressure_appetite': np.float64(47.883629191321496), 'creation_tools': np.float64(80.48703516620965), 'opportunity_response': np.float64(88.4), 'age_trajectory': np.float64(40.01)}",High
Damian Lillard,2018-19,77.38,78.9,Strong Creator,High Scaling,Franchise Engine,0.05149999999999995,4,0,Steps Up,True,CII 77.4 >= 74: Already elite creator,"{'self_created': np.float64(90.88), 'pressure_appetite': np.float64(76.46), 'difficulty_embrace': np.float64(75.44), 'defensive_survival': np.float64(65.77), 'force_multiplication': np.float64(60.52)}","{'scaling_efficiency': np.float64(79.06153649551351), 'pressure_appetite': np.float64(72.58576512455515), 'creation_tools': np.float64(88.18333333333334), 'opportunity_response': np.float64(86.0), 'age_trajectory': np.float64(64.99000000000001)}",High
Damyean Dotson,2018-19,25.04,47.65,Role Player,Limited Scaling,Role Player,-0.035,0,1,Hides,True,"Low CII 25.0, low TII 47.6","{'self_created': np.float64(17.79), 'pressure_appetite': np.float64(18.24), 'difficulty_embrace': np.float64(36.46), 'defensive_survival': np.float64(47.34), 'force_multiplication': np.float64(7.55)}","{'scaling_efficiency': np.float64(29.873720795165067), 'pressure_appetite': np.float64(25.999999999999996), 'creation_tools': np.float64(77.56394862173474), 'opportunity_response': np.float64(54.48571428571428), 'age_trajectory': np.float64(85.0)}",Medium
Danilo Gallinari,2018-19,41.96,66.11,Fragile Star,High Scaling,Luxury Amplifier,-0.01424999999999995,0,4,Mixed,True,"Negative career leverage (-0.014, 0+/4-) BUT has creation tools: Thrives as #2","{'self_created': np.float64(37.88), 'pressure_appetite': np.float64(45.31), 'difficulty_embrace': np.float64(30.61), 'defensive_survival': np.float64(56.66), 'force_multiplication': np.float64(46.49)}","{'scaling_efficiency': np.float64(59.4567969179967), 'pressure_appetite': np.float64(63.54430379746839), 'creation_tools': np.float64(72.09382525470824), 'opportunity_response': np.float64(87.56857142857143), 'age_trajectory': np.float64(48.34)}",High
Danny Green,2018-19,16.88,47.75,Role Player,Limited Scaling,Role Player,0.0037500000000000007,2,2,Mixed,False,"Mixed career leverage, no tools, low CII","{'self_created': np.float64(6.13), 'pressure_appetite': np.float64(24.32), 'difficulty_embrace': np.float64(15.27), 'defensive_survival': np.float64(36.15), 'force_multiplication': np.float64(4.86)}","{'scaling_efficiency': np.float64(31.168428499725135), 'pressure_appetite': np.float64(48.44604316546763), 'creation_tools': np.float64(47.85342750190092), 'opportunity_response': np.float64(88.11714285714285), 'age_trajectory': np.float64(35.0)}",High
Danuel House Jr.,2018-19,10.29,47.12,Role Player,Limited Scaling,Role Player,-0.03,0,1,Hides,False,"Low CII 10.3, low TII 47.1","{'self_created': np.float64(4.86), 'pressure_appetite': np.float64(13.03), 'difficulty_embrace': np.float64(8.44), 'defensive_survival': np.float64(23.6), 'force_multiplication': np.float64(3.5)}","{'scaling_efficiency': np.float64(30.825522899037527), 'pressure_appetite': np.float64(40.058394160583944), 'creation_tools': np.float64(35.856136134354045), 'opportunity_response': np.float64(85.66571428571429), 'age_trajectory': np.float64(78.33)}",Medium
