player_id,gp_crucible,min_crucible,pts_crucible,ts_crucible,gp_reg,min_reg,pts_reg,ts_reg,pts36_crucible,pts36_reg,ts_delta,pts36_delta,crucible_resilience_score,player_name
1630544,9,270.79333333333335,117,0.6951045627376427,41,24.1,9.3,0.5591630591630592,15.554297250055392,13.892116182572614,0.13594150357458346,1.662181067482777,100.0,Tre Mann
203493,13,107.63666666666667,29,0.7093933463796477,44,9.5,2.2,0.5789473684210527,9.699297017744883,8.336842105263159,0.13044597795859503,1.3624549124817236,99.76525821596243,Reggie Bullock Jr.
1641733,16,243.17166666666668,133,0.6203358208955224,51,14.3,5.9,0.5058299039780522,19.689793904169207,14.853146853146853,0.11450591691747025,4.836647051022354,99.53051643192488,Nick Smith Jr.
1629656,15,307.395,123,0.6189613526570048,51,20.1,7.0,0.5150088287227781,14.40491875274484,12.53731343283582,0.10395252393422671,1.8676053199090195,99.29577464788733,Quentin Grimes
1631230,10,120.64999999999999,45,0.6517960602549246,33,12.7,4.4,0.5538771399798591,13.427268959801077,12.472440944881892,0.09791892027506555,0.954828014919185,99.06103286384976,Dominick Barlow
1626196,12,293.8516666666667,126,0.6642766765078026,43,25.6,9.9,0.5708025830258302,15.436359614544752,13.921875,0.09347409348197244,1.5144846145447524,98.82629107981221,Josh Richardson
1626166,18,238.01166666666666,99,0.6516587677725119,78,16.7,7.4,0.5609460278956944,14.974055893618662,15.952095808383236,0.0907127398768175,-0.9780399147645742,98.59154929577466,Cameron Payne
203496,9,194.98333333333332,77,0.6697981906750173,29,16.8,4.4,0.5795574288724974,14.21659970937687,9.428571428571429,0.09024076180251994,4.788028280805442,98.35680751173709,Robert Covington
1630692,8,125.81666666666666,37,0.5441176470588235,57,18.5,6.5,0.4551820728291316,10.58683269307193,12.64864864864865,0.0889355742296919,-2.0618159555767193,98.12206572769952,Jordan Goodwin
1630551,6,100.95333333333333,50,0.6103515625,15,15.7,5.9,0.5230496453900709,17.830020471504987,13.528662420382167,0.08730191710992907,4.30135805112282,97.88732394366197,Justin Champagnie
1631119,21,289.49666666666667,90,0.646551724137931,69,13.0,4.0,0.5611672278338945,11.191838708563138,11.076923076923077,0.08538449630403655,0.11491563164006102,97.65258215962442,Jaylin Williams
202397,18,305.1816666666667,69,0.5091499409681227,43,17.2,3.2,0.42735042735042733,8.139414228683462,6.697674418604652,0.08179951361769539,1.4417398100788095,97.41784037558685,Ish Smith
203486,18,283.1116666666667,111,0.7018209408194234,46,14.7,5.3,0.6208997188378632,14.114571988673491,12.979591836734695,0.08092122198156015,1.1349801519387963,97.1830985915493,Mason Plumlee
1629731,17,359.495,122,0.6756756756756757,54,20.5,5.4,0.5973451327433629,12.217137929595683,9.482926829268294,0.07833054293231279,2.7342111003273892,96.94835680751174,Dean Wade
1626192,29,600.7483333333333,158,0.64374185136897,76,22.1,5.6,0.5654281098546041,9.468191061703596,9.122171945701357,0.07831374151436588,0.346019116002239,96.71361502347418,Pat Connaughton
1630194,29,613.2766666666666,265,0.6536108918705604,82,19.4,7.3,0.5757097791798107,15.555785045357453,13.54639175257732,0.07790111269074973,2.0093932927801337,96.47887323943662,Paul Reed
203995,9,249.555,106,0.5915178571428572,60,19.6,7.0,0.5168340224453633,15.29121836869628,12.857142857142856,0.07468383469749396,2.4340755115534236,96.24413145539906,Vasilije Micic
1629684,7,224.33166666666668,102,0.6592554291623578,76,28.0,10.3,0.5857597816196543,16.368620866425456,13.242857142857144,0.07349564754270355,3.125763723568312,96.0093896713615,Grant Williams
1631303,19,186.23,40,0.458295142071494,34,11.2,1.8,0.385934819897084,7.732373946195565,5.7857142857142865,0.07236032217441002,1.946659660481279,95.77464788732394,Justin Minaya
1629312,20,410.2316666666667,131,0.6552621048419368,66,20.7,6.1,0.5842911877394636,11.495943349083241,10.608695652173912,0.07097091710247316,0.8872476969093288,95.53990610328638,Haywood Highsmith
204060,19,313.5933333333333,96,0.6952491309385863,68,17.2,4.4,0.625,11.020642445630223,9.209302325581396,0.07024913093858631,1.8113401200488273,95.30516431924883,Joe Ingles
1628964,19,256.48333333333335,96,0.634920634920635,57,13.0,4.4,0.564681724845996,13.474559750471116,12.184615384615386,0.070238910074639,1.28994436585573,95.07042253521126,Mo Bamba
1630647,18,170.03166666666667,103,0.6169142309535218,43,9.1,4.8,0.5474452554744524,21.807702486791676,18.98901098901099,0.06946897547906938,2.818691497780687,94.83568075117371,Eugene Omoruyi
1641726,18,437.275,157,0.7942128692836908,55,23.5,8.8,0.7260726072607261,12.925504545194672,13.480851063829789,0.06814026202296475,-0.5553465186351172,94.60093896713614,Dereck Lively II
201976,16,343.10333333333335,125,0.6037480680061824,73,20.0,6.2,0.5412011173184358,13.115582283277147,11.16,0.06254695068774663,1.9555822832771472,94.36619718309859,Patrick Beverley
1641738,14,152.155,36,0.5625,44,9.0,2.0,0.5,8.517630048306003,8.0,0.0625,0.5176300483060032,94.13145539906104,Kobe Brown
1630543,19,210.68,109,0.7490379329301814,60,12.8,6.4,0.6884681583476765,18.6254034554775,18.0,0.0605697745825049,0.6254034554774996,93.89671361502347,Isaiah Jackson
1641706,24,750.1183333333333,436,0.6142921550946799,74,32.2,17.3,0.5540609787343069,20.924698547562496,19.341614906832298,0.06023117636037301,1.583083640730198,93.66197183098592,Brandon Miller
201976,10,199.51166666666666,63,0.5997715156130997,73,20.0,6.2,0.5412011173184358,11.367756271563067,11.16,0.05857039829466393,0.20775627156306697,93.42723004694837,Patrick Beverley
