PLAYER_ID,PLAYER_NAME,SEASON,CREATION_PPS,ADJUSTED_CREATION_PPS,LATENT_PPS_AT_SCALE,LATENT_CREATION_POTENTIAL,LOG_CREATION_VOLUME,CONTEXT_ADJUSTMENT_FACTOR
2585,Zaza Pachulia,2015-16,1.025,1.2292514213375274,1.1881514213375275,6.031842587761085e-05,0.13976194237515843,1.1992696793536854
2588,Matt Bonner,2015-16,1.6,1.6,1.552,0.0001737276182296366,0.1570037488096647,1.0
2590,Mo Williams,2015-16,0.7912857142857143,0.7912857142857143,0.7678857142857143,-0.008178066930873914,1.6094379124341003,1.0
2592,James Jones,2015-16,0.5,0.5,0.4568,-2.726549434974421e-05,0.0769610411361282,1.0
2594,Kyle Korver,2015-16,0.918,1.1126968748110986,1.0622968748110986,6.483173949076954e-05,0.1906203596086493,1.2120880989227654
2617,Udonis Haslem,2015-16,1.0,1.0,0.9493,1.722560765839842e-06,0.05826890812397576,1.0
2730,Dwight Howard,2015-16,0.9205753424657532,1.1118249121029893,1.0770249121029893,0.0007031940359290474,0.5481214085096875,1.2077500458843224
2733,Shaun Livingston,2015-16,0.8240000000000001,0.8240000000000001,0.776,-0.003193732864694981,1.1755733298042381,1.0
2734,Devin Harris,2015-16,0.7908571428571428,0.932164798172997,0.892564798172997,-0.00012580247712894372,1.000631880307906,1.1786765872852203
2736,Luol Deng,2015-16,0.5895714285714285,0.7106251370137202,0.6710251370137202,-0.0014390325124274048,0.6678293725756552,1.2053249234543353
2738,Andre Iguodala,2015-16,0.742111111111111,0.8870375179209713,0.8321375179209713,-0.00040355661660257484,0.65232518603969,1.1952893638701516
2743,Kris Humphries,2015-16,1.2352941176470589,1.2352941176470589,1.2019941176470588,8.046736008924979e-05,0.15700374880966475,1.0
2744,Al Jefferson,2015-16,1.0026172839506173,1.0026172839506173,0.9846172839506173,0.00040339869036142115,0.5933268452777344,1.0
2746,Josh Smith,2015-16,0.6511111111111111,0.6511111111111111,0.6274111111111111,-0.0016515046242553274,0.657520002916794,1.0
2747,JR Smith,2015-16,0.7148636363636364,0.8684858235329224,0.8315858235329223,-0.0021033446715333875,1.2556160374777745,1.2148971906736372
2749,Jameer Nelson,2015-16,0.7165384615384616,0.7165384615384616,0.6754384615384615,-0.015751763099272457,1.6789639750827108,1.0
2754,Tony Allen,2015-16,0.9485,1.1391298690907259,1.0992298690907258,0.0028465930475284323,0.9360933591703348,1.2009803575020832
2755,Kevin Martin,2015-16,0.7114006211180125,0.7114006211180125,0.6865006211180125,-0.0025806394903148335,0.8754687373538999,1.0
2756,Sasha Vujacic,2015-16,0.8330000000000001,0.8330000000000001,0.7907000000000001,-0.00016738366231538183,0.3576744442718159,1.0
2757,Beno Udrih,2015-16,0.6713207547169812,0.6713207547169812,0.6314207547169811,-0.0061095990770699445,1.121677561599106,1.0
2760,Anderson Varejao,2015-16,1.0,1.0,0.9529,1.1073499877626479e-05,0.1397619423751586,1.0
2772,Trevor Ariza,2015-16,0.6768181818181819,0.8176150309417862,0.7744150309417862,-0.0012572919273074606,0.8109302162163288,1.2080275809751038
101106,Andrew Bogut,2015-16,1.0,1.2010456963946012,1.1455456963946014,3.8962366783853185e-05,0.12221763272424906,1.2010456963946012
101107,Marvin Williams,2015-16,0.833,1.0099965296759985,0.9697965296759985,9.356412130866709e-05,0.3364722366212127,1.2124808279423753
101108,Chris Paul,2015-16,0.9346320754716981,1.1152412388203363,1.1047412388203364,0.04983624874919222,2.4765384001174837,1.1932409213085127
101109,Raymond Felton,2015-16,0.7905106382978724,0.9467735737928751,0.9104735737928751,0.0007860934847309407,1.7173950539391927,1.197673412506463
101111,Charlie Villanueva,2015-16,1.040258064516129,1.040258064516129,1.021058064516129,0.00010102261395008642,0.27002713721305993,1.0
101112,Channing Frye,2015-16,0.9328,0.9328,0.8886999999999999,-2.7552666422678714e-07,0.048790164169431785,1.0
101114,Deron Williams,2015-16,0.7691956521739131,0.922423867538238,0.8978238675382381,-0.0002468982082438792,1.9643112344262046,1.1992057741502684
101123,Gerald Green,2015-16,0.7853333333333334,0.962476017816022,0.930076017816022,0.0002617455079233454,0.7654678421395712,1.2255636899185338
101127,Jarrett Jack,2015-16,0.7923833333333336,0.7923833333333336,0.7650833333333336,-0.016591417790826655,2.0149030205422647,1.0
101133,Ian Mahinmi,2015-16,0.667,0.813901772199868,0.7710017721998681,-2.700305973085963e-05,0.13976194237515838,1.2202425370312864
101135,David Lee,2015-16,0.429,0.429,0.402,-0.0010045851932232533,0.4054651081081642,1.0
101138,Brandon Bass,2015-16,0.536,0.6486817422930443,0.5994817422930443,-0.0002980254259561163,0.29266961396282,1.2102271311437394
101139,CJ Miles,2015-16,0.8077999999999999,0.9646294695519659,0.940929469551966,0.0003614406917110859,0.7701082216960735,1.1941439335874797
101141,Ersan Ilyasova,2015-16,0.65,0.7898743407192084,0.7538743407192083,-9.404762723980644e-05,0.23901690047049962,1.2151912934141667
101145,Monta Ellis,2015-16,0.7758333333333334,0.9459132724309297,0.9183132724309298,0.0019060438442712003,1.9110228900548727,1.2192222630688674
101150,Lou Williams,2015-16,1.044529411764706,1.2597814685715816,1.2360814685715815,0.023029621786276128,1.665818245870208,1.2060756302143878
101161,Amir Johnson,2015-16,1.111,1.3510515741720646,1.3018515741720647,0.0005140868550284041,0.3293037471426003,1.2160680235572139
101162,Marcin Gortat,2015-16,0.909,1.1064302608365626,1.0722302608365626,0.0002751208141061481,0.3646431135879091,1.217195006420861
101179,Ronnie Price,2015-16,0.7332142857142856,0.7332142857142856,0.6837142857142856,-0.0024313516020581173,0.8501509293696101,1.0
101181,Jose Calderon,2015-16,0.833346153846154,1.0134650211924674,0.9606650211924674,0.001830748209552985,1.247032293786383,1.2161393155953362
101187,Alan Anderson,2015-16,0.818,0.818,0.7733,-0.00045558985187294627,0.524728528934982,1.0
101236,Chuck Hayes,2015-16,0.0,0.0,-0.0561,0.0,0.0,1.0
200745,Andrea Bargnani,2015-16,0.588,0.588,0.5660999999999999,-5.298213106622724e-05,0.12221763272424893,1.0
200746,LaMarcus Aldridge,2015-16,0.9329999999999999,1.1063839993904356,1.0937839993904357,0.0023978427531132188,0.8837675401685949,1.1858349403970372
200751,Randy Foye,2015-16,0.8297007326007326,1.0046346179057077,0.9617346179057078,0.0018051613526316615,1.2325602611778486,1.2108397382712166
200752,Rudy Gay,2015-16,0.8270000000000001,0.9961312510100271,0.9727312510100271,0.0035278252007786217,1.47932922708708,1.2045117908222818
200755,JJ Redick,2015-16,0.85475,1.014640264800025,0.990640264800025,0.00047961854819966916,0.6205764877251095,1.1870608538169347
200757,Thabo Sefolosha,2015-16,0.75,0.9064680645201662,0.8527680645201662,-0.00018310979604504364,0.5423242908253617,1.2086240860268882
200765,Rajon Rondo,2015-16,0.7491851851851852,0.9071031290396672,0.8729031290396672,-0.003213298233999145,1.9919755158985601,1.2107862608300877
200768,Kyle Lowry,2015-16,0.8775714285714284,1.0660145912096637,1.0528145912096636,0.025908805945755578,2.224623551524334,1.214732563644416
200770,Jordan Farmar,2015-16,0.9553809523809524,0.9553809523809524,0.9187809523809525,0.0014539821780609914,1.7351891177396608,1.0
200779,Steve Novak,2015-16,0.0,0.0,-0.041399999999999985,0.0,0.0,1.0
200782,P.J. Tucker,2015-16,0.6587142857142859,0.7931863470916841,0.7406863470916841,-0.0014894706194713335,0.78845736036427,1.2041432291567529
200794,Paul Millsap,2015-16,0.7490909090909091,0.9112878074368334,0.8926878074368333,-0.00015751499229409315,1.0986122886681096,1.2165249856559668
200797,Ryan Hollins,2015-16,0.0,0.0,-0.05519999999999999,-8.467830021331692e-06,0.029558802241544325,1.0
200811,Lou Amundson,2015-16,0.0,0.0,-0.040199999999999986,-8.952110994207556e-05,0.09531017980432477,1.0
200826,J.J. Barea,2015-16,0.8417586206896552,1.0062056265794663,0.9849056265794663,0.010156068929335597,1.9974177062012453,1.1953612375897964
201142,Kevin Durant,2015-16,0.9597258064516129,1.15172592143231,1.15112592143231,0.02753293733426771,1.943048916774281,1.2000572597819137
201143,Al Horford,2015-16,0.725,0.8809557567715196,0.8515557567715196,-0.0001697472134015423,0.5187937934151673,1.215111388650372
201144,Mike Conley,2015-16,0.8807213114754099,1.0477937903624552,1.0252937903624553,0.015863528672423848,2.0333976031784293,1.1896995981704594
201145,Jeff Green,2015-16,0.8907500516956163,1.0721529939006578,1.0433529939006578,0.00558497793318453,1.3686394258811698,1.2036519019670289
201147,Corey Brewer,2015-16,0.6785000000000001,0.8202779119770642,0.7818779119770642,-0.0007558441169846314,0.6729444732424256,1.2089578658468152
201148,Brandan Wright,2015-16,2.0,2.0,1.9556,0.0002812682113546116,0.1570037488096645,1.0
201149,Joakim Noah,2015-16,0.666,0.666,0.6171000000000001,-0.0001130083319427978,0.1906203596086497,1.0
201150,Spencer Hawes,2015-16,0.417,0.417,0.3774,-0.0006685597561522242,0.32930374714260013,1.0
201152,Thaddeus Young,2015-16,0.8448,1.0360793026398105,1.0111793026398106,0.0038458625499638477,1.3110318766193436,1.2264196290717453
201155,Rodney Stuckey,2015-16,0.7561428571428571,0.9182309358845068,0.8888309358845068,-0.00042615938810876134,1.358409157630355,1.2143617138090965
201156,Nick Young,2015-16,0.8992666666666668,0.8992666666666668,0.8638666666666668,-0.000457535902810775,0.8919980393051103,1.0
201158,Marco Belinelli,2015-16,0.569,0.6909864559990686,0.6588864559990686,-0.0019764672216654,0.7466879474879751,1.214387444638082
201160,Jason Smith,2015-16,0.334,0.334,0.3094,-3.633348592725171e-05,0.07696104113612796,1.0
201162,Jared Dudley,2015-16,0.8923076923076924,1.0870119051325893,1.0351119051325892,2.1439103523041206e-05,0.12221763272424921,1.21820299713135
201166,Aaron Brooks,2015-16,0.8153488372093023,0.8153488372093023,0.7928488372093023,-0.007941416024138198,1.7101878155342434,1.0
201167,Arron Afflalo,2015-16,0.9001999999999999,1.096146402723642,1.059546402723642,0.0059281348113213485,1.3454723665996355,1.217669854169787
201168,Tiago Splitter,2015-16,0.8646153846153846,0.8646153846153846,0.8196153846153845,-0.0001028356656332636,0.3293037471426002,1.0
201171,Carl Landry,2015-16,0.588,0.588,0.5688,-0.0004237026238760106,0.3293037471426003,1.0
201177,Josh McRoberts,2015-16,0.8,0.8,0.7544000000000001,-0.0005370569150770441,0.5306282510621704,1.0
201188,Marc Gasol,2015-16,0.885,1.072578463858785,1.053678463858785,0.0024072020158008743,0.9707789171582247,1.2119530665071017
201196,Ramon Sessions,2015-16,0.8709629629629629,1.064671535157014,1.038871535157014,0.0074853958881120905,1.534714366238164,1.2224073587871822
201202,Joel Anthony,2015-16,0.0,0.0,-0.06869999999999998,0.0,0.0,1.0
201228,C.J. Watson,2015-16,0.7288571428571428,0.7288571428571428,0.6739571428571428,-0.0034360335272127186,0.959350221334602,1.0
201229,Anthony Tolliver,2015-16,1.0,1.0,0.9466,4.131081228964238e-07,0.029558802241544016,1.0
201563,Michael Beasley,2015-16,0.8864999999999998,0.8864999999999998,0.8816999999999998,-0.0004099415656255575,1.1151415906193203,1.0
201564,O.J. Mayo,2015-16,0.7210714285714285,0.7210714285714285,0.6805714285714285,-0.003747610032279789,1.0043016091968682,1.0
201565,Derrick Rose,2015-16,0.8374022988505747,1.0237255171334079,1.0135255171334079,0.022527428436835296,2.33214389523559,1.2225014411097055
201566,Russell Westbrook,2015-16,0.8190337078651684,0.9796500076608262,0.9829500076608262,0.022819788302519857,2.565718292524414,1.1961046270174986
201567,Kevin Love,2015-16,0.929,1.13457461494565,1.11447461494565,0.0010005184017862852,0.5877866649021186,1.221285914903821
201568,Danilo Gallinari,2015-16,0.8346666666666668,1.0122070310566806,0.9900070310566806,0.004597395852731013,1.506297153514587,1.2127081043011347
201569,Eric Gordon,2015-16,0.9132000000000001,0.9132000000000001,0.8841000000000001,-0.000587619250697783,1.3428648031925547,1.0
201571,D.J. Augustin,2015-16,0.8968356164383564,0.8968356164383564,0.8608356164383564,-0.0018166690143027436,1.4562867329399256,1.0
201572,Brook Lopez,2015-16,0.9289999999999999,1.1408291077932404,1.1324291077932405,0.004967164411070663,1.0952733874025948,1.228018415277977
201573,Jerryd Bayless,2015-16,0.8409090909090909,1.015715409210188,0.9749154092101882,0.0020520112229406016,1.2029723039923523,1.207877783925629
201574,Jason Thompson,2015-16,0.7857142857142856,0.7857142857142856,0.7368142857142856,-6.518679875689931e-05,0.19062035960864965,1.0
201575,Brandon Rush,2015-16,1.167,1.167,1.1145,0.0001899585566198902,0.2776317365982795,1.0
201577,Robin Lopez,2015-16,0.615,0.7526006249465165,0.7148006249465164,-0.00019384867005846216,0.3001045924503378,1.2237408535715715
201578,Marreese Speights,2015-16,0.759,0.759,0.7569,-5.7163281375079596e-05,0.19062035960864948,1.0
201579,Roy Hibbert,2015-16,0.58,0.7007046309689111,0.6497046309689112,-0.0003051811431328487,0.3220834991691132,1.2081114327050193
201580,JaVale McGee,2015-16,2.0,2.0,1.9718,8.3053980765352e-05,0.08617769624105212,1.0
201581,JJ Hickson,2015-16,1.170294117647059,1.170294117647059,1.146294117647059,0.00024425108105686236,0.2926696139628199,1.0
201582,Alexis Ajinca,2015-16,1.334,1.334,1.3043,9.85800268550758e-06,0.04879016416943201,1.0
201583,Ryan Anderson,2015-16,0.8374,1.0043753033968656,0.9857753033968656,0.002086646787921201,1.1505720275988205,1.1993973052267324
201584,Courtney Lee,2015-16,0.7839236111111112,0.9440344419744863,0.8978344419744863,-3.459485046293521e-05,0.9783261227936078,1.2042428989177127
201585,Kosta Koufos,2015-16,0.2724137931034482,0.2724137931034482,0.22801379310344821,-0.0004948016447080603,0.2546422183735805,1.0
201586,Serge Ibaka,2015-16,0.333,0.39999254623266434,0.36219254623266434,-0.00011257865356322333,0.1397619423751581,1.2011788175155085
201587,Nicolas Batum,2015-16,0.7719999999999999,0.9344956013547371,0.9071956013547371,0.0003878543196943776,1.534714366238164,1.2104865302522503
201588,George Hill,2015-16,0.8019999999999999,0.9819426488275083,0.9390426488275083,0.0027024327003059385,1.6714733033535532,1.224367392553003
201589,Darrell Arthur,2015-16,0.286,0.3454383291635617,0.3049383291635617,-0.0004669678491978147,0.262364264467491,1.2078263257467194
201593,Nikola Pekovic,2015-16,0.25,0.25,0.2212,-0.0023167789212799293,0.5128236264286637,1.0
201596,Mario Chalmers,2015-16,0.8918714285714289,1.059788907710434,1.033988907710434,0.0080830161912691,1.5953389880545987,1.1882754327134013
201599,DeAndre Jordan,2015-16,0.75,0.8937489297396197,0.8502489297396197,-4.737046405568601e-06,0.09531017980432466,1.1916652396528262
201600,Omer Asik,2015-16,0.8,0.8,0.7442000000000001,-7.3736906191195775e-06,0.06765864847381471,1.0
201601,Luc Mbah a Moute,2015-16,0.166,0.166,0.10450000000000001,-0.0001886072109769612,0.14842000511827327,1.0
201603,Sonny Weems,2015-16,0.586,0.586,0.5347,-0.0006330051939633207,0.378436435720245,1.0
201609,Goran Dragic,2015-16,0.8098333333333333,0.9842917418492767,0.9575917418492766,0.007562400985326197,2.05668455455722,1.2154250774018647
201619,Sasha Kaun,2015-16,1.0,1.0,0.9457,2.81144650673052e-06,0.07696104113612828,1.0
201627,Anthony Morrow,2015-16,1.1250000000000002,1.1250000000000002,1.0851000000000002,0.00042926576140238544,0.43178241642553766,1.0
201933,Blake Griffin,2015-16,1.0973333333333333,1.0973333333333333,1.0940333333333332,0.012494899695280483,1.631199404215613,1.0
201935,James Harden,2015-16,0.9464123711340207,1.1422271114014577,1.1479271114014578,0.0625341726074656,2.502255288122613,1.2069021350944575
201936,Tyreke Evans,2015-16,0.8193243243243243,0.8193243243243243,0.8055243243243243,-0.013151478580964094,2.0943301541735866,1.0
201937,Ricky Rubio,2015-16,0.705875,0.8434893498574373,0.8053893498574373,-0.005475057271720514,1.5727739280625088,1.1949556930865057
201939,Stephen Curry,2015-16,1.1000675675675677,1.3147824022913808,1.3189824022913808,0.08863246595410076,2.3767644911682972,1.1951833151472533
201941,Jordan Hill,2015-16,0.706,0.8599620747027685,0.8302620747027686,-0.0001782890958776349,0.45107561936021645,1.2180765930634117
201942,DeMar DeRozan,2015-16,0.9673837209302326,1.1780417288583902,1.1753417288583903,0.05663057719072472,2.3570732782781154,1.217760546689363
201943,Brandon Jennings,2015-16,0.6619450980392158,0.6619450980392158,0.6295450980392158,-0.01475554619551731,1.541159071680806,1.0
201945,Gerald Henderson,2015-16,0.7454,0.7454,0.7157,-0.004450831962061951,1.1474024528375415,1.0
201946,Tyler Hansbrough,2015-16,1.0,1.0,0.9532,1.2971697820106634e-06,0.04879016416943195,1.0
201949,James Johnson,2015-16,0.8444,0.8444,0.8015000000000001,-0.000933828801140255,0.7929925155296614,1.0
201950,Jrue Holiday,2015-16,0.8820222222222223,1.0580437438151358,1.0529437438151357,0.03137119097467491,2.355177543113216,1.1995658580454287
201951,Ty Lawson,2015-16,0.6998312500000001,0.8303053651164561,0.7838053651164562,-0.0035503496517060125,1.252762968495368,1.1864365375459527
201952,Jeff Teague,2015-16,0.797782608695652,0.9701723682751221,0.9578723682751221,0.009733184867972634,2.2192034840549946,1.2160861338671216
201954,Darren Collison,2015-16,0.9265789473684211,1.1110178821281473,1.0780178821281474,0.014888014608275978,1.780024213009634,1.1990536643246124
201956,Omri Casspi,2015-16,0.7065999999999999,0.8492355117875767,0.8114355117875767,-0.0004498512857530334,0.6097655716208941,1.2018617489209975
201959,Taj Gibson,2015-16,1.364,1.6683857173685328,1.6215857173685329,0.0013513947666234957,0.3920420877760234,1.2231566842877806
201960,DeMarre Carroll,2015-16,0.6535384615384615,0.6535384615384615,0.6163384615384615,-0.003674335540584094,0.9001613499442714,1.0
201961,Wayne Ellington,2015-16,0.7656000000000001,0.9391089381764413,0.9007089381764413,6.721085151170704e-06,0.7929925155296613,1.2266313194572116
201962,Toney Douglas,2015-16,0.7828181818181819,0.9501123219172604,0.9168123219172604,0.000862372432216812,1.5085119938441398,1.213707530030178
201965,Jeff Ayres,2015-16,0.0,0.0,-0.04979999999999999,0.0,0.0,1.0
201967,Dante Cunningham,2015-16,0.579,0.7026293371776162,0.6456293371776163,-6.030941705757911e-05,0.14842000511827302,1.2135221712912199
201971,DeJuan Blair,2015-16,0.0,0.0,-0.040199999999999986,-4.449771450640066e-05,0.06765864847381474,1.0
201973,Jonas Jerebko,2015-16,1.4187499999999997,1.4187499999999997,1.3686499999999997,0.00011111347507776968,0.14842000511827314,1.0
201975,Jodie Meeks,2015-16,3.0,3.0,2.9796,0.0019506546629005138,0.2851789422336624,1.0
201976,Patrick Beverley,2015-16,0.6975,0.8466449245949066,0.8025449245949066,-0.0029961862314577085,1.2556160374777743,1.2138278488815866
201977,Marcus Thornton,2015-16,0.808443181818182,0.808443181818182,0.788943181818182,-0.0033723990004985143,1.2499017362143356,1.0
201978,Chase Budinger,2015-16,0.952,0.952,0.9034,3.558788889068281e-06,0.30010459245033805,1.0
201980,Danny Green,2015-16,0.5346666666666666,0.6332266916389239,0.5861266916389238,-0.000656338791676482,0.4121096508268329,1.1843391988259175
201988,Patty Mills,2015-16,0.8461818181818181,0.9971935898110408,0.9638935898110408,0.0018682911293620155,1.2325602611778486,1.178462557791303
202066,Garrett Temple,2015-16,0.7282499999999997,0.8783997908610454,0.8303997908610454,-0.0005618486033361422,0.7419373447293773,1.2061789095242645
202083,Wesley Matthews,2015-16,0.8087500000000001,0.9710424970193227,0.9323424970193227,0.0007753576281685708,1.144222799920162,1.2006707845679414
202087,Alonzo Gee,2015-16,0.6999999999999998,0.8446614555910436,0.7819614555910436,-0.00030177246127827,0.4510756193602167,1.2066592222729196
202322,John Wall,2015-16,0.7340967741935484,0.8938824716481242,0.8878824716481242,-0.002911711798704291,2.4672517145492794,1.2176629881395549
202323,Evan Turner,2015-16,0.7559487179487179,0.915210104788492,0.880410104788492,-0.0017285022412200609,1.8115620965242347,1.2106775010769686
202324,Derrick Favors,2015-16,0.885,1.0728683704910624,1.0530683704910624,0.001312626574073028,0.76080582903376,1.2122806446226695
202325,Wesley Johnson,2015-16,0.8295,0.9871704714622745,0.9430704714622745,1.4208281071391136e-05,0.17395330712343782,1.1900789288273352
202326,DeMarcus Cousins,2015-16,0.7083076923076923,0.8600759704606336,0.8753759704606335,-0.0008856391705856378,1.3297240096314962,1.2142688549074974
202328,Greg Monroe,2015-16,0.855,1.0517731904928413,1.0310731904928414,0.0012254421556186404,0.7884573603642699,1.2301440824477676
202329,Al-Farouq Aminu,2015-16,0.5760000000000001,0.6908306106233774,0.6506306106233773,-0.0033767713344666802,0.9162907318741551,1.199358698998919
202330,Gordon Hayward,2015-16,0.84224,1.0060365596551222,0.9910365596551222,0.008703003736541537,1.8594181177018698,1.1944772982227418
202331,Paul George,2015-16,0.8340158730158729,1.0172748766980617,1.0160748766980616,0.0160968377918006,2.0918640616783932,1.2197308344018785
202332,Cole Aldrich,2015-16,0.4,0.4,0.36550000000000005,-3.288223540148743e-05,0.07696104113612831,1.0
202334,Ed Davis,2015-16,0.888,1.0620869774460826,1.0095869774460826,1.2566325552059404e-05,0.10436001532424258,1.1960438935203632
202335,Patrick Patterson,2015-16,0.9934166666666666,1.2141786029776331,1.162278602977633,0.00049119865170537,0.39204208777602345,1.2222249170146462
202337,Luke Babbitt,2015-16,0.7961428571428573,0.7961428571428573,0.7565428571428573,-0.0021367277342753486,0.9516578757114464,1.0
202338,Kevin Seraphin,2015-16,0.857,0.857,0.8327,-0.0001166199002292099,0.37843643572024505,1.0
202339,Eric Bledsoe,2015-16,0.9270625,0.9270625,0.9180625,0.0035641649245770983,2.3282528397426234,1.0
202340,Avery Bradley,2015-16,0.7382608695652173,0.8953992418850657,0.8644992418850657,-0.001290874901450231,1.3350010667323398,1.212849385356685
202341,James Anderson,2015-16,0.692,0.692,0.6422,-0.0012026301762838231,0.587786664902119,1.0
202343,Elliot Williams,2015-16,0.75,0.75,0.7014,-0.0009264637432504368,0.5877866649021191,1.0
202344,Trevor Booker,2015-16,0.20000000000000004,0.23681971957801345,0.18911971957801346,-0.001135560966648561,0.36464311358790913,1.184098597890067
202349,Greivis Vasquez,2015-16,0.55,0.55,0.5152000000000001,-0.010049742734271854,1.1817271953786161,1.0
202353,Tibor Pleiss,2015-16,0.0,0.0,-0.034199999999999994,-5.747162640237106e-05,0.07696104113612828,1.0
