PLAYER_ID,SEASON,RS_MEDIAN_SHOT_DISTANCE,PO_MEDIAN_SHOT_DISTANCE,SHOT_DISTANCE_DELTA,RS_SPATIAL_VARIANCE,PO_SPATIAL_VARIANCE,SPATIAL_VARIANCE_DELTA,PO_EFG_BEYOND_RS_MEDIAN,RS_SHOTS,PO_SHOTS,RESILIENCE_SCORE
201143,2017-18,11.0,6.0,-5.0,130.2849333528225,119.98234188232082,-10.302591470501667,0.48026315789473684,753,204,0.5802897143348847
202329,2017-18,23.0,22.0,-1.0,163.39354650144898,169.94994827020025,6.556401768751272,0.6136363636363636,582,52,0.7761161348420379
2738,2017-18,15.0,13.0,-2.0,154.18550494564926,157.79440493785535,3.6088999922060907,0.525,320,85,0.7283466000467633
203952,2017-18,14.0,11.5,-2.5,133.29095303401255,140.48574877966936,7.194795745656819,0.43548387096774194,1300,68,0.6560247739131558
203076,2017-18,7.0,6.0,-1.0,110.02368985588807,108.02620578761683,-1.997484068271234,0.39361702127659576,1462,204,0.715461904101011
1627732,2017-18,3.0,2.0,-1.0,85.25044532027951,59.40042901984745,-25.85001630043206,0.24489795918367346,998,125,0.512859085870877
202711,2017-18,17.0,23.0,6.0,159.89129022155018,180.58710493591673,20.69581471436655,0.5543478260869565,852,81,0.5175642421485833
203078,2017-18,17.0,18.5,1.5,140.25167048755677,153.47998399246543,13.22831350490867,0.6186440677966102,1484,108,0.723087746089192
203468,2017-18,15.0,13.0,-2.0,136.72192099075406,139.3470394468336,2.625118456079548,0.6212121212121212,1505,77,0.7727341377483712
2546,2017-18,19.0,16.0,-3.0,149.1926514247434,146.29642636167566,-2.8962250630677318,0.3333333333333333,1168,72,0.6259559829549269
101108,2017-18,19.0,15.0,-4.0,145.6469217734568,131.56852480959847,-14.078396963858324,0.5495049504950495,798,257,0.61533159841487
203991,2017-18,1.0,1.0,0.0,29.08645011170684,26.93181391978827,-2.15463619191857,0.47368421052631576,676,144,0.776545867059015
202709,2017-18,17.0,17.0,0.0,145.77207383340664,153.67068045109656,7.8986066176899214,0.36666666666666664,604,33,0.6992750269605272
203081,2017-18,19.0,16.0,-3.0,144.49801627335128,145.1629196435392,0.6649033701879148,0.4393939393939394,1415,71,0.6817681555364483
201980,2017-18,22.0,25.0,3.0,169.92776753753432,174.18175868176112,4.253991144226802,0.3333333333333333,561,30,0.6178093864679725
203967,2017-18,19.0,12.0,-7.0,142.46682467778172,134.29091440479223,-8.175910272989483,0.5344827586206896,890,140,0.5547376418103389
203121,2017-18,24.0,25.0,1.0,172.75085717364195,196.15312191519322,23.402264741551278,0.6666666666666666,487,34,0.696253078217359
201954,2017-18,18.0,18.0,0.0,152.2989367973852,156.54283411043036,4.243897313045153,0.4838709677419355,638,68,0.7680850032185034
201942,2017-18,13.0,9.0,-4.0,132.54885212267237,125.8251990327812,-6.723653089891172,0.3783783783783784,1413,199,0.5910094328120044
1627749,2017-18,5.0,10.0,5.0,93.36660321644456,129.6777726951801,36.311169478735536,0.45454545454545453,645,31,0.41395116494576856
1626153,2017-18,4.0,5.0,1.0,143.19049805538955,141.77156981222893,-1.4189282431606216,0.527027027027027,432,68,0.7722972413518471
202324,2017-18,3.0,2.0,-1.0,102.03648153746562,88.12597486057845,-13.910506676887167,0.37037037037037035,702,68,0.6346851080868251
1627734,2017-18,3.0,5.0,2.0,92.17662368851562,103.63398784826697,11.45736415975135,0.4393939393939394,661,62,0.6470133907990676
1628378,2017-18,16.0,6.0,-10.0,140.4759113780795,132.13202959247533,-8.343881785604168,0.4388888888888889,1453,243,0.4254922648419306
203110,2017-18,12.0,11.0,-1.0,140.38044006484648,142.99834632124535,2.617906256398868,0.4032258064516129,619,192,0.715582885042252
2548,2017-18,12.0,12.5,0.5,121.64406840559333,112.33388656319772,-9.310181842395608,0.37142857142857144,682,70,0.6777103375170549
202734,2017-18,12.0,11.0,-1.0,148.21828371928717,131.19811906895208,-17.02016465033509,0.5125,832,88,0.6728790120979894
202339,2017-18,15.0,13.5,-1.5,141.86437117049582,136.41595253329106,-5.448418637204753,0.39705882352941174,989,84,0.6811330175885362
201569,2017-18,24.0,24.0,0.0,163.22431490419868,159.16957174962323,-4.054743154575448,0.47596153846153844,970,221,0.7660561564571626
101141,2017-18,16.0,7.0,-9.0,151.72295090550003,143.09958959268525,-8.62336131281478,0.4305555555555556,613,84,0.4504820543453335
202323,2017-18,13.0,10.0,-3.0,133.1943588987227,121.37187720290717,-11.822481695815526,0.3,577,33,0.5590651098251068
1627832,2017-18,14.0,25.0,11.0,158.9333217016821,177.30102797479117,18.367706273109064,0.4482758620689655,592,39,0.36910410718893183
201588,2017-18,18.0,15.0,-3.0,152.20905331984812,156.05367242971923,3.844619109871104,0.47368421052631576,513,131,0.6764059695512997
203507,2017-18,4.0,5.0,1.0,106.01314878742902,111.61010388515994,5.596955097730927,0.45901639344262296,1402,121,0.7200248267906636
201609,2017-18,12.0,14.0,2.0,132.95815678780897,131.85081249941828,-1.107344288390692,0.48717948717948717,1075,75,0.7282277291414507
202328,2017-18,2.0,2.0,0.0,53.132624082334814,42.928220880178706,-10.204403202156108,0.2777777777777778,386,38,0.6498846918981744
202355,2017-18,4.0,1.0,-3.0,70.98525607752188,45.39252778759262,-25.592728289929262,0.2,578,20,0.43644363026042443
200755,2017-18,23.0,23.0,0.0,156.61500506230882,169.63365137015032,13.018646307841493,0.4838709677419355,879,135,0.7154365092497252
2747,2017-18,23.0,23.0,0.0,181.02919032667756,186.8890157990136,5.859825472336041,0.42857142857142855,595,187,0.7362696185945552
203109,2017-18,22.0,23.0,1.0,164.39623971884035,180.09125316612014,15.695013447279791,0.5409836065573771,671,108,0.6922233619392721
2037,2017-18,20.0,20.0,0.0,144.67512889819454,144.07055137772974,-0.604577520464801,0.5227272727272727,742,47,0.8054634439681203
201935,2017-18,22.0,15.0,-7.0,144.83929717657395,136.87206647511695,-7.967230701456998,0.4473684210526316,1449,385,0.5211439842123107
201949,2017-18,6.0,11.5,5.5,136.2299608135933,130.75379599999698,-5.476164813596313,0.58,614,42,0.6341430111184221
1627759,2017-18,11.0,12.0,1.0,149.81417865577302,150.5628355278632,0.7486568720901801,0.5746268656716418,858,266,0.7953588050361157
1628369,2017-18,14.0,12.0,-2.0,139.08160256554078,136.46664386043608,-2.614958705104698,0.4692982456140351,927,261,0.7120295460149858
201145,2017-18,7.0,20.0,13.0,145.1426195948963,180.6551204649201,35.512500870023786,0.405,618,142,0.24892499477985733
201952,2017-18,10.0,7.0,-3.0,120.1048457402443,125.31299480367815,5.208149063433851,0.5,794,51,0.6787511056193969
203924,2017-18,2.0,2.0,0.0,123.66876338591405,114.70963708571367,-8.959126300200381,0.3333333333333333,456,35,0.679578575532131
202710,2017-18,12.0,7.0,-5.0,131.1902565767272,130.21911700353263,-0.9711395731945629,0.6818181818181818,921,63,0.7169004352881053
204060,2017-18,23.0,23.0,0.0,174.41555337444268,181.11854024321946,6.702986868776776,0.6764705882352942,718,121,0.830370314081457
2207,2017-18,17.0,12.0,-5.0,157.00703861568903,118.00560804221028,-39.00143057347874,0.0,360,17,0.21599141655912757
203954,2017-18,10.0,9.0,-1.0,118.18717649510869,113.96698054341817,-4.220195951690513,0.42592592592592593,1056,138,0.7150491946602273
203089,2017-18,2.0,2.0,0.0,71.65316352773308,63.71591597644931,-7.937247551283775,0.5,502,13,0.7523765146922974
202685,2017-18,3.0,3.0,0.0,89.2167030567215,72.29164297101795,-16.92506008570355,0.5217391304347826,687,107,0.7071452916596918
203903,2017-18,15.0,15.0,0.0,137.53702183044518,150.30621726912509,12.769195438679901,0.35833333333333334,954,123,0.6667181607012539
1626196,2017-18,17.0,19.0,2.0,150.22170805744145,159.83755776348335,9.6158497060419,0.45454545454545453,885,40,0.6641230835819304
201950,2017-18,9.0,10.0,1.0,130.8507745033535,135.59294003780604,4.742165534452539,0.4827586206896552,1244,170,0.734650455069147
1626159,2017-18,5.0,15.5,10.5,138.9217185847362,152.7441991044061,13.82248051966991,0.4807692307692308,488,42,0.40937280918967284
203994,2017-18,3.0,2.0,-1.0,81.06688574615544,70.77338337872364,-10.293502367431799,0.36363636363636365,951,39,0.6536935312499548
1626157,2017-18,6.5,5.0,-1.5,124.91441640177017,139.5791151230408,14.664698721270625,0.3541666666666667,1172,60,0.608678474339043
203482,2017-18,18.0,18.0,0.0,149.4844373715631,148.8511004517879,-0.6333369197752177,0.6363636363636364,636,44,0.8507454330268032
