PLAYER_ID,SEASON,RS_MEDIAN_SHOT_DISTANCE,PO_MEDIAN_SHOT_DISTANCE,SHOT_DISTANCE_DELTA,RS_SPATIAL_VARIANCE,PO_SPATIAL_VARIANCE,SPATIAL_VARIANCE_DELTA,PO_EFG_BEYOND_RS_MEDIAN,RS_SHOTS,PO_SHOTS,RESILIENCE_SCORE
203932,2021-22,7.0,5.0,-2.0,143.30411632594488,135.108670706472,-8.195445619472878,0.2708333333333333,834,54,0.599160659616496
201143,2021-22,17.0,22.0,5.0,152.25007647950315,162.40084277099317,10.150766291490015,0.7178217821782178,569,193,0.6762241151223469
203952,2021-22,16.0,11.0,-5.0,150.09590695700643,141.17661417220828,-8.91929278479816,0.49609375,1019,305,0.5949217432912111
1630162,2021-22,20.0,23.0,3.0,147.6058552076676,152.97054179006585,5.364686582398264,0.5887096774193549,1245,110,0.7132957514733523
203085,2021-22,23.0,23.0,0.0,184.82223130292098,205.15200804581164,20.329776742890658,0.6,350,18,0.718021339542656
1630245,2021-22,10.0,20.5,10.5,145.52640939378657,159.814127612722,14.287718218935424,0.35714285714285715,594,26,0.3571308335435303
1628389,2021-22,5.0,4.0,-1.0,78.41662272392237,77.18978381741957,-1.226838906502806,0.4,729,175,0.7226389665609833
1626171,2021-22,14.0,15.0,1.0,152.44752299608078,161.08909417584766,8.641571179766885,0.45161290322580644,871,115,0.6987957342117213
203992,2021-22,23.0,22.0,-1.0,169.15867195725133,170.78631923176602,1.6276472745146862,0.4166666666666667,794,49,0.7269007830195786
202711,2021-22,22.0,11.0,-11.0,161.7326777701365,146.2799447026906,-15.452733067445877,0.5689655172413793,928,81,0.43486980849187645
1627742,2021-22,15.0,14.0,-1.0,133.62323060056292,133.69028978388954,0.06705918332662009,0.53125,983,118,0.7820976449000403
1628971,2021-22,5.0,10.0,5.0,112.51855969039683,148.621877469175,36.10331777877816,0.5909090909090909,506,37,0.46974372969096745
203468,2021-22,16.0,17.0,1.0,145.330785444479,142.41625269700808,-2.914532747470929,0.4609375,1164,125,0.7368878035151745
1628997,2021-22,8.0,11.0,3.0,153.84977646447993,152.07918854533514,-1.7705879191447877,0.35555555555555557,410,80,0.6415986947073535
1629661,2021-22,23.0,23.0,0.0,179.94325386309526,178.34933259252392,-1.593921270571343,0.5526315789473685,607,99,0.8114891039555193
1626166,2021-22,10.0,12.0,2.0,137.23901269020692,138.39925155969718,1.1602388694902572,0.3375,587,74,0.6680385667830584
1628449,2021-22,5.0,2.5,-2.5,148.74164387816825,145.56189738321822,-3.179746494950024,0.5263157894736842,577,42,0.7164478368197735
101108,2021-22,15.0,15.0,0.0,125.33520365961638,133.8409525762211,8.505748916604716,0.6232876712328768,736,155,0.7982805749935225
