PLAYER_NAME,SEASON,PORTABILITY_CLASS,PORTABILITY_SCORE,vol_ratio,eff_ratio,assisted_fgm_pct,open_shot_frequency,leverage_usg_delta,leverage_ts_delta,creation_volume_ratio,rim_appetite
Danny Green,2016-17,low,0.582967511832713,1.0351645442493878,1.1319627326443444,0.883629191321499,0.403030303030303,0.033,-0.047,0.116370808678501,0.0
Danny Green,2021-22,low,0.5788898387298388,1.2598892273752669,0.9131819635433324,0.9269406392694064,0.3281553398058252,0.005,0.0819999999999999,0.0730593607305936,0.0
Danuel House Jr.,2019-20,low,0.572436665320795,1.1577698161088108,1.0163958532460848,0.8714499252615845,0.4357476635514018,-0.013,-0.0369999999999999,0.1285500747384155,0.0
Dario Šarić,2017-18,low,0.5818536555934256,1.0629620729528568,0.9908970621532888,0.8933333333333333,0.2985074626865671,-0.0429999999999999,0.165,0.1066666666666666,0.0
Darius Garland,2022-23,low,0.787152565982792,0.9694714132207456,0.9677472527472526,0.2336160370084811,0.2231051344743276,0.0289999999999999,-0.1609999999999999,0.7663839629915189,0.0
Darius Garland,2023-24,low,0.7489869658808734,0.9699960541643275,0.8866008462623414,0.2617568766637089,0.2833898305084745,0.028,-0.099,0.738243123336291,0.0
Darius Garland,2023-24,low,0.7099171063684154,0.8305700138158562,0.9814207650273226,0.2617568766637089,0.2833898305084745,0.028,-0.099,0.738243123336291,0.0
Darren Collison,2017-18,medium,0.8341778332615485,1.028183711212947,0.8801811874911958,0.3793584379358438,0.3282442748091603,0.0279999999999999,0.002,0.6206415620641562,0.0
De'Aaron Fox,2022-23,medium,0.9211697658862876,1.0534810982224818,0.8744055944055944,0.1909150757077025,0.1530444322545255,0.14,0.015,0.8090849242922975,0.0
De'Andre Hunter,2021-22,medium,0.9943326282598376,1.171127189552855,1.2211000833396473,0.6867469879518072,0.264516129032258,-0.018,-0.101,0.3132530120481928,0.0
De'Andre Hunter,2022-23,low,0.7522075277894316,0.940993357452343,0.992475086434818,0.6178128523111612,0.2249388753056234,-0.087,0.02,0.3821871476888387,0.0
DeAndre Jordan,2015-16,low,0.4941022866521712,1.0962221088666286,0.8721001807231881,0.9831649831649832,0.054628224582701,0.004,0.033,0.0168350168350168,0.0
DeAndre Jordan,2016-17,low,0.5593843250597236,1.1734483916349965,0.9322157943708694,0.9886363636363636,0.0603932584269663,0.031,0.0149999999999999,0.0113636363636363,0.0
DeMar DeRozan,2015-16,medium,0.9390088003388309,0.945926690810469,1.0255027403255048,0.2484276729559749,0.0697278911564625,0.062,-0.032,0.7515723270440251,0.0
DeMar DeRozan,2015-16,low,0.7488360184982086,1.0546695299535704,0.7334913034177487,0.2484276729559749,0.0697278911564625,0.062,-0.032,0.7515723270440251,0.0
DeMar DeRozan,2015-16,medium,0.8761672792311728,1.118822845734163,0.8090034005474053,0.2484276729559749,0.0697278911564625,0.062,-0.032,0.7515723270440251,0.0
DeMar DeRozan,2016-17,low,0.7009384476525652,0.7631673853354564,0.925866580053772,0.1952291274325172,0.0402491614758025,0.0809999999999999,-0.008,0.8047708725674828,0.0
DeMar DeRozan,2016-17,medium,0.871697995688522,0.8875618523797288,0.9900468523724336,0.1952291274325172,0.0402491614758025,0.0809999999999999,-0.008,0.8047708725674828,0.0
DeMar DeRozan,2017-18,high,1.0670315169925955,1.1181365755723296,0.954294439788292,0.2579022988505747,0.0787089467723669,0.121,0.0119999999999999,0.7420977011494253,0.0
DeMar DeRozan,2018-19,high,1.0204177904275693,1.0379275633696163,1.0294555630103586,0.1537324464153732,0.0714704159343878,0.0429999999999999,-0.045,0.8462675535846268,0.0
DeMar DeRozan,2021-22,low,0.6537496832120488,0.8029881535657604,0.814146112005512,0.194515306122449,0.0584158415841584,0.081,0.08,0.805484693877551,0.0
Deandre Ayton,2020-21,low,0.5275042921979647,0.9858475336322868,1.0563417862021858,0.9570871261378412,0.075050709939148,-0.0669999999999999,0.022,0.0429128738621586,0.0
Deandre Ayton,2020-21,low,0.4891846365739622,0.8049918032786886,1.199691459152468,0.9570871261378412,0.075050709939148,-0.0669999999999999,0.022,0.0429128738621586,0.0
Deandre Ayton,2020-21,low,0.42525394803708977,0.9118912087912088,0.920647846543612,0.9570871261378412,0.075050709939148,-0.0669999999999999,0.022,0.0429128738621586,0.0
Deandre Ayton,2021-22,low,0.5184112205003021,1.244024295127382,0.8955134536529886,0.975635593220339,0.0694560669456066,-0.0799999999999999,0.1699999999999999,0.024364406779661,0.0
Deandre Ayton,2021-22,low,0.5165504407536321,0.9780298056722688,1.0948121645796067,0.975635593220339,0.0694560669456066,-0.0799999999999999,0.1699999999999999,0.024364406779661,0.0
Deandre Ayton,2022-23,low,0.4017927837281728,0.8858134548830927,0.8730158730158729,0.9522821576763484,0.0944822373393801,-0.035,-0.017,0.0477178423236514,0.0
Dejounte Murray,2022-23,high,1.0594920400611256,1.0695676770328375,0.993560391849244,0.2820680628272252,0.1127946127946127,0.039,-0.003,0.7179319371727748,0.0
Dennis Schröder,2016-17,high,1.2,1.1374628049004256,1.1005002627839526,0.2382057231245166,0.1798045602605863,0.0169999999999999,0.009,0.7617942768754834,0.0
Dennis Schröder,2018-19,low,0.6878230764516129,0.8143927222203247,1.0807825605479562,0.3041666666666667,0.2482014388489209,-0.1159999999999999,-0.1159999999999999,0.6958333333333333,0.0
Dennis Schröder,2019-20,medium,0.8328104780076447,0.9976553817174422,0.8741022927689595,0.4078260869565216,0.1903160726294553,-0.045,0.06,0.5921739130434783,0.0
Dennis Schröder,2020-21,medium,0.9447344707957017,0.966162708865806,0.9778212946189372,0.3438818565400844,0.1957757920389927,0.002,0.0579999999999999,0.6561181434599156,0.0
Dennis Schröder,2022-23,medium,0.9376686014372582,0.9288728168779532,1.0094693098984946,0.3835946924004825,0.2210953346855984,0.005,0.1449999999999999,0.6164053075995175,0.0
Derrick Favors,2016-17,low,0.49225609731977576,0.8331351119729221,1.170159806644782,0.9321533923303836,0.1726618705035971,-0.0249999999999999,-0.088,0.0678466076696165,0.0
Derrick Favors,2017-18,low,0.43174637076490624,0.8032151739212867,1.0478759271746458,0.9786950732356856,0.1714285714285714,-0.0159999999999999,0.1159999999999999,0.0213049267643142,0.0
Derrick Jones Jr.,2023-24,low,0.4286426481924295,0.881522628229636,1.0568925156971274,0.895397489539749,0.4590417310664605,-0.0359999999999999,-0.002,0.104602510460251,0.0
Derrick Jones Jr.,2023-24,low,0.5242496000466708,1.1491002102294567,0.9916287546977872,0.895397489539749,0.4590417310664605,-0.0359999999999999,-0.002,0.104602510460251,0.0
Derrick Rose,2020-21,low,0.7381258067120182,0.985216131237184,0.9977478940644016,0.2414529914529914,0.0678807947019867,-0.0209999999999999,-0.233,0.7585470085470085,0.0
Derrick White,2018-19,high,1.2,1.386615273364,1.1014261074418406,0.3429054054054055,0.2781211372064276,0.06,0.1089999999999999,0.6570945945945945,0.0
Derrick White,2021-22,low,0.7391659524298175,0.9742609840429588,0.8816616128584738,0.4935217903415784,0.2767354596622889,-0.011,-0.106,0.5064782096584216,0.0
Derrick White,2021-22,low,0.7073464491528776,0.855024060060536,0.9613668239194186,0.4935217903415784,0.2767354596622889,-0.011,-0.106,0.5064782096584216,0.0
Derrick White,2021-22,low,0.6131627849643025,0.7662739786587213,0.929880197322058,0.4935217903415784,0.2767354596622889,-0.011,-0.106,0.5064782096584216,0.0
Derrick White,2022-23,medium,0.9540883479764377,1.0249935320144063,1.1444285443354425,0.6109589041095891,0.3351351351351351,0.007,0.15,0.3890410958904109,0.0
Derrick White,2022-23,medium,0.9559957980247528,0.9950512628561622,1.1812225861973238,0.6109589041095891,0.3351351351351351,0.007,0.15,0.3890410958904109,0.0
Derrick White,2022-23,low,0.6629974128426704,0.8546775124846443,0.95374169829222,0.6109589041095891,0.3351351351351351,0.007,0.15,0.3890410958904109,0.0
Derrick White,2023-24,medium,0.8266231524778912,1.122976718448165,0.8658563782337199,0.5503080082135523,0.3223570190641248,-0.035,0.174,0.4496919917864476,0.0
Derrick White,2023-24,low,0.7365552545081451,0.8971401260909266,0.965726387887527,0.5503080082135523,0.3223570190641248,-0.035,0.174,0.4496919917864476,0.0
Derrick White,2023-24,low,0.7986841094693999,0.9922468266365496,0.9468133508043968,0.5503080082135523,0.3223570190641248,-0.035,0.174,0.4496919917864476,0.0
Derrick White,2023-24,medium,1.2,1.2239882125111723,1.214128158592768,0.5503080082135523,0.3223570190641248,-0.035,0.174,0.4496919917864476,0.0
Desmond Bane,2021-22,low,0.5648582220059492,0.6566130268314833,1.0198938992042443,0.6126340882002383,0.2332643202208419,-0.034,-0.016,0.3873659117997616,0.0
Desmond Bane,2021-22,medium,0.839126796947383,0.8750036136782171,1.1369536951598025,0.6126340882002383,0.2332643202208419,-0.034,-0.016,0.3873659117997616,0.0
Desmond Bane,2022-23,medium,0.9203151796822664,1.0185521858370334,0.9035523093261666,0.4542829643888354,0.2207792207792207,0.0479999999999999,0.006,0.5457170356111646,0.0
Devin Booker,2020-21,low,0.7386650903018903,0.8329862951974424,1.0169350904683063,0.3646702047005307,0.14,0.021,-0.1279999999999999,0.6353297952994693,0.0
Devin Booker,2020-21,low,0.7429213166784069,1.0132242102814777,0.8408543522463204,0.3646702047005307,0.14,0.021,-0.1279999999999999,0.6353297952994693,0.0
Devin Booker,2020-21,medium,0.8732610353584368,0.9391305321469512,1.0663545771179284,0.3646702047005307,0.14,0.021,-0.1279999999999999,0.6353297952994693,0.0
Devin Booker,2020-21,medium,0.8155985094991086,1.021074175963825,0.9160151276419656,0.3646702047005307,0.14,0.021,-0.1279999999999999,0.6353297952994693,0.0
Devin Booker,2021-22,medium,0.8471730325480157,0.8786856699593717,0.9818091861136308,0.3454038997214484,0.1306845380564863,-0.018,0.132,0.6545961002785515,0.0
Devin Booker,2022-23,medium,0.8161295764190248,0.8504934370733498,1.121022644971271,0.2481751824817518,0.0844510680576254,0.008,-0.1439999999999999,0.7518248175182481,0.0
Devin Booker,2022-23,medium,0.9098888949640288,0.9177845285524568,1.1581741503349043,0.2481751824817518,0.0844510680576254,0.008,-0.1439999999999999,0.7518248175182481,0.0
Devin Booker,2023-24,medium,0.8992360691519605,0.849204609255942,1.082606346294677,0.2301136363636363,0.1161695447409733,-0.0129999999999999,-0.009,0.7698863636363636,0.0
Dillon Brooks,2020-21,high,1.2,1.1520478208181069,1.1533566949465144,0.4834503510531595,0.1903833658219623,-0.0229999999999999,-0.035,0.5165496489468405,0.0
Dillon Brooks,2022-23,low,0.7342866768457464,1.0193407503078535,0.7990366277079564,0.5005224660397074,0.2249262536873155,-0.0979999999999999,0.0919999999999999,0.4994775339602926,0.0
Dirk Nowitzki,2015-16,low,0.6242646593163204,1.0428916683928786,1.0120015654215766,0.9085086916742908,0.2031039136302294,0.03,0.002,0.091491308325709,0.0
Domantas Sabonis,2017-18,low,0.6996941318172076,1.0906671334996427,1.0962528604118993,0.8865814696485623,0.2062780269058296,-0.0459999999999999,0.032,0.1134185303514377,0.0
Domantas Sabonis,2022-23,low,0.5647341383754942,1.066164683232464,0.774522954437281,0.7569124423963134,0.1320437342304457,-0.0579999999999999,-0.023,0.2430875576036866,0.0
Donovan Mitchell,2017-18,medium,0.8532055217552869,1.076351905356864,0.8274349563362202,0.2930489731437599,0.2261627906976744,0.141,-0.042,0.7069510268562401,0.0
Donovan Mitchell,2017-18,high,1.1455311249614077,1.1697739032039962,1.022208425720621,0.2930489731437599,0.2261627906976744,0.141,-0.042,0.7069510268562401,0.0
Donovan Mitchell,2018-19,low,0.7630356421194432,1.036013145087502,0.7868713087511323,0.2373737373737373,0.1658189216683621,0.128,-0.064,0.7626262626262627,0.0
Donovan Mitchell,2019-20,high,1.2,1.189846105096447,1.2448115275038352,0.2240611075747931,0.1609254498714653,0.102,-0.005,0.7759388924252069,0.0
Donovan Mitchell,2020-21,high,1.1399971780196632,1.175999376317469,1.052536231884058,0.2132097334878332,0.1964025279533301,0.1069999999999999,-0.0789999999999999,0.7867902665121668,0.0
Donovan Mitchell,2021-22,low,0.765817720628792,1.0585811358593613,0.880094776582762,0.2387096774193549,0.1459143968871595,0.0549999999999999,-0.1779999999999999,0.7612903225806451,0.0
Donovan Mitchell,2022-23,low,0.692652266863875,0.8956977303159278,0.8414692978578844,0.2654921020656137,0.1183891314895681,0.066,-0.0809999999999999,0.7345078979343863,0.0
Donovan Mitchell,2023-24,medium,1.0466213381330682,1.124324857173728,0.93088872976091,0.2467043314500941,0.1494949494949495,0.063,0.003,0.7532956685499058,0.0
Donte DiVincenzo,2023-24,low,0.5667898587971688,1.1149784858845708,1.001192019660584,0.8091976516634051,0.3698296836982968,-0.0289999999999999,-0.1399999999999999,0.1908023483365949,0.0
Donte DiVincenzo,2023-24,low,0.38146379466216257,0.8802688517977876,0.8534926504070964,0.8091976516634051,0.3698296836982968,-0.0289999999999999,-0.1399999999999999,0.1908023483365949,0.0
Dorian Finney-Smith,2019-20,low,0.4146064082665803,1.0206103327839258,0.9548650223344338,0.938009787928222,0.4845637583892618,-0.0109999999999999,0.021,0.0619902120717781,0.0
Dorian Finney-Smith,2020-21,low,0.3557342529842125,1.010275432603252,0.8998335285775942,0.9140625,0.5767741935483871,-0.0079999999999999,0.0909999999999999,0.0859375,0.0
Dorian Finney-Smith,2021-22,low,0.36866215837468147,0.8346894213406987,1.0952228790541616,0.925,0.535796766743649,-0.018,0.029,0.075,0.0
Dorian Finney-Smith,2021-22,low,0.3893472749531705,0.942459800786162,1.0244084682440846,0.925,0.535796766743649,-0.018,0.029,0.075,0.0
Dorian Finney-Smith,2021-22,low,0.3822320104255175,0.918915293145758,1.0314553454088335,0.925,0.535796766743649,-0.018,0.029,0.075,0.0
Draymond Green,2015-16,low,0.7177407550518716,1.0826221447017923,1.0506525925397616,0.7978723404255319,0.2591493570722057,0.019,-0.0929999999999999,0.2021276595744681,0.0
Draymond Green,2015-16,low,0.588816812455423,1.0515542441633154,0.8873949579831933,0.7978723404255319,0.2591493570722057,0.019,-0.0929999999999999,0.2021276595744681,0.0
Draymond Green,2015-16,low,0.47797975241388296,1.0099504023348405,0.7500287117973585,0.7978723404255319,0.2591493570722057,0.019,-0.0929999999999999,0.2021276595744681,0.0
Draymond Green,2015-16,low,0.7926596822220899,1.3345920429599618,1.0468246926099631,0.7978723404255319,0.2591493570722057,0.019,-0.0929999999999999,0.2021276595744681,0.0
Draymond Green,2016-17,low,0.5922848728539167,1.1516851906352972,0.8606442577030812,0.8577777777777778,0.3111111111111111,0.0199999999999999,-0.009,0.1422222222222222,0.0
Draymond Green,2017-18,low,0.599327605176962,1.05091680085883,1.0811688311688312,0.8385714285714285,0.3518728717366629,-0.009,-0.104,0.1614285714285714,0.0
Draymond Green,2017-18,low,0.5298858036008216,1.2022761167227831,0.8371409921671018,0.8385714285714285,0.3518728717366629,-0.009,-0.104,0.1614285714285714,0.0
Draymond Green,2018-19,low,0.6725370432115045,1.2859724612408558,1.1537359910742535,0.8539094650205762,0.4574638844301765,-0.024,-0.028,0.1460905349794238,0.0
Draymond Green,2018-19,low,0.5671664673983775,1.446312455389008,0.972972972972973,0.8539094650205762,0.4574638844301765,-0.024,-0.028,0.1460905349794238,0.0
Draymond Green,2018-19,low,0.5986484112126628,1.3225617225819444,1.026980186425594,0.8539094650205762,0.4574638844301765,-0.024,-0.028,0.1460905349794238,0.0
Draymond Green,2022-23,low,0.6492739966372867,1.3694814992494466,0.9099491648511256,0.8788501026694044,0.2811059907834101,-0.0119999999999999,0.023,0.1211498973305955,0.0
Duncan Robinson,2019-20,low,0.448800555630388,1.0571614933767872,0.9271822704658524,0.9755154639175256,0.240343347639485,0.008,-0.127,0.0244845360824742,0.0
Duncan Robinson,2019-20,low,0.40885495643815445,0.9571882482281956,0.9328782707622296,0.9755154639175256,0.240343347639485,0.008,-0.127,0.0244845360824742,0.0
Dwight Howard,2015-16,low,0.4954974618589835,1.0349019144821492,0.8521469237501468,0.8935860058309038,0.0437869822485207,-0.066,-0.008,0.1064139941690962,0.0
Dwight Howard,2016-17,low,0.3507981116395495,0.7708363630426265,0.8662859432922553,0.9446808510638298,0.0738498789346246,-0.0539999999999999,0.1089999999999999,0.0553191489361702,0.0
Dwyane Wade,2015-16,high,1.0208772590361446,1.0257860840757165,0.9952145723988886,0.2204585537918871,0.0481550969355847,0.1039999999999999,0.027,0.7795414462081128,0.0
Dwyane Wade,2015-16,high,1.0834402468110196,1.0211910548947285,1.0609574394702352,0.2204585537918871,0.0481550969355847,0.1039999999999999,0.027,0.7795414462081128,0.0
Dwyane Wade,2016-17,low,0.7671398864118144,0.8531232775892774,0.9278371809612987,0.2559414990859232,0.0766331658291457,-0.006,-0.025,0.7440585009140768,0.0
E'Twaun Moore,2017-18,low,0.7167416159772846,1.0922888819609524,0.9267783251231528,0.7037037037037037,0.2259663032705649,-0.047,-0.0669999999999999,0.2962962962962963,0.0
Enes Freedom,2018-19,low,0.4327038402194768,0.780469363109354,0.8701227449617316,0.7936046511627907,0.0945812807881773,-0.098,0.08,0.2063953488372093,0.0
Eric Bledsoe,2017-18,low,0.793722704058883,0.9185594194106422,0.8844364893824275,0.3994334277620397,0.2729992520568436,0.0449999999999999,0.009,0.6005665722379603,0.0
Eric Bledsoe,2018-19,low,0.6475564601646,0.981880326422186,0.681466571561644,0.3791322314049586,0.2584269662921348,0.034,-0.0239999999999999,0.6208677685950413,0.0
Eric Gordon,2016-17,low,0.5179721572602968,0.7877022816540543,0.9940366824613996,0.7115384615384616,0.3778597785977859,-0.038,0.0569999999999999,0.2884615384615384,0.0
Eric Gordon,2016-17,low,0.5113757865492804,0.7887836204165198,0.9800322696045152,0.7115384615384616,0.3778597785977859,-0.038,0.0569999999999999,0.2884615384615384,0.0
Eric Gordon,2017-18,low,0.5788925516133112,0.9675089284346908,0.9897415401012524,0.612225405921681,0.359542530378842,-0.095,-0.1549999999999999,0.387774594078319,0.0
Eric Gordon,2017-18,low,0.47374934416782233,0.9305588929835026,0.842138603826175,0.612225405921681,0.359542530378842,-0.095,-0.1549999999999999,0.387774594078319,0.0
Eric Gordon,2017-18,low,0.40928942209032726,0.7781712020460357,0.8700299117239365,0.612225405921681,0.359542530378842,-0.095,-0.1549999999999999,0.387774594078319,0.0
Eric Gordon,2018-19,low,0.682806402721639,0.9449095837421724,1.0839535532361535,0.6527272727272727,0.4066811909949164,-0.067,0.005,0.3472727272727273,0.0
Eric Gordon,2018-19,low,0.5827000402887208,0.7746339021881179,1.1283709333655048,0.6527272727272727,0.4066811909949164,-0.067,0.005,0.3472727272727273,0.0
Evan Fournier,2018-19,low,0.7346838840674628,0.9597821416241654,0.799677092959969,0.5187110187110188,0.2745247148288973,0.011,0.003,0.4812889812889812,0.0
Evan Fournier,2019-20,low,0.46790351470203717,0.7152712685628557,0.834390718261686,0.4636363636363636,0.2357954545454545,0.0459999999999999,-0.2159999999999999,0.5363636363636364,0.0
Evan Mobley,2022-23,low,0.38329344670021936,0.7237918850156304,0.8026704240472355,0.788293897882939,0.11,-0.073,0.068,0.211706102117061,0.0
Evan Mobley,2023-24,medium,0.8073198724187898,1.1963077556246569,1.0436742850006246,0.8112745098039216,0.1072727272727272,-0.02,-0.042,0.1887254901960784,0.0
Evan Mobley,2023-24,low,0.467635634822021,0.8577692761683738,0.8431393716938359,0.8112745098039216,0.1072727272727272,-0.02,-0.042,0.1887254901960784,0.0
Evan Turner,2015-16,medium,0.9623343162546817,1.1942085954107813,0.8314084824631531,0.2788732394366197,0.1102783725910064,-0.0149999999999999,-0.016,0.7211267605633803,0.0
Facundo Campazzo,2020-21,low,0.7049989012362005,1.2575513995896446,0.9764464991693816,0.5778301886792453,0.5557851239669421,-0.021,-0.04,0.4221698113207547,0.0
Frank Kaminsky,2015-16,low,0.3032868009216203,0.9066217089128852,0.8800386193579531,0.8558758314855875,0.3817619783616692,-0.0289999999999999,-0.3,0.1441241685144124,0.0
Franz Wagner,2023-24,low,0.7883329374168938,0.9101862721666102,0.938377725377226,0.4083333333333333,0.2011834319526627,0.008,-0.0769999999999999,0.5916666666666667,0.0
Fred VanVleet,2018-19,medium,0.9128642404179368,1.0006687799153164,1.1253588516746411,0.4280155642023346,0.384861407249467,-0.0269999999999999,-0.037,0.5719844357976653,0.0
Fred VanVleet,2018-19,low,0.7571537987013583,0.7821266474707291,1.1942141414141416,0.4280155642023346,0.384861407249467,-0.0269999999999999,-0.037,0.5719844357976653,0.0
Fred VanVleet,2019-20,medium,0.9029949463498579,1.114316306727519,0.8372528248587571,0.3577302631578948,0.2821229050279329,0.003,0.129,0.6422697368421052,0.0
Gabe Vincent,2021-22,medium,0.9053358636616038,1.0471267935982342,0.9838143830157832,0.5566666666666666,0.309933774834437,-0.0089999999999999,0.1029999999999999,0.4433333333333333,0.0
Gabe Vincent,2022-23,medium,1.07080695282509,1.079447067305975,1.2154226189089044,0.5491679273827534,0.312124849939976,-0.073,0.1929999999999999,0.4508320726172466,0.0
Gabe Vincent,2022-23,medium,0.8089418089103676,1.1816322457944923,0.8281449582132041,0.5491679273827534,0.312124849939976,-0.073,0.1929999999999999,0.4508320726172466,0.0
Gary Harris,2018-19,low,0.7498283315950987,0.8123049230492306,1.0080934330498923,0.5605839416058394,0.2752707581227437,0.003,0.008,0.4394160583941606,0.0
Gary Harris,2018-19,medium,0.927746374991755,0.8657652309289052,1.1702729066442017,0.5605839416058394,0.2752707581227437,0.003,0.008,0.4394160583941606,0.0
Gary Harris,2019-20,medium,0.8856916086179798,0.8583457756432308,1.2648006796849716,0.6070796460176993,0.2349137931034482,-0.0369999999999999,0.1729999999999999,0.3929203539823008,0.0
Gary Trent Jr.,2019-20,low,0.6048587632498816,0.8744045540965453,0.8421918525304267,0.6133828996282528,0.2789400278940028,-0.046,0.124,0.3866171003717472,0.0
Gary Trent Jr.,2021-22,medium,0.9234692951570804,0.9913864661224432,0.9333594583414973,0.466079295154185,0.1972920696324951,-0.002,0.0769999999999999,0.533920704845815,0.0
George Hill,2015-16,medium,0.9140418701511023,0.962303829344238,1.2810661008294209,0.4970896391152503,0.3306613226452905,-0.0579999999999999,-0.086,0.5029103608847497,0.0
George Hill,2017-18,low,0.7435744909819308,0.8481152165819446,0.9591766268260292,0.4774193548387097,0.3359477124183006,0.0229999999999999,0.046,0.5225806451612903,0.0
George Hill,2018-19,medium,0.9804690659628414,0.9305393581884124,1.1847030105777054,0.5308880308880309,0.3322683706070288,0.072,0.249,0.469111969111969,0.0
George Hill,2019-20,low,0.6057914900136463,0.9168981068408868,0.8265494912118408,0.4951456310679611,0.2979397781299525,-0.047,-0.119,0.5048543689320388,0.0
Giannis Antetokounmpo,2016-17,medium,0.9394890401046239,1.0802701094870926,0.9391789970333152,0.4448275862068965,0.160941475826972,0.0139999999999999,-0.0739999999999999,0.5551724137931034,0.0
Giannis Antetokounmpo,2017-18,medium,0.8819787921809858,0.8893302684793993,1.034133153092261,0.4053833605220228,0.1511565357719204,-0.0409999999999999,0.044,0.5946166394779772,0.0
Giannis Antetokounmpo,2018-19,high,0.9552497144557953,1.011797119537224,0.9693140794223828,0.3964285714285714,0.1810841983852364,-0.026,0.022,0.6035714285714285,0.0
Giannis Antetokounmpo,2018-19,low,0.7272675073461506,0.9303303235026634,0.8025979592173154,0.3964285714285714,0.1810841983852364,-0.026,0.022,0.6035714285714285,0.0
Giannis Antetokounmpo,2019-20,high,0.9658239461055036,0.9329532379131892,1.0628675198893118,0.4480314960629921,0.2451678535096643,0.06,-0.026,0.5519685039370079,0.0
Giannis Antetokounmpo,2020-21,medium,0.947027786604809,1.0766790818484324,0.9342845917295676,0.3322475570032573,0.2228381374722838,-0.0499999999999999,-0.009,0.6677524429967426,0.0
Giannis Antetokounmpo,2020-21,high,1.0438714583707855,1.0678652403484148,1.038325005990362,0.3322475570032573,0.2228381374722838,-0.0499999999999999,-0.009,0.6677524429967426,0.0
Giannis Antetokounmpo,2021-22,medium,0.9346599775176772,1.1886653482830245,0.8154311199380405,0.3594875900720576,0.1486268174474959,-0.012,-0.024,0.6405124099279423,0.0
Giannis Antetokounmpo,2021-22,medium,0.9004520803523097,0.9458204039337812,0.9872909698996656,0.3594875900720576,0.1486268174474959,-0.012,-0.024,0.6405124099279423,0.0
Goran Dragic,2015-16,medium,0.9939118541033435,1.2277848817358352,0.920288753799392,0.3179999999999999,0.1759868421052631,-0.0999999999999999,0.0979999999999999,0.682,0.0
Goran Dragic,2015-16,high,1.0762306895866045,1.2281748492116582,0.9965098977653744,0.3179999999999999,0.1759868421052631,-0.0999999999999999,0.0979999999999999,0.682,0.0
Goran Dragic,2017-18,high,1.0037208334537575,1.040124021154634,1.0083606150048738,0.3226381461675579,0.1514726507713885,-0.043,0.0219999999999999,0.6773618538324421,0.0
Goran Dragic,2019-20,medium,0.875789106248366,1.0708507076452292,0.9865907421013962,0.3997985901309164,0.1663920922570016,-0.0579999999999999,-0.1199999999999999,0.6002014098690835,0.0
Goran Dragic,2019-20,medium,0.8185354001821493,1.0141486718855004,0.9736486486486488,0.3997985901309164,0.1663920922570016,-0.0579999999999999,-0.1199999999999999,0.6002014098690835,0.0
Gordon Hayward,2016-17,medium,0.8524979025601038,1.006194760003884,0.9381768953068592,0.5483870967741935,0.2173089071383449,0.001,-0.0509999999999999,0.4516129032258065,0.0
Gordon Hayward,2016-17,medium,0.9239069409612952,0.9743441818387526,1.0500000000000005,0.5483870967741935,0.2173089071383449,0.001,-0.0509999999999999,0.4516129032258065,0.0
Grant Williams,2021-22,low,0.3159538729164282,0.9864507527359592,0.9374824445246982,0.9068736141906872,0.4336283185840708,-0.002,-0.293,0.0931263858093126,0.0
Grant Williams,2021-22,low,0.33718442243879154,1.3168885987815493,0.8224341315250409,0.9068736141906872,0.4336283185840708,-0.002,-0.293,0.0931263858093126,0.0
Harrison Barnes,2015-16,low,0.5077716995554298,1.0820911165668292,0.7721780135573239,0.8036984352773826,0.3399374348279457,-0.0409999999999999,0.118,0.1963015647226173,0.0
Harrison Barnes,2015-16,low,0.47432824624901393,0.7331167645416329,1.0646788043514466,0.8036984352773826,0.3399374348279457,-0.0409999999999999,0.118,0.1963015647226173,0.0
Harrison Barnes,2015-16,low,0.4512172257116517,0.7916375627272534,0.9379335033785297,0.8036984352773826,0.3399374348279457,-0.0409999999999999,0.118,0.1963015647226173,0.0
Harrison Barnes,2022-23,low,0.5110182075307054,0.9650254531544256,0.8258678611422173,0.6968390804597702,0.3115942028985507,-0.061,-0.0939999999999999,0.3031609195402299,0.0
Hassan Whiteside,2015-16,low,0.5114823824822111,0.8721114437493109,1.0966640177197642,0.9542936288088644,0.0353319057815845,-0.02,0.1059999999999999,0.0457063711911357,0.0
Herbert Jones,2021-22,low,0.6284766704892275,0.8842942117443251,1.044662326456977,0.7466918714555766,0.3468834688346883,0.031,0.096,0.2533081285444234,0.0
Ian Mahinmi,2015-16,low,0.4774055931999366,1.1143730789190052,0.8913694461351186,0.9680851063829788,0.098256735340729,-0.0199999999999999,-0.0779999999999999,0.0319148936170212,0.0
Isaiah Hartenstein,2023-24,low,0.5591720870771092,1.4539741968735167,0.9371120107962214,0.942528735632184,0.0579710144927536,-0.066,-0.045,0.0574712643678161,0.0
Isaiah Thomas,2015-16,medium,0.9591826201201205,1.035780145425167,0.926048471151564,0.2948207171314742,0.1244075829383886,0.031,0.0679999999999999,0.7051792828685258,0.0
Isaiah Thomas,2016-17,low,0.796618668445408,0.8890770452596903,0.8960063390374945,0.3207547169811321,0.1078431372549019,0.118,0.031,0.6792452830188679,0.0
Isaiah Thomas,2016-17,medium,0.8862441079798118,0.9184529598117958,0.9649314083123168,0.3207547169811321,0.1078431372549019,0.118,0.031,0.6792452830188679,0.0
