PLAYER_ID,SEASON,RS_MEDIAN_SHOT_DISTANCE,PO_MEDIAN_SHOT_DISTANCE,SHOT_DISTANCE_DELTA,RS_SPATIAL_VARIANCE,PO_SPATIAL_VARIANCE,SPATIAL_VARIANCE_DELTA,PO_EFG_BEYOND_RS_MEDIAN,RS_SHOTS,PO_SHOTS
1626162,2016-17,16.0,18.0,2.0,163.64840573890848,160.57824642224648,-3.070159316662,0.5645161290322581,442,61
203145,2016-17,17.0,19.0,2.0,154.83458315271838,157.8869564006203,3.052373247901926,0.46551724137931033,721,53
201142,2016-17,14.0,14.0,0.0,137.72740505771506,142.1461635825284,4.418758524813342,0.6363636363636364,1026,268
201567,2016-17,17.0,22.0,5.0,162.49846563543733,165.8274558915621,3.3289902561247686,0.6583333333333333,867,218
202691,2016-17,20.0,20.0,0.0,164.41973006861159,160.7330706369843,-3.6866594316272767,0.5663716814159292,1376,237
2594,2016-17,24.0,24.0,0.0,180.93661321882237,207.75114394967497,26.814530730852596,0.6,515,80
200768,2016-17,23.0,10.0,-13.0,150.70000402041094,159.2669758988605,8.56697187844955,0.5,918,93
202681,2016-17,14.0,14.0,0.0,148.29034616407202,143.24996387333118,-5.040382290740837,0.5139664804469274,1420,370
200746,2016-17,13.0,11.0,-2.0,119.79300872938137,115.7102965002619,-4.0827122291194655,0.30303030303030304,1049,240
2544,2016-17,6.0,6.5,0.5,133.92643107671336,134.09608285686198,0.16965178014862659,0.515625,1344,384
101150,2016-17,16.0,10.0,-6.0,153.47334804157668,141.82720714129238,-11.646140900284308,0.42857142857142855,998,118
201601,2016-17,4.0,20.0,16.0,146.74669336541527,168.37497073267977,21.628277367264502,0.4230769230769231,378,43
1627763,2016-17,7.0,16.0,9.0,139.85297500749746,148.78118296357374,8.928207956076278,0.5666666666666667,635,55
201188,2016-17,13.0,10.0,-3.0,122.7643823732393,111.44465293166147,-11.319729441577834,0.7321428571428571,1160,83
101162,2016-17,2.0,2.0,0.0,64.29590704060124,60.10252071858088,-4.193386322020359,0.2631578947368421,674,93
203935,2016-17,17.0,23.0,6.0,166.31914102389615,169.2210903225209,2.901949298624743,0.56875,749,134
202693,2016-17,11.0,13.0,2.0,134.07059175262106,139.49062026445526,5.420028511834204,0.4805194805194805,889,145
2440,2016-17,23.0,22.0,-1.0,167.24701758412354,179.5763798233949,12.329362239271347,0.3,473,15
203521,2016-17,14.0,18.0,4.0,149.09293997261935,148.33401662398575,-0.7589233486336013,0.6086956521739131,534,41
203090,2016-17,2.0,2.0,0.0,137.96081400523792,138.06623484759442,0.1054208423564944,0.26666666666666666,624,34
201144,2016-17,19.0,11.0,-8.0,151.12561900996343,146.84366990901322,-4.281949100950214,0.6219512195121951,1009,103
101145,2016-17,15.0,17.5,2.5,143.65429451969501,162.1302108280807,18.475916308385678,0.45454545454545453,557,20
1626167,2016-17,13.0,7.0,-6.0,119.67999131584594,128.43067041635376,8.750679100507824,0.3684210526315789,869,44
202703,2016-17,23.0,23.5,0.5,170.0259852852553,182.24571885456274,12.219733569307436,0.48,625,50
203490,2016-17,19.0,17.0,-2.0,168.1690647686453,153.92949798522378,-14.239566783421537,0.4787234042553192,803,109
200782,2016-17,14.0,22.0,8.0,163.4060098106421,195.2641852486429,31.858175438000785,0.5147058823529411,482,49
201976,2016-17,22.0,16.0,-6.0,167.14614759131496,154.74069702681277,-12.405450564502189,0.6195652173913043,543,109
202335,2016-17,23.0,23.0,0.0,182.92320721052218,210.1763925049304,27.253185294408212,0.375,384,36
201988,2016-17,23.0,23.5,0.5,171.7100807194634,172.0674880743299,0.35740735486649555,0.5142857142857142,621,140
2200,2016-17,10.0,6.0,-4.0,124.46835217613463,108.1711043322175,-16.297247843917134,0.42105263157894735,604,114
202331,2016-17,18.0,20.0,2.0,155.1206546951611,167.72895852131728,12.608303826156174,0.5714285714285714,1348,88
200794,2016-17,11.0,9.0,-2.0,129.83216812874304,117.36134641281383,-12.470821715929205,0.39285714285714285,972,99
200765,2016-17,9.0,3.5,-5.5,139.57004583878953,117.72448278142421,-21.84556305736531,0.0,561,26
101109,2016-17,16.0,17.5,1.5,145.7041662328419,147.91626268307698,2.212096450235066,0.47058823529411764,514,32
2210,2016-17,22.0,20.5,-1.5,174.77665337491817,166.63902307496826,-8.137630299949905,0.4,343,38
201577,2016-17,6.0,3.5,-2.5,93.39097521653957,94.63706970470193,1.2460944881623561,0.6190476190476191,775,52
203918,2016-17,19.0,19.0,0.0,156.94602689096854,157.2575450191447,0.31151812817614655,0.39,666,105
203497,2016-17,1.0,1.0,0.0,29.544761087074434,27.374916852999814,-2.1698442340746205,0.43333333333333335,625,63
201566,2016-17,15.0,16.0,1.0,135.78115086343996,135.03273779109,-0.7484130723499618,0.41358024691358025,1941,152
201583,2016-17,24.0,24.0,0.0,171.67015782295073,175.46127011417997,3.79111229122924,0.4024390243902439,773,92
201586,2016-17,15.0,16.0,1.0,138.36942901133736,147.48376036249516,9.114331351157801,0.5,982,130
202714,2016-17,12.0,10.0,-2.0,133.0428949915104,129.35339257270383,-3.689502418806569,0.575,381,49
201939,2016-17,23.0,23.0,0.0,168.72433178213362,175.26452696835884,6.540195186225219,0.6040268456375839,1443,312
203500,2016-17,2.0,2.5,0.5,49.2778157572194,41.82066778481967,-7.457147972399731,0.5,655,28
201959,2016-17,4.0,4.0,0.0,88.72142608038945,75.10860483998091,-13.612821240408536,0.5882352941176471,709,35
201152,2016-17,3.0,2.0,-1.0,113.68605485837803,90.38376718814119,-23.302287670236836,0.5,687,39
203501,2016-17,19.0,22.5,3.5,152.82460051097024,151.34879283046027,-1.4758076805099734,0.36666666666666664,912,82
2225,2016-17,9.0,12.0,3.0,124.59440149057312,144.4176018652932,19.823200374720074,0.6574074074074074,569,97
203503,2016-17,23.0,24.0,1.0,190.01536084070167,195.5969792572821,5.581618416580426,0.8478260869565217,541,44
2772,2016-17,24.0,23.0,-1.0,180.03439589835958,165.28592000601165,-14.748475892347926,0.6666666666666666,798,97
202684,2016-17,1.0,1.0,0.0,52.577067387137475,35.378656096784184,-17.19841129035329,0.4166666666666667,437,92
203506,2016-17,16.0,19.0,3.0,147.28612754463128,159.09875614740133,11.812628602770047,0.4117647058823529,932,61
1713,2016-17,24.0,17.5,-6.5,170.27404045182146,152.24252650204508,-18.031513949776382,0.65625,490,42
2216,2016-17,6.0,6.0,0.0,120.60591966939408,111.99805317144293,-8.60786649795115,0.2875,964,83
