player,season,star_potential,king_probability,bulldozer_probability,sniper_probability,victim_probability,predicted_archetype,actual_archetype,AGE,current_usage,CREATION_VOLUME_RATIO,LEVERAGE_USG_DELTA,LEVERAGE_TS_DELTA,EFG_ISO_WEIGHTED,is_star_predicted,is_star_actual,rank
Shaedon Sharpe,2023-24,0.026833774056285502,0.0220562815666198,0.0047774924896657,0.0283816680312156,0.9447845816612244,Victim (Fragile Role),,21.0,0.22,0.6180124223602484,-0.042,0.161,0.4114020100502513,False,,120
Cole Anthony,2021-22,0.0267718946561216,0.0199990961700677,0.0067727984860539,0.0137565275654196,0.959471583366394,Victim (Fragile Role),,22.0,0.245,0.6422558922558923,0.091,0.0699999999999999,0.4129685452162516,False,,121
Patrick Williams,2023-24,0.0265271409880369,0.0229585841298103,0.0035685568582266,0.0119350748136639,0.9615378379821776,Victim (Fragile Role),,22.0,0.163,0.3852596314907872,-0.0259999999999999,0.0239999999999999,0.4194173913043478,False,,122
Jalen Green,2021-22,0.0261518927291035,0.0144613906741142,0.0116905020549893,0.0034524579532444,0.9703956842422484,Victim (Fragile Role),,20.0,0.234,0.5667259786476868,-0.031,0.0319999999999999,0.4591758241758241,False,,123
Lonnie Walker IV,2019-20,0.0260455377865581,0.0226459298282861,0.003399607958272,0.0204107239842414,0.9535436630249025,Victim (Fragile Role),,21.0,0.183,0.4680306905370844,-0.04,0.046,0.3910983606557377,False,,124
Amen Thompson,2024-25,0.0260085356421768,0.0190238263458013,0.0069847092963755,0.0046627959236502,0.9693286418914796,Victim (Fragile Role),,22.0,0.172,0.4445754716981132,-0.0429999999999999,0.132,0.4907586206896552,False,,125
Giannis Antetokounmpo,2017-18,0.024906773585826002,0.0180006064474582,0.0069061671383678,0.0028017777949571,0.9722914695739746,Victim (Fragile Role),Bulldozer (Fragile Star),23.0,0.307,0.5946166394779772,-0.0409999999999999,0.044,0.4713936899862825,False,True,126
T.J. Warren,2017-18,0.0244521042332052,0.0166321843862533,0.0078199198469519,0.002736538182944,0.9728114008903505,Victim (Fragile Role),,24.0,0.243,0.3403643336529243,-0.03,0.0289999999999999,0.4671633802816901,False,,127
Frank Ntilikina,2022-23,0.0239971624687313,0.0208419989794492,0.0031551634892821,0.0220831539481878,0.9539197087287904,Victim (Fragile Role),,24.0,0.125,0.3777777777777777,-0.044,0.0389999999999999,0.3611882352941176,False,,128
Nick Smith Jr.,2023-24,0.0231020115315913,0.0201678294688463,0.002934182062745,0.0059532332234084,0.9709447026252748,Victim (Fragile Role),,20.0,0.202,0.4608695652173913,-0.039,0.0889999999999999,0.4011509433962263,False,,129
Cade Cunningham,2023-24,0.0227191541343926,0.0137485405430197,0.0089706135913729,0.0040608895942568,0.9732199311256408,Victim (Fragile Role),,22.0,0.298,0.7531645569620253,-0.001,0.0189999999999999,0.4765294117647058,False,,130
Allonzo Trier,2018-19,0.0226442688144742,0.0153810437768697,0.0072632250376045,0.0037950873374938,0.9735605716705322,Victim (Fragile Role),,23.0,0.207,0.7870967741935484,-0.0089999999999999,0.077,0.4444877049180328,False,,131
Gary Harris,2018-19,0.022618108429014502,0.0127981910482048,0.0098199173808097,0.0028717124368995,0.9745101928710938,Victim (Fragile Role),Victim (Fragile Role),24.0,0.195,0.4394160583941606,0.003,0.008,0.4624916943521595,False,False,132
Tyler Herro,2019-20,0.0221963990479706,0.0128797097131609,0.0093166893348097,0.0028948176186531,0.974908709526062,Victim (Fragile Role),King (Resilient Star),20.0,0.213,0.53125,-0.0209999999999999,0.1139999999999999,0.4724258823529412,False,True,133
RJ Barrett,2021-22,0.0220879744738339,0.0167407598346471,0.0053472146391868,0.0198105126619339,0.9581015110015868,Victim (Fragile Role),,22.0,0.268,0.5664335664335665,0.0169999999999999,0.051,0.4067709190672153,False,,134
Coby White,2020-21,0.0219923118129372,0.0086258370429277,0.0133664747700095,0.0028199777007102,0.9751877784729004,Victim (Fragile Role),,21.0,0.219,0.5281818181818182,-0.032,0.1149999999999999,0.4963493975903614,False,,135
De'Anthony Melton,2020-21,0.0205143420025706,0.0126557135954499,0.0078586284071207,0.0022270285990089,0.9772586226463318,Victim (Fragile Role),,23.0,0.189,0.4308681672025723,-0.0179999999999999,0.211,0.4890485074626866,False,,136
Brandon Miller,2024-25,0.0201843495015054,0.016472915187478,0.0037114343140274,0.0181667804718017,0.9616488218307496,Victim (Fragile Role),,22.0,0.27,0.4380222841225626,-0.037,0.0309999999999999,0.3706502384737679,False,,137
Saddiq Bey,2021-22,0.0197227611206471,0.0136555293574929,0.0060672317631542,0.0182492583990097,0.9620279669761658,Victim (Fragile Role),,23.0,0.209,0.3201189296333003,0.0,0.1039999999999999,0.3698328173374613,False,,138
Jaden Ivey,2023-24,0.019558899570256402,0.0132359648123383,0.0063229347579181,0.0032197230029851,0.9772213697433472,Victim (Fragile Role),,22.0,0.244,0.562634989200864,-0.002,0.006,0.4749097888675624,False,,139
Julius Randle,2015-16,0.0193761549890041,0.0157962255179882,0.0035799294710159,0.034768097102642,0.9458557367324828,Victim (Fragile Role),,21.0,0.209,0.4919708029197081,-0.0489999999999999,0.0899999999999999,0.3901513353115727,False,,140
Malaki Branham,2023-24,0.019071226473897602,0.014105518348515,0.0049657081253826,0.0137247974053025,0.9672039151191713,Victim (Fragile Role),,21.0,0.192,0.3627118644067796,0.0229999999999999,0.2039999999999999,0.3986542056074766,False,,141
Cam Reddish,2020-21,0.018829418346285702,0.0157715789973735,0.0030578393489122,0.0169232580810785,0.9642472863197328,Victim (Fragile Role),,21.0,0.183,0.3118881118881119,-0.036,0.018,0.2845067264573991,False,,142
Dejounte Murray,2020-21,0.0188145278953015,0.011601947247982,0.0072125806473195,0.0051287380047142,0.976056694984436,Victim (Fragile Role),,24.0,0.231,0.7189324437030858,-0.05,0.0729999999999999,0.4842645011600928,False,,143
Killian Hayes,2022-23,0.018767528235912302,0.0145240919664502,0.0042434362694621,0.0335165560245513,0.947715938091278,Victim (Fragile Role),,21.0,0.201,0.6935817805383023,0.0,0.0479999999999999,0.4200373134328358,False,,144
Josh Jackson,2018-19,0.017994647612795102,0.0143111487850546,0.0036834988277405,0.0296377688646316,0.9523676037788392,Victim (Fragile Role),,22.0,0.234,0.5730337078651685,-0.003,0.2029999999999999,0.3852745098039216,False,,145
Jalen Green,2022-23,0.016786731313914,0.0093735512346029,0.0074131800793111,0.003923762589693,0.9792895317077636,Victim (Fragile Role),,21.0,0.274,0.7062146892655368,-0.015,0.007,0.45057,False,,146
Svi Mykhailiuk,2020-21,0.0160198258236049,0.0092728501185774,0.0067469757050275,0.0079402877017855,0.9760398864746094,Victim (Fragile Role),,24.0,0.19,0.3096446700507614,0.002,0.028,0.4340382513661202,False,,147
Julius Randle,2016-17,0.0159586761146783,0.0082002077251672,0.0077584683895111,0.0024532319512218,0.9815881252288818,Victim (Fragile Role),,22.0,0.212,0.4619883040935673,-0.001,0.0609999999999999,0.4424936708860759,False,,148
Gary Trent Jr.,2020-21,0.0152376666665076,0.0091236596927046,0.006114006973803,0.0022137544583529,0.9825485944747924,Victim (Fragile Role),,22.0,0.204,0.4924242424242424,-0.0489999999999999,0.0569999999999999,0.4603098901098901,False,,149
Malik Monk,2021-22,0.014867030084132999,0.00862109195441,0.006245938129723,0.0017594180535525,0.983373522758484,Victim (Fragile Role),,24.0,0.195,0.4163522012578616,-0.018,0.015,0.4738640483383686,False,,150
Jayson Tatum,2018-19,0.0147540546022354,0.0090587576851248,0.0056952969171106,0.0020320864859968,0.9832139015197754,Victim (Fragile Role),Victim (Fragile Role),21.0,0.218,0.5251196172248804,-0.033,0.0949999999999999,0.4596856492027335,False,False,151
Josh Jackson,2020-21,0.0146805206313728,0.0085178688168525,0.0061626518145203,0.0147963808849453,0.9705231189727784,Victim (Fragile Role),,24.0,0.254,0.4509803921568627,-0.042,0.008,0.4365760869565217,False,,152
Marcus Smart,2017-18,0.0145633136853574,0.0121138244867324,0.002449489198625,0.0232237391173839,0.9622129201889038,Victim (Fragile Role),Victim (Fragile Role),24.0,0.187,0.4974747474747474,-0.046,0.046,0.3909670050761421,False,False,153
Tyler Herro,2022-23,0.0145454797893762,0.0089412424713373,0.0056042373180389,0.002405330305919,0.9830491542816162,Victim (Fragile Role),,23.0,0.25,0.6124595469255664,-0.003,0.063,0.49010964332893,False,,154
Gary Trent Jr.,2021-22,0.014404198154807,0.0088166985660791,0.0055874995887279,0.0022994405589997,0.9832963347434998,Victim (Fragile Role),Victim (Fragile Role),23.0,0.212,0.533920704845815,-0.002,0.0769999999999999,0.4764240924092409,False,False,155
Paolo Banchero,2022-23,0.0140404822304844,0.0081420792266726,0.0058984030038118,0.0034082701895385,0.9825512766838074,Victim (Fragile Role),,20.0,0.272,0.6732673267326733,-0.016,0.0529999999999999,0.4487860962566845,False,,156
Isaiah Roby,2020-21,0.0133510972373186,0.0074944216758012,0.0058566755615174,0.0064096678979694,0.98023921251297,Victim (Fragile Role),,23.0,0.171,0.3291139240506328,-0.03,0.0099999999999998,0.4312307692307692,False,,157
Gary Trent Jr.,2022-23,0.0133256372064351,0.0080664902925491,0.005259146913886,0.0017449019942432,0.9849295020103456,Victim (Fragile Role),,24.0,0.209,0.4574574574574575,-0.0419999999999999,0.0109999999999998,0.4650371991247264,False,,158
Kelly Oubre Jr.,2019-20,0.0131602529436349,0.0059493361040949,0.00721091683954,0.0070094792172312,0.979830265045166,Victim (Fragile Role),,24.0,0.219,0.3428011753183153,-0.0249999999999999,0.0869999999999999,0.4349428571428571,False,,159
Jonathan Kuminga,2022-23,0.0131015894003212,0.0076036937534809,0.0054978956468403,0.0031948348041623,0.9837035536766052,Victim (Fragile Role),,20.0,0.195,0.3031358885017421,0.003,0.1009999999999999,0.4234137931034483,False,,160
Jaden Ivey,2022-23,0.013080412056297001,0.0091110039502382,0.0039694081060588,0.0152965234592556,0.9716230630874634,Victim (Fragile Role),,21.0,0.251,0.7055606198723792,0.001,0.0669999999999999,0.4158966408268733,False,,161
Rodney Hood,2016-17,0.0126551350113004,0.010043665766716,0.0026114692445844,0.011827815324068,0.9755170941352844,Victim (Fragile Role),Victim (Fragile Role),24.0,0.227,0.5023474178403756,-0.03,0.0979999999999999,0.4185560747663551,False,False,162
Lonnie Walker IV,2021-22,0.0122886155731975,0.0078398287296295,0.004448786843568,0.002605328336358,0.9851061105728148,Victim (Fragile Role),,23.0,0.232,0.4258793969849246,-0.046,0.047,0.4577109144542773,False,,163
Scottie Barnes,2021-22,0.012126288376748399,0.0075203161686658,0.0046059722080826,0.0017190321814268,0.9861546158790588,Victim (Fragile Role),,20.0,0.187,0.4274509803921569,-0.032,0.0329999999999999,0.4719655963302752,False,,164
Theo Maledon,2020-21,0.0120556240435689,0.0096900602802634,0.0023655637633055,0.0200402028858661,0.9679042100906372,Victim (Fragile Role),,20.0,0.188,0.5523809523809524,-0.041,0.2339999999999999,0.3957881773399014,False,,165
RJ Barrett,2020-21,0.0118607818149029,0.0061850133351981,0.0056757684797048,0.0020251187961548,0.9861140847206116,Victim (Fragile Role),Victim (Fragile Role),21.0,0.228,0.5292035398230088,-0.0269999999999999,0.0439999999999999,0.4513444816053512,False,False,166
Deni Avdija,2022-23,0.011646985076367699,0.006731298752129,0.0049156863242387,0.002449142280966,0.985903799533844,Victim (Fragile Role),,22.0,0.165,0.3350515463917525,-0.034,0.0699999999999999,0.4726615384615385,False,,167
Marcus Smart,2016-17,0.0114446373190729,0.0092974863946437,0.0021471509244292,0.0109264701604843,0.9776288866996764,Victim (Fragile Role),Victim (Fragile Role),23.0,0.183,0.3588709677419355,-0.0489999999999999,0.12,0.3485318352059925,False,False,168
Scottie Barnes,2022-23,0.0109549907501786,0.0083712739869952,0.0025837167631834,0.01013751514256,0.9789075255393982,Victim (Fragile Role),,21.0,0.2,0.4722492697176241,-0.009,0.123,0.4186206185567011,False,,169
Gary Trent Jr.,2019-20,0.0107511840760707,0.0061176274903118,0.0046335565857589,0.0023289097007364,0.98691987991333,Victim (Fragile Role),Victim (Fragile Role),21.0,0.15,0.3866171003717472,-0.046,0.124,0.4642115384615384,False,False,170
Aaron Gordon,2019-20,0.0083349549677222,0.005485248286277,0.0028497066814452,0.0122057255357503,0.9794593453407288,Victim (Fragile Role),,24.0,0.205,0.394291754756871,-0.0419999999999999,0.2289999999999999,0.3899946380697051,False,,171
Luguentz Dort,2022-23,0.0077372805681079,0.0043382639996707,0.0033990165684372,0.0079776607453823,0.984285056591034,Victim (Fragile Role),,24.0,0.194,0.3584499461786868,-0.042,0.02,0.4367447447447447,False,,172
Isaac Okoro,2020-21,0.005669282400049099,0.003967685624957,0.0017015967750921,0.0091270031407475,0.985203742980957,Victim (Fragile Role),,20.0,0.142,0.3709150326797386,-0.0359999999999999,0.0749999999999999,0.385136563876652,False,,173
