player,season,star_potential,king_probability,bulldozer_probability,sniper_probability,victim_probability,predicted_archetype,actual_archetype,AGE,current_usage,is_star_predicted,is_star_actual,rank
Brandin Podziemski,2023-24,0.7419432513415813,0.0564801804721355,0.6854630708694458,0.0083790840581059,0.2496776580810547,Bulldozer (Fragile Star),,21.0,0.149,True,,1
Mario Hezonja,2017-18,0.7253459393978119,0.1476586759090423,0.5776872634887695,0.0078070415183901,0.266847014427185,Bulldozer (Fragile Star),,23.0,0.197,True,,2
Bub Carrington,2024-25,0.7226117327809334,0.1050755456089973,0.617536187171936,0.0119977267459034,0.265390545129776,Bulldozer (Fragile Star),,19.0,0.154,True,,3
Austin Reaves,2021-22,0.7142777368426323,0.0807496830821037,0.6335280537605286,0.0066581866703927,0.2790640294551849,Bulldozer (Fragile Star),,24.0,0.121,True,,4
Tyler Herro,2023-24,0.7064008861780167,0.1171797662973404,0.5892211198806763,0.0107188122346997,0.2828803360462188,Bulldozer (Fragile Star),,24.0,0.268,True,,5
Mario Hezonja,2015-16,0.6983580365777015,0.0675446763634681,0.6308133602142334,0.0106650497764348,0.2909769117832184,Bulldozer (Fragile Star),,21.0,0.166,True,,6
AJ Griffin,2022-23,0.6962294802069664,0.091794453561306,0.6044350266456604,0.0200292691588401,0.2837412357330322,Bulldozer (Fragile Star),,19.0,0.174,True,,7
Jamal Murray,2016-17,0.6911968737840651,0.2167484909296035,0.4744483828544616,0.0076026497408747,0.3012004792690277,Bulldozer (Fragile Star),,20.0,0.212,True,,8
Noah Vonleh,2018-19,0.6880661379545927,0.0278443824499845,0.6602217555046082,0.0064783757552504,0.3054555058479309,Bulldozer (Fragile Star),,23.0,0.144,True,,9
Vince Williams Jr.,2023-24,0.6873803623020649,0.0367603190243244,0.6506200432777405,0.0098193380981683,0.3028003275394439,Bulldozer (Fragile Star),,23.0,0.155,True,,10
Talen Horton-Tucker,2020-21,0.6872363090515137,0.0639362335205078,0.6233000755310059,0.0070977332070469,0.3056659698486328,Bulldozer (Fragile Star),,20.0,0.21,True,,11
Ayo Dosunmu,2021-22,0.6780258230865001,0.0488400869071483,0.6291857361793518,0.008798467926681,0.3131757378578186,Bulldozer (Fragile Star),,22.0,0.138,True,,12
Jalen Brunson,2020-21,0.6717666611075401,0.1084128841757774,0.5633537769317627,0.0077241724357008,0.320509135723114,Bulldozer (Fragile Star),,24.0,0.196,True,,13
Isaiah Livers,2021-22,0.6697253286838531,0.0696229040622711,0.600102424621582,0.0106361005455255,0.319638580083847,Bulldozer (Fragile Star),,23.0,0.125,True,,14
D'Angelo Russell,2017-18,0.6660829931497574,0.153463676571846,0.5126193165779114,0.016952957957983,0.3169640898704529,Bulldozer (Fragile Star),,22.0,0.295,True,,15
Troy Brown Jr.,2023-24,0.6644767001271247,0.0697976425290107,0.594679057598114,0.0118629783391952,0.3236602544784546,Bulldozer (Fragile Star),,24.0,0.139,True,,16
Isaiah Livers,2022-23,0.6572424322366714,0.0662933140993118,0.5909491181373596,0.0119892228394746,0.330768346786499,Bulldozer (Fragile Star),,24.0,0.117,True,,17
Josh Green,2023-24,0.6542838849127293,0.0622531808912754,0.5920307040214539,0.0065632266923785,0.3391528725624084,Bulldozer (Fragile Star),,23.0,0.129,True,,18
Hamidou Diallo,2020-21,0.6518604271113871,0.0562434308230876,0.5956169962882996,0.0098966304212808,0.3382429182529449,Bulldozer (Fragile Star),,22.0,0.218,True,,19
Sterling Brown,2018-19,0.6515172347426413,0.0757260546088218,0.5757911801338196,0.0132269579917192,0.3352558314800262,Bulldozer (Fragile Star),,24.0,0.149,True,,20
Cade Cunningham,2022-23,0.6512776017189026,0.1558675467967987,0.4954100549221039,0.0163491088896989,0.3323732912540436,Bulldozer (Fragile Star),,21.0,0.287,True,,21
Anfernee Simons,2021-22,0.649454154074192,0.071226455271244,0.578227698802948,0.0101712327450513,0.3403746485710144,Bulldozer (Fragile Star),,23.0,0.244,True,,22
Derrick Jones Jr.,2020-21,0.6486854664981365,0.0341442339122295,0.614541232585907,0.0075388643890619,0.3437756896018982,Bulldozer (Fragile Star),,24.0,0.122,True,,23
Brandon Ingram,2021-22,0.6477562338113785,0.1130179315805435,0.534738302230835,0.0097303288057446,0.3425134122371673,Bulldozer (Fragile Star),King (Resilient Star),24.0,0.291,True,True,24
Lauri Markkanen,2020-21,0.6464729718863964,0.0496827773749828,0.5967901945114136,0.0059187607839703,0.3476082384586334,Bulldozer (Fragile Star),,24.0,0.197,True,,25
Devin Booker,2017-18,0.645492285490036,0.1981675624847412,0.4473247230052948,0.0108783897012472,0.3436293303966522,Bulldozer (Fragile Star),,21.0,0.301,True,,26
Mario Hezonja,2018-19,0.6448945328593254,0.1098771020770073,0.5350174307823181,0.0097684608772397,0.3453369736671448,Bulldozer (Fragile Star),,24.0,0.208,True,,27
Lauri Markkanen,2019-20,0.6436470896005629,0.0567177087068557,0.5869293808937073,0.0151179265230894,0.3412349820137024,Bulldozer (Fragile Star),,23.0,0.209,True,,28
Bobby Portis,2017-18,0.6402024067938328,0.052132848650217,0.5880695581436157,0.0087311463430523,0.3510664701461792,Bulldozer (Fragile Star),,23.0,0.25,True,,29
Jordan Poole,2021-22,0.6348287388682365,0.0456998273730278,0.5891289114952087,0.0139406844973564,0.3512305915355682,Bulldozer (Fragile Star),King (Resilient Star),23.0,0.252,True,True,30
Vít Krejčí,2023-24,0.631064884364605,0.074746660888195,0.5563182234764099,0.011418841779232,0.3575162589550018,Bulldozer (Fragile Star),,24.0,0.098,True,,31
Ja Morant,2022-23,0.6308514699339867,0.0583832487463951,0.5724682211875916,0.0076503078453242,0.3614982664585113,Bulldozer (Fragile Star),Bulldozer (Fragile Star),23.0,0.338,True,True,32
Franz Wagner,2024-25,0.6302491426467896,0.1682094931602478,0.4620396494865417,0.016895554959774,0.3528553247451782,Bulldozer (Fragile Star),,23.0,0.306,True,,33
Malcolm Brogdon,2016-17,0.6302070170640945,0.1317949444055557,0.4984120726585388,0.0126122599467635,0.3571806848049164,Bulldozer (Fragile Star),Victim (Fragile Role),24.0,0.182,True,False,34
Cameron Payne,2018-19,0.6288987100124359,0.0898448526859283,0.5390538573265076,0.0168612673878669,0.3542400300502777,Bulldozer (Fragile Star),,24.0,0.169,True,,35
Caris LeVert,2016-17,0.628792930394411,0.0419198162853717,0.5868731141090393,0.0073895803652703,0.3638174533843994,Bulldozer (Fragile Star),,22.0,0.161,True,,36
Donovan Mitchell,2020-21,0.6282858178019524,0.0693063661456108,0.5589794516563416,0.0072794682346284,0.3644346892833709,Bulldozer (Fragile Star),King (Resilient Star),24.0,0.327,True,True,37
Spencer Dinwiddie,2016-17,0.6270191371440887,0.2442102134227752,0.3828089237213135,0.0080100018531084,0.3649708926677704,Bulldozer (Fragile Star),,24.0,0.14,True,,38
Naz Reid,2022-23,0.6223325207829474,0.0667235925793647,0.5556089282035828,0.0121373906731605,0.3655301034450531,Bulldozer (Fragile Star),,23.0,0.242,True,,39
Marcus Smart,2015-16,0.6211646869778632,0.0690438821911811,0.5521208047866821,0.0112154679372906,0.3676198720932007,Bulldozer (Fragile Star),Sniper (Resilient Role),22.0,0.168,True,False,40
Cedi Osman,2018-19,0.6205440238118171,0.0583438947796821,0.562200129032135,0.014267299324274,0.3651886880397796,Bulldozer (Fragile Star),,24.0,0.182,True,,41
Josh Okogie,2019-20,0.6199535503983498,0.0645823255181312,0.5553712248802185,0.0108904521912336,0.3691559731960296,Bulldozer (Fragile Star),,21.0,0.148,True,,42
Shake Milton,2019-20,0.6195067167282104,0.0559319257736206,0.5635747909545898,0.0144006488844752,0.3660926520824432,Bulldozer (Fragile Star),,23.0,0.186,True,,43
Tyler Herro,2019-20,0.6167580671608447,0.0376667566597461,0.5790913105010986,0.0090707875788211,0.374171108007431,Bulldozer (Fragile Star),King (Resilient Star),20.0,0.213,True,True,44
Josh Hart,2017-18,0.6145433485507965,0.067657858133316,0.5468854904174805,0.0083327433094382,0.3771238923072815,Bulldozer (Fragile Star),,23.0,0.133,True,,45
Gary Harris,2016-17,0.6118420418351888,0.0309183653444051,0.5809236764907837,0.0063253329135477,0.3818325996398926,Bulldozer (Fragile Star),,22.0,0.183,True,,46
Kyle Anderson,2016-17,0.6086907759308815,0.0984796062111854,0.510211169719696,0.0181854125112295,0.373123824596405,Bulldozer (Fragile Star),,23.0,0.118,True,,47
Jalen Suggs,2024-25,0.6079690158367157,0.1646340489387512,0.4433349668979645,0.0241541378200054,0.3678768277168274,Bulldozer (Fragile Star),,24.0,0.268,True,,48
Cam Thomas,2021-22,0.6064936369657516,0.1883388608694076,0.418154776096344,0.0184487085789442,0.3750576376914978,Bulldozer (Fragile Star),,20.0,0.212,True,,49
Oso Ighodaro,2024-25,0.604947842657566,0.0756192579865455,0.5293285846710205,0.0110493246465921,0.3840028643608093,Bulldozer (Fragile Star),,22.0,0.103,True,,50
Precious Achiuwa,2023-24,0.603312186896801,0.0489264652132988,0.5543857216835022,0.0088882958516478,0.3877995312213897,Bulldozer (Fragile Star),Victim (Fragile Role),24.0,0.158,True,False,51
OG Anunoby,2018-19,0.6025770492851734,0.0430813618004322,0.5594956874847412,0.0089334705844521,0.3884895145893097,Bulldozer (Fragile Star),,21.0,0.148,True,,52
Keldon Johnson,2022-23,0.602102793753147,0.0504446402192115,0.5516581535339355,0.0133383879438042,0.384558767080307,Bulldozer (Fragile Star),,23.0,0.273,True,,53
Tari Eason,2023-24,0.601974830031395,0.1338336318731308,0.4681411981582641,0.0178348626941442,0.3801902830600738,Bulldozer (Fragile Star),,23.0,0.188,True,,54
Nickeil Alexander-Walker,2020-21,0.6016463190317153,0.1686591356992721,0.4329871833324432,0.0159860644489526,0.3823676109313965,Bulldozer (Fragile Star),,22.0,0.228,True,,55
Donte DiVincenzo,2019-20,0.6002262495458126,0.0550093911588192,0.5452168583869934,0.0119525091722607,0.387821227312088,Bulldozer (Fragile Star),,23.0,0.168,True,,56
Jaime Jaquez Jr.,2024-25,0.5977439284324645,0.1334981024265289,0.4642458260059356,0.0156248994171619,0.3866311609745025,Bulldozer (Fragile Star),,24.0,0.194,True,,57
Tyler Dorsey,2018-19,0.597541481256485,0.1733083724975586,0.4242331087589264,0.0167337469756603,0.3857247829437256,Bulldozer (Fragile Star),,23.0,0.182,True,,58
Jaime Jaquez Jr.,2023-24,0.5975119043141602,0.0288564730435609,0.5686554312705994,0.0094588622450828,0.3930292129516601,Bulldozer (Fragile Star),,23.0,0.181,True,,59
Jabari Walker,2023-24,0.5938133932650089,0.0387636162340641,0.5550497770309448,0.0238504447042942,0.3823361396789551,Bulldozer (Fragile Star),,21.0,0.159,True,,60
Monte Morris,2018-19,0.5929514691233635,0.0368303582072258,0.5561211109161377,0.0108927702531218,0.3961557447910309,Bulldozer (Fragile Star),,24.0,0.168,True,,61
Tyler Johnson,2015-16,0.5926168337464331,0.0936058536171913,0.4990109801292419,0.0200435481965541,0.3873396217823028,Bulldozer (Fragile Star),,24.0,0.167,True,,62
Tre Mann,2024-25,0.5926135331392288,0.1409498006105423,0.4516637325286865,0.0141638098284602,0.3932226598262787,Bulldozer (Fragile Star),,24.0,0.25,True,,63
Ivan Rabb,2018-19,0.5922442264854907,0.0428998060524463,0.5493444204330444,0.0147655745968222,0.392990231513977,Bulldozer (Fragile Star),,22.0,0.166,True,,64
Hamidou Diallo,2021-22,0.5913445390760899,0.049628559499979,0.5417159795761108,0.008213086053729,0.4004424214363098,Bulldozer (Fragile Star),,23.0,0.213,True,,65
Kyrie Irving,2015-16,0.5902596712112426,0.1962684392929077,0.3939912319183349,0.0104094063863158,0.3993309438228607,Victim (Fragile Role),King (Resilient Star),24.0,0.285,False,True,66
Nikola Jokić,2015-16,0.588711705058813,0.0445065163075923,0.5442051887512207,0.0086350291967391,0.4026532769203186,Bulldozer (Fragile Star),,21.0,0.194,True,,67
Derrick White,2018-19,0.588404543697834,0.0727134421467781,0.5156911015510559,0.0098545458167791,0.4017408788204193,Bulldozer (Fragile Star),King (Resilient Star),24.0,0.178,True,True,68
Landry Shamet,2018-19,0.588195689022541,0.0407924726605415,0.5474032163619995,0.0082881087437272,0.4035162627696991,Bulldozer (Fragile Star),,22.0,0.145,True,,69
Andrew Harrison,2017-18,0.5879071503877639,0.0957288593053817,0.4921782910823822,0.0141357565298676,0.3979571163654327,Bulldozer (Fragile Star),,23.0,0.195,True,,70
Jalen Suggs,2022-23,0.5871473178267478,0.1056137308478355,0.4815335869789123,0.0074574085883796,0.4053952693939209,Bulldozer (Fragile Star),,22.0,0.196,True,,71
Austin Rivers,2016-17,0.5858531966805457,0.0901131406426429,0.4957400560379028,0.0129036316648125,0.4012431800365448,Bulldozer (Fragile Star),,24.0,0.198,True,,72
Otto Porter Jr.,2015-16,0.5858409889042377,0.0569178946316242,0.5289230942726135,0.02257183752954,0.3915871679782867,Bulldozer (Fragile Star),,23.0,0.159,True,,73
Precious Achiuwa,2022-23,0.5837058760225772,0.0544816590845584,0.5292242169380188,0.0101574519649147,0.4061366617679596,Bulldozer (Fragile Star),,23.0,0.19,True,,74
Alec Burks,2015-16,0.5834058672189713,0.1278167217969894,0.4555891454219818,0.0135740721598267,0.4030200839042663,Bulldozer (Fragile Star),,24.0,0.246,True,,75
Justise Winslow,2017-18,0.582728736102581,0.1023106500506401,0.4804180860519409,0.0139047019183635,0.4033665060997009,Bulldozer (Fragile Star),,22.0,0.158,True,,76
Thon Maker,2019-20,0.5826545059680938,0.0925625562667846,0.4900919497013092,0.017220489680767,0.4001249969005584,Bulldozer (Fragile Star),,23.0,0.16,True,,77
Justin Jackson,2018-19,0.582076221704483,0.1260861456394195,0.4559900760650635,0.0148976733908057,0.4030260741710663,Bulldozer (Fragile Star),,24.0,0.141,True,,78
Nikola Jokić,2016-17,0.5804789215326309,0.0645299106836319,0.515949010848999,0.007196098100394,0.4123249650001526,Bulldozer (Fragile Star),,22.0,0.231,True,,79
Jalen Green,2021-22,0.5789613425731659,0.0554814040660858,0.5234799385070801,0.0133536551147699,0.4076850116252899,Bulldozer (Fragile Star),,20.0,0.234,True,,80
Shabazz Muhammad,2015-16,0.5778639018535613,0.1152390539646148,0.4626248478889465,0.0168036762624979,0.4053324162960052,Bulldozer (Fragile Star),,23.0,0.222,True,,81
Denzel Valentine,2017-18,0.577582910656929,0.060171440243721,0.517411470413208,0.0125448256731033,0.4098722636699676,Bulldozer (Fragile Star),,24.0,0.17,True,,82
Devin Booker,2015-16,0.5761407501995562,0.0541755445301532,0.5219652056694031,0.0095967557281255,0.4142624735832214,Bulldozer (Fragile Star),,19.0,0.228,True,,83
Amen Thompson,2023-24,0.5750847682356834,0.0601929053664207,0.5148918628692627,0.0086223585531115,0.4162929356098175,Bulldozer (Fragile Star),,21.0,0.173,True,,84
Jared McCain,2024-25,0.5742482282221316,0.0619924403727054,0.5122557878494263,0.0159422270953655,0.4098095595836639,Bulldozer (Fragile Star),,21.0,0.243,True,,85
Keon Ellis,2023-24,0.5741403438150883,0.0508920885622501,0.5232482552528381,0.013074199669063,0.4127855002880096,Bulldozer (Fragile Star),,24.0,0.123,True,,86
Shane Larkin,2015-16,0.5724637657403945,0.1579944938421249,0.4144692718982696,0.0207519773393869,0.4067842364311218,Bulldozer (Fragile Star),,23.0,0.172,True,,87
Jusuf Nurkić,2016-17,0.5722674429416656,0.0973252952098846,0.474942147731781,0.0112916119396686,0.4164409339427948,Bulldozer (Fragile Star),,22.0,0.232,True,,88
Justin Jackson,2017-18,0.5718469768762587,0.1477015167474746,0.4241454601287842,0.014717205427587,0.4134357869625091,Bulldozer (Fragile Star),,23.0,0.139,True,,89
Ausar Thompson,2024-25,0.5713705271482467,0.0897215157747268,0.4816490113735199,0.0174226276576519,0.4112068712711334,Bulldozer (Fragile Star),,22.0,0.185,True,,90
Jaden Hardy,2022-23,0.5701120644807816,0.2080216258764267,0.3620904386043548,0.0127574075013399,0.4171305894851684,Victim (Fragile Role),,20.0,0.248,False,,91
De'Anthony Melton,2020-21,0.5700778849422932,0.0409662015736103,0.5291116833686829,0.0086368229240179,0.4212852716445923,Bulldozer (Fragile Star),,23.0,0.189,True,,92
Willie Cauley-Stein,2015-16,0.5671629384160042,0.0591994002461433,0.5079635381698608,0.009440878406167,0.4233961999416351,Bulldozer (Fragile Star),,22.0,0.131,True,,93
Meyers Leonard,2015-16,0.567128874361515,0.086952693760395,0.48017618060112,0.0137171661481261,0.4191539883613586,Bulldozer (Fragile Star),,24.0,0.174,True,,94
Kevin Porter Jr.,2019-20,0.5668981224298477,0.1255374699831009,0.4413606524467468,0.0073141474276781,0.4257877469062805,Bulldozer (Fragile Star),,20.0,0.202,True,,95
KJ Martin,2024-25,0.5653985366225242,0.041810356080532,0.5235881805419922,0.0114730140194296,0.4231284260749817,Bulldozer (Fragile Star),,24.0,0.112,True,,96
Darius Garland,2020-21,0.5648540407419204,0.0784098654985427,0.4864441752433777,0.008169044740498,0.4269769489765167,Bulldozer (Fragile Star),,21.0,0.245,True,,97
Shabazz Muhammad,2016-17,0.5641665011644363,0.1323812454938888,0.4317852556705475,0.0127820372581481,0.4230514764785766,Bulldozer (Fragile Star),,24.0,0.209,True,,98
Davion Mitchell,2022-23,0.564027652144432,0.0879247337579727,0.4761029183864593,0.0187809690833091,0.4171913266181946,Bulldozer (Fragile Star),,24.0,0.14,True,,99
Deni Avdija,2021-22,0.5638939812779425,0.0316348746418952,0.5322591066360474,0.0163254663348197,0.4197806119918823,Bulldozer (Fragile Star),,21.0,0.158,True,,100
Kevin Porter Jr.,2020-21,0.5629964172840118,0.1835523545742035,0.3794440627098083,0.016965253278613,0.4200383722782135,Victim (Fragile Role),,21.0,0.247,False,,101
Luke Kennard,2019-20,0.5625294223427771,0.0860956385731697,0.4764337837696075,0.0172339789569377,0.420236587524414,Bulldozer (Fragile Star),,24.0,0.193,True,,102
D'Angelo Russell,2019-20,0.5622839629650115,0.1621557772159576,0.4001281857490539,0.0150691885501146,0.4226468205451965,Victim (Fragile Role),,24.0,0.305,False,,103
Dwayne Bacon,2018-19,0.5617192089557647,0.0594677031040191,0.5022515058517456,0.0151445940136909,0.4231361448764801,Bulldozer (Fragile Star),,23.0,0.167,True,,104
Tyler Herro,2020-21,0.5589744560420512,0.0358535759150981,0.5231208801269531,0.011250059120357,0.4297755360603332,Bulldozer (Fragile Star),,21.0,0.225,True,,105
Matisse Thybulle,2020-21,0.5583239048719406,0.0364783853292465,0.5218455195426941,0.0134499818086624,0.4282260835170746,Bulldozer (Fragile Star),,24.0,0.09,True,,106
Isaiah Roby,2021-22,0.5576193258166313,0.0641207620501518,0.4934985637664795,0.0203117467463016,0.4220689237117767,Bulldozer (Fragile Star),,24.0,0.185,True,,107
Moses Moody,2024-25,0.557401057332754,0.0423305593430995,0.5150704979896545,0.0197014920413494,0.422897458076477,Bulldozer (Fragile Star),,23.0,0.17,True,,108
Karl-Anthony Towns,2019-20,0.5564484335482119,0.0496640540659427,0.5067843794822693,0.0129409674555063,0.4306105971336365,Bulldozer (Fragile Star),,24.0,0.278,True,,109
Cason Wallace,2024-25,0.5562887080013751,0.0506839044392108,0.5056048035621643,0.0206193532794713,0.4230918884277344,Bulldozer (Fragile Star),,21.0,0.124,True,,110
Jerian Grant,2016-17,0.5546382814645767,0.1845331639051437,0.370105117559433,0.0132588436827063,0.4321028888225555,Victim (Fragile Role),,24.0,0.159,False,,111
Coby White,2022-23,0.5545605905354023,0.0412294156849384,0.5133311748504639,0.0089003555476665,0.4365390241146087,Bulldozer (Fragile Star),,23.0,0.17,True,,112
Terry Taylor,2021-22,0.554291658103466,0.065202496945858,0.489089161157608,0.0174634754657745,0.4282448291778564,Bulldozer (Fragile Star),,22.0,0.151,True,,113
Zach LaVine,2017-18,0.5539407581090927,0.2364678233861923,0.3174729347229004,0.019872598350048,0.4261866509914398,Victim (Fragile Role),,23.0,0.29,False,,114
Andrew Nembhard,2023-24,0.5526836216449738,0.0427457988262176,0.5099378228187561,0.0121758226305246,0.4351405203342438,Bulldozer (Fragile Star),Sniper (Resilient Role),24.0,0.161,True,False,115
Rodions Kurucs,2018-19,0.5514888428151608,0.0410017631947994,0.5104870796203613,0.013807957060635,0.4347032010555267,Bulldozer (Fragile Star),,21.0,0.175,True,,116
Ausar Thompson,2023-24,0.5513212420046328,0.0597448982298374,0.4915763437747955,0.01233194116503,0.4363467693328857,Bulldozer (Fragile Star),,21.0,0.161,True,,117
Bruce Brown,2019-20,0.5508757755160332,0.0427216812968254,0.5081540942192078,0.0117017412558197,0.4374224841594696,Bulldozer (Fragile Star),,23.0,0.159,True,,118
Bones Hyland,2021-22,0.550794094800949,0.0961595177650451,0.4546345770359039,0.0179520901292562,0.4312537908554077,Bulldozer (Fragile Star),,21.0,0.231,True,,119
Collin Sexton,2022-23,0.5505003407597541,0.0675565972924232,0.4829437434673309,0.0216188207268714,0.4278808832168579,Bulldozer (Fragile Star),,24.0,0.23,True,,120
Trey Burke,2015-16,0.5504477918148041,0.0728611946105957,0.4775865972042084,0.0097926361486315,0.439759612083435,Bulldozer (Fragile Star),,23.0,0.242,True,,121
Anfernee Simons,2019-20,0.5503740385174751,0.0977881327271461,0.452585905790329,0.0176588110625743,0.4319671988487243,Bulldozer (Fragile Star),,21.0,0.18,True,,122
Kevin Huerter,2018-19,0.5502816587686539,0.0382132679224014,0.5120683908462524,0.0114289559423923,0.4382893741130829,Bulldozer (Fragile Star),,20.0,0.153,True,,123
Christian Braun,2022-23,0.5494311302900314,0.0605679303407669,0.4888631999492645,0.0220864415168762,0.4284824728965759,Bulldozer (Fragile Star),,22.0,0.127,True,,124
Devin Vassell,2022-23,0.5489970222115516,0.0610518530011177,0.4879451692104339,0.0168847572058439,0.4341182112693786,Bulldozer (Fragile Star),,22.0,0.24,True,,125
Justise Winslow,2016-17,0.5486800968647003,0.1897650957107544,0.3589150011539459,0.0237536262720823,0.4275662302970886,Victim (Fragile Role),,21.0,0.198,False,,126
Jaden Ivey,2024-25,0.54858660697937,0.1624829769134521,0.3861036300659179,0.0230076499283313,0.4284057021141052,Victim (Fragile Role),,23.0,0.256,False,,127
Jalen Brunson,2018-19,0.5475047379732132,0.0280765444040298,0.5194281935691833,0.0195632670074701,0.4329319894313812,Bulldozer (Fragile Star),,22.0,0.186,True,,128
Buddy Hield,2016-17,0.5474869348108768,0.0317810513079166,0.5157058835029602,0.0088881663978099,0.443624883890152,Bulldozer (Fragile Star),,24.0,0.209,True,,129
Jaylon Tyson,2024-25,0.5474755465984344,0.1818193197250366,0.3656562268733978,0.0202768836170434,0.432247519493103,Victim (Fragile Role),,22.0,0.164,False,,130
Nikola Jović,2023-24,0.5474326983094214,0.106409765779972,0.4410229325294494,0.0190658904612064,0.4335014522075653,Bulldozer (Fragile Star),,21.0,0.171,True,,131
Jahlil Okafor,2015-16,0.5472115278244017,0.0752899944782257,0.4719215333461761,0.0197553094476461,0.433033138513565,Bulldozer (Fragile Star),,20.0,0.272,True,,132
Glenn Robinson III,2016-17,0.546688638627529,0.1138739511370658,0.4328146874904632,0.0094168093055486,0.4438945353031158,Victim (Fragile Role),,23.0,0.125,False,,133
LaMelo Ball,2020-21,0.5464936345815657,0.0582350343465805,0.4882586002349853,0.0173791889101266,0.4361271262168884,Bulldozer (Fragile Star),,19.0,0.247,True,,134
Tari Eason,2024-25,0.5459110960364342,0.0814163908362388,0.4644947052001953,0.0202878545969724,0.4338010251522064,Bulldozer (Fragile Star),,24.0,0.185,True,,135
Anfernee Simons,2020-21,0.545808970928192,0.1256157457828521,0.4201932251453399,0.0170842558145523,0.437106728553772,Victim (Fragile Role),,22.0,0.18,False,,136
Raul Neto,2015-16,0.545464538037777,0.0967670306563377,0.4486975073814392,0.0186921600252389,0.4358433485031128,Bulldozer (Fragile Star),,24.0,0.172,True,,137
Jaren Jackson Jr.,2018-19,0.5452425256371498,0.0377954617142677,0.5074470639228821,0.0062249591574072,0.4485325217247009,Bulldozer (Fragile Star),,19.0,0.231,True,,138
Brice Sensabaugh,2024-25,0.5450180582702159,0.0508123151957988,0.4942057430744171,0.0152937453240156,0.4396881759166717,Bulldozer (Fragile Star),,21.0,0.208,True,,139
Cam Thomas,2024-25,0.5448827743530272,0.1104378402233123,0.4344449341297149,0.0224480256438255,0.4326691627502441,Bulldozer (Fragile Star),,23.0,0.328,True,,140
Jonathan Kuminga,2021-22,0.5446711294353007,0.0509384982287883,0.4937326312065124,0.0146434688940644,0.4406853914260864,Bulldozer (Fragile Star),,19.0,0.227,True,,141
Josh Christopher,2021-22,0.5433185398578644,0.1261746883392334,0.417143851518631,0.0201642401516437,0.4365172088146209,Victim (Fragile Role),,20.0,0.205,False,,142
Ron Baker,2016-17,0.5426674485206603,0.1492928564548492,0.3933745920658111,0.0325708203017711,0.4247617423534393,Victim (Fragile Role),,24.0,0.149,False,,143
Cam Reddish,2021-22,0.5424358174204826,0.0674035474658012,0.4750322699546814,0.029380390420556,0.4281838238239288,Bulldozer (Fragile Star),,22.0,0.213,True,,144
De'Andre Hunter,2020-21,0.542180746793747,0.090660959482193,0.4515197873115539,0.0210824087262153,0.4367368221282959,Bulldozer (Fragile Star),,23.0,0.194,True,,145
Doug McDermott,2015-16,0.5415223240852355,0.0666388869285583,0.4748834371566772,0.0160541329532861,0.4424235820770263,Bulldozer (Fragile Star),,24.0,0.166,True,,146
Isaiah Stewart,2020-21,0.5413232669234275,0.0450230166316032,0.4963002502918243,0.0085573708638548,0.4501193463802337,Bulldozer (Fragile Star),,20.0,0.15,True,,147
Kyle Anderson,2015-16,0.5411426573991774,0.1210254281759262,0.4201172292232513,0.0310878418385982,0.4277695119380951,Victim (Fragile Role),,22.0,0.143,False,,148
Shaedon Sharpe,2024-25,0.541030466556549,0.1333871781826019,0.4076432883739471,0.0174254234880208,0.4415441155433655,Victim (Fragile Role),,22.0,0.25,False,,149
Miles McBride,2024-25,0.540724106132984,0.0939985886216163,0.4467255175113678,0.0199528858065605,0.4393230378627777,Bulldozer (Fragile Star),,24.0,0.162,True,,150
Jalen McDaniels,2020-21,0.5406366698443889,0.0496493987739086,0.4909872710704803,0.0242524594068527,0.435110867023468,Bulldozer (Fragile Star),,23.0,0.169,True,,151
Kessler Edwards,2021-22,0.5402435287833213,0.047996275126934,0.4922472536563873,0.0153778241947293,0.4443785846233368,Bulldozer (Fragile Star),,21.0,0.132,True,,152
R.J. Hampton,2022-23,0.5395577810704707,0.052768375724554,0.4867894053459167,0.0314710773527622,0.4289711117744446,Bulldozer (Fragile Star),,22.0,0.175,True,,153
Jarell Martin,2017-18,0.5394377522170543,0.056117545813322,0.4833202064037323,0.0124108484014868,0.4481514096260071,Bulldozer (Fragile Star),,24.0,0.168,True,,154
Jaden Ivey,2023-24,0.539196141064167,0.0628184154629707,0.4763777256011963,0.0154057955369353,0.4453980624675751,Bulldozer (Fragile Star),,22.0,0.244,True,,155
Zion Williamson,2022-23,0.5385010316967963,0.0901327207684516,0.4483683109283447,0.0249966122210025,0.4365023672580719,Bulldozer (Fragile Star),,22.0,0.288,True,,156
Isaac Okoro,2024-25,0.5378998816013335,0.0917244851589202,0.4461753964424133,0.0181733816862106,0.4439267218112945,Bulldozer (Fragile Star),,24.0,0.124,True,,157
Dennis Smith Jr.,2018-19,0.5378876030445099,0.040857195854187,0.4970304071903229,0.013711086474359,0.4484012722969055,Bulldozer (Fragile Star),,21.0,0.242,True,,158
Brandon Ingram,2018-19,0.537452258169651,0.0585513189435005,0.4789009392261505,0.0182009357959032,0.4443468153476715,Bulldozer (Fragile Star),,21.0,0.227,True,,159
Alan Williams,2016-17,0.5373810753226279,0.0401159450411796,0.4972651302814483,0.0135592110455036,0.4490597546100616,Bulldozer (Fragile Star),,24.0,0.203,True,,160
