player,season,star_potential,king_probability,bulldozer_probability,sniper_probability,victim_probability,predicted_archetype,actual_archetype,AGE,current_usage,CREATION_VOLUME_RATIO,LEVERAGE_USG_DELTA,LEVERAGE_TS_DELTA,EFG_ISO_WEIGHTED,is_star_predicted,is_star_actual,rank
Julius Randle,2017-18,0.41673089563846577,0.0389428883790969,0.3777880072593689,0.0059653487987816,0.5773037672042847,Victim (Fragile Role),,23.0,0.251,0.4525222551928783,-0.0249999999999999,0.002,0.5141573770491804,False,,46
Jalen Williams,2024-25,0.4153641834855079,0.0847308114171028,0.3306333720684051,0.0165269430726766,0.568108856678009,Victim (Fragile Role),,24.0,0.27,0.6784426820475846,-0.022,0.021,0.4928958554729011,False,,47
Giannis Antetokounmpo,2018-19,0.40717287361621846,0.0372692495584487,0.3699036240577698,0.0056340992450714,0.5871930122375488,Victim (Fragile Role),King (Resilient Star),24.0,0.314,0.6035714285714285,-0.026,0.022,0.5690000000000001,False,True,48
Kobi Simmons,2017-18,0.4065713882446288,0.0925863087177276,0.3139850795269012,0.0172850042581558,0.5761435627937317,Victim (Fragile Role),,20.0,0.163,0.5558375634517766,-0.047,0.3369999999999999,0.4497260273972602,False,,49
Yogi Ferrell,2016-17,0.4049661457538604,0.1775172650814056,0.2274488806724548,0.0143365655094385,0.580697238445282,Victim (Fragile Role),,24.0,0.192,0.6789772727272727,0.033,0.146,0.452305439330544,False,,50
Tre Jones,2023-24,0.40410453453660006,0.0337218381464481,0.370382696390152,0.0065614422783255,0.5893340110778809,Victim (Fragile Role),,24.0,0.149,0.5646481178396072,-0.0169999999999999,0.003,0.5307652173913043,False,,51
Svi Mykhailiuk,2020-21,0.4019123949110507,0.0426074899733066,0.3593049049377441,0.0076775676570832,0.590410053730011,Victim (Fragile Role),,24.0,0.19,0.3096446700507614,0.002,0.028,0.4340382513661202,False,,52
Julius Randle,2018-19,0.3984549343585968,0.0353204607963562,0.3631344735622406,0.0066633531823754,0.5948817133903503,Victim (Fragile Role),,24.0,0.273,0.4603811434302909,0.0109999999999999,0.003,0.5181176470588235,False,,53
D'Angelo Russell,2019-20,0.3983926028013228,0.1715747416019439,0.2268178611993789,0.0153226116672158,0.5862847566604614,Victim (Fragile Role),,24.0,0.305,0.6905972045743329,0.059,0.0449999999999999,0.4771159153633854,False,,54
Jamal Shead,2024-25,0.3951660096645355,0.1562480628490448,0.2389179468154907,0.0134193887934088,0.5914145708084106,Victim (Fragile Role),,22.0,0.179,0.538899430740038,0.04,0.046,0.4393274647887324,False,,55
Bradley Beal,2015-16,0.39506301283836365,0.0776165425777435,0.3174464702606201,0.0097118038684129,0.5952252149581909,Victim (Fragile Role),,23.0,0.245,0.5363385464581416,-0.004,0.0439999999999999,0.4800154373927959,False,,56
Talen Horton-Tucker,2023-24,0.3942619264125824,0.1299716830253601,0.2642902433872223,0.0223312079906463,0.5834068655967712,Victim (Fragile Role),,23.0,0.234,0.6753246753246753,-0.042,0.006,0.4213076923076923,False,,57
Cole Anthony,2020-21,0.39337240159511555,0.1944274455308914,0.1989449560642242,0.0397510789334774,0.5668765306472778,Victim (Fragile Role),,21.0,0.235,0.7562141491395793,0.024,0.3289999999999999,0.4463805309734513,False,,58
Jayson Tatum,2019-20,0.3932438194751739,0.0333952605724334,0.3598485589027405,0.0094342557713389,0.5973219275474548,Victim (Fragile Role),Bulldozer (Fragile Star),22.0,0.28,0.689019279128248,0.0019999999999999,0.049,0.5288175182481754,False,True,59
Stanley Johnson,2017-18,0.3927368074655532,0.0528862625360488,0.3398505449295044,0.0094197941944003,0.5978434085845947,Victim (Fragile Role),,22.0,0.161,0.4381270903010033,-0.041,0.0939999999999999,0.452587786259542,False,,60
Luka Dončić,2021-22,0.3922334760427475,0.0484548658132553,0.3437786102294922,0.0115266880020499,0.5962398648262024,Victim (Fragile Role),King (Resilient Star),23.0,0.368,0.8947945205479451,-0.019,0.001,0.5347924066135947,False,True,61
Jaden Ivey,2023-24,0.3906384371221065,0.0462066493928432,0.3444317877292633,0.012043111026287,0.5973184704780579,Victim (Fragile Role),,22.0,0.244,0.562634989200864,-0.002,0.006,0.4749097888675624,False,,62
Nick Smith Jr.,2024-25,0.3900174126029014,0.0847251638770103,0.3052922487258911,0.0172790363430976,0.5927035212516785,Victim (Fragile Role),,21.0,0.205,0.4879898862199747,-0.0419999999999999,0.0959999999999999,0.4718782383419689,False,,63
Alec Burks,2015-16,0.38207723200321186,0.1458791494369506,0.2361980825662613,0.0148880444467067,0.6030347347259521,Victim (Fragile Role),,24.0,0.246,0.7174211248285322,0.03,0.0629999999999999,0.4816558317399617,False,,64
Julius Randle,2016-17,0.3759590573608874,0.0301991291344165,0.3457599282264709,0.007631451357156,0.6164095401763916,Victim (Fragile Role),,22.0,0.212,0.4619883040935673,-0.001,0.0609999999999999,0.4424936708860759,False,,65
Cam Thomas,2022-23,0.3755390942096709,0.1536890715360641,0.2218500226736068,0.0121596902608871,0.612301230430603,Victim (Fragile Role),,21.0,0.268,0.8262987012987013,0.1489999999999999,0.156,0.465467583497053,False,,66
Paolo Banchero,2024-25,0.37170343101024617,0.1362033933401107,0.2355000376701355,0.0299725700169801,0.5983240008354187,Victim (Fragile Role),,22.0,0.33,0.7575554063129618,0.0159999999999999,0.0219999999999999,0.4797003546099291,False,,67
Gary Trent Jr.,2019-20,0.369638169184327,0.0185996536165475,0.3510385155677795,0.0073505546897649,0.6230112314224243,Victim (Fragile Role),Victim (Fragile Role),21.0,0.15,0.3866171003717472,-0.046,0.124,0.4642115384615384,False,False,68
Lonnie Walker IV,2021-22,0.36854832619428635,0.0269144997000694,0.3416338264942169,0.0095832664519548,0.6218684315681458,Victim (Fragile Role),,23.0,0.232,0.4258793969849246,-0.046,0.047,0.4577109144542773,False,,69
Bennedict Mathurin,2024-25,0.3614674434065818,0.1049959287047386,0.2564715147018432,0.0098506519570946,0.6286819577217102,Victim (Fragile Role),,23.0,0.222,0.5475285171102662,0.043,0.122,0.4483333333333333,False,,70
Allonzo Trier,2018-19,0.3609512858092784,0.0523038916289806,0.3086473941802978,0.0097577078267931,0.6292910575866699,Victim (Fragile Role),,23.0,0.207,0.7870967741935484,-0.0089999999999999,0.077,0.4444877049180328,False,,71
Gary Trent Jr.,2020-21,0.35954993590712536,0.0264419578015804,0.333107978105545,0.0068742521107196,0.6335757970809937,Victim (Fragile Role),,22.0,0.204,0.4924242424242424,-0.0489999999999999,0.0569999999999999,0.4603098901098901,False,,72
Jonathan Kuminga,2024-25,0.3581009209156036,0.0577462017536163,0.3003547191619873,0.0108172111213207,0.6310818195343018,Victim (Fragile Role),,22.0,0.271,0.4866595517609391,-0.032,0.014,0.4160526315789473,False,,73
Michael Carter-Williams,2015-16,0.3552156165242194,0.0909627750515937,0.2642528414726257,0.0136216441169381,0.631162703037262,Victim (Fragile Role),,24.0,0.206,0.652605459057072,-0.0279999999999999,0.019,0.4612775665399239,False,,74
Jamal Murray,2020-21,0.35466235876083374,0.0959934890270233,0.2586688697338104,0.014737076126039,0.6306005716323853,Victim (Fragile Role),,24.0,0.244,0.7088502894954508,0.0449999999999999,0.088,0.5193792298716453,False,,75
Darius Garland,2020-21,0.350293718278408,0.0755820199847221,0.2747116982936859,0.00756729952991,0.6421390175819397,Victim (Fragile Role),,21.0,0.245,0.7264731750219877,0.0399999999999999,0.003,0.4741440677966101,False,,76
Giannis Antetokounmpo,2015-16,0.34914060682058323,0.0317024812102317,0.3174381256103515,0.0062479157932102,0.6446114778518677,Victim (Fragile Role),,21.0,0.221,0.4768883878241262,-0.043,0.011,0.4908085106382979,False,,77
Josh Jackson,2020-21,0.3445603735744952,0.0304776616394519,0.3140827119350433,0.0090940035879611,0.6463456153869629,Victim (Fragile Role),,24.0,0.254,0.4509803921568627,-0.042,0.008,0.4365760869565217,False,,78
Jonathan Kuminga,2022-23,0.3385545425117015,0.0399499647319316,0.2986045777797699,0.0060594286769628,0.6553860902786255,Victim (Fragile Role),,20.0,0.195,0.3031358885017421,0.003,0.1009999999999999,0.4234137931034483,False,,79
Jordan Clarkson,2015-16,0.33668825030326843,0.1363425105810165,0.2003457397222519,0.0141256414353847,0.6491861343383789,Victim (Fragile Role),,24.0,0.225,0.6253345227475468,0.003,0.0639999999999999,0.4594293865905849,False,,80
Ben Simmons,2020-21,0.3351911939680576,0.0325009860098362,0.3026902079582214,0.0063988440670073,0.6584099531173706,Victim (Fragile Role),Victim (Fragile Role),24.0,0.2,0.6339031339031338,-0.044,0.133,0.5423258426966293,False,False,81
Andrew Wiggins,2017-18,0.3312065377831458,0.1085198298096656,0.2226867079734802,0.0101480754092335,0.6586453318595886,Victim (Fragile Role),Sniper (Resilient Role),23.0,0.228,0.5184466019417475,-0.038,0.013,0.4204044943820224,False,False,82
Jalen Suggs,2022-23,0.3294256255030631,0.1001160219311714,0.2293096035718917,0.0075129112228751,0.6630614399909973,Victim (Fragile Role),,22.0,0.196,0.5578124999999999,0.0449999999999999,0.0699999999999999,0.4764201680672268,False,,83
De'Aaron Fox,2019-20,0.3281815350055694,0.0690613389015197,0.2591201961040497,0.0125171719118952,0.6593012809753418,Victim (Fragile Role),,22.0,0.29,0.8408408408408408,0.03,0.0449999999999999,0.505357142857143,False,,84
Scoot Henderson,2023-24,0.32656044140458096,0.0619349814951419,0.2646254599094391,0.0125962831079959,0.6608433127403259,Victim (Fragile Role),,20.0,0.26,0.7400204708290686,-0.004,0.037,0.431253112033195,False,,85
Emmanuel Mudiay,2018-19,0.3247531279921531,0.1014962270855903,0.2232569009065628,0.0108499899506568,0.6643968820571899,Victim (Fragile Role),,23.0,0.248,0.7100103199174407,0.069,0.021,0.4524055232558139,False,,86
Terry Rozier,2017-18,0.31592091545462603,0.0451432131230831,0.2707777023315429,0.0060309972614049,0.6780480742454529,Victim (Fragile Role),Victim (Fragile Role),24.0,0.199,0.555128205128205,-0.05,0.0719999999999999,0.4635496535796766,False,False,87
Shaedon Sharpe,2023-24,0.3135209791362285,0.0487355999648571,0.2647853791713714,0.0115758078172802,0.6749032139778137,Victim (Fragile Role),,21.0,0.22,0.6180124223602484,-0.042,0.161,0.4114020100502513,False,,88
Dyson Daniels,2024-25,0.3132873978465794,0.0267696287482976,0.2865177690982818,0.0131887178868055,0.6735239028930664,Victim (Fragile Role),,22.0,0.178,0.4712153518123668,-0.0419999999999999,0.0479999999999999,0.5300407239819005,False,,89
Jayson Tatum,2017-18,0.31107709556818,0.0815339311957359,0.2295431643724441,0.0071455645374953,0.6817773580551147,Victim (Fragile Role),Sniper (Resilient Role),20.0,0.192,0.4611727416798732,0.0139999999999999,0.091,0.415061855670103,False,False,90
Dennis Smith Jr.,2017-18,0.3093323856592177,0.175022467970848,0.1343099176883697,0.0084830606356263,0.6821845769882202,Victim (Fragile Role),,20.0,0.28,0.7848509266720387,0.0369999999999999,0.011,0.4157659137577001,False,,91
Tyler Ulis,2017-18,0.3059038519859313,0.1342581659555435,0.1716456860303878,0.0332980714738369,0.6607981324195862,Victim (Fragile Role),,22.0,0.184,0.8357030015797788,0.006,0.1269999999999999,0.4294650283553876,False,,92
Lonzo Ball,2018-19,0.30563320964574797,0.0627120062708854,0.2429212033748626,0.0136356772854924,0.6807311177253723,Victim (Fragile Role),,21.0,0.167,0.4195624195624196,-0.008,0.038,0.4151779141104294,False,,93
Anfernee Simons,2022-23,0.2995529882609844,0.026254516094923,0.2732984721660614,0.0077443737536668,0.6927026510238647,Victim (Fragile Role),,24.0,0.247,0.6008836524300442,0.01,0.03,0.5115661764705882,False,,94
Tre Jones,2022-23,0.2958880215883254,0.0681761503219604,0.227711871266365,0.0106597626581788,0.6934521794319153,Victim (Fragile Role),,23.0,0.189,0.7526254375729288,0.039,0.0479999999999999,0.4822527131782946,False,,95
Cade Cunningham,2023-24,0.2934206258505583,0.030780715867877,0.2626399099826813,0.0101366080343723,0.6964427828788757,Victim (Fragile Role),,22.0,0.298,0.7531645569620253,-0.001,0.0189999999999999,0.4765294117647058,False,,96
Shai Gilgeous-Alexander,2019-20,0.2914724685251712,0.0397458113729953,0.2517266571521759,0.0097330212593078,0.6987944841384888,Victim (Fragile Role),Victim (Fragile Role),21.0,0.235,0.83,-0.031,0.1180000000000001,0.4926199342825849,False,False,97
Kelly Oubre Jr.,2019-20,0.28904296457767475,0.0190575271844863,0.2699854373931885,0.0047179935500025,0.7062390446662903,Victim (Fragile Role),,24.0,0.219,0.3428011753183153,-0.0249999999999999,0.0869999999999999,0.4349428571428571,False,,98
Kris Dunn,2017-18,0.2890013977885246,0.1696169525384903,0.1193844452500343,0.0095534017309546,0.7014452219009399,Victim (Fragile Role),,24.0,0.245,0.8167791706846672,0.0469999999999999,0.0809999999999999,0.4433754427390791,False,,99
Luguentz Dort,2021-22,0.28331883996725077,0.0771250948309898,0.206193745136261,0.0087822033092379,0.7078989744186401,Victim (Fragile Role),,23.0,0.228,0.3937219730941704,0.038,0.0599999999999999,0.4598382687927106,False,,100
Gary Harris,2018-19,0.2830155789852141,0.0391871184110641,0.24382846057415,0.0105347651988267,0.7064496874809265,Victim (Fragile Role),Victim (Fragile Role),24.0,0.195,0.4394160583941606,0.003,0.008,0.4624916943521595,False,False,101
Amen Thompson,2024-25,0.2805029973387718,0.0348156914114952,0.2456873059272766,0.0102238049730658,0.7092731595039368,Victim (Fragile Role),,22.0,0.172,0.4445754716981132,-0.0429999999999999,0.132,0.4907586206896552,False,,102
Collin Sexton,2020-21,0.2748535051941871,0.0736965015530586,0.2011570036411285,0.0073785195127129,0.7177679538726807,Victim (Fragile Role),,22.0,0.286,0.6678648454349388,0.049,0.088,0.4695199138858988,False,,103
Tyler Herro,2022-23,0.2709414679557084,0.0223477501422166,0.2485937178134918,0.0064414269290864,0.7226171493530273,Victim (Fragile Role),,23.0,0.25,0.6124595469255664,-0.003,0.063,0.49010964332893,False,,104
Jerian Grant,2015-16,0.2705431692302226,0.2144892215728759,0.0560539476573467,0.0193777345120906,0.7100790739059448,Victim (Fragile Role),,23.0,0.185,0.6786632390745501,0.1029999999999999,0.2219999999999999,0.3906287878787879,False,,105
Dennis Schröder,2017-18,0.2696137279272079,0.1272036731243133,0.1424100548028946,0.0085740378126502,0.7218122482299805,Victim (Fragile Role),,24.0,0.299,0.7957540263543192,0.075,0.005,0.4819540018399263,False,,106
Killian Hayes,2022-23,0.2676373161375522,0.0523700304329395,0.2152672857046127,0.0170822795480489,0.7152803540229797,Victim (Fragile Role),,21.0,0.201,0.6935817805383023,0.0,0.0479999999999999,0.4200373134328358,False,,107
CJ McCollum,2015-16,0.2633941508829593,0.0616913475096225,0.2017028033733368,0.0097706420347094,0.7268351912498474,Victim (Fragile Role),Victim (Fragile Role),24.0,0.266,0.6917188587334726,-0.005,0.014,0.4957907444668007,False,False,108
