PLAYER_ID,SEASON,RS_MEDIAN_SHOT_DISTANCE,PO_MEDIAN_SHOT_DISTANCE,SHOT_DISTANCE_DELTA,RS_SPATIAL_VARIANCE,PO_SPATIAL_VARIANCE,SPATIAL_VARIANCE_DELTA,PO_EFG_BEYOND_RS_MEDIAN,RS_SHOTS,PO_SHOTS,RESILIENCE_SCORE
1629638,2023-24,23.0,23.0,0.0,182.13283645988673,190.38559037184385,8.252753911957114,0.36,538,112,0.6944834765282574
1631094,2023-24,11.0,13.0,2.0,125.99671314032537,132.2860795336456,6.289366393320222,0.5581395348837209,1407,149,0.725519615593567
1631212,2023-24,7.0,18.5,11.5,149.74963000068576,166.69606987012298,16.946439869437228,0.34375,470,24,0.33582136078337665
202692,2023-24,23.0,22.0,-1.0,171.18174427059694,169.81785920839553,-1.3638850622014047,0.5714285714285714,569,50,0.7903881181982201
1626192,2023-24,23.0,5.0,-18.0,184.48174548597194,156.24528792894844,-28.2364575570235,0.375,347,25,0.280581254657859
1630175,2023-24,13.0,12.0,-1.0,144.16556555553566,138.78208044866074,-5.383485106874929,0.2777777777777778,763,41,0.6488102004698616
1641717,2023-24,22.0,23.0,1.0,174.95090713963313,204.6078611130772,29.656953973444075,0.4090909090909091,479,41,0.5556946397956992
1630631,2023-24,23.0,23.5,0.5,170.99291810420996,191.5103267794139,20.51740867520394,0.15,345,20,0.5218955479487764
1628404,2023-24,10.0,8.0,-2.0,142.59987684910217,143.68057257375835,1.0806957246561808,0.5072463768115942,679,150,0.7364143763767006
203114,2023-24,17.0,14.5,-2.5,149.1066769381641,135.16144124528705,-13.945235692877048,0.532608695652174,643,114,0.6543720641036073
1628392,2023-24,1.0,6.0,5.0,48.06382037920548,98.68582347219869,50.62200309299321,0.5673076923076923,365,76,0.3769230769230769
1627750,2023-24,15.0,14.0,-1.0,137.4551426673957,139.9664145258874,2.511271858491682,0.42660550458715596,986,249,0.7255745706839123
1630162,2023-24,13.0,14.0,1.0,137.56877232606146,141.38239844449188,3.8136261184304203,0.5714285714285714,1558,324,0.775689671860846
1626164,2023-24,15.0,12.0,-3.0,137.49762864616267,131.42048451440132,-6.077144131761344,0.5,1305,65,0.6735371352094319
201566,2023-24,4.0,5.0,1.0,122.65813486851528,144.65369906456326,21.99556419604798,0.20689655172413793,663,50,0.5207852355133673
203915,2023-24,23.0,22.0,-1.0,167.37193775898623,176.90236023000102,9.530422471014788,0.0,640,14,0.5128174651739112
203081,2023-24,20.0,25.0,5.0,150.49797580342897,146.91428066800563,-3.5836951354233406,0.62,1277,81,0.6764978291874599
1630540,2023-24,22.0,22.5,0.5,179.3813856053276,169.8650439698053,-9.51634163552231,0.5806451612903226,454,124,0.7601600147029952
200768,2023-24,24.0,25.0,1.0,172.785991822347,181.73918690379247,8.953195081445472,0.35294117647058826,377,32,0.6574573000995626
1629674,2023-24,2.0,2.0,0.0,50.24207318863578,46.23467068508222,-4.007402503553557,0.5454545454545454,209,47,0.7941374031604967
1628391,2023-24,8.0,5.5,-2.5,133.0541326471639,123.89952246343272,-9.15461018373118,0.42857142857142855,436,16,0.6415009103261844
1626204,2023-24,4.0,1.0,-3.0,140.51974704089483,166.85267806202748,26.33293102113265,0.35714285714285715,241,17,0.494859556730347
1629232,2023-24,24.0,22.0,-2.0,186.19462478379063,170.31301232579878,-15.88161245799185,0.0,291,29,0.4447103252520489
1629636,2023-24,16.0,15.0,-1.0,146.20039415707643,144.43285476512506,-1.7675393919513738,0.5,841,171,0.7593947636482918
1628436,2023-24,1.0,0.0,-1.0,30.300521315022813,31.235206022020968,0.934684706998155,0.3333333333333333,203,21,0.6977252250913444
1631119,2023-24,23.0,23.0,0.0,160.6818034126402,182.90395310273112,22.22214969009093,0.6428571428571429,258,33,0.7238099590023115
1631116,2023-24,23.0,24.0,1.0,168.27657171942099,130.93517116351532,-37.341400555905665,0.75,251,15,0.6459515966645661
1641767,2023-24,23.0,23.0,0.0,184.30790189355963,195.11493594642175,10.807034052862122,0.6,357,71,0.7751577956828273
1629029,2023-24,17.0,16.0,-1.0,143.42255293542252,139.17120748240572,-4.251345453016796,0.4808510638297872,1652,504,0.7368323528138141
1628973,2023-24,12.0,11.0,-1.0,130.39596155641365,119.28453912966847,-11.111422426745179,0.4503311258278146,1648,340,0.6834639157706548
1630598,2023-24,4.0,9.0,5.0,137.5879195490899,158.0862099258903,20.498290376800412,0.46153846153846156,377,47,0.5116256423545822
1631128,2023-24,5.0,3.0,-2.0,140.21199605735967,137.05905856451517,-3.152937492844501,0.3333333333333333,483,54,0.6544157083762663
201144,2023-24,23.0,22.0,-1.0,167.14628775244466,165.3335433466408,-1.812744405803869,0.5655737704918032,644,145,0.785353041761898
1628467,2023-24,23.0,24.0,1.0,169.75938138233255,196.9440448836032,27.18466350127065,0.4772727272727273,146,39,0.5978011099014671
1630230,2023-24,11.0,22.0,11.0,167.7323482873573,154.35658400746962,-13.375764279887676,0.5294117647058824,367,28,0.4315101202030269
1630543,2023-24,1.0,2.0,1.0,45.911849247749096,34.5473177686132,-11.364531479135898,0.34782608695652173,256,43,0.6409432459077933
1629599,2023-24,22.0,18.5,-3.5,172.532349360034,162.12344983688504,-10.40889952314896,0.3333333333333333,352,22,0.5658799361944395
1631260,2023-24,25.0,23.5,-1.5,191.8274110995604,180.96259972712593,-10.864811372434474,0.75,214,16,0.7898111317653932
202704,2023-24,13.0,19.5,6.5,146.4743814158526,165.88399293926818,19.409611523415577,0.4666666666666667,756,48,0.4752089975261732
202694,2023-24,20.0,21.5,1.5,161.22796332691055,194.6571989129929,33.42923558608234,0.6041666666666666,264,48,0.5960912531501726
1629614,2023-24,12.0,13.0,1.0,141.1579627637644,142.65174995606358,1.4937871922991803,0.6793478260869565,552,182,0.8327764072809876
203200,2023-24,23.0,23.0,0.0,190.91635516954756,209.11192371229208,18.195568542744525,0.42857142857142855,194,35,0.6622551601721043
203957,2023-24,5.0,17.0,12.0,149.24845915787458,157.0132213902126,7.764762232338029,0.4696969696969697,302,44,0.4412902144847597
1630702,2023-24,19.0,14.0,-5.0,155.7629614400767,146.32303223672602,-9.439929203350687,0.5892857142857143,533,68,0.6290747104941816
1631172,2023-24,12.0,9.0,-3.0,147.04913053452097,134.17733341736172,-12.871797117159247,0.5,551,87,0.6327692172970445
201935,2023-24,24.0,24.0,0.0,149.33665662625404,145.1132469601225,-4.223409666131545,0.5625,822,89,0.7996595420032108
1630169,2023-24,23.0,25.0,2.0,155.1930782323681,162.56072163949133,7.367643407123239,0.5639097744360902,1048,215,0.7213580493316967
201988,2023-24,24.0,26.0,2.0,176.53490985672198,169.84852680792827,-6.686383048793715,0.3,131,17,0.6198817017072377
1626166,2023-24,23.0,26.0,3.0,158.99839268791015,167.25573233823707,8.257339650326912,0.7058823529411765,481,25,0.7428089032745091
1630553,2023-24,11.0,7.0,-4.0,143.17425938163078,120.82112328218453,-22.353136099446246,0.5227272727272727,383,56,0.5549720924942316
1629004,2023-24,25.0,25.0,0.0,185.94638696013808,175.24454774728804,-10.701839212850047,0.0,137,12,0.5357889647228997
203486,2023-24,2.0,2.0,0.0,57.82053985559584,27.574616536303513,-30.245923319292327,0.125,161,18,0.46852446008424603
1631367,2023-24,25.0,23.0,-2.0,182.84421877688393,162.44199467087648,-20.402224106007452,0.75,329,50,0.7175866553639554
1631254,2023-24,6.0,12.0,6.0,123.89581172404434,141.30377351739907,17.40796179335473,0.5625,476,13,0.5405522292398716
1630568,2023-24,8.0,2.0,-6.0,130.3713048071435,112.93971306798502,-17.431591739158478,1.0,75,12,0.7154104495650491
1629234,2023-24,2.0,2.0,0.0,54.741400796512686,35.633126399036286,-19.1082743974764,0.2,253,12,0.5653503536151416
201976,2023-24,13.0,9.0,-4.0,155.44675795788746,133.152758964931,-22.29399899295646,0.5454545454545454,379,39,0.5644178242240794
1641809,2023-24,18.0,22.0,4.0,152.3614571667393,145.37298547207212,-6.988471694667197,0.5,482,80,0.6380691698319968
1630322,2023-24,24.0,22.0,-2.0,173.62752005632336,156.23575034738266,-17.3917697089407,1.05,248,27,0.8556493817463559
1628983,2023-24,10.0,11.0,1.0,116.31629132795804,118.73250562325346,2.4162142952954184,0.5887096774193549,1487,224,0.7909865851959694
1629647,2023-24,5.0,7.0,2.0,133.0296986183265,149.66896372093547,16.63926510260896,0.45454545454545453,459,22,0.6219825912025281
1630611,2023-24,22.0,6.5,-15.5,164.51719697797256,132.18207340294117,-32.33512357503139,0.45,320,28,0.2859892585498117
204060,2023-24,25.0,25.0,0.0,172.91712791222912,186.3044917235321,13.387363811302976,0.0,227,12,0.5196758171321821
1628420,2023-24,19.0,19.0,0.0,163.06035506696543,157.25494345609397,-5.8054116108714595,0.10714285714285714,153,30,0.608024673191914
1631173,2023-24,24.0,23.0,-1.0,165.516550857141,175.17513375299623,9.658582895855233,0.0,572,19,0.5120485026248687
1629052,2023-24,4.0,4.0,0.0,142.5429503344816,109.2074756015939,-33.33547473288769,1.0,153,11,0.7999871516026739
1641716,2023-24,19.0,19.0,0.0,156.34311294243943,110.68438613161901,-45.658726810820426,0.25,393,10,0.4260476391350775
202684,2023-24,1.0,4.0,3.0,76.11909704475978,50.742117614463034,-25.37697943029675,0.4,119,16,0.5177381234182196
203937,2023-24,7.0,8.0,1.0,97.95796384518489,110.83589892822663,12.877935083041734,0.5483870967741935,433,57,0.712087228211427
1629216,2023-24,24.0,22.0,-2.0,167.4670365574471,217.17881195834084,49.71177540089374,0.0,49,12,0.24172934759463754
1631306,2023-24,23.0,22.0,-1.0,174.82620941895357,206.87576566041372,32.04955624146015,1.125,332,14,0.8277026625512391
1641775,2023-24,16.0,23.0,7.0,153.27999579296775,172.8246223420379,19.54462654907016,0.5142857142857142,412,59,0.47844652641986474
1641741,2023-24,6.0,8.0,2.0,134.5848188643861,122.43299136154997,-12.151827502836142,0.6346153846153846,361,45,0.720935188829137
1631262,2023-24,8.0,3.5,-4.5,142.88634993911347,97.80955551645656,-45.07679442265692,0.5,407,18,0.3945392334640585
1628365,2023-24,5.0,5.5,0.5,89.87996552058789,85.93429588095867,-3.945669639629216,0.5882352941176471,326,34,0.7966200998092836
1626153,2023-24,7.5,14.5,7.0,148.8301159106575,166.889239979852,18.059124069194496,0.9,188,20,0.6416452555848331
1641748,2023-24,13.0,22.0,9.0,162.7165629173406,180.9027865507278,18.186223633387186,0.5,149,11,0.42088265819967685
1630243,2023-24,14.5,6.0,-8.5,153.74734656846286,143.0381365116731,-10.709210056789772,0.5,358,18,0.4807447396592614
1630846,2023-24,2.0,4.0,2.0,116.70552529908949,139.76057563342962,23.055050334340137,0.4107142857142857,177,47,0.5659554122796734
1631115,2023-24,4.0,6.0,2.0,104.28482511542549,117.63061635799545,13.345791242569959,0.0,308,15,0.4599252525445802
1628977,2023-24,5.0,5.0,0.0,105.18724164879052,107.0714047460185,1.884163097227983,0.4,393,22,0.7486950214166321
1641745,2023-24,24.0,25.0,1.0,161.8521717104457,158.92974393980484,-2.9224277706408657,0.6,355,76,0.7924654333761547
1641749,2023-24,5.0,7.0,2.0,127.03474963470762,129.2215386868848,2.1867890521771756,0.5333333333333333,429,55,0.7402125990202704
1641724,2023-24,25.0,9.5,-15.5,169.9007028044698,149.1382204239034,-20.76248238056641,0.5,505,14,0.37542510571660154
1630554,2023-24,10.0,12.5,2.5,128.81083069012402,120.9787239490963,-7.832106741027715,0.3,437,14,0.5980073595538337
204456,2023-24,7.0,8.0,1.0,93.00365063407816,113.64442583300871,20.640775198930555,0.4734042553191489,593,185,0.6355170509340763
1630207,2023-24,3.0,3.0,0.0,142.79053340917616,103.82093999622305,-38.96959341295312,0.5,385,18,0.5661824395222812
1630586,2023-24,2.0,4.5,2.5,96.9168595605624,119.65771288959293,22.74085332903053,0.5789473684210527,220,28,0.6201338273942378
1630288,2023-24,16.0,14.5,-1.5,144.46967187148482,147.75660708066025,3.286935209175425,0.6944444444444444,311,38,0.8130561665227253
1630222,2023-24,25.0,24.0,-1.0,152.5916313680952,158.37712988602857,5.785498517933377,0.25,232,29,0.6352870088923998
1631120,2023-24,8.0,10.0,2.0,129.866795054146,125.03742442829218,-4.829370625853812,0.51,553,89,0.715023776244877
1631214,2023-24,9.0,11.0,2.0,151.03736223891798,146.50945361989443,-4.527908619023549,0.23076923076923078,443,25,0.605140240593551
1630311,2023-24,10.0,10.5,0.5,144.94462129392326,140.50784685011376,-4.436774443809497,0.7142857142857143,408,28,0.8440936390514286
1631257,2023-24,3.0,3.5,0.5,121.84434633046092,99.49724928046545,-22.34709704999547,0.2222222222222222,447,18,0.539806306588916
1631112,2023-24,4.0,7.0,3.0,122.6474467973488,146.28341301417916,23.635966216830354,0.4375,349,26,0.5431842026990179
1641771,2023-24,7.0,10.0,3.0,136.10491642216172,118.53887703182178,-17.566039390339938,0.6538461538461539,331,22,0.666142225196422
