PLAYER_ID,PLAYER_NAME,SEASON,RS_ACTUAL_EFG,RS_EXPECTED_EFG,RS_CONTEXT_ADJUSTMENT,RS_IS_SYSTEM_MERCHANT,CONTEXT_ADJUSTED_EFFICIENCY
2730,Dwight Howard,2015-16,0.620055621301775,0.47769043142419604,0.142365189877579,True,0.5488730263629855
2733,Shaun Livingston,2015-16,0.5380288065843621,0.48320152350284395,0.054827283081518186,True,0.510615165043603
2734,Devin Harris,2015-16,0.5148241379310345,0.5032888244126477,0.01153531351838688,False,0.5148241379310345
2736,Luol Deng,2015-16,0.5140575968222443,0.5014447097097848,0.012612887112459448,False,0.5140575968222443
2738,Andre Iguodala,2015-16,0.5515671378091872,0.5031769792166079,0.048390158592579335,False,0.5515671378091872
2743,Kris Humphries,2015-16,0.46782733812949634,0.5162811153599531,-0.048453777230456796,False,0.46782733812949634
2744,Al Jefferson,2015-16,0.48505307262569836,0.48386583512461756,0.0011872375010807956,False,0.48505307262569836
2746,Josh Smith,2015-16,0.4225457413249211,0.5062648025164245,-0.08371906119150335,False,0.4225457413249211
2747,JR Smith,2015-16,0.5349310344827587,0.5056846551919986,0.029246379290760127,False,0.5349310344827587
2749,Jameer Nelson,2015-16,0.4381802030456853,0.5018314295878948,-0.06365122654220956,False,0.4381802030456853
2754,Tony Allen,2015-16,0.4747066848567531,0.48981837429853753,-0.015111689441784426,False,0.4747066848567531
2755,Kevin Martin,2015-16,0.43099212598425196,0.4957985931785384,-0.06480646719428645,False,0.43099212598425196
2756,Sasha Vujacic,2015-16,0.4746401766004416,0.5077793862011143,-0.03313920960067268,False,0.4746401766004416
2757,Beno Udrih,2015-16,0.47239111111111104,0.5010019805219346,-0.028610869410823525,False,0.47239111111111104
2760,Anderson Varejao,2015-16,0.42761111111111116,0.5041782897329068,-0.07656717862179563,False,0.42761111111111116
2772,Trevor Ariza,2015-16,0.5233377358490566,0.5123768090059526,0.010960926843104013,False,0.5233377358490566
101106,Andrew Bogut,2015-16,0.629466165413534,0.48571246079550306,0.1437537046180309,True,0.5575893131045185
101107,Marvin Williams,2015-16,0.5542744034707159,0.5079535966485371,0.04632080682217876,False,0.5542744034707159
101108,Chris Paul,2015-16,0.5170073089700996,0.5027851607748055,0.014222148195294104,False,0.5170073089700996
101109,Raymond Felton,2015-16,0.45017702227432593,0.5003731847180697,-0.05019616244374375,False,0.45017702227432593
101111,Charlie Villanueva,2015-16,0.4539222011385199,0.507384112635477,-0.053461911496957115,False,0.4539222011385199
101112,Channing Frye,2015-16,0.5695489021956088,0.5181685564098958,0.051380345785713044,True,0.5438587293027524
101114,Deron Williams,2015-16,0.47691366303436716,0.5004961227376922,-0.02358245970332501,False,0.47691366303436716
101123,Gerald Green,2015-16,0.46249882352941174,0.502205229311113,-0.03970640578170126,False,0.46249882352941174
101126,Nate Robinson,2015-16,0.0,0.5528274330721857,-0.5528274330721857,False,0.0
101127,Jarrett Jack,2015-16,0.43431814119749773,0.4938238802182447,-0.05950573902074696,False,0.43431814119749773
101133,Ian Mahinmi,2015-16,0.5894643423137876,0.4816677484700396,0.10779659384374801,True,0.5355660453919137
101135,David Lee,2015-16,0.5365008183306056,0.4786903950317222,0.05781042329888336,True,0.5075956066811639
101138,Brandon Bass,2015-16,0.5490083333333333,0.47904337009943565,0.06996496323389767,True,0.5140258517163845
101139,CJ Miles,2015-16,0.51903134479272,0.5017193799703333,0.017311964822386616,False,0.51903134479272
101141,Ersan Ilyasova,2015-16,0.49635011185682326,0.5008578337687589,-0.004507721911935658,False,0.49635011185682326
101145,Monta Ellis,2015-16,0.4697595238095238,0.4966514628814752,-0.02689193907195142,False,0.4697595238095238
101150,Lou Williams,2015-16,0.4877785299806577,0.4976362429134806,-0.009857712932822893,False,0.4877785299806577
101161,Amir Johnson,2015-16,0.5968363970588236,0.48437354114373377,0.11246285591508987,True,0.5406049691012786
101162,Marcin Gortat,2015-16,0.566566797642436,0.48351469808799574,0.08305209955444026,True,0.5250407478652159
101179,Ronnie Price,2015-16,0.4969322381930185,0.509397075606142,-0.012464837413123486,False,0.4969322381930185
101181,Jose Calderon,2015-16,0.5517310126582278,0.504837618683131,0.04689339397509673,False,0.5517310126582278
101187,Alan Anderson,2015-16,0.45760352422907496,0.49786574629139996,-0.04026222206232499,False,0.45760352422907496
101236,Chuck Hayes,2015-16,0.5,0.4916701834855942,0.008329816514405786,False,0.5
200745,Andrea Bargnani,2015-16,0.46078912685337725,0.5078387455778341,-0.0470496187244569,False,0.46078912685337725
200746,LaMarcus Aldridge,2015-16,0.5130857547838412,0.49749925578042414,0.015586499003417076,False,0.5130857547838412
200751,Randy Foye,2015-16,0.42843288590604034,0.5034761382257634,-0.07504325231972309,False,0.42843288590604034
200752,Rudy Gay,2015-16,0.49816932685634974,0.4926856284421551,0.00548369841419466,False,0.49816932685634974
200755,JJ Redick,2015-16,0.5933412969283277,0.5093263238976994,0.08401497303062833,True,0.5513338104130135
200757,Thabo Sefolosha,2015-16,0.563274193548387,0.5059093095298492,0.05736488401853779,True,0.5345917515391181
200765,Rajon Rondo,2015-16,0.4942463369963371,0.500165825949425,-0.00591948895308797,False,0.4942463369963371
200768,Kyle Lowry,2015-16,0.5195135483870967,0.4959284085125891,0.02358513987450761,False,0.5195135483870967
200770,Jordan Farmar,2015-16,0.500164268585132,0.5005353309086362,-0.0003710623235042565,False,0.500164268585132
200779,Steve Novak,2015-16,0.6388888888888888,0.5008539000738568,0.13803498881503207,True,0.5698713944813728
200782,P.J. Tucker,2015-16,0.46985875706214697,0.49704953737707164,-0.027190780314924667,False,0.46985875706214697
200794,Paul Millsap,2015-16,0.5045281155015198,0.4961403630627926,0.008387752438727192,False,0.5045281155015198
200797,Ryan Hollins,2015-16,0.6199295774647888,0.4812660076053399,0.13866356985944894,True,0.5505977925350644
200811,Lou Amundson,2015-16,0.35790163934426233,0.4834667317302849,-0.1255650923860226,False,0.35790163934426233
200826,J.J. Barea,2015-16,0.5155987460815046,0.501486838985512,0.014111907095992526,False,0.5155987460815046
201142,Kevin Durant,2015-16,0.5725451225873761,0.4907549758000051,0.08179014678737101,True,0.5316500491936906
201143,Al Horford,2015-16,0.5467787333854573,0.5125642256854368,0.03421450770002055,False,0.5467787333854573
201144,Mike Conley,2015-16,0.47842880128720844,0.5043947916299709,-0.02596599034276248,False,0.47842880128720844
201145,Jeff Green,2015-16,0.4703035887487877,0.494174582291897,-0.023870993543109287,False,0.4703035887487877
201147,Corey Brewer,2015-16,0.43933729569093605,0.5041643261978574,-0.0648270305069214,False,0.43933729569093605
201148,Brandan Wright,2015-16,0.6733502304147465,0.47806996424881476,0.19528026616593175,True,0.5757100973317806
201149,Joakim Noah,2015-16,0.385934065934066,0.476777589256076,-0.09084352332201001,False,0.385934065934066
201150,Spencer Hawes,2015-16,0.4673612662942273,0.5063389176100899,-0.03897765131586256,False,0.4673612662942273
201152,Thaddeus Young,2015-16,0.5178445792266869,0.4828137741275669,0.035030805099120044,False,0.5178445792266869
201155,Rodney Stuckey,2015-16,0.43572382198952875,0.4930654152872906,-0.05734159329776184,False,0.43572382198952875
201156,Nick Young,2015-16,0.44247169811320747,0.4980597841971439,-0.05558808608393645,False,0.44247169811320747
201158,Marco Belinelli,2015-16,0.45920192307692315,0.5076864212722747,-0.048484498195351555,False,0.45920192307692315
201160,Jason Smith,2015-16,0.48762519201228877,0.5110636132587878,-0.02343842124649903,False,0.48762519201228877
201162,Jared Dudley,2015-16,0.5809750415973378,0.5200014257268667,0.06097361587047112,True,0.5504882336621022
201166,Aaron Brooks,2015-16,0.471385294117647,0.4889262353853691,-0.0175409412677221,False,0.471385294117647
201167,Arron Afflalo,2015-16,0.49983037300177613,0.4930854934856646,0.006744879516111524,False,0.49983037300177613
201168,Tiago Splitter,2015-16,0.5226473317865429,0.47748807415822064,0.045159257628322236,False,0.5226473317865429
201171,Carl Landry,2015-16,0.5679452449567723,0.49752739040656513,0.07041785455020722,True,0.5327363176816687
201177,Josh McRoberts,2015-16,0.41210511363636365,0.5064537891624913,-0.09434867552612763,False,0.41210511363636365
201188,Marc Gasol,2015-16,0.46553455882352934,0.4982034560502364,-0.03266889722670707,False,0.46553455882352934
201196,Ramon Sessions,2015-16,0.5031300138312587,0.49184484083454855,0.011285172996710113,False,0.5031300138312587
201202,Joel Anthony,2015-16,0.5975849056603774,0.47591842622454833,0.12166647943582903,True,0.5367516659424628
201228,C.J. Watson,2015-16,0.3942746987951807,0.5017028423055911,-0.10742814351041047,False,0.3942746987951807
201229,Anthony Tolliver,2015-16,0.5329370932754881,0.5221720396613395,0.01076505361414859,False,0.5329370932754881
201563,Michael Beasley,2015-16,0.5292048780487806,0.48717368685449697,0.04203119119428361,False,0.5292048780487806
201564,O.J. Mayo,2015-16,0.4515721583652618,0.4980282788147133,-0.046456120449451466,False,0.4515721583652618
201565,Derrick Rose,2015-16,0.4474370277078086,0.48817320286939475,-0.040736175161586174,False,0.4474370277078086
201566,Russell Westbrook,2015-16,0.4889861495844875,0.4926148940661213,-0.0036287444816338055,False,0.4889861495844875
201567,Kevin Love,2015-16,0.49984858044164043,0.509273700317297,-0.009425119875656585,False,0.49984858044164043
201568,Danilo Gallinari,2015-16,0.4723795454545454,0.49566187922612864,-0.02328233377158323,False,0.4723795454545454
201569,Eric Gordon,2015-16,0.5209413680781759,0.512208905685056,0.008732462393119977,False,0.5209413680781759
201571,D.J. Augustin,2015-16,0.5201752212389381,0.5012790151316442,0.018896206107293922,False,0.5201752212389381
201572,Brook Lopez,2015-16,0.5119703470031546,0.48969654158605813,0.02227380541709645,False,0.5119703470031546
201573,Jerryd Bayless,2015-16,0.5404040524433849,0.5019107489500322,0.03849330349335267,False,0.5404040524433849
201574,Jason Thompson,2015-16,0.5044304347826086,0.49156058035228883,0.012869854430319794,False,0.5044304347826086
201575,Brandon Rush,2015-16,0.5517513812154695,0.5230572009695447,0.02869418024592485,False,0.5517513812154695
201577,Robin Lopez,2015-16,0.5395576208178439,0.4808821899788955,0.058675430838948384,True,0.5102199053983697
201578,Marreese Speights,2015-16,0.45853627760252375,0.5011291669748386,-0.04259288937231481,False,0.45853627760252375
201579,Roy Hibbert,2015-16,0.4429940828402366,0.4956406815585177,-0.05264659871828109,False,0.4429940828402366
201580,JaVale McGee,2015-16,0.5748324873096448,0.4824979004387298,0.09233458687091495,True,0.5286651938741873
201581,JJ Hickson,2015-16,0.5166997742663658,0.48274592114406284,0.03395385312230298,False,0.5166997742663658
201582,Alexis Ajinca,2015-16,0.4776165413533835,0.49674741297014957,-0.019130871616766076,False,0.4776165413533835
201583,Ryan Anderson,2015-16,0.49835917496443816,0.5032817258231613,-0.004922550858723174,False,0.49835917496443816
201584,Courtney Lee,2015-16,0.5178242574257426,0.5079639009755661,0.009860356450176466,False,0.5178242574257426
201585,Kosta Koufos,2015-16,0.5345289982425306,0.4817652725978147,0.05276372564471593,True,0.5081471354201726
201586,Serge Ibaka,2015-16,0.5132100538599641,0.5124093576582051,0.0008006962017590435,False,0.5132100538599641
201587,Nicolas Batum,2015-16,0.5056794871794872,0.5013904849023425,0.004289002277144682,False,0.5056794871794872
201588,George Hill,2015-16,0.5279118236472946,0.506903242602941,0.021008581044353658,False,0.5279118236472946
201589,Darrell Arthur,2015-16,0.4979770773638969,0.5078138950908243,-0.009836817726927405,False,0.4979770773638969
201593,Nikola Pekovic,2015-16,0.3797026378896882,0.4799659602894336,-0.10026332239974539,False,0.3797026378896882
201596,Mario Chalmers,2015-16,0.4615054945054946,0.4946919309601828,-0.03318643645468822,False,0.4615054945054946
201599,DeAndre Jordan,2015-16,0.702402124430956,0.48002934552716836,0.2223727789037876,True,0.5912157349790621
201600,Omer Asik,2015-16,0.5335331010452962,0.4771072221996001,0.056425878845696054,True,0.5053201616224481
201601,Luc Mbah a Moute,2015-16,0.48557246376811597,0.4984051517092802,-0.012832687941164211,False,0.48557246376811597
201603,Sonny Weems,2015-16,0.44980544747081713,0.5041290497944025,-0.05432360232358541,False,0.44980544747081713
201609,Goran Dragic,2015-16,0.5128848684210526,0.494973850581,0.017911017840052612,False,0.5128848684210526
201619,Sasha Kaun,2015-16,0.5295882352941175,0.4747827923975618,0.054805442896555645,True,0.5021855138458396
201627,Anthony Morrow,2015-16,0.5272020408163265,0.512261746401796,0.014940294414530486,False,0.5272020408163265
201933,Blake Griffin,2015-16,0.5040806732443414,0.5048521657854661,-0.0007714925411247409,False,0.5040806732443414
201935,James Harden,2015-16,0.5120953346855984,0.49129792829903707,0.020797406386561357,False,0.5120953346855984
201936,Tyreke Evans,2015-16,0.4855,0.49274480474069143,-0.007244804740691446,False,0.4855
201937,Ricky Rubio,2015-16,0.42688326848249025,0.5124417733267622,-0.08555850484427197,False,0.42688326848249025
201939,Stephen Curry,2015-16,0.6297034107760751,0.5004657007852473,0.12923770999082773,True,0.5650845557806612
201941,Jordan Hill,2015-16,0.5061797603195739,0.4892301748629037,0.01694958545667019,False,0.5061797603195739
201942,DeMar DeRozan,2015-16,0.4663078231292516,0.4858096847364675,-0.019501861607215898,False,0.4663078231292516
201943,Brandon Jennings,2015-16,0.4520932069510269,0.5052720668355334,-0.05317885988450649,False,0.4520932069510269
201945,Gerald Henderson,2015-16,0.48301637107776263,0.5015068198770393,-0.018490448799276638,False,0.48301637107776263
201946,Tyler Hansbrough,2015-16,0.46603105590062116,0.47849164190372706,-0.0124605860031059,False,0.46603105590062116
201949,James Johnson,2015-16,0.5216080760095012,0.494672979382613,0.0269350966268882,False,0.5216080760095012
201950,Jrue Holiday,2015-16,0.48520500347463513,0.49345824359098367,-0.008253240116348537,False,0.48520500347463513
201951,Ty Lawson,2015-16,0.4437350746268657,0.5090344054024898,-0.06529933077562411,False,0.4437350746268657
201952,Jeff Teague,2015-16,0.4950248,0.5012989553967262,-0.006274155396726211,False,0.4950248
201954,Darren Collison,2015-16,0.543718898385565,0.5026165862591694,0.04110231212639559,False,0.543718898385565
201956,Omri Casspi,2015-16,0.5707461197339246,0.5061308842575593,0.06461523547636538,True,0.538438501995742
201959,Taj Gibson,2015-16,0.525909489051095,0.4807926599966115,0.0451168290544835,False,0.525909489051095
201960,DeMarre Carroll,2015-16,0.47367341040462435,0.4979828627979051,-0.02430945239328075,False,0.47367341040462435
201961,Wayne Ellington,2015-16,0.47389295392953923,0.5067782245615651,-0.03288527063202584,False,0.47389295392953923
201962,Toney Douglas,2015-16,0.5020575342465753,0.5098598043935538,-0.0078022701469785405,False,0.5020575342465753
201965,Jeff Ayres,2015-16,0.5225851851851852,0.49292417690293056,0.029661008282254597,False,0.5225851851851852
201967,Dante Cunningham,2015-16,0.5184873786407767,0.5123863735495434,0.006101005091233236,False,0.5184873786407767
201971,DeJuan Blair,2015-16,0.41189743589743594,0.4907419639532435,-0.07884452805580755,False,0.41189743589743594
201973,Jonas Jerebko,2015-16,0.4860299727520436,0.5092278926297392,-0.023197919877695594,False,0.4860299727520436
201975,Jodie Meeks,2015-16,0.45017867867867867,0.5059233105763137,-0.05574463189763501,False,0.45017867867867867
201976,Patrick Beverley,2015-16,0.5386702508960575,0.5095908822108594,0.029079368685198115,False,0.5386702508960575
201977,Marcus Thornton,2015-16,0.4826017997750281,0.49818087433718783,-0.015579074562159734,False,0.4826017997750281
201978,Chase Budinger,2015-16,0.48541046831955925,0.4962066326717413,-0.010796164352182058,False,0.48541046831955925
201980,Danny Green,2015-16,0.4792084507042253,0.5142553880828842,-0.03504693737865888,False,0.4792084507042253
201988,Patty Mills,2015-16,0.525436507936508,0.5144273151592081,0.011009192777299837,False,0.525436507936508
202066,Garrett Temple,2015-16,0.4860712025316456,0.5108946952922614,-0.024823492760615795,False,0.4860712025316456
202083,Wesley Matthews,2015-16,0.49832237442922384,0.5131920550714295,-0.014869680642205674,False,0.49832237442922384
202087,Alonzo Gee,2015-16,0.5508825214899713,0.49930612200705626,0.051576399482915036,True,0.5250943217485138
202322,John Wall,2015-16,0.466666095890411,0.5005872973129663,-0.033921201422555225,False,0.466666095890411
202323,Evan Turner,2015-16,0.47004817987152037,0.48978713057203777,-0.0197389507005174,False,0.47004817987152037
202324,Derrick Favors,2015-16,0.5154148204736441,0.4884091621391753,0.027005658334468774,False,0.5154148204736441
202325,Wesley Johnson,2015-16,0.504,0.5133480546020793,-0.009348054602079325,False,0.504
202326,DeMarcus Cousins,2015-16,0.47993236009732365,0.49306862484422903,-0.01313626474690538,False,0.47993236009732365
202328,Greg Monroe,2015-16,0.5217287993282955,0.47693383679794027,0.04479496253035525,False,0.5217287993282955
202329,Al-Farouq Aminu,2015-16,0.5046475972540045,0.5081834892727926,-0.0035358920187880116,False,0.5046475972540045
202330,Gordon Hayward,2015-16,0.49289953426480365,0.5023327428682295,-0.009433208603425836,False,0.49289953426480365
202331,Paul George,2015-16,0.49016946308724835,0.49549935495732617,-0.005329891870077819,False,0.49016946308724835
202332,Cole Aldrich,2015-16,0.5950294117647059,0.4770272993526957,0.1180021124120102,True,0.5360283555587009
202334,Ed Davis,2015-16,0.6087652811735942,0.468961697417769,0.1398035837558252,True,0.5388634892956816
202335,Patrick Patterson,2015-16,0.5176918138041733,0.5159614251868708,0.0017303886173024585,False,0.5176918138041733
202337,Luke Babbitt,2015-16,0.4983831168831169,0.5011887191416451,-0.002805602258528217,False,0.4983831168831169
202338,Kevin Seraphin,2015-16,0.4096004672897197,0.4932147757873614,-0.08361430849764168,False,0.4096004672897197
202339,Eric Bledsoe,2015-16,0.5018872795969773,0.5024029528959928,-0.0005156732990154733,False,0.5018872795969773
202340,Avery Bradley,2015-16,0.5182150858849888,0.5036741788585771,0.014540907026411642,False,0.5182150858849888
202341,James Anderson,2015-16,0.44016,0.5064991498877756,-0.06633914988777556,False,0.44016
202343,Elliot Williams,2015-16,0.25020000000000003,0.5075911624340899,-0.2573911624340898,False,0.25020000000000003
202344,Trevor Booker,2015-16,0.5050733197556007,0.4872150089804907,0.017858310775109965,False,0.5050733197556007
202349,Greivis Vasquez,2015-16,0.3915557404326123,0.5104832482159911,-0.1189275077833788,False,0.3915557404326123
202353,Tibor Pleiss,2015-16,0.44049519230769235,0.4861951881904207,-0.04569999588272833,False,0.44049519230769235
202355,Hassan Whiteside,2015-16,0.605610278372591,0.47940618189796735,0.1262040964746236,True,0.5425082301352792
202357,Nemanja Bjelica,2015-16,0.5702455242966752,0.5054687389210007,0.06477678537567444,True,0.537857131608838
202362,Lance Stephenson,2015-16,0.5125225618631732,0.4957194224640668,0.016803139399106437,False,0.5125225618631732
202379,Jeremy Evans,2015-16,0.582944099378882,0.5009376178690685,0.08200648150981349,True,0.5419408586239753
202388,Donald Sloan,2015-16,0.49425435540069684,0.4927371003610429,0.001517255039653942,False,0.49425435540069684
202389,Timofey Mozgov,2015-16,0.5685656779661018,0.48976679404543766,0.07879888392066414,True,0.5291662360057697
202390,Gary Neal,2015-16,0.5278659286592866,0.5000133595160711,0.027852569143215544,False,0.5278659286592866
202391,Jeremy Lin,2015-16,0.4643982869379014,0.49674143722837544,-0.03234315029047402,False,0.4643982869379014
202397,Ish Smith,2015-16,0.43989074960127594,0.49342049961767,-0.05352975001639404,False,0.43989074960127594
202407,Elijah Millsap,2015-16,0.2949487179487179,0.4943576674704085,-0.19940894952169058,False,0.2949487179487179
202498,Lance Thomas,2015-16,0.4998794435857805,0.5032445609344487,-0.0033651173486681785,False,0.4998794435857805
202681,Kyrie Irving,2015-16,0.4958101265822785,0.4941075150142541,0.0017026115680244258,False,0.4958101265822785
202682,Derrick Williams,2015-16,0.4883295615275813,0.49528415835836725,-0.006954596830785975,False,0.4883295615275813
202683,Enes Freedom,2015-16,0.5827799315849488,0.4841875138193601,0.09859241776558869,True,0.5334837227021545
202684,Tristan Thompson,2015-16,0.5881812865497076,0.47736409647993644,0.11081719006977114,True,0.532772691514822
202685,Jonas Valančiūnas,2015-16,0.5657919010123734,0.4796244573991331,0.0861674436132403,True,0.5227081792057533
202687,Bismack Biyombo,2015-16,0.5383988603988604,0.4802096751433862,0.05818918525547423,True,0.5093042677711233
202688,Brandon Knight,2015-16,0.4815287623474724,0.5015864543472299,-0.020057691999757543,False,0.4815287623474724
202689,Kemba Walker,2015-16,0.49526415094339626,0.49644413101053025,-0.00117998006713399,False,0.49526415094339626
202690,Jimmer Fredette,2015-16,0.5018072289156625,0.532179203056699,-0.03037197414103643,False,0.5018072289156625
202691,Klay Thompson,2015-16,0.569467397576457,0.5022460075536865,0.0672213900227705,True,0.5358567025650718
202692,Alec Burks,2015-16,0.4580724233983287,0.494417227080929,-0.03634480368260029,False,0.4580724233983287
202693,Markieff Morris,2015-16,0.45753743315508016,0.49675809751029504,-0.039220664355214874,False,0.45753743315508016
202694,Marcus Morris Sr.,2015-16,0.4910913705583756,0.49710737168419944,-0.006016001125823844,False,0.4910913705583756
202695,Kawhi Leonard,2015-16,0.5652208994708994,0.4967783242168943,0.0684425752540051,True,0.5309996118438969
202696,Nikola Vučević,2015-16,0.5136901936289819,0.4939798509921502,0.019710342636831746,False,0.5136901936289819
202697,Iman Shumpert,2015-16,0.4420268336314848,0.5084194655569869,-0.0663926319255021,False,0.4420268336314848
202699,Tobias Harris,2015-16,0.5124212328767124,0.49517261754405684,0.017248615332655537,False,0.5124212328767124
202700,Donatas Motiejunas,2015-16,0.47812612612612604,0.49984832872063334,-0.0217222025945073,False,0.47812612612612604
202702,Kenneth Faried,2015-16,0.5584271948608136,0.4810838519599079,0.07734334290090572,True,0.5197555234103608
202703,Nikola Mirotic,2015-16,0.5186301518438178,0.5093824809415216,0.009247670902296168,False,0.5186301518438178
202704,Reggie Jackson,2015-16,0.48187746031746037,0.4906867179401042,-0.00880925762264384,False,0.48187746031746037
202706,Jordan Hamilton,2015-16,0.4788815165876777,0.4993305052607482,-0.02044898867307049,False,0.4788815165876777
202708,Norris Cole,2015-16,0.4392304832713755,0.5015383685513473,-0.062307885279971775,False,0.4392304832713755
202709,Cory Joseph,2015-16,0.4585185694635488,0.49242635070876173,-0.03390778124521293,False,0.4585185694635488
202710,Jimmy Butler III,2015-16,0.4846705501618124,0.4899591916564105,-0.005288641494598123,False,0.4846705501618124
202711,Bojan Bogdanovic,2015-16,0.5188061116965227,0.501452304864786,0.017353806831736707,False,0.5188061116965227
