PLAYER_NAME,SEASON,USG_PCT,DEPENDENCE_SCORE,ASSISTED_FGM_PCT,OPEN_SHOT_FREQUENCY,SELF_CREATED_USAGE_RATIO,DEPENDENCE_CATEGORY
CJ McCollum,2015-16,0.266,0.3791359066198157,0.3082811412665274,0.1895681435782389,0.2421016005567154,Moderate
Damian Lillard,2015-16,0.304,0.3406109583988177,0.26300059772863127,0.1425661914460285,0.25794979079497904,Low
Brandon Knight,2015-16,0.258,0.3953599178411686,0.31162790697674414,0.231260894828588,0.24093023255813953,Moderate
Isaiah Thomas,2015-16,0.289,0.34976775363002965,0.2948207171314742,0.1244075829383886,0.24681274900398403,Low
Kemba Walker,2015-16,0.261,0.34605791021909393,0.252865329512894,0.1722458916615946,0.2614971346704871,Low
Eric Bledsoe,2015-16,0.27,0.37846001384888656,0.2621513944223107,0.2518891687657431,0.25824701195219124,Moderate
John Wall,2015-16,0.28,0.35025843819972036,0.22983583154889364,0.216324200913242,0.2695574589578872,Low
DeMar DeRozan,2015-16,0.291,0.30801325247079964,0.2484276729559749,0.0697278911564625,0.2630503144654088,Low
Kyrie Irving,2015-16,0.285,0.32864750415086286,0.22310469314079417,0.1639541892706449,0.27191335740072203,Low
Michael Beasley,2015-16,0.284,0.47507030861124944,0.5816326530612246,0.0829268292682926,0.14642857142857138,High
Russell Westbrook,2015-16,0.311,0.30718878041778663,0.19179004037685055,0.1462603878116343,0.2828734858681023,Low
Tyreke Evans,2015-16,0.254,0.3601290853085517,0.2704918032786885,0.1878980891719745,0.255327868852459,Moderate
Derrick Rose,2015-16,0.266,0.2931922169435322,0.21518987341772156,0.0736775818639798,0.27468354430379743,Low
Dwyane Wade,2015-16,0.31,0.28682782890099967,0.22045855379188717,0.0481550969355847,0.2728395061728395,Low
Dennis Schröder,2015-16,0.286,0.3936420872121509,0.29299363057324834,0.2523076923076923,0.24745222929936306,Moderate
Reggie Jackson,2015-16,0.283,0.2773123778246931,0.1470795214637579,0.1231746031746031,0.29852216748768473,Low
Jeff Teague,2015-16,0.259,0.35248792079207925,0.18811881188118817,0.2808,0.28415841584158413,Low
Chris Paul,2015-16,0.265,0.30527561430451955,0.14308176100628933,0.2086378737541528,0.2999213836477987,Low
Jrue Holiday,2015-16,0.283,0.2886079404590002,0.14592658907788714,0.1570535093815149,0.2989256938227395,Low
Tony Wroten,2015-16,0.32,0.33386111505345817,0.24112426035502954,0.1537515375153751,0.26560650887573967,Low
Thanasis Antetokounmpo,2015-16,0.286,0.48750000000000004,0.6666666666666667,0.0,0.11666666666666665,High
Luis Montero,2015-16,0.255,,0.6,,0.13999999999999999,
Coty Clarke,2015-16,0.357,0.6654407894736842,0.6699999999999999,0.5037593984962406,0.11549999999999999,High
Jordan Adams,2015-16,0.286,0.3833333333333333,0.33333333333333337,0.1666666666666666,0.2333333333333333,Moderate
Klay Thompson,2016-17,0.258,0.6537921120829284,0.8323615160349855,0.2443310657596371,0.05867346938775507,High
Karl-Anthony Towns,2016-17,0.271,0.6491090144767411,0.8643344709897611,0.2106430155210643,0.08139931740614334,High
Kevin Love,2016-17,0.253,0.7002345216650785,0.898444647758463,0.303114186851211,0.060933211344922196,High
Anthony Davis,2016-17,0.321,0.6127128391807359,0.8246808510638298,0.1376597836774827,0.06136170212765957,High
Marc Gasol,2016-17,0.262,0.671356484372456,0.8128916741271263,0.3216336949585195,0.06548791405550579,High
Brook Lopez,2016-17,0.286,0.6444850507456331,0.7833622183708839,0.2859884836852207,0.07582322357019063,High
DeMarcus Cousins,2016-17,0.359,0.5796145063450007,0.7252475247524752,0.18158953722334,0.09616336633663367,High
Joel Embiid,2016-17,0.356,0.6468520902910776,0.8668197474167624,0.2002892263195951,0.07990815154994256,High
Kevin Durant,2016-17,0.271,0.5124316407747634,0.6345177664974619,0.116012084592145,0.12791878172588833,High
Blake Griffin,2016-17,0.276,0.5620070159696465,0.6523266022827042,0.2328508495909377,0.1216856892010535,High
Carmelo Anthony,2016-17,0.286,0.48741515636105187,0.5865079365079364,0.1114072494669509,0.14472222222222222,High
Paul George,2016-17,0.287,0.4865062382960147,0.5440414507772021,0.167960088691796,0.15958549222797924,High
Jabari Parker,2016-17,0.257,0.5526713221816837,0.656221198156682,0.2007528230865746,0.12032258064516128,High
Zach Randolph,2016-17,0.28,0.6021794285133212,0.7953020134228188,0.1484848484848485,0.07164429530201341,High
Bradley Beal,2016-17,0.258,0.5281545690989453,0.5512118842845972,0.2769679300291545,0.15707584050039095,High
Stephen Curry,2016-17,0.286,0.46701508344626586,0.4433898305084747,0.2524644030668127,0.19481355932203384,High
Enes Freedom,2016-17,0.271,,0.8355263157894737,,0.0575657894736842,
Gordon Hayward,2016-17,0.269,0.5058968271758401,0.5483870967741935,0.2173089071383449,0.15806451612903227,High
Harrison Barnes,2016-17,0.252,0.48517836868445224,0.5287865367581931,0.1854140914709518,0.16492471213463242,High
Devin Booker,2016-17,0.28,0.4297098674098956,0.4471858134155744,0.1405908096280087,0.19348496530454895,Moderate
Kawhi Leonard,2016-17,0.306,0.4204338443575363,0.4318010550113037,0.1355166572557876,0.1988696307460437,Moderate
LeBron James,2016-17,0.292,0.39227523573991385,0.35470668485675305,0.1624449339207048,0.22585266030013643,Moderate
Giannis Antetokounmpo,2016-17,0.28,0.4356829648153022,0.44482758620689655,0.160941475826972,0.1943103448275862,Moderate
Andrew Wiggins,2016-17,0.286,0.4134268929503917,0.4194952132288947,0.1326370757180156,0.20317667536988684,Moderate
Isaiah Thomas,2016-17,0.332,0.3566130225675176,0.3207547169811321,0.1078431372549019,0.23773584905660375,Low
CJ McCollum,2016-17,0.268,0.36839586891483167,0.3234880450070323,0.1377012770682954,0.23677918424753866,Moderate
Jimmy Butler III,2016-17,0.261,0.3860781376415857,0.38107638888888884,0.108009708737864,0.2166232638888889,Moderate
Damian Lillard,2016-17,0.304,0.34321639129227643,0.27403245942571774,0.1346444780635401,0.2540886392009988,Low
D'Angelo Russell,2016-17,0.264,0.4280656074534602,0.3857271906052394,0.2214960058097313,0.2149954832881662,Moderate
Russell Westbrook,2016-17,0.402,0.31007535146217874,0.2127877237851662,0.1252609603340292,0.2755242966751918,Low
Dahntay Jones,2016-17,0.417,,1.0,,0.0,
Jordan Crawford,2016-17,0.254,0.46159346846846844,0.4388888888888889,0.2432432432432432,0.1963888888888889,High
Dion Waiters,2016-17,0.26,0.3767317366482829,0.3548094373865699,0.1178918169209431,0.22581669691470052,Moderate
Kyrie Irving,2016-17,0.295,0.3251206674464399,0.23600973236009726,0.1359026369168357,0.26739659367396595,Low
Goran Dragic,2016-17,0.262,0.35763935359863314,0.2967893500391542,0.1441558441558441,0.24612372748629602,Moderate
Al Jefferson,2016-17,0.254,0.5989525139664805,0.8461538461538463,0.0684357541899441,0.05384615384615383,High
Kemba Walker,2016-17,0.286,0.3301009793000732,0.2243346007604563,0.1663938897981451,0.27148288973384027,Low
Lou Williams,2016-17,0.277,0.3877755742651353,0.3554603854389722,0.148538961038961,0.22558886509635973,Moderate
Mike Conley,2016-17,0.256,0.37879007276025034,0.27685589519650655,0.2323509252912954,0.2531004366812227,Moderate
DeMar DeRozan,2016-17,0.337,0.27176140613988303,0.1952291274325172,0.0402491614758025,0.28166980539861897,Low
James Harden,2016-17,0.333,0.28487367864693447,0.18727272727272726,0.0887949260042283,0.28445454545454546,Low
Dennis Schröder,2016-17,0.272,0.34155688611440704,0.2382057231245166,0.1798045602605863,0.2666279969064192,Low
Eric Bledsoe,2016-17,0.275,0.34245971724217705,0.23943661971830987,0.180669614655717,0.2661971830985915,Low
Dwyane Wade,2016-17,0.289,0.3140930888445886,0.25594149908592323,0.0766331658291457,0.26042047531992685,Low
Jeremy Lin,2016-17,0.255,0.3938611577181208,0.3098434004474273,0.2294642857142856,0.24155480984340041,Moderate
John Wall,2016-17,0.299,0.2962479043662075,0.15117719950433717,0.1715686274509804,0.297087980173482,Low
Derrick Rose,2016-17,0.254,0.2825127373784159,0.18823529411764706,0.0807086614173228,0.28411764705882353,Low
Tyreke Evans,2016-17,0.262,0.3535555191298982,0.2678571428571429,0.1727861771058315,0.25625,Low
Reggie Jackson,2016-17,0.261,0.29208088726315895,0.1627705627705628,0.1435149654643131,0.29303030303030303,Low
J.J. Barea,2016-17,0.254,0.3412257141095332,0.1995332555425905,0.2327235772357723,0.28016336056009333,Low
Diamond Stone,2016-17,0.309,0.6224979321753514,0.9020979020979021,0.075268817204301,0.05874125874125874,High
Manny Harris,2016-17,0.292,0.3358333333333333,0.3076923076923077,0.0666666666666666,0.24230769230769228,Low
Jerryd Bayless,2016-17,0.279,0.24699604244840523,0.08374999999999999,0.124765478424015,0.32068749999999996,Low
Brice Johnson,2016-17,0.348,0.65,1.0,0.0,0.0,High
Joe Young,2016-17,0.251,0.33611806797853305,0.2426035502958579,0.1581395348837209,0.2650887573964497,Low
Kristaps Porziņģis,2017-18,0.305,0.6312754073705941,0.867867867867868,0.1541373715521903,0.07927927927927926,High
Nikola Vučević,2017-18,0.252,0.7127654098920211,0.9085312225153914,0.3230663928815879,0.05488126649076516,High
Anthony Davis,2017-18,0.291,0.6250488646466927,0.839300582847627,0.1525423728813559,0.056244796003330544,High
DeMarcus Cousins,2017-18,0.318,0.5816223387847308,0.6895193065405831,0.2370905052748473,0.10866824271079588,High
Marc Gasol,2017-18,0.255,0.7003872324304117,0.8657921291624622,0.35486160397445,0.08052472250252267,High
LaMarcus Aldridge,2017-18,0.288,0.5219659653169784,0.6346306592533757,0.1430957683741648,0.1278792692613185,High
Joel Embiid,2017-18,0.33,0.609630327277999,0.7622714148219443,0.2157800358637178,0.08320500481231949,High
Jusuf Nurkić,2017-18,0.257,0.6153093048966234,0.8478002378121284,0.112876254180602,0.05326991676575506,High
Stephen Curry,2017-18,0.29,0.49171047355023184,0.47187060478199716,0.2833530106257378,0.18484528832630098,High
Zach Randolph,2017-18,0.27,0.585445789961347,0.7159956474428727,0.211136890951276,0.09940152339499456,High
Kevin Durant,2017-18,0.293,0.4357026642261541,0.4825174825174825,0.1085011185682326,0.1811188811188811,Moderate
Bradley Beal,2017-18,0.268,0.44422619028123944,0.4091580502215657,0.2350332594235033,0.206794682422452,Moderate
Blake Griffin,2017-18,0.285,0.45731686042195596,0.4394904458598725,0.2301864801864802,0.1961783439490446,High
Marreese Speights,2017-18,0.265,0.7612771739130435,0.9655797101449276,0.3720238095238095,0.02065217391304344,High
Devin Booker,2017-18,0.301,0.3811909335341839,0.3511293634496919,0.1357581967213115,0.22710472279260782,Moderate
Giannis Antetokounmpo,2017-18,0.307,0.41302917577465825,0.40538336052202284,0.1511565357719204,0.208115823817292,Moderate
Victor Oladipo,2017-18,0.295,0.37973876889057356,0.3230119634060521,0.1707726763717805,0.23694581280788174,Moderate
LeBron James,2017-18,0.31,0.34759256087381085,0.2796717171717171,0.1392931392931393,0.252114898989899,Low
Damian Lillard,2017-18,0.295,0.34984618601109496,0.26420798065296247,0.1672708441222164,0.2575272067714631,Low
Kyrie Irving,2017-18,0.298,0.3432761815804015,0.28705566733735755,0.1166758392955421,0.24953051643192484,Low
Eric Bledsoe,2017-18,0.254,0.4527735342538896,0.3994334277620397,0.2729992520568436,0.2101983002832861,High
D'Angelo Russell,2017-18,0.295,0.3856716665020179,0.3324808184143223,0.1745350500715307,0.23363171355498719,Moderate
Lou Williams,2017-18,0.285,0.3626185200248704,0.2995245641838351,0.1545722713864307,0.2451664025356577,Moderate
Josh Jackson,2017-18,0.253,0.4441744688981491,0.4453681710213777,0.184449958643507,0.1941211401425178,Moderate
CJ McCollum,2017-18,0.259,0.3470745024218964,0.26458036984352773,0.1588330632090761,0.2573968705547653,Low
Donovan Mitchell,2017-18,0.283,0.384518351151769,0.2930489731437599,0.2261627906976744,0.247432859399684,Moderate
Julius Randle,2017-18,0.251,0.45965017766353555,0.5474777448071217,0.086442220200182,0.1583827893175074,High
DeMar DeRozan,2017-18,0.286,0.31577550205998356,0.2579022988505747,0.0787089467723669,0.25973419540229886,Low
Jordan Clarkson,2017-18,0.253,0.4172400428623118,0.38907103825136613,0.1859083191850594,0.21382513661202185,Moderate
Kemba Walker,2017-18,0.267,0.34145995017725395,0.21836734693877546,0.2071596244131455,0.2735714285714286,Low
Boban Marjanovic,2017-18,0.276,0.6274206580053002,0.9506172839506173,0.013089005235602,0.029629629629629617,High
Mike Conley,2017-18,0.26,0.3844521660703431,0.2843951985226224,0.2380271622587562,0.2504616805170821,Moderate
Tyreke Evans,2017-18,0.277,0.34718301700831217,0.25740897544453845,0.1691318327974276,0.25990685859441154,Low
Michael Beasley,2017-18,0.261,0.4617384497453487,0.5574074074074074,0.078578110383536,0.1549074074074074,High
