player,season,star_potential,king_probability,bulldozer_probability,sniper_probability,victim_probability,predicted_archetype,actual_archetype,AGE,current_usage,is_star_predicted,is_star_actual,rank
Anfernee Simons,2021-22,0.6463998779654503,0.0676039084792137,0.5787959694862366,0.0102598527446389,0.3433403074741363,Bulldozer (Fragile Star),,23.0,0.244,True,,22
KJ Martin,2024-25,0.6463060025125742,0.0293998960405588,0.6169061064720154,0.0086840167641639,0.345009982585907,Bulldozer (Fragile Star),,24.0,0.112,True,,23
Kessler Edwards,2021-22,0.6442105732858181,0.0321083627641201,0.612102210521698,0.0110735427588224,0.3447158932685852,Bulldozer (Fragile Star),,21.0,0.132,True,,24
Oso Ighodaro,2024-25,0.6418355628848075,0.0603880211710929,0.5814475417137146,0.0094980672001838,0.3486663699150085,Bulldozer (Fragile Star),,22.0,0.103,True,,25
Keon Ellis,2023-24,0.6334361135959625,0.0378610789775848,0.5955750346183777,0.0104698175564408,0.3560940325260162,Bulldozer (Fragile Star),,24.0,0.123,True,,26
Isaiah Livers,2022-23,0.6316929906606673,0.0405666083097457,0.5911263823509216,0.0073365182615816,0.36097052693367,Bulldozer (Fragile Star),,24.0,0.117,True,,27
Cameron Johnson,2019-20,0.6309448927640915,0.0361249893903732,0.5948199033737183,0.0062009594403207,0.3628541231155395,Bulldozer (Fragile Star),,24.0,0.151,True,,28
Isaiah Stewart,2020-21,0.6300729438662528,0.0319682285189628,0.59810471534729,0.0065404213964939,0.3633866608142853,Bulldozer (Fragile Star),,20.0,0.15,True,,29
AJ Griffin,2022-23,0.6295474395155907,0.092451773583889,0.5370956659317017,0.0180403981357812,0.3524121940135956,Bulldozer (Fragile Star),,19.0,0.174,True,,30
Andrew Harrison,2017-18,0.6276887208223342,0.0858472138643264,0.5418415069580078,0.01218216214329,0.3601291477680206,Bulldozer (Fragile Star),,23.0,0.195,True,,31
Alan Williams,2016-17,0.6228647250682116,0.0282622594386339,0.5946024656295776,0.0102826608344912,0.3668526113033294,Bulldozer (Fragile Star),,24.0,0.203,True,,32
Trendon Watford,2022-23,0.6218717098236083,0.0355292558670043,0.586342453956604,0.0146111911162734,0.3635171353816986,Bulldozer (Fragile Star),,22.0,0.158,True,,33
Alperen Sengun,2022-23,0.6202449686825275,0.0316147096455097,0.5886302590370178,0.0065889642573893,0.3731660842895508,Bulldozer (Fragile Star),,20.0,0.211,True,,34
Willie Cauley-Stein,2015-16,0.6196577735245227,0.0458052344620227,0.5738525390625,0.0078630540519952,0.3724791705608368,Bulldozer (Fragile Star),,22.0,0.131,True,,35
Ayo Dosunmu,2022-23,0.6191145181655884,0.021675169467926,0.5974393486976624,0.0047416277229785,0.3761438727378845,Bulldozer (Fragile Star),,23.0,0.145,True,,36
KJ Martin,2021-22,0.6187449879944324,0.0355778522789478,0.5831671357154846,0.0081967338919639,0.3730582296848297,Bulldozer (Fragile Star),,21.0,0.158,True,,37
Daniel Gafford,2022-23,0.618170477449894,0.0397413745522499,0.578429102897644,0.005021387245506,0.3768081367015838,Bulldozer (Fragile Star),,24.0,0.146,True,,38
Otto Porter Jr.,2015-16,0.617848116904497,0.0419805832207202,0.5758675336837769,0.0166481714695692,0.3655036985874176,Bulldozer (Fragile Star),,23.0,0.159,True,,39
Jalen McDaniels,2020-21,0.6174951568245888,0.0347212329506874,0.5827739238739014,0.0182565227150917,0.3642483353614807,Bulldozer (Fragile Star),,23.0,0.169,True,,40
Josh Hart,2017-18,0.6156305782496929,0.0582730285823345,0.5573575496673584,0.0077253603376448,0.3766440749168396,Bulldozer (Fragile Star),,23.0,0.133,True,,41
De'Anthony Melton,2020-21,0.6136843934655188,0.0331380143761634,0.5805463790893555,0.0069864229299128,0.3793291747570038,Bulldozer (Fragile Star),,23.0,0.189,True,,42
Mitchell Robinson,2019-20,0.6124032605439425,0.0268782246857881,0.5855250358581543,0.0046291109174489,0.3829676508903503,Bulldozer (Fragile Star),,22.0,0.129,True,,43
Jaren Jackson Jr.,2018-19,0.6123017128556967,0.0284239705651998,0.5838777422904968,0.0052010212093591,0.3824973106384277,Bulldozer (Fragile Star),,19.0,0.231,True,,44
Moussa Diabaté,2024-25,0.6118334308266639,0.0477956905961036,0.5640377402305603,0.0127836922183632,0.3753829002380371,Bulldozer (Fragile Star),,23.0,0.13,True,,45
Bismack Biyombo,2015-16,0.6108714081346989,0.0243590213358402,0.5865123867988586,0.0078036370687186,0.3813249468803406,Bulldozer (Fragile Star),Sniper (Resilient Role),23.0,0.114,True,False,46
Cason Wallace,2024-25,0.6105330027639866,0.0392246879637241,0.5713083148002625,0.0171769373118877,0.3722900450229645,Bulldozer (Fragile Star),,21.0,0.124,True,,47
Collin Sexton,2022-23,0.6090467385947703,0.0529107861220836,0.5561359524726868,0.0175150576978921,0.3734382688999176,Bulldozer (Fragile Star),,24.0,0.23,True,,48
T.J. McConnell,2015-16,0.6084366142749785,0.0581983029842376,0.550238311290741,0.0189351066946983,0.3726283013820648,Bulldozer (Fragile Star),,24.0,0.167,True,,49
Kevin Huerter,2018-19,0.6073653120547533,0.0281825680285692,0.5791827440261841,0.0078668622300028,0.3847678303718567,Bulldozer (Fragile Star),,20.0,0.153,True,,50
Jaime Jaquez Jr.,2023-24,0.6056339386850594,0.0224529150873422,0.5831810235977173,0.0073598404414951,0.3870062232017517,Bulldozer (Fragile Star),,23.0,0.181,True,,51
Santi Aldama,2024-25,0.6055867969989776,0.0303841531276702,0.5752026438713074,0.0127659067511558,0.3816472887992859,Bulldozer (Fragile Star),,24.0,0.179,True,,52
Clint Capela,2016-17,0.6047325320541858,0.0425177998840808,0.562214732170105,0.0066375038586556,0.3886299431324005,Bulldozer (Fragile Star),Victim (Fragile Role),23.0,0.199,True,False,53
Evan Mobley,2023-24,0.6034364905208349,0.0265144314616918,0.5769220590591431,0.0057480572722852,0.390815407037735,Bulldozer (Fragile Star),King (Resilient Star),23.0,0.2,True,True,54
Josh Green,2022-23,0.6028814986348151,0.0250310376286506,0.5778504610061646,0.0056179650127887,0.3915005028247833,Bulldozer (Fragile Star),,22.0,0.14,True,,55
Eric Paschall,2020-21,0.6020955443382263,0.0308881402015686,0.5712074041366577,0.0215119495987892,0.3763925433158874,Bulldozer (Fragile Star),,24.0,0.234,True,,56
Jamison Battle,2024-25,0.5994052216410637,0.0305827185511589,0.5688225030899048,0.0116799613460898,0.3889148533344269,Bulldozer (Fragile Star),,24.0,0.147,True,,57
Jalen Brunson,2018-19,0.5989602040499449,0.0241116713732481,0.5748485326766968,0.0161453336477279,0.3848944902420044,Bulldozer (Fragile Star),,22.0,0.186,True,,58
Jared McCain,2024-25,0.5965298600494862,0.0392891950905323,0.5572406649589539,0.0129325008019804,0.3905376195907593,Bulldozer (Fragile Star),,21.0,0.243,True,,59
Hamidou Diallo,2020-21,0.5963954217731953,0.0381899960339069,0.5582054257392883,0.0071417079307138,0.3964628577232361,Bulldozer (Fragile Star),,22.0,0.218,True,,60
Justin Champagnie,2024-25,0.5962926931679249,0.0414673276245594,0.5548253655433655,0.0095488019287586,0.3941584527492523,Bulldozer (Fragile Star),,24.0,0.15,True,,61
Cameron Payne,2018-19,0.5962158292531966,0.0660800784826278,0.5301357507705688,0.017086299136281,0.3866978585720062,Bulldozer (Fragile Star),,24.0,0.169,True,,62
Jamal Murray,2016-17,0.5958086997270584,0.1844109147787094,0.411397784948349,0.0064683784730732,0.3977229595184326,Bulldozer (Fragile Star),,20.0,0.212,True,,63
Jarred Vanderbilt,2021-22,0.5956607647240161,0.0279224105179309,0.5677383542060852,0.0065219397656619,0.397817313671112,Bulldozer (Fragile Star),,23.0,0.108,True,,64
Tyler Herro,2023-24,0.5954316854476928,0.1030076444149017,0.4924240410327911,0.0120604261755943,0.3925078511238098,Bulldozer (Fragile Star),,24.0,0.268,True,,65
Jarell Martin,2017-18,0.5950512327253819,0.0438927449285984,0.5511584877967834,0.0097072329372167,0.3952415287494659,Bulldozer (Fragile Star),,24.0,0.168,True,,66
Bruce Brown,2019-20,0.5945711396634578,0.0281725786626338,0.566398561000824,0.007716647349298,0.3977122008800506,Bulldozer (Fragile Star),,23.0,0.159,True,,67
Cristiano Felicio,2016-17,0.5937631912529469,0.0297210998833179,0.5640420913696289,0.0120530873537063,0.3941837251186371,Bulldozer (Fragile Star),,24.0,0.124,True,,68
Orlando Robinson,2022-23,0.5936532914638519,0.039943128824234,0.5537101626396179,0.011242332868278,0.3951043784618377,Bulldozer (Fragile Star),,22.0,0.116,True,,69
Nikola Jokić,2016-17,0.5912502072751521,0.0526138208806514,0.5386363863945007,0.0063156345859169,0.4024341702461242,Bulldozer (Fragile Star),,22.0,0.231,True,,70
R.J. Hampton,2022-23,0.5909436866641044,0.0437319800257682,0.5472117066383362,0.026081770658493,0.3829745352268219,Bulldozer (Fragile Star),,22.0,0.175,True,,71
Terry Taylor,2021-22,0.5904219262301922,0.055777084082365,0.5346448421478271,0.0149390250444412,0.3946390748023987,Bulldozer (Fragile Star),,22.0,0.151,True,,72
Dragan Bender,2018-19,0.5891196615993975,0.0383465774357318,0.5507730841636658,0.0155294267460703,0.3953509330749511,Bulldozer (Fragile Star),,21.0,0.13,True,,73
Zion Williamson,2022-23,0.5885301455855368,0.0776866897940635,0.5108434557914734,0.0222868360579013,0.3891830146312713,Bulldozer (Fragile Star),,22.0,0.288,True,,74
Willy Hernangomez,2016-17,0.5867669433355331,0.0418628305196762,0.5449041128158569,0.0117826461791992,0.4014504253864288,Bulldozer (Fragile Star),,23.0,0.199,True,,75
Isaiah Roby,2021-22,0.5864652730524539,0.0568855740129947,0.5295796990394592,0.0180198326706886,0.3955148458480835,Bulldozer (Fragile Star),,24.0,0.185,True,,76
Tyler Johnson,2015-16,0.5858137980103492,0.0689475312829017,0.5168662667274475,0.0147635331377387,0.39942267537117,Bulldozer (Fragile Star),,24.0,0.167,True,,77
Christian Braun,2022-23,0.5854172147810458,0.048997227102518,0.5364199876785278,0.0178671181201934,0.3967157006263733,Bulldozer (Fragile Star),,22.0,0.127,True,,78
Josh Okogie,2019-20,0.5843359343707561,0.0610401146113872,0.5232958197593689,0.0110797192901372,0.4045843780040741,Bulldozer (Fragile Star),,21.0,0.148,True,,79
Dwayne Bacon,2018-19,0.584067776799202,0.0376904159784317,0.5463773608207703,0.0126803833991289,0.4032518863677978,Bulldozer (Fragile Star),,23.0,0.167,True,,80
Sterling Brown,2018-19,0.58335293084383,0.0842751637101173,0.4990777671337127,0.0147202173247933,0.4019268155097961,Bulldozer (Fragile Star),,24.0,0.149,True,,81
Moses Moody,2024-25,0.5815684795379638,0.0319212079048156,0.5496472716331482,0.0148567715659737,0.4035747647285461,Bulldozer (Fragile Star),,23.0,0.17,True,,82
Walker Kessler,2024-25,0.5802484825253486,0.0324733927845954,0.5477750897407532,0.0116751510649919,0.4080763459205627,Bulldozer (Fragile Star),,23.0,0.133,True,,83
Lamar Stevens,2021-22,0.5802136659622192,0.0349391102790832,0.545274555683136,0.0133968833833932,0.406389445066452,Bulldozer (Fragile Star),,24.0,0.169,True,,84
Jonathan Kuminga,2021-22,0.5801001265645026,0.0382855609059333,0.5418145656585693,0.0118471542373299,0.4080526828765869,Bulldozer (Fragile Star),,19.0,0.227,True,,85
Austin Rivers,2016-17,0.5795222222805023,0.0808634757995605,0.4986587464809418,0.0111275138333439,0.4093503057956695,Bulldozer (Fragile Star),,24.0,0.198,True,,86
Kyle Anderson,2016-17,0.5784373134374617,0.074561521410942,0.5038757920265198,0.0137686589732766,0.4077940583229065,Bulldozer (Fragile Star),,23.0,0.118,True,,87
Denzel Valentine,2017-18,0.5783747732639313,0.0477558076381683,0.5306189656257629,0.0099563570693135,0.4116688370704651,Bulldozer (Fragile Star),,24.0,0.17,True,,88
Jaren Jackson Jr.,2022-23,0.5783417876809835,0.0150597151368856,0.5632820725440979,0.0061188368126749,0.4155393838882446,Bulldozer (Fragile Star),Victim (Fragile Role),23.0,0.243,True,False,89
Talen Horton-Tucker,2020-21,0.5779529437422752,0.0790565237402916,0.4988964200019836,0.0090784849599003,0.4129685461521148,Bulldozer (Fragile Star),,20.0,0.21,True,,90
Kevon Looney,2017-18,0.5777080245316027,0.0365995950996875,0.5411084294319153,0.0101209757849574,0.412170946598053,Bulldozer (Fragile Star),,22.0,0.121,True,,91
Trey Burke,2015-16,0.5776444673538208,0.0429188013076782,0.5347256660461426,0.0083903977647423,0.4139651358127594,Bulldozer (Fragile Star),,23.0,0.242,True,,92
Troy Brown Jr.,2023-24,0.5767557024955748,0.0835126042366027,0.4932430982589721,0.0141940051689744,0.4090502858161926,Bulldozer (Fragile Star),,24.0,0.139,True,,93
Jahlil Okafor,2019-20,0.5767100602388382,0.0340224653482437,0.5426875948905945,0.0139616196975111,0.409328281879425,Bulldozer (Fragile Star),,24.0,0.195,True,,94
Nikola Jović,2024-25,0.5753473415970802,0.0295131579041481,0.5458341836929321,0.0115799782797694,0.4130726754665375,Bulldozer (Fragile Star),,22.0,0.178,True,,95
Jaden McDaniels,2020-21,0.5752091519534588,0.0252239815890789,0.5499851703643799,0.0061982972547411,0.4185926020145416,Bulldozer (Fragile Star),,20.0,0.118,True,,96
Peyton Watson,2024-25,0.5745885893702507,0.0406147167086601,0.5339738726615906,0.0125855598598718,0.4128258228302002,Bulldozer (Fragile Star),,22.0,0.138,True,,97
Ausar Thompson,2024-25,0.5740122124552727,0.0693123266100883,0.5046998858451843,0.0120367631316185,0.4139509797096252,Bulldozer (Fragile Star),,22.0,0.185,True,,98
Domantas Sabonis,2018-19,0.5738676339387894,0.0375879555940628,0.5362796783447266,0.0086265811696648,0.4175058305263519,Bulldozer (Fragile Star),,23.0,0.226,True,,99
Devin Booker,2015-16,0.5720572806894778,0.044465098530054,0.5275921821594238,0.0078766299411654,0.420066088438034,Bulldozer (Fragile Star),,19.0,0.228,True,,100
Vince Williams Jr.,2023-24,0.5716164261102675,0.0302335768938064,0.5413828492164612,0.0080759245902299,0.4203076362609863,Bulldozer (Fragile Star),,23.0,0.155,True,,101
Naz Reid,2021-22,0.5715494528412818,0.0334158316254615,0.5381336212158203,0.0109632220119237,0.4174873232841491,Bulldozer (Fragile Star),,22.0,0.209,True,,102
Thomas Bryant,2018-19,0.5713511630892754,0.0318380519747734,0.539513111114502,0.0039510075002908,0.4246978163719177,Bulldozer (Fragile Star),,21.0,0.17,True,,103
Monte Morris,2018-19,0.5704126544296741,0.0340166874229908,0.5363959670066833,0.0106920627877116,0.418895274400711,Bulldozer (Fragile Star),,24.0,0.168,True,,104
Tyler Herro,2020-21,0.56978571228683,0.0261446814984083,0.5436410307884216,0.0087185157462954,0.4214957654476166,Bulldozer (Fragile Star),,21.0,0.225,True,,105
Jaren Jackson Jr.,2019-20,0.5694638900458813,0.0250383429229259,0.5444255471229553,0.0080301808193326,0.4225059151649475,Bulldozer (Fragile Star),,20.0,0.238,True,,106
Nikola Jović,2023-24,0.5692120790481567,0.0730984807014465,0.4961135983467102,0.0130973672494292,0.4176905453205108,Bulldozer (Fragile Star),,21.0,0.171,True,,107
Justin Jackson,2018-19,0.5691566094756126,0.1019000336527824,0.4672565758228302,0.0120399706065654,0.4188033938407898,Bulldozer (Fragile Star),,24.0,0.141,True,,108
Bol Bol,2022-23,0.5680051185190677,0.0360790826380252,0.5319260358810425,0.0079911239445209,0.4240037500858307,Bulldozer (Fragile Star),,23.0,0.177,True,,109
Jaxson Hayes,2021-22,0.567974328994751,0.0337588787078857,0.5342154502868652,0.0063830194994807,0.4256426692008972,Bulldozer (Fragile Star),,22.0,0.159,True,,110
Nickeil Alexander-Walker,2022-23,0.5674869790673255,0.0711213424801826,0.4963656365871429,0.0176034048199653,0.4149095714092254,Bulldozer (Fragile Star),,24.0,0.177,True,,111
Jarred Vanderbilt,2020-21,0.5655471272766589,0.0322353430092334,0.5333117842674255,0.0089141195639967,0.4255387485027313,Bulldozer (Fragile Star),,22.0,0.118,True,,112
Coby White,2022-23,0.5654968097805976,0.0316131189465522,0.5338836908340454,0.0068244496360421,0.4276787638664245,Bulldozer (Fragile Star),,23.0,0.17,True,,113
Yves Missi,2024-25,0.5654901340603828,0.0419526174664497,0.5235375165939331,0.0132354982197284,0.4212743043899536,Bulldozer (Fragile Star),,21.0,0.141,True,,114
Andrew Nembhard,2023-24,0.5652243793010711,0.0363612473011016,0.5288631319999695,0.0110073005780577,0.4237683117389679,Bulldozer (Fragile Star),Sniper (Resilient Role),24.0,0.161,True,False,115
Lauri Markkanen,2019-20,0.5641291178762913,0.0438531674444675,0.5202759504318237,0.0116889225319027,0.4241819679737091,Bulldozer (Fragile Star),,23.0,0.209,True,,116
Cole Anthony,2023-24,0.5639597233384848,0.0232936795800924,0.5406660437583923,0.0082548512145876,0.4277854263782501,Bulldozer (Fragile Star),,24.0,0.232,True,,117
David Nwaba,2016-17,0.5633199103176594,0.0342200882732868,0.5290998220443726,0.0094629656523466,0.4272171556949615,Bulldozer (Fragile Star),,24.0,0.118,True,,118
Luke Kennard,2019-20,0.5622861012816429,0.0661044344305992,0.4961816668510437,0.0132322898134589,0.4244816303253174,Bulldozer (Fragile Star),,24.0,0.193,True,,119
Karl-Anthony Towns,2019-20,0.5615190267562866,0.0417743325233459,0.5197446942329407,0.0108851408585906,0.4275957942008972,Bulldozer (Fragile Star),,24.0,0.278,True,,120
Anfernee Simons,2020-21,0.5608949065208435,0.0812202990055084,0.4796746075153351,0.0141389016062021,0.4249661862850189,Bulldozer (Fragile Star),,22.0,0.18,True,,121
Matisse Thybulle,2020-21,0.559060489758849,0.0286919828504323,0.5303685069084167,0.010579046793282,0.4303604662418365,Bulldozer (Fragile Star),,24.0,0.09,True,,122
Cole Anthony,2022-23,0.5585810169577599,0.0402591452002525,0.5183218717575073,0.0118890777230262,0.4295299053192138,Bulldozer (Fragile Star),,23.0,0.209,True,,123
Ausar Thompson,2023-24,0.5577298514544964,0.0441120974719524,0.513617753982544,0.0091051729395985,0.4331650137901306,Bulldozer (Fragile Star),,21.0,0.161,True,,124
Gary Harris,2016-17,0.5575060173869133,0.0233180448412895,0.5341879725456238,0.0047704437747597,0.4377235770225525,Bulldozer (Fragile Star),,22.0,0.183,True,,125
Isaac Okoro,2024-25,0.5568836778402327,0.0654156059026718,0.491468071937561,0.0129607999697327,0.4301555752754211,Bulldozer (Fragile Star),,24.0,0.124,True,,126
Josh Green,2023-24,0.5568363517522811,0.0630987435579299,0.4937376081943512,0.0066523756831884,0.436511218547821,Bulldozer (Fragile Star),,23.0,0.129,True,,127
Mikal Bridges,2019-20,0.5556262936443089,0.0194599833339452,0.5361663103103638,0.0052155163139104,0.4391582012176513,Bulldozer (Fragile Star),,23.0,0.125,True,,128
Shai Gilgeous-Alexander,2020-21,0.5529457479715347,0.0821820646524429,0.4707636833190918,0.010984624736011,0.4360695481300354,Bulldozer (Fragile Star),,22.0,0.283,True,,129
Jahlil Okafor,2018-19,0.5528328381478785,0.0364859662950038,0.5163468718528748,0.0180076193064451,0.429159551858902,Bulldozer (Fragile Star),,23.0,0.198,True,,130
Devin Booker,2017-18,0.549972340464592,0.1737632900476455,0.3762090504169464,0.0091666812077164,0.4408609569072723,Victim (Fragile Role),,21.0,0.301,False,,131
Jakob Poeltl,2019-20,0.5499527473002672,0.0311933178454637,0.5187594294548035,0.0114064719527959,0.4386407732963562,Bulldozer (Fragile Star),,24.0,0.125,True,,132
Mario Hezonja,2018-19,0.5498390048742293,0.1109558790922164,0.4388831257820129,0.0098643666133284,0.4402965903282165,Victim (Fragile Role),,24.0,0.208,False,,133
Eric Paschall,2019-20,0.5497029162943362,0.034630749374628,0.5150721669197083,0.0084539474919438,0.4418431520462036,Bulldozer (Fragile Star),,23.0,0.207,True,,134
Jaden McDaniels,2021-22,0.5493673011660575,0.0284472629427909,0.5209200382232666,0.0046992674469947,0.4459334015846252,Bulldozer (Fragile Star),,21.0,0.149,True,,135
Montrezl Harrell,2017-18,0.5484779402613639,0.0330316945910453,0.5154462456703186,0.0138388853520154,0.4376831352710724,Bulldozer (Fragile Star),,24.0,0.227,True,,136
Rodions Kurucs,2018-19,0.5469824597239493,0.032010369002819,0.5149720907211304,0.0107799675315618,0.4422375559806824,Bulldozer (Fragile Star),,21.0,0.175,True,,137
Mitchell Robinson,2021-22,0.5469757020473479,0.0300252139568328,0.5169504880905151,0.0053323712199926,0.4476919174194336,Bulldozer (Fragile Star),,24.0,0.11,True,,138
Mark Williams,2022-23,0.5452833250164986,0.0447892621159553,0.5004940629005432,0.0127799594774842,0.4419367015361786,Bulldozer (Fragile Star),,21.0,0.168,True,,139
Bub Carrington,2024-25,0.542771503329277,0.1467441767454147,0.3960273265838623,0.0167555306106805,0.4404729902744293,Victim (Fragile Role),,19.0,0.154,False,,140
Marcus Sasser,2024-25,0.5419578664004802,0.0540751926600933,0.4878826737403869,0.0160098727792501,0.4420322179794311,Bulldozer (Fragile Star),,24.0,0.187,True,,141
Cam Reddish,2022-23,0.5409766063094139,0.0342540368437767,0.5067225694656372,0.0155555261299014,0.4434678554534912,Bulldozer (Fragile Star),,23.0,0.166,True,,142
Goga Bitadze,2023-24,0.5406696200370789,0.0339055061340332,0.5067641139030457,0.0114315245300531,0.447898805141449,Bulldozer (Fragile Star),,24.0,0.129,True,,143
John Collins,2021-22,0.5391656644642352,0.0166364796459674,0.5225291848182678,0.0077195866033434,0.4531147480010986,Bulldozer (Fragile Star),,24.0,0.202,True,,144
Miles McBride,2023-24,0.5390678010880946,0.0570228956639766,0.482044905424118,0.012397963553667,0.4485342800617218,Bulldozer (Fragile Star),,23.0,0.164,True,,145
Cam Reddish,2021-22,0.5383169278502464,0.0532644614577293,0.4850524663925171,0.0207632146775722,0.4409198760986328,Bulldozer (Fragile Star),,22.0,0.213,True,,146
Deni Avdija,2024-25,0.5381344333291054,0.0350926890969276,0.5030417442321777,0.0134512381628155,0.4484143257141113,Bulldozer (Fragile Star),,24.0,0.228,True,,147
Miles Bridges,2020-21,0.5374068617820739,0.0184900760650634,0.5189167857170105,0.0051954118534922,0.4573977589607239,Bulldozer (Fragile Star),,23.0,0.17,True,,148
Ben Sheppard,2024-25,0.5369558110833167,0.0736567452549934,0.4632990658283233,0.013197393156588,0.4498467743396759,Bulldozer (Fragile Star),,23.0,0.108,True,,149
Isaiah Taylor,2017-18,0.535533383488655,0.1105279773473739,0.4250054061412811,0.018060365691781,0.4464062750339508,Victim (Fragile Role),,23.0,0.195,False,,150
Bilal Coulibaly,2024-25,0.535439595580101,0.0753146260976791,0.4601249694824219,0.0206862743943929,0.4438740909099579,Bulldozer (Fragile Star),,20.0,0.175,True,,151
John Collins,2019-20,0.5352335777133703,0.0263121929019689,0.5089213848114014,0.0095153339207172,0.4552510380744934,Bulldozer (Fragile Star),,22.0,0.224,True,,152
Jabari Parker,2017-18,0.5341680869460105,0.0545125231146812,0.4796555638313293,0.0228698104619979,0.4429620504379272,Bulldozer (Fragile Star),,23.0,0.228,True,,153
Josh Giddey,2024-25,0.5339385718107222,0.0737372785806655,0.4602012932300567,0.0171539764851331,0.4489074349403381,Bulldozer (Fragile Star),,22.0,0.214,True,,154
Onyeka Okongwu,2022-23,0.5333528388291597,0.0282053221017122,0.5051475167274475,0.0056815920397639,0.4609656035900116,Bulldozer (Fragile Star),,22.0,0.15,True,,155
Jalen Suggs,2023-24,0.5325351096689701,0.029917512089014,0.502617597579956,0.0056601427495479,0.4618047177791595,Bulldozer (Fragile Star),Sniper (Resilient Role),23.0,0.191,True,False,156
OG Anunoby,2019-20,0.5323801189661026,0.0302508026361465,0.502129316329956,0.0054324562661349,0.4621874094009399,Bulldozer (Fragile Star),Victim (Fragile Role),22.0,0.142,True,False,157
Moritz Wagner,2019-20,0.5322550125420092,0.035127867013216,0.4971271455287933,0.0197920892387628,0.4479528963565826,Bulldozer (Fragile Star),,23.0,0.179,True,,158
De'Andre Hunter,2020-21,0.5320332273840904,0.058201752603054,0.4738314747810364,0.0121037028729915,0.4558630883693695,Bulldozer (Fragile Star),,23.0,0.194,True,,159
