player_name,season,cii,tii,cii_archetype,tii_archetype,archetype_2d,career_leverage_mean,career_positive_seasons,career_negative_seasons,career_pattern,has_creation_tools,reasoning,cii_components,tii_components,confidence
Aaron Brooks,2015-16,41.6,54.78,Fragile Star,Moderate Scaling,Role Player,0.002,1,0,Mixed,True,"Low CII 41.6, low TII 54.8","{'self_created': np.float64(35.64), 'pressure_appetite': np.float64(46.7), 'difficulty_embrace': np.float64(29.6), 'defensive_survival': np.float64(68.17), 'force_multiplication': np.float64(30.83)}","{'scaling_efficiency': np.float64(47.66666666666667), 'pressure_appetite': np.float64(66.93333333333334), 'creation_tools': np.float64(65.139972899729), 'opportunity_response': np.float64(44.8), 'age_trajectory': np.float64(40.01)}",Medium
Aaron Gordon,2015-16,19.34,36.12,Role Player,Limited Scaling,Role Player,-0.048,0,1,Hides,False,"Low CII 19.3, low TII 36.1","{'self_created': np.float64(17.98), 'pressure_appetite': np.float64(13.5), 'difficulty_embrace': np.float64(13.99), 'defensive_survival': np.float64(35.9), 'force_multiplication': np.float64(23.88)}","{'scaling_efficiency': np.float64(17.809314261090737), 'pressure_appetite': np.float64(20.8), 'creation_tools': np.float64(39.2806152884014), 'opportunity_response': np.float64(51.48571428571428), 'age_trajectory': np.int64(100)}",Medium
Al Horford,2015-16,23.83,45.65,Role Player,Limited Scaling,Role Player,-0.013,0,1,Mixed,True,"Low CII 23.8, low TII 45.6","{'self_created': np.float64(1.36), 'pressure_appetite': np.float64(35.97), 'difficulty_embrace': np.float64(25.3), 'defensive_survival': np.float64(46.44), 'force_multiplication': np.float64(24.08)}","{'scaling_efficiency': np.float64(20.471048195728653), 'pressure_appetite': np.float64(60.508250825082506), 'creation_tools': np.float64(41.85776784995573), 'opportunity_response': np.float64(74.5142857142857), 'age_trajectory': np.float64(48.34)}",Medium
Al Jefferson,2015-16,23.77,29.48,Role Player,Low Scaling,Role Player,-0.0569999999999999,0,1,Hides,True,"Low CII 23.8, low TII 29.5","{'self_created': np.float64(13.1), 'pressure_appetite': np.float64(24.58), 'difficulty_embrace': np.float64(32.8), 'defensive_survival': np.float64(24.64), 'force_multiplication': np.float64(34.36)}","{'scaling_efficiency': np.float64(16.411274096385544), 'pressure_appetite': np.float64(17.200000000000042), 'creation_tools': np.float64(43.036585365853654), 'opportunity_response': np.float64(50.971428571428575), 'age_trajectory': np.float64(40.01)}",Medium
Al-Farouq Aminu,2015-16,16.35,41.18,Role Player,Limited Scaling,Role Player,-0.023,0,1,Hides,False,"Low CII 16.4, low TII 41.2","{'self_created': np.float64(8.71), 'pressure_appetite': np.float64(23.85), 'difficulty_embrace': np.float64(14.36), 'defensive_survival': np.float64(22.12), 'force_multiplication': np.float64(15.88)}","{'scaling_efficiency': np.float64(15.583751858497823), 'pressure_appetite': np.float64(43.83935742971887), 'creation_tools': np.float64(43.64407385640122), 'opportunity_response': np.float64(55.42857142857143), 'age_trajectory': np.float64(85.0)}",Medium
Alec Burks,2015-16,50.1,64.5,Fragile Star,Moderate Scaling,Strong Creator,0.03,1,0,Steps Up,True,"CII 50.1, TII 64.5","{'self_created': np.float64(42.71), 'pressure_appetite': np.float64(61.65), 'difficulty_embrace': np.float64(37.66), 'defensive_survival': np.float64(69.97), 'force_multiplication': np.float64(38.47)}","{'scaling_efficiency': np.float64(38.6059286024959), 'pressure_appetite': np.float64(78.4390243902439), 'creation_tools': np.float64(81.76868927225857), 'opportunity_response': np.float64(53.028571428571425), 'age_trajectory': np.float64(90.0)}",Medium
Alex Len,2015-16,15.12,27.52,Role Player,Low Scaling,Role Player,-0.09,0,1,Hides,True,"Low CII 15.1, low TII 27.5","{'self_created': np.float64(5.89), 'pressure_appetite': np.float64(12.0), 'difficulty_embrace': np.float64(19.5), 'defensive_survival': np.float64(28.87), 'force_multiplication': np.float64(21.18)}","{'scaling_efficiency': np.float64(7.6165932511618495), 'pressure_appetite': np.float64(4.0000000000000036), 'creation_tools': np.float64(35.45776784995573), 'opportunity_response': np.float64(50.971428571428575), 'age_trajectory': np.float64(95.0)}",Medium
Allen Crabbe,2015-16,19.0,44.26,Role Player,Limited Scaling,Role Player,-0.083,0,1,Hides,True,"Low CII 19.0, low TII 44.3","{'self_created': np.float64(8.42), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(38.86), 'defensive_survival': np.float64(40.26), 'force_multiplication': np.float64(1.66)}","{'scaling_efficiency': np.float64(32.71963565387116), 'pressure_appetite': np.float64(6.800000000000002), 'creation_tools': np.float64(66.74608835710998), 'opportunity_response': np.float64(69.28571428571429), 'age_trajectory': np.float64(90.0)}",Medium
Alonzo Gee,2015-16,15.45,37.35,Role Player,Limited Scaling,Role Player,-0.0209999999999999,0,1,Hides,False,"Low CII 15.4, low TII 37.4","{'self_created': np.float64(7.48), 'pressure_appetite': np.float64(11.15), 'difficulty_embrace': np.float64(5.79), 'defensive_survival': np.float64(49.4), 'force_multiplication': np.float64(18.54)}","{'scaling_efficiency': np.float64(18.172595744680848), 'pressure_appetite': np.float64(53.60000000000004), 'creation_tools': np.float64(21.988023764853033), 'opportunity_response': np.float64(56.2), 'age_trajectory': np.float64(56.67)}",Medium
Amir Johnson,2015-16,17.26,39.06,Role Player,Limited Scaling,Role Player,-0.015,0,1,Mixed,False,"Low CII 17.3, low TII 39.1","{'self_created': np.float64(13.96), 'pressure_appetite': np.float64(21.88), 'difficulty_embrace': np.float64(2.79), 'defensive_survival': np.float64(40.52), 'force_multiplication': np.float64(9.61)}","{'scaling_efficiency': np.float64(17.97615577593624), 'pressure_appetite': np.float64(55.01470588235294), 'creation_tools': np.float64(14.223840267814442), 'opportunity_response': np.float64(75.99714285714286), 'age_trajectory': np.float64(56.67)}",Medium
Andre Drummond,2015-16,29.78,41.1,Role Player,Limited Scaling,Role Player,-0.003,0,1,Mixed,False,"Low CII 29.8, low TII 41.1","{'self_created': np.float64(12.0), 'pressure_appetite': np.float64(46.91), 'difficulty_embrace': np.float64(4.4), 'defensive_survival': np.float64(49.55), 'force_multiplication': np.float64(61.43)}","{'scaling_efficiency': np.float64(7.7835357947491834), 'pressure_appetite': np.float64(64.77405857740585), 'creation_tools': np.float64(18.462390720141514), 'opportunity_response': np.float64(59.2), 'age_trajectory': np.int64(100)}",Medium
Andre Iguodala,2015-16,25.74,49.65,Role Player,Limited Scaling,Role Player,0.0039999999999999,1,0,Mixed,True,"Low CII 25.7, low TII 49.6","{'self_created': np.float64(11.69), 'pressure_appetite': np.float64(30.55), 'difficulty_embrace': np.float64(18.83), 'defensive_survival': np.float64(61.48), 'force_multiplication': np.float64(16.07)}","{'scaling_efficiency': np.float64(27.731495204062426), 'pressure_appetite': np.float64(68.85128205128203), 'creation_tools': np.float64(58.2225800847752), 'opportunity_response': np.float64(59.8), 'age_trajectory': np.float64(35.0)}",Medium
Andre Roberson,2015-16,10.0,28.95,Role Player,Low Scaling,Role Player,-0.033,0,1,Hides,False,"Low CII 10.0, low TII 28.9","{'self_created': np.float64(2.6), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(0.4), 'defensive_survival': np.float64(41.48), 'force_multiplication': np.float64(4.17)}","{'scaling_efficiency': np.float64(10.158926517571878), 'pressure_appetite': np.float64(26.799999999999997), 'creation_tools': np.float64(8.974372569812655), 'opportunity_response': np.float64(56.028571428571425), 'age_trajectory': np.float64(90.0)}",Medium
Andrew Bogut,2015-16,14.86,41.18,Role Player,Limited Scaling,Role Player,-0.007,0,1,Mixed,False,"Low CII 14.9, low TII 41.2","{'self_created': np.float64(5.35), 'pressure_appetite': np.float64(22.68), 'difficulty_embrace': np.float64(2.4), 'defensive_survival': np.float64(44.13), 'force_multiplication': np.float64(4.83)}","{'scaling_efficiency': np.float64(20.641458261750586), 'pressure_appetite': np.float64(62.57101449275362), 'creation_tools': np.float64(15.592329445033581), 'opportunity_response': np.float64(81.51714285714286), 'age_trajectory': np.float64(40.01)}",Medium
Andrew Nicholson,2015-16,27.16,42.65,Role Player,Limited Scaling,Role Player,0.005,1,0,Mixed,False,"Low CII 27.2, low TII 42.6","{'self_created': np.float64(23.29), 'pressure_appetite': np.float64(44.8), 'difficulty_embrace': np.float64(11.29), 'defensive_survival': np.float64(29.42), 'force_multiplication': np.float64(22.98)}","{'scaling_efficiency': np.float64(22.04424568274879), 'pressure_appetite': np.float64(56.46341463414634), 'creation_tools': np.float64(25.725133848899468), 'opportunity_response': np.float64(59.6), 'age_trajectory': np.float64(78.33)}",Medium
Andrew Wiggins,2015-16,52.7,64.11,Fragile Star,Moderate Scaling,Strong Creator,0.0389999999999999,1,0,Steps Up,True,"CII 52.7, TII 64.1","{'self_created': np.float64(37.34), 'pressure_appetite': np.float64(68.1), 'difficulty_embrace': np.float64(42.01), 'defensive_survival': np.float64(60.82), 'force_multiplication': np.float64(69.5)}","{'scaling_efficiency': np.float64(41.09881971859501), 'pressure_appetite': np.float64(72.72134831460673), 'creation_tools': np.float64(72.26500411071527), 'opportunity_response': np.float64(61.0), 'age_trajectory': np.int64(100)}",Medium
Anthony Davis,2015-16,36.63,53.59,Role Player,Moderate Scaling,Role Player,-0.0329999999999999,0,1,Hides,True,"Low CII 36.6, low TII 53.6","{'self_created': np.float64(15.65), 'pressure_appetite': np.float64(44.34), 'difficulty_embrace': np.float64(39.89), 'defensive_survival': np.float64(53.89), 'force_multiplication': np.float64(47.88)}","{'scaling_efficiency': np.float64(44.159349022641415), 'pressure_appetite': np.float64(26.80000000000004), 'creation_tools': np.float64(67.43909447715167), 'opportunity_response': np.float64(71.0), 'age_trajectory': np.float64(95.0)}",Medium
Arron Afflalo,2015-16,44.31,60.34,Fragile Star,Moderate Scaling,Developing Prospect,0.061,1,0,Steps Up,True,"Low CII 44.3, moderate TII 60.3","{'self_created': np.float64(27.13), 'pressure_appetite': np.float64(63.17), 'difficulty_embrace': np.float64(47.03), 'defensive_survival': np.float64(53.0), 'force_multiplication': np.float64(30.18)}","{'scaling_efficiency': np.float64(35.5651212300414), 'pressure_appetite': np.float64(75.95393258426967), 'creation_tools': np.float64(84.5), 'opportunity_response': np.float64(59.62857142857143), 'age_trajectory': np.float64(48.34)}",Medium
Austin Rivers,2015-16,24.54,44.08,Role Player,Limited Scaling,Role Player,-0.076,0,1,Hides,True,"Low CII 24.5, low TII 44.1","{'self_created': np.float64(29.59), 'pressure_appetite': np.float64(12.0), 'difficulty_embrace': np.float64(25.37), 'defensive_survival': np.float64(34.54), 'force_multiplication': np.float64(24.1)}","{'scaling_efficiency': np.float64(40.509437976716185), 'pressure_appetite': np.float64(9.600000000000005), 'creation_tools': np.float64(62.881101885486935), 'opportunity_response': np.float64(49.68571428571428), 'age_trajectory': np.float64(95.0)}",Medium
Ben McLemore,2015-16,15.77,35.96,Role Player,Limited Scaling,Role Player,-0.0339999999999999,0,1,Hides,True,"Low CII 15.8, low TII 36.0","{'self_created': np.float64(5.68), 'pressure_appetite': np.float64(19.47), 'difficulty_embrace': np.float64(16.16), 'defensive_survival': np.float64(28.84), 'force_multiplication': np.float64(16.4)}","{'scaling_efficiency': np.float64(14.054047079998112), 'pressure_appetite': np.float64(26.40000000000004), 'creation_tools': np.float64(41.34185101153337), 'opportunity_response': np.float64(49.171428571428564), 'age_trajectory': np.float64(95.0)}",Medium
Beno Udrih,2015-16,23.82,38.94,Role Player,Limited Scaling,Role Player,-0.103,0,1,Hides,True,"Low CII 23.8, low TII 38.9","{'self_created': np.float64(25.53), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(42.17), 'defensive_survival': np.float64(25.8), 'force_multiplication': np.float64(13.53)}","{'scaling_efficiency': np.float64(47.06666666666666), 'pressure_appetite': np.float64(0.0), 'creation_tools': np.float64(75.50697385716371), 'opportunity_response': np.float64(44.8), 'age_trajectory': np.float64(30.0)}",Medium
Bismack Biyombo,2015-16,11.89,31.93,Role Player,Low Scaling,Role Player,-0.057,0,1,Hides,False,"Low CII 11.9, low TII 31.9","{'self_created': np.float64(6.38), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(7.4), 'defensive_survival': np.float64(33.08), 'force_multiplication': np.float64(10.38)}","{'scaling_efficiency': np.float64(12.696464760517204), 'pressure_appetite': np.float64(17.200000000000003), 'creation_tools': np.float64(20.793724147767794), 'opportunity_response': np.float64(67.74285714285713), 'age_trajectory': np.float64(95.0)}",Medium
Blake Griffin,2015-16,43.04,61.65,Fragile Star,Moderate Scaling,Developing Prospect,-0.007,0,1,Mixed,True,"Low CII 43.0, moderate TII 61.6","{'self_created': np.float64(23.38), 'pressure_appetite': np.float64(53.88), 'difficulty_embrace': np.float64(46.37), 'defensive_survival': np.float64(55.77), 'force_multiplication': np.float64(49.15)}","{'scaling_efficiency': np.float64(40.11169425105267), 'pressure_appetite': np.float64(63.23068050749711), 'creation_tools': np.float64(80.99375474723605), 'opportunity_response': np.float64(69.62857142857143), 'age_trajectory': np.float64(71.66)}",Medium
Bojan Bogdanovic,2015-16,18.16,35.45,Role Player,Limited Scaling,Role Player,-0.062,0,1,Hides,False,"Low CII 18.2, low TII 35.5","{'self_created': np.float64(12.89), 'pressure_appetite': np.float64(14.67), 'difficulty_embrace': np.float64(18.41), 'defensive_survival': np.float64(35.53), 'force_multiplication': np.float64(16.09)}","{'scaling_efficiency': np.float64(19.762279251848636), 'pressure_appetite': np.float64(15.2), 'creation_tools': np.float64(47.817993153615745), 'opportunity_response': np.float64(59.971428571428575), 'age_trajectory': np.float64(71.66)}",Medium
Bradley Beal,2015-16,46.04,62.78,Fragile Star,Moderate Scaling,Strong Creator,-0.004,0,1,Mixed,True,"CII 46.0, TII 62.8","{'self_created': np.float64(40.07), 'pressure_appetite': np.float64(47.52), 'difficulty_embrace': np.float64(44.67), 'defensive_survival': np.float64(63.78), 'force_multiplication': np.float64(36.41)}","{'scaling_efficiency': np.float64(41.65852693239211), 'pressure_appetite': np.float64(64.37278911564626), 'creation_tools': np.float64(80.2), 'opportunity_response': np.float64(57.65714285714286), 'age_trajectory': np.float64(95.0)}",Medium
Brandon Bass,2015-16,19.8,46.71,Role Player,Limited Scaling,Role Player,-0.006,0,1,Mixed,True,"Low CII 19.8, low TII 46.7","{'self_created': np.float64(5.2), 'pressure_appetite': np.float64(27.35), 'difficulty_embrace': np.float64(11.8), 'defensive_survival': np.float64(47.92), 'force_multiplication': np.float64(18.51)}","{'scaling_efficiency': np.float64(30.683625), 'pressure_appetite': np.float64(63.205882352941174), 'creation_tools': np.float64(27.65485413677666), 'opportunity_response': np.float64(81.14), 'age_trajectory': np.float64(40.01)}",Medium
Brandon Jennings,2015-16,33.85,56.67,Role Player,Moderate Scaling,Developing Prospect,-0.007,0,1,Mixed,True,"Low CII 33.9, moderate TII 56.7","{'self_created': np.float64(32.25), 'pressure_appetite': np.float64(36.98), 'difficulty_embrace': np.float64(36.44), 'defensive_survival': np.float64(35.06), 'force_multiplication': np.float64(23.8)}","{'scaling_efficiency': np.float64(46.21949295343137), 'pressure_appetite': np.float64(51.01041666666667), 'creation_tools': np.float64(76.2055894308943), 'opportunity_response': np.float64(46.51428571428572), 'age_trajectory': np.float64(78.33)}",Medium
Brandon Knight,2015-16,57.95,65.55,Luxury Amplifier,High Scaling,Strong Creator,0.018,1,0,Steps Up,True,"CII 58.0, TII 65.5","{'self_created': np.float64(58.6), 'pressure_appetite': np.float64(58.52), 'difficulty_embrace': np.float64(69.07), 'defensive_survival': np.float64(50.35), 'force_multiplication': np.float64(43.78)}","{'scaling_efficiency': np.float64(47.05081665765279), 'pressure_appetite': np.float64(61.786046511627916), 'creation_tools': np.float64(89.2), 'opportunity_response': np.float64(61.0), 'age_trajectory': np.float64(90.0)}",Medium
Brook Lopez,2015-16,34.07,43.4,Role Player,Limited Scaling,Role Player,-0.034,0,1,Hides,True,"Low CII 34.1, low TII 43.4","{'self_created': np.float64(22.56), 'pressure_appetite': np.float64(40.5), 'difficulty_embrace': np.float64(26.8), 'defensive_survival': np.float64(39.35), 'force_multiplication': np.float64(59.11)}","{'scaling_efficiency': np.float64(32.074499922532674), 'pressure_appetite': np.float64(26.4), 'creation_tools': np.float64(51.001482544237206), 'opportunity_response': np.float64(69.88571428571429), 'age_trajectory': np.float64(64.99000000000001)}",Medium
CJ McCollum,2015-16,59.32,67.81,Luxury Amplifier,High Scaling,Strong Creator,-0.005,0,1,Mixed,True,"CII 59.3, TII 67.8","{'self_created': np.float64(62.11), 'pressure_appetite': np.float64(50.71), 'difficulty_embrace': np.float64(70.79), 'defensive_survival': np.float64(66.18), 'force_multiplication': np.float64(39.28)}","{'scaling_efficiency': np.float64(51.2500179467458), 'pressure_appetite': np.float64(59.99498746867168), 'creation_tools': np.float64(96.6), 'opportunity_response': np.float64(60.74285714285715), 'age_trajectory': np.float64(90.0)}",Medium
CJ Miles,2015-16,17.42,32.53,Role Player,Low Scaling,Role Player,-0.0829999999999999,0,1,Hides,False,"Low CII 17.4, low TII 32.5","{'self_created': np.float64(13.63), 'pressure_appetite': np.float64(16.33), 'difficulty_embrace': np.float64(21.66), 'defensive_survival': np.float64(24.65), 'force_multiplication': np.float64(12.23)}","{'scaling_efficiency': np.float64(25.386936618555353), 'pressure_appetite': np.float64(6.800000000000046), 'creation_tools': np.float64(49.74127763675827), 'opportunity_response': np.float64(50.62857142857143), 'age_trajectory': np.float64(56.67)}",Medium
Carmelo Anthony,2015-16,67.16,62.8,Luxury Amplifier,Moderate Scaling,Strong Creator,0.063,1,0,Steps Up,True,CII 67.2: Good creation (limited career data),"{'self_created': np.float64(53.84), 'pressure_appetite': np.float64(80.32), 'difficulty_embrace': np.float64(68.86), 'defensive_survival': np.float64(67.5), 'force_multiplication': np.float64(70.35)}","{'scaling_efficiency': np.float64(43.64632891183615), 'pressure_appetite': np.float64(81.62989690721649), 'creation_tools': np.float64(83.25), 'opportunity_response': np.float64(61.0), 'age_trajectory': np.float64(35.0)}",Medium
Chandler Parsons,2015-16,24.98,49.29,Role Player,Limited Scaling,Role Player,-0.061,0,1,Hides,False,"Low CII 25.0, low TII 49.3","{'self_created': np.float64(27.29), 'pressure_appetite': np.float64(17.17), 'difficulty_embrace': np.float64(20.47), 'defensive_survival': np.float64(43.11), 'force_multiplication': np.float64(19.38)}","{'scaling_efficiency': np.float64(49.87677583755799), 'pressure_appetite': np.float64(15.600000000000001), 'creation_tools': np.float64(54.5837637494022), 'opportunity_response': np.float64(82.31428571428572), 'age_trajectory': np.float64(71.66)}",Medium
Chris Bosh,2015-16,33.92,53.85,Role Player,Moderate Scaling,Role Player,0.002,1,0,Mixed,True,"Low CII 33.9, low TII 53.9","{'self_created': np.float64(17.33), 'pressure_appetite': np.float64(50.32), 'difficulty_embrace': np.float64(35.99), 'defensive_survival': np.float64(34.3), 'force_multiplication': np.float64(37.93)}","{'scaling_efficiency': np.float64(39.47292030893311), 'pressure_appetite': np.float64(54.88582995951417), 'creation_tools': np.float64(63.790716237121885), 'opportunity_response': np.float64(80.21428571428572), 'age_trajectory': np.float64(35.0)}",Medium
Chris Johnson,2015-16,9.78,25.69,Role Player,Low Scaling,Role Player,-0.076,0,1,Hides,True,"Low CII 9.8, low TII 25.7","{'self_created': np.float64(7.01), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(13.67), 'defensive_survival': np.float64(15.47), 'force_multiplication': np.float64(1.2)}","{'scaling_efficiency': np.float64(9.153511845904363), 'pressure_appetite': np.float64(9.600000000000005), 'creation_tools': np.float64(32.44303047228946), 'opportunity_response': np.float64(41.457142857142856), 'age_trajectory': np.float64(78.33)}",Medium
Chris Paul,2015-16,74.04,78.24,Strong Creator,High Scaling,Franchise Engine,0.0199999999999999,1,0,Steps Up,True,CII 74.0 >= 74: Already elite creator,"{'self_created': np.float64(85.1), 'pressure_appetite': np.float64(60.36), 'difficulty_embrace': np.float64(87.17), 'defensive_survival': np.float64(74.54), 'force_multiplication': np.float64(48.1)}","{'scaling_efficiency': np.float64(84.91906965705468), 'pressure_appetite': np.float64(74.52830188679242), 'creation_tools': np.float64(93.25), 'opportunity_response': np.float64(76.52857142857144), 'age_trajectory': np.float64(40.01)}",Medium
Cody Zeller,2015-16,11.74,33.13,Role Player,Low Scaling,Role Player,-0.065,0,1,Hides,False,"Low CII 11.7, low TII 33.1","{'self_created': np.float64(1.87), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(6.8), 'defensive_survival': np.float64(37.67), 'force_multiplication': np.float64(16.71)}","{'scaling_efficiency': np.float64(16.07027435866554), 'pressure_appetite': np.float64(14.0), 'creation_tools': np.float64(18.495293110825845), 'opportunity_response': np.float64(77.41142857142857), 'age_trajectory': np.float64(95.0)}",Medium
Cory Joseph,2015-16,28.94,51.33,Role Player,Moderate Scaling,Role Player,-0.066,0,1,Hides,True,"Low CII 28.9, low TII 51.3","{'self_created': np.float64(35.68), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(33.67), 'defensive_survival': np.float64(40.14), 'force_multiplication': np.float64(29.8)}","{'scaling_efficiency': np.float64(51.17333333333334), 'pressure_appetite': np.float64(13.599999999999998), 'creation_tools': np.float64(78.19929473993534), 'opportunity_response': np.float64(52.942857142857136), 'age_trajectory': np.float64(90.0)}",Medium
Courtney Lee,2015-16,20.27,45.8,Role Player,Limited Scaling,Role Player,-0.0349999999999999,0,1,Hides,True,"Low CII 20.3, low TII 45.8","{'self_created': np.float64(14.7), 'pressure_appetite': np.float64(12.45), 'difficulty_embrace': np.float64(35.69), 'defensive_survival': np.float64(32.04), 'force_multiplication': np.float64(8.02)}","{'scaling_efficiency': np.float64(37.523712098814116), 'pressure_appetite': np.float64(26.000000000000043), 'creation_tools': np.float64(69.2827430671567), 'opportunity_response': np.float64(62.37142857142857), 'age_trajectory': np.float64(48.34)}",Medium
D'Angelo Russell,2015-16,46.06,62.8,Fragile Star,Moderate Scaling,Strong Creator,-0.0129999999999999,0,1,Mixed,True,"CII 46.1, TII 62.8","{'self_created': np.float64(40.56), 'pressure_appetite': np.float64(42.56), 'difficulty_embrace': np.float64(48.76), 'defensive_survival': np.float64(67.58), 'force_multiplication': np.float64(33.65)}","{'scaling_efficiency': np.float64(38.12857952819682), 'pressure_appetite': np.float64(60.683473389355775), 'creation_tools': np.float64(89.55), 'opportunity_response': np.float64(55.17142857142857), 'age_trajectory': np.int64(100)}",Medium
D.J. Augustin,2015-16,33.94,59.1,Role Player,Moderate Scaling,Developing Prospect,-0.0399999999999999,0,1,Hides,False,"Low CII 33.9, moderate TII 59.1","{'self_created': np.float64(47.9), 'pressure_appetite': np.float64(18.33), 'difficulty_embrace': np.float64(24.3), 'defensive_survival': np.float64(54.88), 'force_multiplication': np.float64(19.0)}","{'scaling_efficiency': np.float64(77.79999999999998), 'pressure_appetite': np.float64(24.00000000000004), 'creation_tools': np.float64(68.8396115627823), 'opportunity_response': np.float64(63.285714285714285), 'age_trajectory': np.float64(64.99000000000001)}",Medium
Damian Lillard,2015-16,75.15,80.33,Strong Creator,Elite Scaling,Franchise Engine,0.0579999999999999,1,0,Steps Up,True,CII 75.2 >= 74: Already elite creator,"{'self_created': np.float64(76.99), 'pressure_appetite': np.float64(80.11), 'difficulty_embrace': np.float64(72.13), 'defensive_survival': np.float64(76.02), 'force_multiplication': np.float64(61.95)}","{'scaling_efficiency': np.float64(73.84921770954583), 'pressure_appetite': np.float64(80.6157894736842), 'creation_tools': np.float64(88.71666666666667), 'opportunity_response': np.float64(78.5), 'age_trajectory': np.float64(85.0)}",Medium
Danilo Gallinari,2015-16,37.14,59.37,Role Player,Moderate Scaling,Developing Prospect,-0.015,0,1,Mixed,True,"Low CII 37.1, moderate TII 59.4","{'self_created': np.float64(33.71), 'pressure_appetite': np.float64(39.52), 'difficulty_embrace': np.float64(33.24), 'defensive_survival': np.float64(38.32), 'force_multiplication': np.float64(47.5)}","{'scaling_efficiency': np.float64(47.48840177549481), 'pressure_appetite': np.float64(47.80530973451327), 'creation_tools': np.float64(68.9147672494424), 'opportunity_response': np.float64(81.5), 'age_trajectory': np.float64(71.66)}",Medium
Danny Green,2015-16,15.75,36.98,Role Player,Limited Scaling,Role Player,-0.0159999999999999,0,1,Mixed,False,"Low CII 15.8, low TII 37.0","{'self_created': np.float64(4.03), 'pressure_appetite': np.float64(22.79), 'difficulty_embrace': np.float64(15.63), 'defensive_survival': np.float64(35.04), 'force_multiplication': np.float64(4.66)}","{'scaling_efficiency': np.float64(6.540775588048314), 'pressure_appetite': np.float64(50.65268065268069), 'creation_tools': np.float64(43.38618170447439), 'opportunity_response': np.float64(53.371428571428574), 'age_trajectory': np.float64(56.67)}",Medium
Dante Cunningham,2015-16,16.3,39.33,Role Player,Limited Scaling,Role Player,0.0079999999999999,1,0,Mixed,True,"Low CII 16.3, low TII 39.3","{'self_created': np.float64(0.65), 'pressure_appetite': np.float64(32.36), 'difficulty_embrace': np.float64(16.0), 'defensive_survival': np.float64(28.53), 'force_multiplication': np.float64(5.4)}","{'scaling_efficiency': np.float64(11.53616161616162), 'pressure_appetite': np.float64(59.96363636363634), 'creation_tools': np.float64(37.014042867701406), 'opportunity_response': np.float64(52.08571428571428), 'age_trajectory': np.float64(56.67)}",Medium
Darrell Arthur,2015-16,16.24,35.31,Role Player,Limited Scaling,Role Player,-0.0289999999999999,0,1,Hides,True,"Low CII 16.2, low TII 35.3","{'self_created': np.float64(1.41), 'pressure_appetite': np.float64(20.45), 'difficulty_embrace': np.float64(32.8), 'defensive_survival': np.float64(21.74), 'force_multiplication': np.float64(8.85)}","{'scaling_efficiency': np.float64(8.147733251571365), 'pressure_appetite': np.float64(41.169696969697), 'creation_tools': np.float64(43.157551120965756), 'opportunity_response': np.float64(49.599999999999994), 'age_trajectory': np.float64(64.99000000000001)}",Medium
Darren Collison,2015-16,48.18,74.55,Fragile Star,High Scaling,Latent Engine,0.008,1,0,Mixed,True,"Medium CII 48.2, high TII 74.5, has tools","{'self_created': np.float64(52.21), 'pressure_appetite': np.float64(43.86), 'difficulty_embrace': np.float64(43.76), 'defensive_survival': np.float64(60.69), 'force_multiplication': np.float64(37.01)}","{'scaling_efficiency': np.float64(72.25285964603246), 'pressure_appetite': np.float64(66.1263157894737), 'creation_tools': np.float64(87.15), 'opportunity_response': np.float64(82.78571428571429), 'age_trajectory': np.float64(64.99000000000001)}",Medium
David West,2015-16,12.54,25.73,Role Player,Low Scaling,Role Player,-0.132,0,1,Hides,True,"Low CII 12.5, low TII 25.7","{'self_created': np.float64(2.06), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(31.6), 'defensive_survival': np.float64(14.31), 'force_multiplication': np.float64(9.52)}","{'scaling_efficiency': np.float64(22.07799460916441), 'pressure_appetite': np.float64(0.0), 'creation_tools': np.float64(38.703252032520325), 'opportunity_response': np.float64(62.42857142857143), 'age_trajectory': np.int64(20)}",Medium
DeAndre Jordan,2015-16,18.88,45.68,Role Player,Limited Scaling,Role Player,0.004,1,0,Mixed,False,"Low CII 18.9, low TII 45.7","{'self_created': np.float64(2.83), 'pressure_appetite': np.float64(36.38), 'difficulty_embrace': np.float64(0.2), 'defensive_survival': np.float64(46.43), 'force_multiplication': np.float64(19.34)}","{'scaling_efficiency': np.float64(18.245839035516457), 'pressure_appetite': np.float64(68.34838709677419), 'creation_tools': np.float64(10.766666666666666), 'opportunity_response': np.float64(92.0), 'age_trajectory': np.float64(71.66)}",Medium
