PLAYER_ID,PLAYER_NAME,SEASON,PROJECTED_PLAYOFF_PERFORMANCE
202389,Timofey Mozgov,2015-16,22.922980068458553
202390,Gary Neal,2015-16,25.991637076894687
202391,Jeremy Lin,2015-16,22.88075727950693
202397,Ish Smith,2015-16,20.534882493551205
202407,Elijah Millsap,2015-16,20.242770456793462
202498,Lance Thomas,2015-16,22.122825675163377
202681,Kyrie Irving,2015-16,21.501265613792313
202682,Derrick Williams,2015-16,22.384302861771975
202683,Enes Freedom,2015-16,39.875783925563894
202684,Tristan Thompson,2015-16,34.69422799456247
202685,Jonas Valančiūnas,2015-16,41.0296471960821
202687,Bismack Biyombo,2015-16,40.97676127043999
202688,Brandon Knight,2015-16,20.361227701881656
202689,Kemba Walker,2015-16,25.268539368103767
202690,Jimmer Fredette,2015-16,30.454928092991118
202691,Klay Thompson,2015-16,20.598270072312676
202692,Alec Burks,2015-16,24.243537315708057
202693,Markieff Morris,2015-16,20.457289786486083
202694,Marcus Morris Sr.,2015-16,20.506462500300486
202695,Kawhi Leonard,2015-16,26.606878771661655
202696,Nikola Vučević,2015-16,20.151666038602485
202697,Iman Shumpert,2015-16,20.06089752485755
202699,Tobias Harris,2015-16,21.473928526779527
202700,Donatas Motiejunas,2015-16,21.82690450299436
202702,Kenneth Faried,2015-16,46.42070448641793
202703,Nikola Mirotic,2015-16,22.434769722653407
202704,Reggie Jackson,2015-16,22.879029740561563
202706,Jordan Hamilton,2015-16,24.08316846201296
202708,Norris Cole,2015-16,21.760376058663347
202709,Cory Joseph,2015-16,22.17477301132122
202710,Jimmy Butler III,2015-16,33.977048423889975
202711,Bojan Bogdanovic,2015-16,20.479846993063436
202712,Justin Harper,2015-16,28.94849629335226
202713,Kyle Singler,2015-16,20.218014443298262
202714,Shelvin Mack,2015-16,20.117471076367888
202718,Chandler Parsons,2015-16,22.592636251051402
202720,Jon Leuer,2015-16,22.284058266144495
202726,Andrew Goudelock,2015-16,20.831410292932027
202730,Lavoy Allen,2015-16,20.188236887930863
202734,E'Twaun Moore,2015-16,20.01380082250111
202738,Isaiah Thomas,2015-16,28.334408778430625
202962,Greg Smith,2015-16,20.14603315300789
203076,Anthony Davis,2015-16,31.381235166531894
203077,Michael Kidd-Gilchrist,2015-16,25.55747285223278
203078,Bradley Beal,2015-16,20.87404487908447
203079,Dion Waiters,2015-16,20.605233621333415
203080,Thomas Robinson,2015-16,21.46605281370447
203081,Damian Lillard,2015-16,19.39664023324793
203082,Terrence Ross,2015-16,20.0
203083,Andre Drummond,2015-16,59.70466207056073
203084,Harrison Barnes,2015-16,20.337170225464494
203085,Austin Rivers,2015-16,20.83500842076033
203086,Meyers Leonard,2015-16,20.0
203087,Jeremy Lamb,2015-16,23.57450241605792
203088,Kendall Marshall,2015-16,21.277192292078194
203089,John Henson,2015-16,27.22968151591145
203090,Maurice Harkless,2015-16,21.87660074161695
203092,Tyler Zeller,2015-16,20.827558660198413
203093,Terrence Jones,2015-16,28.386117341184363
203094,Andrew Nicholson,2015-16,22.731000114675897
203095,Evan Fournier,2015-16,23.321843215302867
203096,Jared Sullinger,2015-16,20.27590509225732
203098,John Jenkins,2015-16,21.233146110628148
203099,Jared Cunningham,2015-16,21.32560702426192
203100,Tony Wroten,2015-16,1.424630841677282
203101,Miles Plumlee,2015-16,26.439649098270422
203105,Festus Ezeli,2015-16,26.98548598181892
203109,Jae Crowder,2015-16,20.926019737822482
203110,Draymond Green,2015-16,36.214476985197386
203111,Orlando Johnson,2015-16,20.44973223563154
203112,Quincy Acy,2015-16,23.589099211380884
203114,Khris Middleton,2015-16,21.41596548594634
203115,Will Barton,2015-16,22.813085919864143
203118,Mike Scott,2015-16,24.374954227132513
203123,Kostas Papanikolaou,2015-16,21.284601922674078
203124,Kyle O'Quinn,2015-16,21.248710853344054
203135,Robert Sacre,2015-16,20.555709021864715
203138,Hollis Thompson,2015-16,20.02191158614265
203141,Mirza Teletovic,2015-16,20.496890270430406
203142,Chris Copeland,2015-16,20.0
203143,Pablo Prigioni,2015-16,20.0
203145,Kent Bazemore,2015-16,20.952160984498104
203148,Brian Roberts,2015-16,20.043129053087945
203156,Henry Sims,2015-16,21.779849576751104
203186,Willie Reed,2015-16,24.102863155065695
203187,Chris Johnson,2015-16,20.559633317593274
203200,Justin Holiday,2015-16,22.124603779202832
203210,JaMychal Green,2015-16,21.860084311880044
