PLAYER_ID,PLAYER_NAME,SEASON,AGE,RS_USG_PCT,PREDICTED_ARCHETYPE,PREDICTED_STAR_LEVEL,KING_PROB,BULLDOZER_PROB,SNIPER_PROB,VICTIM_PROB,ACTUAL_BECAME_STAR,ACTUAL_MAX_FUTURE_USAGE,ACTUAL_FUTURE_STAR_SEASONS,ACTUAL_FUTURE_PLAYOFF_ARCHETYPE,HAS_FUTURE_DATA,PREDICTION_CATEGORY,CREATION_VOLUME_RATIO,CREATION_TAX,LEVERAGE_USG_DELTA,LEVERAGE_TS_DELTA,RS_PRESSURE_APPETITE,EFG_ISO_WEIGHTED
203939,Dwight Powell,2015-16,24.0,0.175,Victim (Fragile Role),0.0,0.0,0.0,0.026542414,0.9734576,False,0.16699999999999998,,,True,True Negative,0.0080213903743315,-0.52,,,,0.0
204002,Edy Tavares,2015-16,24.0,0.16699999999999998,Victim (Fragile Role),0.0,0.0,0.0,0.055622548,0.9443774,False,0.133,,,True,True Negative,0.0,-0.579,,,0.7383720930232558,0.0
203901,Elfrid Payton,2015-16,22.0,0.198,King (Resilient Star),0.7207078337669373,0.7127473950386047,0.007960425689816475,0.005494894,0.27379727,False,0.21100000000000002,,,True,False Positive,0.6781914893617021,-0.0584529411764705,0.061,-0.059,0.6520438683948157,0.4505470588235294
1626144,Emmanuel Mudiay,2015-16,20.0,0.25,Bulldozer (Fragile Star),0.4,0.0,0.4,0.003674375,0.59632564,False,0.248,,,True,True Negative,0.7010506208213946,-0.1142806539509537,0.013,0.0379999999999999,0.5093914350112696,0.3697193460490462
203961,Eric Moreland,2015-16,24.0,0.096,Victim (Fragile Role),0.0,0.0,0.0,0.027485244,0.97251475,False,0.11699999999999999,,,True,True Negative,0.0,-0.4,,,0.6627906976744186,0.0
203475,Erick Green,2015-16,25.0,0.138,Victim (Fragile Role),0.3,0.0,0.0,0.023201251,0.9767988,False,,,,False,True Negative,0.540983606557377,0.2,,,0.3819444444444444,0.5
1626163,Frank Kaminsky,2015-16,23.0,0.166,Victim (Fragile Role),0.0,0.0,0.0,0.0054055513,0.99459445,False,0.21600000000000003,,,True,True Negative,0.1441241685144124,-0.1904769230769231,-0.0289999999999999,-0.3,0.517774343122102,0.3575230769230769
203922,Glenn Robinson III,2015-16,22.0,0.157,Victim (Fragile Role),0.0,0.0,0.0,0.03677078,0.96322924,False,0.146,,,True,True Negative,0.2692307692307693,-0.214,,,,0.3569999999999999
202962,Greg Smith,2015-16,25.0,0.10400000000000001,Victim (Fragile Role),0.3,0.0,0.0,0.025753526,0.9742465,False,,,,False,True Negative,0.0431654676258992,0.4579999999999999,,,0.9378531073446328,1.0
203084,Harrison Barnes,2015-16,24.0,0.156,Victim (Fragile Role),0.46987900137901306,0.46399104595184326,0.0058879428543150425,0.005412428,0.5247086,True,0.252,2016-17,,True,False Negative,0.1963015647226173,-0.1367391304347825,-0.0409999999999999,0.118,0.4108446298227319,0.4292608695652173
203138,Hollis Thompson,2015-16,25.0,0.157,Victim (Fragile Role),0.0,0.0,0.0,0.0058971792,0.99410284,False,0.131,,,True,True Negative,0.1197183098591549,-0.2416470588235295,-0.064,0.3149999999999999,0.3748584371460928,0.3173529411764705
203546,Ian Clark,2015-16,25.0,0.193,Victim (Fragile Role),0.3,0.0,0.0,0.0045957384,0.99540424,False,0.192,,,True,True Negative,0.4029126213592233,-0.1159759036144578,,,0.4281045751633988,0.4640240963855421
203477,Isaiah Canaan,2015-16,25.0,0.191,Victim (Fragile Role),0.0,0.0,0.0,0.023263784,0.9767362,False,0.193,,,True,True Negative,0.4217506631299734,-0.1764654088050315,-0.0219999999999999,-0.202,0.384204909284952,0.3755345911949685
203960,JaKarr Sampson,2015-16,23.0,0.165,Victim (Fragile Role),0.0,0.0,0.0,0.0069871093,0.9930129,False,0.23399999999999999,,,True,True Negative,0.2911877394636015,-0.0173157894736842,-0.011,0.014,0.6428571428571429,0.4266842105263158
203953,Jabari Parker,2015-16,21.0,0.20600000000000002,Victim (Fragile Role),0.37209728360176086,0.3656509220600128,0.006446359679102898,0.007843132,0.62005955,True,0.257,2016-17,,True,False Negative,0.2887139107611549,-0.1479545454545454,-0.0779999999999999,0.0549999999999999,0.6192893401015228,0.4190454545454545
1626143,Jahlil Okafor,2015-16,20.0,0.272,Victim (Fragile Role),0.3,0.0,0.0,0.0070686275,0.99293137,False,0.244,,,True,True Negative,0.4054982817869416,-0.0935536723163842,-0.085,-0.095,0.7725729803122878,0.4464463276836157
