PLAYER_ID,PLAYER_NAME,SEASON,ACTUAL_EFG,EXPECTED_EFG,RS_CONTEXT_ADJUSTMENT
2760,Anderson Varejao,2015-16,0.42761111111111116,0.427425,0.00018611111111116463
2772,Trevor Ariza,2015-16,0.5233377358490567,0.523204,0.00013373584905673752
101106,Andrew Bogut,2015-16,0.6294661654135338,0.629381,8.516541353387197e-05
101107,Marvin Williams,2015-16,0.5542744034707159,0.5542982982982984,-2.38948275824713e-05
101108,Chris Paul,2015-16,0.5170073089700997,0.516942942942943,6.436602715675921e-05
101109,Raymond Felton,2015-16,0.4501770222743258,0.45017299999999993,4.022274325887754e-06
101111,Charlie Villanueva,2015-16,0.45392220113852,0.4539100000000001,1.2201138519907229e-05
101112,Channing Frye,2015-16,0.5695489021956088,0.5696386386386387,-8.973644302989747e-05
101114,Deron Williams,2015-16,0.4769136630343671,0.476819,9.46630343671151e-05
101123,Gerald Green,2015-16,0.4624988235294117,0.4624182547642929,8.056876511880473e-05
101126,Nate Robinson,2015-16,0.0,0.0,0.0
101127,Jarrett Jack,2015-16,0.43431814119749784,0.4342582582582583,5.9882939239530586e-05
101133,Ian Mahinmi,2015-16,0.5894643423137875,0.58946,4.342313787542018e-06
101135,David Lee,2015-16,0.5365008183306057,0.5364854854854855,1.5332845120230587e-05
101138,Brandon Bass,2015-16,0.5490083333333332,0.549098,-8.966666666676559e-05
101139,CJ Miles,2015-16,0.51903134479272,0.5190670670670672,-3.572227434722741e-05
101141,Ersan Ilyasova,2015-16,0.49635011185682326,0.496369,-1.8888143176742922e-05
101145,Monta Ellis,2015-16,0.46975952380952374,0.46973899999999996,2.052380952377586e-05
101150,Lou Williams,2015-16,0.4877785299806577,0.4877177177177177,6.0812262939968775e-05
101161,Amir Johnson,2015-16,0.5968363970588236,0.596893,-5.6602941176375765e-05
101162,Marcin Gortat,2015-16,0.5665667976424361,0.5665345345345344,3.2263107901719934e-05
101179,Ronnie Price,2015-16,0.49693223819301846,0.49701600000000007,-8.376180698160818e-05
101181,Jose Calderon,2015-16,0.5517310126582278,0.551691,4.001265822772826e-05
101187,Alan Anderson,2015-16,0.45760352422907496,0.45749,0.00011352422907495718
101236,Chuck Hayes,2015-16,0.5,0.5,0.0
200745,Andrea Bargnani,2015-16,0.4607891268533773,0.46084584584584587,-5.6718992468562934e-05
200746,LaMarcus Aldridge,2015-16,0.5130857547838413,0.513114,-2.824521615862885e-05
200751,Randy Foye,2015-16,0.42843288590604023,0.42842,1.2885906040205342e-05
200752,Rudy Gay,2015-16,0.4981693268563498,0.4982022022022022,-3.287534585239005e-05
200755,JJ Redick,2015-16,0.5933412969283277,0.593298,4.3296928327718476e-05
200757,Thabo Sefolosha,2015-16,0.563274193548387,0.563249,2.5193548387036913e-05
200765,Rajon Rondo,2015-16,0.4942463369963371,0.494244,2.336996337060082e-06
200768,Kyle Lowry,2015-16,0.5195135483870967,0.519464,4.95483870966984e-05
200770,Jordan Farmar,2015-16,0.5001642685851319,0.5001500000000001,1.4268585131760325e-05
200779,Steve Novak,2015-16,0.6388888888888888,0.6392500000000001,-0.0003611111111112564
200782,P.J. Tucker,2015-16,0.4698587570621469,0.469777,8.175706214691436e-05
200794,Paul Millsap,2015-16,0.5045281155015198,0.504556,-2.788449848023511e-05
200797,Ryan Hollins,2015-16,0.6199295774647888,0.620217,-0.0002874225352111903
200811,Lou Amundson,2015-16,0.35790163934426233,0.3585865865865866,-0.0006849472423242631
200826,J.J. Barea,2015-16,0.5155987460815047,0.515564,3.474608150466629e-05
201142,Kevin Durant,2015-16,0.5725451225873761,0.5725734265734267,-2.830398605058182e-05
201143,Al Horford,2015-16,0.5467787333854575,0.54677,8.733385457482257e-06
201144,Mike Conley,2015-16,0.47842880128720844,0.4784504504504505,-2.1649163242043468e-05
201145,Jeff Green,2015-16,0.4703035887487877,0.4702360000000001,6.75887487875948e-05
201147,Corey Brewer,2015-16,0.43933729569093605,0.4393253253253253,1.1970365610736167e-05
201148,Brandan Wright,2015-16,0.6733502304147466,0.6729879999999999,0.00036223041474670037
201149,Joakim Noah,2015-16,0.3859340659340659,0.385996,-6.193406593413275e-05
201150,Spencer Hawes,2015-16,0.46736126629422714,0.467507,-0.00014573370577286582
201152,Thaddeus Young,2015-16,0.5178445792266869,0.517834,1.0579226686902032e-05
201155,Rodney Stuckey,2015-16,0.43572382198952875,0.43574299999999994,-1.9178010471188056e-05
201156,Nick Young,2015-16,0.44247169811320747,0.442313,0.00015869811320745608
201158,Marco Belinelli,2015-16,0.45920192307692315,0.459131,7.092307692313504e-05
201160,Jason Smith,2015-16,0.4876251920122888,0.4876120000000001,1.31920122887208e-05
201162,Jared Dudley,2015-16,0.5809750415973377,0.5811601601601601,-0.00018511856282243944
201166,Aaron Brooks,2015-16,0.47138529411764707,0.47133033033033034,5.4963787316730794e-05
201167,Arron Afflalo,2015-16,0.49983037300177624,0.4997702297702297,6.0143231546516684e-05
201168,Tiago Splitter,2015-16,0.5226473317865428,0.5227539999999999,-0.00010666821345717281
201171,Carl Landry,2015-16,0.5679452449567723,0.567908,3.724495677237538e-05
201177,Josh McRoberts,2015-16,0.4121051136363637,0.41213,-2.4886363636289488e-05
201188,Marc Gasol,2015-16,0.4655345588235294,0.46549049049049057,4.406833303882696e-05
201196,Ramon Sessions,2015-16,0.5031300138312587,0.503198,-6.798616874137409e-05
201202,Joel Anthony,2015-16,0.5975849056603774,0.6001,-0.0025150943396226033
201228,C.J. Watson,2015-16,0.39427469879518073,0.394494,-0.00021930120481927773
201229,Anthony Tolliver,2015-16,0.5329370932754881,0.532982982982983,-4.5889707494861653e-05
201563,Michael Beasley,2015-16,0.5292048780487806,0.5291458541458541,5.9023902926447214e-05
201564,O.J. Mayo,2015-16,0.4515721583652618,0.4515185185185186,5.3639846743225306e-05
201565,Derrick Rose,2015-16,0.4474370277078086,0.4473483483483483,8.867935946027528e-05
201566,Russell Westbrook,2015-16,0.4889861495844875,0.488986,1.495844875187835e-07
201567,Kevin Love,2015-16,0.4998485804416404,0.499898,-4.94195583596313e-05
201568,Danilo Gallinari,2015-16,0.47237954545454547,0.47226199999999996,0.00011754545454550902
201569,Eric Gordon,2015-16,0.5209413680781759,0.521023,-8.163192182408796e-05
201571,D.J. Augustin,2015-16,0.520175221238938,0.5200849999999999,9.022123893809297e-05
201572,Brook Lopez,2015-16,0.5119703470031546,0.5119920000000001,-2.165299684553368e-05
201573,Jerryd Bayless,2015-16,0.5404040524433851,0.540321,8.305244338502327e-05
201574,Jason Thompson,2015-16,0.5044304347826086,0.5044850000000001,-5.45652173914446e-05
201575,Brandon Rush,2015-16,0.5517513812154696,0.551957042957043,-0.0002056617415733264
201577,Robin Lopez,2015-16,0.5395576208178439,0.539552,5.620817843832171e-06
201578,Marreese Speights,2015-16,0.45853627760252363,0.458518,1.827760252365307e-05
201579,Roy Hibbert,2015-16,0.4429940828402366,0.443084,-8.991715976336412e-05
201580,JaVale McGee,2015-16,0.5748324873096448,0.5748381618381617,-5.674528516963484e-06
201581,JJ Hickson,2015-16,0.5166997742663658,0.5165855855855856,0.00011418868078016953
201582,Alexis Ajinca,2015-16,0.4776165413533834,0.47762937062937066,-1.2829275987280564e-05
201583,Ryan Anderson,2015-16,0.4983591749644381,0.4983946053946054,-3.5430430167293636e-05
201584,Courtney Lee,2015-16,0.5178242574257425,0.5177499999999999,7.425742574251881e-05
201585,Kosta Koufos,2015-16,0.5345289982425308,0.534525,3.998242530722784e-06
201586,Serge Ibaka,2015-16,0.5132100538599641,0.5132012012012013,8.852658762825705e-06
201587,Nicolas Batum,2015-16,0.5056794871794872,0.5056630000000001,1.6487179487101322e-05
201588,George Hill,2015-16,0.5279118236472946,0.5277442557442559,0.00016756790303873448
201589,Darrell Arthur,2015-16,0.49797707736389685,0.4979820000000001,-4.922636103243949e-06
201593,Nikola Pekovic,2015-16,0.3797026378896882,0.38023999999999997,-0.0005373621103117454
201596,Mario Chalmers,2015-16,0.46150549450549455,0.46149449449449453,1.1000011000017462e-05
201599,DeAndre Jordan,2015-16,0.7024021244309561,0.702691,-0.00028887556904388934
201600,Omer Asik,2015-16,0.5335331010452962,0.5335684315684317,-3.5330523135534975e-05
201601,Luc Mbah a Moute,2015-16,0.485572463768116,0.485696,-0.00012353623188399165
201603,Sonny Weems,2015-16,0.449805447470817,0.450037,-0.00023155252918299896
201609,Goran Dragic,2015-16,0.5128848684210526,0.5128900000000001,-5.131578947437099e-06
201619,Sasha Kaun,2015-16,0.5295882352941176,0.5297182817182818,-0.00013004642416425405
201627,Anthony Morrow,2015-16,0.5272020408163266,0.5272612612612614,-5.922044493478218e-05
201933,Blake Griffin,2015-16,0.5040806732443414,0.5040250000000001,5.5673244341303274e-05
201935,James Harden,2015-16,0.5120953346855984,0.512076,1.9334685598448864e-05
201936,Tyreke Evans,2015-16,0.48549999999999993,0.48547,2.999999999991898e-05
201937,Ricky Rubio,2015-16,0.42688326848249025,0.4268628628628629,2.0405619627350546e-05
201939,Stephen Curry,2015-16,0.6297034107760753,0.6297342657342657,-3.0854958190440485e-05
201941,Jordan Hill,2015-16,0.5061797603195739,0.506178,1.7603195738846722e-06
201942,DeMar DeRozan,2015-16,0.4663078231292516,0.46632199999999996,-1.4176870748339176e-05
201943,Brandon Jennings,2015-16,0.45209320695102695,0.452124,-3.0793048973076775e-05
201945,Gerald Henderson,2015-16,0.4830163710777627,0.48297599999999996,4.0371077762724195e-05
201946,Tyler Hansbrough,2015-16,0.46603105590062116,0.4652867132867133,0.0007443426139078779
201949,James Johnson,2015-16,0.5216080760095012,0.521383,0.00022507600950116835
201950,Jrue Holiday,2015-16,0.48520500347463513,0.48516099999999995,4.4003474635179174e-05
201951,Ty Lawson,2015-16,0.4437350746268656,0.4437142857142856,2.078891258000537e-05
201952,Jeff Teague,2015-16,0.4950248,0.4948978978978979,0.00012690210210208885
201954,Darren Collison,2015-16,0.543718898385565,0.5437919999999999,-7.310161443496721e-05
201956,Omri Casspi,2015-16,0.5707461197339246,0.570848,-0.00010188026607538259
201959,Taj Gibson,2015-16,0.5259094890510949,0.52592,-1.051094890514026e-05
201960,DeMarre Carroll,2015-16,0.4736734104046242,0.4737942057942059,-0.0001207953895817071
201961,Wayne Ellington,2015-16,0.47389295392953923,0.4739540459540459,-6.109202450665929e-05
201962,Toney Douglas,2015-16,0.5020575342465753,0.502014,4.353424657532745e-05
201965,Jeff Ayres,2015-16,0.5225851851851852,0.5214244244244244,0.0011607607607607706
201967,Dante Cunningham,2015-16,0.5184873786407768,0.5185295295295297,-4.2150888752923166e-05
201971,DeJuan Blair,2015-16,0.41189743589743594,0.4118911088911088,6.327006327133677e-06
201973,Jonas Jerebko,2015-16,0.4860299727520437,0.48593,9.997275204370881e-05
201975,Jodie Meeks,2015-16,0.45017867867867867,0.45005,0.000128678678678662
201976,Patrick Beverley,2015-16,0.5386702508960572,0.5387700000000001,-9.974910394283665e-05
201977,Marcus Thornton,2015-16,0.4826017997750282,0.482656,-5.4200224971767685e-05
201978,Chase Budinger,2015-16,0.48541046831955925,0.48539699999999997,1.3468319559284403e-05
201980,Danny Green,2015-16,0.4792084507042253,0.47924700000000003,-3.854929577473687e-05
201988,Patty Mills,2015-16,0.5254365079365079,0.525524,-8.74920634921228e-05
202066,Garrett Temple,2015-16,0.48607120253164565,0.486067,4.202531645625118e-06
202083,Wesley Matthews,2015-16,0.4983223744292237,0.49817400000000006,0.00014837442922366328
202087,Alonzo Gee,2015-16,0.5508825214899714,0.5508118118118118,7.070967815958618e-05
202322,John Wall,2015-16,0.466666095890411,0.46662800000000004,3.8095890410982935e-05
202323,Evan Turner,2015-16,0.47004817987152037,0.47005,-1.8201284796570683e-06
202324,Derrick Favors,2015-16,0.5154148204736438,0.515415,-1.7952635611440115e-07
202325,Wesley Johnson,2015-16,0.504,0.5040109999999999,-1.0999999999872223e-05
202326,DeMarcus Cousins,2015-16,0.47993236009732365,0.47993399999999997,-1.639902676320304e-06
202328,Greg Monroe,2015-16,0.5217287993282955,0.5217412587412588,-1.245941296323938e-05
202329,Al-Farouq Aminu,2015-16,0.5046475972540045,0.504673,-2.54027459954953e-05
202330,Gordon Hayward,2015-16,0.49289953426480376,0.492975,-7.546573519623401e-05
202331,Paul George,2015-16,0.49016946308724835,0.49023000000000005,-6.053691275170747e-05
202332,Cole Aldrich,2015-16,0.5950294117647059,0.5954355644355644,-0.00040615267085852835
202334,Ed Davis,2015-16,0.6087652811735942,0.608229,0.0005362811735941664
202335,Patrick Patterson,2015-16,0.5176918138041734,0.5176233766233765,6.843718079685424e-05
202337,Luke Babbitt,2015-16,0.4983831168831169,0.4984914914914915,-0.00010837460837465063
202338,Kevin Seraphin,2015-16,0.4096004672897197,0.4096393606393607,-3.8893349640967134e-05
202339,Eric Bledsoe,2015-16,0.5018872795969773,0.5018930000000001,-5.720403022824172e-06
202340,Avery Bradley,2015-16,0.5182150858849888,0.5181998001998003,1.5285685188493048e-05
202341,James Anderson,2015-16,0.44016,0.440138,2.2000000000022002e-05
202343,Elliot Williams,2015-16,0.25020000000000003,0.25020000000000003,0.0
202344,Trevor Booker,2015-16,0.5050733197556008,0.505126,-5.268024439919472e-05
202349,Greivis Vasquez,2015-16,0.39155574043261226,0.391656,-0.00010025956738773933
202353,Tibor Pleiss,2015-16,0.44049519230769235,0.44032,0.00017519230769236227
202355,Hassan Whiteside,2015-16,0.6056102783725911,0.605634,-2.3721627408934687e-05
202357,Nemanja Bjelica,2015-16,0.5702455242966753,0.5700799200799203,0.00016560421675504422
202362,Lance Stephenson,2015-16,0.5125225618631732,0.5125620000000002,-3.943813682694142e-05
202379,Jeremy Evans,2015-16,0.582944099378882,0.5834170000000001,-0.0004729006211180442
202388,Donald Sloan,2015-16,0.4942543554006969,0.49445100000000003,-0.00019664459930313072
202389,Timofey Mozgov,2015-16,0.5685656779661017,0.5685234765234767,4.220144262501169e-05
202390,Gary Neal,2015-16,0.5278659286592866,0.527844,2.192865928662968e-05
202391,Jeremy Lin,2015-16,0.4643982869379014,0.464372,2.628693790140968e-05
202397,Ish Smith,2015-16,0.4398907496012759,0.43989200000000006,-1.2503987241729853e-06
202407,Elijah Millsap,2015-16,0.29494871794871796,0.29512499999999997,-0.00017628205128200625
202498,Lance Thomas,2015-16,0.49987944358578057,0.4998718718718719,7.571713908693933e-06
202681,Kyrie Irving,2015-16,0.4958101265822785,0.495831,-2.0873417721500864e-05
202682,Derrick Williams,2015-16,0.48832956152758134,0.48835564435564444,-2.6082828063100916e-05
202683,Enes Freedom,2015-16,0.5827799315849487,0.58276,1.9931584948729153e-05
202684,Tristan Thompson,2015-16,0.5881812865497076,0.5881939999999999,-1.2713450292300976e-05
202685,Jonas Valančiūnas,2015-16,0.5657919010123734,0.5658091908091907,-1.7289796817254732e-05
202687,Bismack Biyombo,2015-16,0.5383988603988603,0.538457,-5.8139601139650665e-05
202688,Brandon Knight,2015-16,0.4815287623474724,0.481498,3.0762347472401697e-05
202689,Kemba Walker,2015-16,0.49526415094339626,0.4952027972027972,6.135374059906828e-05
202690,Jimmer Fredette,2015-16,0.5018072289156625,0.49979999999999997,0.0020072289156625733
202691,Klay Thompson,2015-16,0.569467397576457,0.569484,-1.6602423542955158e-05
202692,Alec Burks,2015-16,0.4580724233983287,0.458118,-4.55766016713155e-05
202693,Markieff Morris,2015-16,0.4575374331550802,0.45755555555555555,-1.812240047532887e-05
202694,Marcus Morris Sr.,2015-16,0.4910913705583756,0.491143,-5.1629441624401196e-05
202695,Kawhi Leonard,2015-16,0.5652208994708995,0.5650860860860861,0.00013481338481335925
202696,Nikola Vučević,2015-16,0.5136901936289818,0.51369,1.936289818482706e-07
202697,Iman Shumpert,2015-16,0.4420268336314848,0.44216700000000003,-0.00014016636851521547
202699,Tobias Harris,2015-16,0.5124212328767123,0.512488,-6.6767123287792e-05
202700,Donatas Motiejunas,2015-16,0.47812612612612604,0.47814614614614614,-2.0020020020106166e-05
202702,Kenneth Faried,2015-16,0.5584271948608137,0.558457,-2.9805139186267482e-05
202703,Nikola Mirotic,2015-16,0.5186301518438179,0.518668,-3.784815618212978e-05
202704,Reggie Jackson,2015-16,0.48187746031746026,0.48182600000000003,5.1460317460227945e-05
202706,Jordan Hamilton,2015-16,0.4788815165876778,0.47882217782217784,5.933876549996109e-05
202708,Norris Cole,2015-16,0.4392304832713756,0.43920920920920925,2.12740621663432e-05
202709,Cory Joseph,2015-16,0.45851856946354885,0.458498,2.0569463548836264e-05
202710,Jimmy Butler III,2015-16,0.48467055016181226,0.4846710000000001,-4.4983818781041407e-07
202711,Bojan Bogdanovic,2015-16,0.5188061116965227,0.518739,6.711169652273696e-05
202712,Justin Harper,2015-16,0.6000000000000001,0.6000000000000001,0.0
202713,Kyle Singler,2015-16,0.45693538461538463,0.45693106893106883,4.315684315803203e-06
202714,Shelvin Mack,2015-16,0.4855432873274781,0.4855355355355356,7.751791942511854e-06
202718,Chandler Parsons,2015-16,0.5711396438612933,0.57116,-2.0356138706656424e-05
202720,Jon Leuer,2015-16,0.5255323741007193,0.5255274725274725,4.901573246840485e-06
202726,Andrew Goudelock,2015-16,0.47547410358565734,0.4749,0.0005741035856573484
202730,Lavoy Allen,2015-16,0.5163696581196582,0.51623,0.00013965811965821473
202734,E'Twaun Moore,2015-16,0.5409286798179059,0.541048,-0.00011932018209404038
202738,Isaiah Thomas,2015-16,0.48643483412322286,0.48640040040040045,3.4433722822413415e-05
202962,Greg Smith,2015-16,0.5624915254237287,0.5628601398601399,-0.0003686144364112298
203076,Anthony Davis,2015-16,0.5083236714975845,0.508382,-5.8328502415494476e-05
203077,Michael Kidd-Gilchrist,2015-16,0.5655217889908257,0.565431,9.078899082570757e-05
203078,Bradley Beal,2015-16,0.5150716253443526,0.5150319999999999,3.9625344352645087e-05
203079,Dion Waiters,2015-16,0.4602950276243094,0.46031,-1.4972375690591733e-05
203080,Thomas Robinson,2015-16,0.44661951219512197,0.446736,-0.00011648780487805155
203081,Damian Lillard,2015-16,0.4970020366598778,0.49708099999999994,-7.896334012214012e-05
203082,Terrence Ross,2015-16,0.5399628339140534,0.5396909999999999,0.00027183391405349866
203083,Andre Drummond,2015-16,0.5215767761650115,0.5215310000000001,4.5776165011446324e-05
203084,Harrison Barnes,2015-16,0.5307393117831073,0.53081,-7.068821689271143e-05
203085,Austin Rivers,2015-16,0.49913281249999997,0.4991261261261262,6.686373873743268e-06
203086,Meyers Leonard,2015-16,0.5472580645161291,0.5473399999999999,-8.193548387080973e-05
203087,Jeremy Lamb,2015-16,0.5057037516170764,0.5057240000000001,-2.0248382923693242e-05
203088,Kendall Marshall,2015-16,0.43230534351145045,0.43225625625625624,4.908725519420232e-05
203089,John Henson,2015-16,0.5635332031250001,0.5635124875124876,2.0715612512489656e-05
203090,Maurice Harkless,2015-16,0.5219373814041746,0.5218849999999999,5.238140417462844e-05
203092,Tyler Zeller,2015-16,0.47548870636550317,0.475422,6.670636550315523e-05
203093,Terrence Jones,2015-16,0.4865013623978202,0.48648448448448445,1.6877913335766603e-05
203094,Andrew Nicholson,2015-16,0.5405785714285714,0.5405739999999999,4.571428571464864e-06
203095,Evan Fournier,2015-16,0.5423423959218353,0.54237,-2.7604078164711332e-05
203096,Jared Sullinger,2015-16,0.45444299999999993,0.45444300000000004,-1.1102230246251565e-16
203098,John Jenkins,2015-16,0.4935951742627346,0.49356856856856857,2.6605694166015326e-05
203099,Jared Cunningham,2015-16,0.39953138075313804,0.39991908091908085,-0.0003877001659428059
203100,Tony Wroten,2015-16,0.3614059040590406,0.361493,-8.709594095940298e-05
203101,Miles Plumlee,2015-16,0.6005497382198953,0.600606,-5.626178010464944e-05
203105,Festus Ezeli,2015-16,0.548179435483871,0.548211,-3.156451612895683e-05
203109,Jae Crowder,2015-16,0.5169685534591195,0.5169709709709709,-2.417511851371401e-06
203110,Draymond Green,2015-16,0.5507814045499506,0.550781,4.0454995064997945e-07
203111,Orlando Johnson,2015-16,0.2942139917695473,0.29408199999999995,0.00013199176954736824
203112,Quincy Acy,2015-16,0.6073314917127072,0.607166,0.00016549171270718865
203114,Khris Middleton,2015-16,0.5066424619640388,0.5065794205794206,6.304138461821207e-05
203115,Will Barton,2015-16,0.4890467445742905,0.489127,-8.025542570949673e-05
203118,Mike Scott,2015-16,0.5507425149700599,0.5508109999999999,-6.848502994005745e-05
203123,Kostas Papanikolaou,2015-16,0.43951764705882357,0.4395145145145145,3.132544309059071e-06
203124,Kyle O'Quinn,2015-16,0.48548798076923083,0.485394,9.39807692308392e-05
203135,Robert Sacre,2015-16,0.41317333333333334,0.41316183816183816,1.1495171495179424e-05
203138,Hollis Thompson,2015-16,0.5067712344280861,0.506627,0.00014423442808608744
203141,Mirza Teletovic,2015-16,0.5429022403258658,0.5429980000000001,-9.57596741343325e-05
203142,Chris Copeland,2015-16,0.43225821596244135,0.43130199999999996,0.0009562159624413868
203143,Pablo Prigioni,2015-16,0.46942338709677417,0.46923699999999996,0.00018638709677420984
203145,Kent Bazemore,2015-16,0.516448810754912,0.5164825174825175,-3.370672760549809e-05
203148,Brian Roberts,2015-16,0.493969040247678,0.4939929929929931,-2.395274531508118e-05
203156,Henry Sims,2015-16,0.42897267759562846,0.4289350649350649,3.761266056356849e-05
203186,Willie Reed,2015-16,0.5714735294117648,0.5711808191808193,0.0002927102309454588
203187,Chris Johnson,2015-16,0.44092418772563174,0.44108300000000006,-0.00015881227436831402
203200,Justin Holiday,2015-16,0.4649002320185615,0.46492000000000006,-1.9767981438545412e-05
203210,JaMychal Green,2015-16,0.4799196850393701,0.47995699999999997,-3.731496062986395e-05
203268,Jorge Gutierrez,2015-16,0.5456521739130435,0.5454545454545454,0.0001976284584981336
203382,Aron Baynes,2015-16,0.5052252631578947,0.505229,-3.736842105306337e-06
203457,Nerlens Noel,2015-16,0.5218538812785387,0.521898,-4.41187214612615e-05
203458,Alex Len,2015-16,0.42407509386733416,0.42406600000000005,9.093867334108996e-06
203459,Allen Crabbe,2015-16,0.5429461077844312,0.5429189999999999,2.7107784431268378e-05
203460,Andre Roberson,2015-16,0.555313775510204,0.554882,0.0004317755102040133
203461,Anthony Bennett,2015-16,0.35342253521126765,0.351925925925926,0.0014966092853416768
